rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
4,8,4.5,2.90381,-1.43485,-1.46016,1,All,#4682B4,0
5,8,4.5,2.41916,-1.2114,-1.67456,1,All,#4682B4,0
6,8,4.5,2.85469,-1.41565,-1.54232,1,All,#4682B4,0
7,8,4.5,2.74872,-1.37192,-1.53885,1,All,#4682B4,0
8,8,4.5,2.75659,-1.37528,-1.96805,1,All,#4682B4,0
9,8,4.5,2.78786,-1.38846,-2.15737,1,All,#4682B4,0
10,8,4.5,3.06741,-1.49433,-2.16176,1,All,#4682B4,0
1,8,5,3.13767,0.643979,0.643979,0,All,#4682B4,0
2,8,5,2.69272,1.17179,1.17179,0,All,#4682B4,0
3,8,5,2.95311,0.843602,0.843602,0,All,#4682B4,0
4,8,5,3.01759,0.771084,0.771084,0,All,#4682B4,0
5,8,5,2.46257,1.51964,1.51964,0,All,#4682B4,0
6,8,5,2.90907,0.89498,0.89498,0,All,#4682B4,0
7,8,5,2.75828,1.08332,1.08332,0,All,#4682B4,0
8,8,5,2.81871,1.00542,1.00542,0,All,#4682B4,0
9,8,5,2.92923,0.871265,0.871265,0,All,#4682B4,0
10,8,5,3.16242,0.618977,0.618977,0,All,#4682B4,0
1,8,5.5,3.09864,-1.50497,-1.86724,1,All,#4682B4,0
2,8,5.5,2.71487,-1.35722,-1.86825,1,All,#4682B4,0
3,8,5.5,2.98431,-1.46493,-2.17617,1,All,#4682B4,0
4,8,5.5,3.071,-1.49557,-1.5034,1,All,#4682B4,0
5,8,5.5,2.47091,-1.23944,-1.27279,1,All,#4682B4,0
6,8,5.5,2.91384,-1.43868,-2.05936,1,All,#4682B4,0
7,8,5.5,2.71284,-1.35633,-1.92922,1,All,#4682B4,0
8,8,5.5,2.83389,-1.40733,-1.51697,1,All,#4682B4,0
9,8,5.5,3.004,-1.47204,-1.62279,1,All,#4682B4,0
10,8,5.5,3.20034,-1.53819,-2.44367,1,All,#4682B4,0
1,8,6,3.00121,0.83169,0.83169,0,All,#4682B4,0
2,8,6,2.67975,1.23738,1.23738,0,All,#4682B4,0
3,8,6,2.9622,0.876228,0.876228,0,All,#4682B4,0
