ID,time,prediction_pwRes,pwRes,pwRes_simBlq,prediction_iwRes_mean,iwRes_mean,iwRes_mean_simBlq,prediction_iwRes_mode,iwRes_mode,iwRes_mode_simBlq,prediction_npde,npde,npde_simBlq,censored,split,color,filter
8,8,1.53604,1.61874,1.61874,2.37218,1.15869,1.15869,2.43931,1.05663,1.05663,1.53604,1.53943,1.53943,0,All,#4682B4,0
8,8.5,1.34529,0.649941,0.649941,2.16005,0.0353538,0.0353538,2.25554,-0.0740979,-0.0740979,1.34529,0.769759,0.769759,0,All,#4682B4,0
8,9,1.17341,0.337325,0.337325,1.92844,-0.235973,-0.235973,2.0515,-0.37479,-0.37479,1.17341,0.562877,0.562877,0,All,#4682B4,0
8,9.5,1.025,0.979032,0.979032,1.67952,0.775113,0.775113,1.8294,0.502681,0.502681,1.025,1.06416,1.06416,0,All,#4682B4,0
8,10,0.882827,0.218548,0.027315,1.4168,-0.264228,-1.08452,1.59228,-0.516163,-0.85609,0.882827,0.430034,0.212897,1,All,#4682B4,0
8,10.5,0.738521,0.352683,0.000947834,1.14747,0.272313,-0.40466,1.34435,-0.141039,-0.573845,0.738521,0.541761,0.202409,1,All,#4682B4,0
8,11,0.599329,0.50486,-0.00496047,0.884371,1.112,-1.01251,1.09348,0.411683,-1.06794,0.599329,0.685732,0.195794,1,All,#4682B4,0
8,11.5,0.4705,0.718449,-0.253708,0.645886,2.46422,-1.73635,0.852444,1.24917,1.09825,0.4705,0.91605,-0.0681428,1,All,#4682B4,0
8,12,0.354491,0.842339,-0.0635485,0.44942,4.65628,-1.00619,0.634971,2.55042,0.124642,0.354491,0.967059,0.160317,1,All,#4682B4,0
8,12.5,0.251657,1.03923,-0.406787,0.302513,8.15591,0.5847,0.452449,4.60804,-1.15396,0.251657,1.08082,-0.158781,1,All,#4682B4,0
8,13,0.163394,1.36795,-0.560533,0.201469,13.5254,-0.330725,0.310173,7.8915,0.0882715,0.163394,1.29123,-0.298293,1,All,#4682B4,0
8,13.5,0.0815225,1.7163,-0.571645,0.136951,21.0987,-1.09782,0.207961,13.0236,-0.335115,0.0815225,1.43982,-0.179571,1,All,#4682B4,0
8,14,0.00953608,2.06954,-0.624465,0.0985262,30.3216,1.17877,0.137306,21.0375,-0.275166,0.00953608,1.64827,-0.0834582,1,All,#4682B4,0
8,14.5,0,2.25103,-0.596173,0.0779203,39.0145,-0.144101,0.0907773,33.1276,0.534046,0,1.71834,-0.556417,1,All,#4682B4,0
8,15,0,2.38477,-0.534194,0.0680964,45.0108,0.548462,0.0614743,50.1341,0.188563,0,1.77149,-0.368747,1,All,#4682B4,0
8,15.5,0,2.13853,-0.490478,0.0631368,48.7469,0.927869,0.0437108,71.5444,0.744588,0,1.74352,0.135519,1,All,#4682B4,0
8,16,0,2.0873,-0.464324,0.0619569,49.7238,1.60095,0.0333534,94.5535,0.163165,0,1.64484,0.14139,1,All,#4682B4,0
8,16.5,0,2.16578,-0.449488,0.063361,48.5654,-0.0912668,0.0275558,114.984,-1.77713,0,1.69872,-0.137292,1,All,#4682B4,0
8,17,0,2.50186,-0.460494,0.0645746,47.6047,0.840272,0.0242044,131.257,0.027945,0,1.79878,0.229321,1,All,#4682B4,0
8,17.5,0,2.37543,-0.442807,0.0660613,46.476,1.31432,0.0225557,141.038,-1.32848,0,1.66628,-0.271495,1,All,#4682B4,0
8,18,0,2.59645,-0.437862,0.0661315,46.424,-0.468603,0.0200578,158.92,-1.57923,0,1.76846,0.0504771,1,All,#4682B4,0
8,18.5,0,2.7895,-0.42589,0.0657247,46.7271,-0.0648238,0.0177705,179.703,0.700343,0,1.98828,-0.226469,1,All,#4682B4,0
8,19,0,2.87873,-0.423283,0.063907,48.1287,0.307103,0.015855,201.721,0.512844,0,1.84943,0.0528284,1,All,#4682B4,0
8,19.5,0,2.29412,-0.372137,0.0625115,49.26,0.432994,0.0129465,247.613,-0.591188,0,1.79194,-0.275638,1,All,#4682B4,0
9,1,0,14.9357,-0.0591536,0,5.71957e+15,0,0,5.71957e+15,0,0,2.59215,1.1456,1,All,#4682B4,0
9,1.5,0,3.42263,-0.192841,0,5.71957e+15,0,0,5.71957e+15,1.68833,0,1.98684,0.149195,1,All,#4682B4,0
9,2,0,1.21056,-0.486169,0.628228,2.60516,0.858659,0.483997,4.14145,0.683038,0,1.15637,-0.0559402,1,All,#4682B4,0
9,2.5,0.638645,0.318707,-0.463826,1.64095,-0.576488,-0.886104,1.60612,-0.533689,-0.551614,0.638645,0.555601,0.0738491,1,All,#4682B4,0
9,3,1.537,0.82131,0.82131,2.02508,0.837334,0.837334,2.00777,0.866548,0.866548,1.537,0.837101,0.837101,0,All,#4682B4,0
9,3.5,2.01084,0.731824,0.731824,2.22329,0.902378,0.902378,2.21109,0.921433,0.921433,2.01084,0.812179,0.812179,0,All,#4682B4,0
9,4,2.29539,0.586142,0.586142,2.32183,0.832739,0.832739,2.31148,0.847891,0.847891,2.29539,0.631475,0.631475,0,All,#4682B4,0
9,4.5,2.45388,0.327889,0.327889,2.34363,0.529231,0.529231,2.33437,0.541452,0.541452,2.45388,0.374173,0.374173,0,All,#4682B4,0
9,5,2.50237,0.260187,0.260187,2.30152,0.5745,0.5745,2.29326,0.58575,0.58575,2.50237,0.333953,0.333953,0,All,#4682B4,0
9,5.5,2.45231,-0.874061,-0.917556,2.21136,-1.0856,-1.44408,2.20417,-1.08082,-1.08198,2.45231,-0.886054,-0.937569,1,All,#4682B4,0
9,6,2.32459,-0.863539,-0.883101,2.09015,-1.00066,-1.73989,2.08538,-0.997118,-2.1555,2.32459,-0.853989,-0.8638,1,All,#4682B4,0
9,6.5,2.14747,-0.289363,-0.289363,1.95211,-0.277097,-0.277097,1.95072,-0.275476,-0.275476,2.14747,-0.186939,-0.186939,0,All,#4682B4,0
9,7,1.94664,-0.615557,-0.952846,1.80596,-0.756822,-0.980649,1.80873,-0.759576,-1.07716,1.94664,-0.619386,-0.96988,1,All,#4682B4,0
9,7.5,1.73913,-0.274953,-0.274953,1.65667,-0.11802,-0.11802,1.66414,-0.128939,-0.128939,1.73913,-0.234227,-0.234227,0,All,#4682B4,0
9,8,1.53604,-0.380053,-0.403239,1.50726,-0.401421,-1.49866,1.51965,-0.418944,-1.02434,1.53604,-0.334659,-0.359523,1,All,#4682B4,0
9,8.5,1.34529,-0.154521,-0.159059,1.35644,-0.162519,-0.56565,1.37724,-0.198575,-0.536768,1.34529,-0.0909036,-0.0940109,1,All,#4682B4,0
9,9,1.17341,-0.0744931,-0.0924983,1.19088,0.169431,-0.462695,1.234,0.0743901,-1.16483,1.17341,0.0950203,0.0858983,1,All,#4682B4,0
9,9.5,1.025,0.0696847,-0.388492,1.00917,0.659124,-1.06794,1.07882,0.451913,0.363137,1.025,0.283645,-0.234112,1,All,#4682B4,0
9,10,0.882827,0.277633,-0.0271499,0.815904,1.41932,1.23263,0.913995,0.993309,-1.20998,0.882827,0.351449,0.103377,1,All,#4682B4,0
9,10.5,0.738521,0.483311,-0.196483,0.623253,2.64631,0.124642,0.746394,1.78899,0.687696,0.738521,0.586413,-0.00574155,1,All,#4682B4,0
9,11,0.599329,0.62009,0.361055,0.447359,4.68949,-1.15396,0.587006,2.96719,0.202277,0.599329,0.765547,0.520188,1,All,#4682B4,0
9,11.5,0.4705,0.894669,-0.303708,0.302562,8.15419,0.0882715,0.447896,4.6808,-1.61843,0.4705,0.928381,-0.102543,1,All,#4682B4,0
9,12,0.354491,1.01522,-0.644709,0.193551,14.183,-0.335115,0.337264,7.05278,0.387493,0.354491,0.94764,-0.343872,1,All,#4682B4,0
9,12.5,0.251657,1.32998,-0.437182,0.11467,25.6937,-0.275166,0.255733,10.1144,-0.116198,0.251657,1.25533,-0.146556,1,All,#4682B4,0
9,13,0.163394,1.63739,-0.313066,0.0605506,50.9379,0.534046,0.198329,13.7799,1.14852,0.163394,1.37991,0.031407,1,All,#4682B4,0
9,13.5,0.0815225,2.00885,-0.504653,0.0203005,156.99,0.188563,0.158236,17.9176,-1.70583,0.0815225,1.62547,-0.0209832,1,All,#4682B4,0
9,14,0.00953608,2.17825,-0.626427,0,5.71957e+15,0,0.129356,22.4871,-0.392086,0.00953608,1.5836,-0.0013424,1,All,#4682B4,0
9,14.5,0,2.47779,-0.544519,0,5.71957e+15,0,0.106167,27.9559,1.22528,0,1.67299,-0.360668,1,All,#4682B4,0
9,15,0,2.6329,-0.477168,0,5.71957e+15,1.46479,0.0870492,34.6556,1.7471,0,1.75237,0.184138,1,All,#4682B4,0
9,15.5,0,2.6564,-0.465408,0,5.71957e+15,0,0.0694842,44.0609,0.700282,0,1.77746,-0.0282747,1,All,#4682B4,0
9,16,0,2.85061,-0.455053,0,5.71957e+15,0,0.0531454,58.3908,0.132253,0,1.87438,0.189719,1,All,#4682B4,0
9,16.5,0,2.99259,-0.422055,0,5.71957e+15,0,0.0361565,87.0252,0.728651,0,1.79746,-0.437134,1,All,#4682B4,0
9,17,0,2.93156,-0.406784,0,5.71957e+15,1.54087,0.0185968,171.605,0.364481,0,1.95852,0.100619,1,All,#4682B4,0
9,17.5,0,3.61217,-0.431779,0,5.71957e+15,0,0.000143958,22495.1,-0.804831,0,2.08315,0.0828062,1,All,#4682B4,0
10,1,0,10.4536,-0.0464977,0,5.71957e+15,0,0,5.71957e+15,0,0,2.67449,0.168496,1,All,#4682B4,0
10,1.5,0,3.40576,-0.164544,0.563459,3.19777,-0.981373,0.278476,9.08003,1.69178,0,2.04344,1.30867,1,All,#4682B4,0
10,2,0,3.42659,3.42659,2.20031,0.706639,0.706639,2.15906,0.768864,0.768864,0,1.9385,1.9385,0,All,#4682B4,0
10,2.5,0.638645,2.64376,2.64376,2.683,1.10923,1.10923,2.66751,1.13048,1.13048,0.638645,1.8745,1.8745,0,All,#4682B4,0
10,3,1.537,2.25153,2.25153,2.86738,1.42534,1.42534,2.86639,1.42671,1.42671,1.537,1.93809,1.93809,0,All,#4682B4,0
10,3.5,2.01084,1.6781,1.6781,2.86026,1.26583,1.26583,2.8698,1.25314,1.25314,2.01084,1.5309,1.5309,0,All,#4682B4,0
10,4,2.29539,0.597522,0.597522,2.75818,0.149621,0.149621,2.77171,0.136439,0.136439,2.29539,0.6216,0.6216,0,All,#4682B4,0
10,4.5,2.45388,-0.414709,-0.414709,2.62754,-0.94876,-0.94876,2.64288,-0.958055,-0.958055,2.45388,-0.317242,-0.317242,0,All,#4682B4,0
10,5,2.50237,-0.228959,-0.228959,2.49018,-0.512235,-0.512235,2.50658,-0.525564,-0.525564,2.50237,-0.12613,-0.12613,0,All,#4682B4,0
10,5.5,2.45231,-0.783061,-0.883402,2.35177,-1.17304,-1.21228,2.36891,-1.183,-1.5757,2.45231,-0.798605,-0.908494,1,All,#4682B4,0
10,6,2.32459,-0.28592,-0.28592,2.21392,-0.453752,-0.453752,2.2317,-0.470457,-0.470457,2.32459,-0.185123,-0.185123,0,All,#4682B4,0
10,6.5,2.14747,0.755387,0.755387,2.07752,1.14463,1.14463,2.09592,1.11219,1.11219,2.14747,0.873718,0.873718,0,All,#4682B4,0
10,7,1.94664,1.20031,1.20031,1.94351,1.84554,1.84554,1.9625,1.80299,1.80299,1.94664,1.16882,1.16882,0,All,#4682B4,0
10,7.5,1.73913,-0.0366181,-0.0366181,1.81319,0.00957587,0.00957587,1.83276,-0.0177528,-0.0177528,1.73913,0.0714209,0.0714209,0,All,#4682B4,0
10,8,1.53604,0.234581,0.234581,1.6884,0.395123,0.395123,1.70849,0.360491,0.360491,1.53604,0.362825,0.362825,0,All,#4682B4,0
10,8.5,1.34529,-0.267666,-0.463057,1.57154,-0.489314,-1.25392,1.5921,-0.515937,-2.34153,1.34529,-0.117479,-0.373531,1,All,#4682B4,0
10,9,1.17341,-0.103507,-0.414388,1.46546,-0.340131,-0.359821,1.48681,-0.37188,-0.545213,1.17341,0.0851768,-0.274996,1,All,#4682B4,0
10,9.5,1.025,0.0681808,-0.47463,1.37347,-0.192126,-1.92991,1.39443,-0.227567,-0.595393,1.025,0.229938,-0.381254,1,All,#4682B4,0
10,10,0.882827,0.90759,0.90759,1.29803,0.986206,0.986206,1.31815,0.932207,0.932207,0.882827,0.897218,0.897218,0,All,#4682B4,0
10,10.5,0.738521,0.474076,-0.00273507,1.24031,0.0610471,-0.458156,1.26129,0.0176151,-0.977456,0.738521,0.582647,0.143987,1,All,#4682B4,0
10,11,0.599329,1.10214,1.10214,1.20186,0.929673,0.929673,1.22288,0.869846,0.869846,0.599329,1.14934,1.14934,0,All,#4682B4,0
10,11.5,0.4705,0.852563,-0.346078,1.16228,0.236346,-0.73875,1.18561,0.181518,-1.13508,0.4705,0.850494,-0.115248,1,All,#4682B4,0
10,12,0.354491,0.960305,-0.453913,1.08887,0.424215,-0.371702,1.11261,0.360746,0.246495,0.354491,1.04554,-0.228551,1,All,#4682B4,0
10,12.5,0.251657,1.07929,-0.563077,0.982257,0.747051,-1.16483,1.01255,0.648392,-0.83506,0.251657,1.18933,-0.338553,1,All,#4682B4,0
10,13,0.163394,1.47653,-0.482296,0.847294,1.27226,0.923411,0.890032,1.08871,0.662051,0.163394,1.37007,-0.158598,1,All,#4682B4,0
10,13.5,0.0815225,1.85323,-0.543266,0.704464,2.04726,-0.254977,0.75515,1.73868,0.253024,0.0815225,1.53295,-0.130952,1,All,#4682B4,0
10,14,0.00953608,2.60662,-0.664098,0.560851,3.22449,1.79482,0.621236,2.66318,-0.904514,0.00953608,1.81109,-0.075925,1,All,#4682B4,0
10,14.5,0,2.45756,-0.551801,0.422018,5.12422,0.510461,0.490013,4.0593,-0.19311,0,1.85779,-0.455324,1,All,#4682B4,0
10,15,0,2.77834,-0.518551,0.288626,8.67104,1.9986,0.362902,6.37435,-0.0469561,0,1.80179,-0.463718,1,All,#4682B4,0
10,15.5,0,3.02751,-0.491898,0.158758,17.8503,-1.22616,0.240197,10.9335,0.673044,0,1.86241,0.0708138,1,All,#4682B4,0
10,16,0,3.31188,-0.450372,0.0316748,99.6993,0.679056,0.119702,24.5065,-0.0675249,0,1.98664,-0.240913,1,All,#4682B4,0
10,16.5,0,3.23588,-0.425842,0,5.71957e+15,2.12646,0.000444155,7289.34,0.684502,0,1.93638,0.336762,1,All,#4682B4,0
11,1,0,8.10541,-0.061832,0,5.71957e+15,0,0,5.71957e+15,2.08212,0,2.46876,0.424142,1,All,#4682B4,0
11,1.5,0,3.22588,-0.191479,0,5.71957e+15,1.53315,0,5.71957e+15,1.26979,0,1.98672,0.433096,1,All,#4682B4,0
11,2,0,2.18069,2.18069,1.49634,1.3015,1.3015,1.33162,1.77793,1.77793,0,1.64464,1.64464,0,All,#4682B4,0
11,2.5,0.638645,0.262208,-0.416207,2.39476,-1.19776,-1.42768,2.22633,-1.09544,-2.05155,0.638645,0.492902,0.051836,1,All,#4682B4,0
11,3,1.537,0.827632,0.827632,2.74039,-0.0748124,-0.0748124,2.57423,0.0849658,0.0849658,1.537,0.805066,0.805066,0,All,#4682B4,0
11,3.5,2.01084,0.95403,0.95403,2.92176,0.38251,0.38251,2.76116,0.553088,0.553088,2.01084,0.970864,0.970864,0,All,#4682B4,0
11,4,2.29539,0.360046,0.360046,3.01457,-0.198432,-0.198432,2.86647,-0.0769269,-0.0769269,2.29539,0.432198,0.432198,0,All,#4682B4,0
11,4.5,2.45388,0.742057,0.742057,3.0392,0.353091,0.353091,2.91515,0.476639,0.476639,2.45388,0.731375,0.731375,0,All,#4682B4,0
11,5,2.50237,0.570769,0.570769,3.00918,0.195613,0.195613,2.9176,0.281805,0.281805,2.50237,0.614047,0.614047,0,All,#4682B4,0
11,5.5,2.45231,-0.104725,-0.104725,2.94166,-0.616954,-0.616954,2.88223,-0.577091,-0.577091,2.45231,-0.00337826,-0.00337826,0,All,#4682B4,0
11,6,2.32459,0.844616,0.844616,2.84212,0.42879,0.42879,2.81071,0.462089,0.462089,2.32459,0.836178,0.836178,0,All,#4682B4,0
11,6.5,2.14747,1.49608,1.49608,2.71394,1.18027,1.18027,2.70578,1.19152,1.19152,2.14747,1.50877,1.50877,0,All,#4682B4,0
11,7,1.94664,1.26437,1.26437,2.55836,0.838947,0.838947,2.57153,0.821588,0.821588,1.94664,1.24262,1.24262,0,All,#4682B4,0
11,7.5,1.73913,2.2083,2.2083,2.3737,1.99431,1.99431,2.40933,1.92712,1.92712,1.73913,1.88571,1.88571,0,All,#4682B4,0
11,8,1.53604,0.532609,0.532609,2.15652,0.0395948,0.0395948,2.21781,-0.031975,-0.031975,1.53604,0.577309,0.577309,0,All,#4682B4,0
11,8.5,1.34529,-0.239871,-0.466105,1.9028,-0.848097,-1.52018,1.99405,-0.925988,-1.93663,1.34529,-0.150027,-0.393509,1,All,#4682B4,0
11,9,1.17341,-0.0569794,-0.485912,1.61015,-0.538737,-1.24138,1.7354,-0.683912,-1.53899,1.17341,0.104142,-0.41396,1,All,#4682B4,0
11,9.5,1.025,0.0374233,-0.0420196,1.28269,-0.0252239,-0.0693578,1.44087,-0.302422,-0.727391,1.025,0.221271,0.130606,1,All,#4682B4,0
11,10,0.882827,0.31425,-0.343309,0.956762,0.834913,0.246744,1.11999,0.341579,-1.067,0.882827,0.49639,-0.195819,1,All,#4682B4,0
11,10.5,0.738521,0.507801,-0.347049,0.688012,2.15719,-1.51124,0.806434,1.46593,1.32266,0.738521,0.70584,-0.25961,1,All,#4682B4,0
11,11,0.599329,0.703718,-0.824841,0.502876,3.89023,-1.3721,0.550967,3.32809,-1.13078,0.599329,0.755256,-0.737679,1,All,#4682B4,0
11,11.5,0.4705,0.824528,-0.300738,0.385532,5.85051,-1.44214,0.375835,6.06724,0.873036,0.4705,0.890156,-0.0485946,1,All,#4682B4,0
11,12,0.354491,1.06622,-0.345556,0.311074,7.86127,2.86285,0.263168,9.75653,-0.108736,0.354491,1.14155,-0.0860069,1,All,#4682B4,0
11,12.5,0.251657,1.37983,-0.562013,0.261748,9.82329,-0.0813431,0.191268,14.3828,-0.67937,0.251657,1.26441,-0.283228,1,All,#4682B4,0
11,13,0.163394,1.54146,-0.592679,0.22512,11.8365,0.0590821,0.143224,20.0629,-1.05141,0.163394,1.42824,-0.300995,1,All,#4682B4,0
11,13.5,0.0815225,1.85896,-0.564979,0.194459,14.1049,2.30923,0.108565,27.2822,0.221883,0.0815225,1.53346,-0.16295,1,All,#4682B4,0
11,14,0.00953608,2.08086,-0.545419,0.167277,16.8113,-0.465195,0.0789288,38.4834,0.826299,0.00953608,1.75545,-0.0425231,1,All,#4682B4,0
11,14.5,0,2.18647,-0.527173,0.141006,20.4186,-1.08549,0.0533316,58.178,0.195331,0,1.80323,-0.0216685,1,All,#4682B4,0
11,15,0,2.49673,-0.513547,0.114602,25.7104,0.2322,0.0280314,112.989,-0.135584,0,1.77864,-0.48352,1,All,#4682B4,0
11,15.5,0,2.64156,-0.468122,0.0877935,34.3402,0.619949,0.00309816,1042.82,0.952319,0,1.84056,-0.147636,1,All,#4682B4,0
12,1,0,10.8613,-0.0675291,0,5.71957e+15,2.08212,0,5.71957e+15,1.78027,0,2.49902,0.0529463,1,All,#4682B4,0
12,1.5,0,2.69239,-0.212692,0,5.71957e+15,1.26979,0,5.71957e+15,0,0,1.86555,1.14516,1,All,#4682B4,0
12,2,0,0.98135,-0.476212,0,5.71957e+15,1.39822,0,5.71957e+15,0,0,1.04886,0.436672,1,All,#4682B4,0
12,2.5,0.638645,0.367333,-0.0580584,0,5.71957e+15,0,0,5.71957e+15,1.02729,0.638645,0.570289,0.324581,1,All,#4682B4,0
12,3,1.537,-0.0585969,-0.724065,0,5.71957e+15,1.24309,0,5.71957e+15,0,1.537,0.0840753,-0.366698,1,All,#4682B4,0
12,3.5,2.01084,-0.379002,-0.539232,0,5.71957e+15,0,0,5.71957e+15,0,2.01084,-0.244513,-0.387128,1,All,#4682B4,0
12,4,2.29539,-0.615655,-0.876024,0,5.71957e+15,0,0,5.71957e+15,0,2.29539,-0.552177,-0.797265,1,All,#4682B4,0
12,4.5,2.45388,-0.765679,-0.900167,0.813882,1.42918,0.0856295,0.54477,3.39495,1.9129,2.45388,-0.781473,-0.940446,1,All,#4682B4,0
12,5,2.50237,-0.891149,-1.3538,1.60268,-0.529363,-0.960427,1.47912,-0.360542,-0.442738,2.50237,-0.855187,-1.46399,1,All,#4682B4,0
12,5.5,2.45231,1.03386,1.03386,1.90797,2.42195,2.42195,1.82355,2.65213,2.65213,2.45231,1.07411,1.07411,0,All,#4682B4,0
12,6,2.32459,-0.00689989,-0.00689989,2.04476,0.268444,0.268444,1.97909,0.361968,0.361968,2.32459,0.123215,0.123215,0,All,#4682B4,0
