pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-0.93465,0.12532,-2.05586,0.012532,-0.911331,0.12532,All
-0.929999,0.127877,-2.05072,0.0127877,-0.90707,0.127877,All
-0.920724,0.130435,-2.04618,0.0130435,-0.895647,0.130435,All
-0.916394,0.132992,-2.03754,0.0132992,-0.893372,0.132992,All
-0.914417,0.13555,-2.03661,0.013555,-0.889472,0.13555,All
-0.900515,0.138107,-2.03321,0.0138107,-0.877599,0.138107,All
-0.899252,0.140665,-2.03214,0.0140665,-0.876113,0.140665,All
-0.892525,0.143223,-2.03056,0.0143223,-0.87539,0.143223,All
-0.880702,0.14578,-2.02864,0.014578,-0.874527,0.14578,All
-0.88034,0.148338,-2.02781,0.0148338,-0.869156,0.148338,All
-0.876709,0.150895,-2.02636,0.0150895,-0.868032,0.150895,All
-0.876485,0.153453,-2.01496,0.0153453,-0.861701,0.153453,All
-0.870547,0.15601,-2.0124,0.015601,-0.854714,0.15601,All
-0.867111,0.158568,-2.00832,0.0158568,-0.8519,0.158568,All
-0.866707,0.161125,-2.00137,0.0161125,-0.84875,0.161125,All
-0.862679,0.163683,-1.9954,0.0163683,-0.846758,0.163683,All
-0.859015,0.16624,-1.98777,0.016624,-0.84148,0.16624,All
-0.856603,0.168798,-1.98771,0.0168798,-0.834762,0.168798,All
-0.846059,0.171355,-1.9842,0.0171355,-0.828893,0.171355,All
-0.833814,0.173913,-1.97088,0.0173913,-0.819601,0.173913,All
-0.831942,0.176471,-1.96466,0.0176471,-0.819157,0.176471,All
-0.829947,0.179028,-1.96267,0.0179028,-0.816303,0.179028,All
-0.823432,0.181586,-1.96198,0.0181586,-0.807353,0.181586,All
-0.820216,0.184143,-1.95159,0.0184143,-0.806632,0.184143,All
-0.814837,0.186701,-1.94417,0.0186701,-0.802572,0.186701,All
-0.812066,0.189258,-1.93971,0.0189258,-0.796869,0.189258,All
-0.810177,0.191816,-1.93039,0.0191816,-0.795935,0.191816,All
-0.809137,0.194373,-1.92866,0.0194373,-0.792882,0.194373,All
-0.808462,0.196931,-1.92356,0.0196931,-0.784208,0.196931,All
-0.805512,0.199488,-1.92278,0.0199488,-0.771644,0.199488,All
-0.802994,0.202046,-1.92161,0.0202046,-0.769083,0.202046,All
-0.800171,0.204604,-1.91804,0.0204604,-0.762632,0.204604,All
-0.796132,0.207161,-1.90997,0.0207161,-0.758679,0.207161,All
-0.795239,0.209719,-1.9088,0.0209719,-0.748338,0.209719,All
-0.788958,0.212276,-1.90471,0.0212276,-0.734784,0.212276,All
-0.786907,0.214834,-1.90463,0.0214834,-0.732349,0.214834,All
-0.785848,0.217391,-1.90402,0.0217391,-0.731455,0.217391,All
-0.783813,0.219949,-1.90083,0.0219949,-0.722111,0.219949,All
-0.780308,0.222506,-1.89899,0.0222506,-0.720444,0.222506,All
-0.777239,0.225064,-1.89448,0.0225064,-0.716859,0.225064,All
-0.768111,0.227621,-1.89392,0.0227621,-0.707782,0.227621,All
-0.768103,0.230179,-1.89188,0.0230179,-0.703649,0.230179,All
-0.761417,0.232737,-1.89139,0.0232737,-0.703361,0.232737,All
-0.760588,0.235294,-1.89136,0.0235294,-0.702589,0.235294,All
-0.759645,0.237852,-1.88882,0.0237852,-0.689513,0.237852,All
-0.754077,0.240409,-1.87842,0.0240409,-0.679772,0.240409,All
-0.752838,0.242967,-1.87607,0.0242967,-0.669247,0.242967,All
-0.750852,0.245524,-1.87417,0.0245524,-0.667862,0.245524,All
-0.749074,0.248082,-1.87333,0.0248082,-0.665251,0.248082,All
-0.746718,0.250639,-1.87111,0.0250639,-0.661727,0.250639,All
-0.745584,0.253197,-1.86069,0.0253197,-0.660906,0.253197,All
-0.742331,0.255754,-1.85919,0.0255754,-0.653282,0.255754,All
-0.740951,0.258312,-1.85829,0.0258312,-0.644762,0.258312,All
-0.734936,0.26087,-1.8581,0.026087,-0.64429,0.26087,All
-0.730446,0.263427,-1.85668,0.0263427,-0.633375,0.263427,All
-0.727152,0.265985,-1.85369,0.0265985,-0.631225,0.265985,All
-0.723116,0.268542,-1.85281,0.0268542,-0.630929,0.268542,All
-0.709867,0.2711,-1.8464,0.02711,-0.594881,0.2711,All
-0.702434,0.273657,-1.84612,0.0273657,-0.593943,0.273657,All
-0.70016,0.276215,-1.83863,0.0276215,-0.592811,0.276215,All
-0.699989,0.278772,-1.83769,0.0278772,-0.589272,0.278772,All
-0.694174,0.28133,-1.8333,0.028133,-0.584705,0.28133,All
-0.68835,0.283887,-1.8311,0.0283887,-0.58445,0.283887,All
-0.685178,0.286445,-1.8286,0.0286445,-0.574632,0.286445,All
-0.680184,0.289003,-1.82846,0.0289003,-0.572053,0.289003,All
-0.675422,0.29156,-1.82744,0.029156,-0.570842,0.29156,All
-0.67388,0.294118,-1.82674,0.0294118,-0.569878,0.294118,All
-0.673084,0.296675,-1.82593,0.0296675,-0.566952,0.296675,All
-0.663392,0.299233,-1.8251,0.0299233,-0.537566,0.299233,All
-0.660255,0.30179,-1.81197,0.030179,-0.533092,0.30179,All
-0.655702,0.304348,-1.8101,0.0304348,-0.532715,0.304348,All
-0.655053,0.306905,-1.81003,0.0306905,-0.530768,0.306905,All
-0.653612,0.309463,-1.79247,0.0309463,-0.53006,0.309463,All
-0.646174,0.31202,-1.79146,0.031202,-0.528711,0.31202,All
-0.642038,0.314578,-1.79097,0.0314578,-0.528654,0.314578,All
-0.640056,0.317136,-1.78998,0.0317136,-0.523641,0.317136,All
-0.636095,0.319693,-1.7815,0.0319693,-0.517392,0.319693,All
-0.634378,0.322251,-1.77878,0.0322251,-0.501412,0.322251,All
-0.630868,0.324808,-1.77445,0.0324808,-0.49714,0.324808,All
-0.611083,0.327366,-1.77405,0.0327366,-0.486482,0.327366,All
-0.610966,0.329923,-1.76882,0.0329923,-0.483378,0.329923,All
-0.610514,0.332481,-1.76691,0.0332481,-0.482078,0.332481,All
-0.609189,0.335038,-1.76304,0.0335038,-0.480801,0.335038,All
-0.609014,0.337596,-1.76285,0.0337596,-0.473954,0.337596,All
-0.604754,0.340153,-1.76267,0.0340153,-0.468249,0.340153,All
-0.599468,0.342711,-1.76179,0.0342711,-0.463314,0.342711,All
-0.595618,0.345269,-1.75974,0.0345269,-0.462826,0.345269,All
-0.59464,0.347826,-1.75847,0.0347826,-0.457674,0.347826,All
-0.592901,0.350384,-1.75684,0.0350384,-0.455053,0.350384,All
-0.586637,0.352941,-1.75161,0.0352941,-0.433581,0.352941,All
-0.580222,0.355499,-1.7512,0.0355499,-0.429585,0.355499,All
-0.580076,0.358056,-1.74964,0.0358056,-0.427844,0.358056,All
-0.575408,0.360614,-1.74575,0.0360614,-0.420912,0.360614,All
-0.574499,0.363171,-1.73821,0.0363171,-0.420889,0.363171,All
-0.573582,0.365729,-1.738,0.0365729,-0.406576,0.365729,All
-0.571042,0.368286,-1.73534,0.0368286,-0.40551,0.368286,All
-0.569185,0.370844,-1.73287,0.0370844,-0.399039,0.370844,All
-0.567658,0.373402,-1.72818,0.0373402,-0.391484,0.373402,All
-0.565628,0.375959,-1.72648,0.0375959,-0.389675,0.375959,All
-0.564203,0.378517,-1.72547,0.0378517,-0.385096,0.378517,All
-0.563462,0.381074,-1.71989,0.0381074,-0.384545,0.381074,All
-0.560714,0.383632,-1.7166,0.0383632,-0.375255,0.383632,All
-0.555734,0.386189,-1.71241,0.0386189,-0.362454,0.386189,All
-0.551428,0.388747,-1.71098,0.0388747,-0.356774,0.388747,All
-0.551242,0.391304,-1.7099,0.0391304,-0.351719,0.391304,All
-0.549668,0.393862,-1.70863,0.0393862,-0.349659,0.393862,All
-0.548059,0.396419,-1.70776,0.0396419,-0.34795,0.396419,All
-0.542294,0.398977,-1.70669,0.0398977,-0.347277,0.398977,All
-0.535493,0.401535,-1.70255,0.0401535,-0.34554,0.401535,All
-0.534783,0.404092,-1.7017,0.0404092,-0.344696,0.404092,All
-0.526398,0.40665,-1.699,0.040665,-0.339014,0.40665,All
-0.520528,0.409207,-1.69445,0.0409207,-0.330511,0.409207,All
-0.520063,0.411765,-1.68946,0.0411765,-0.318162,0.411765,All
-0.519956,0.414322,-1.68911,0.0414322,-0.314792,0.414322,All
-0.518272,0.41688,-1.68682,0.041688,-0.314716,0.41688,All
-0.511063,0.419437,-1.68605,0.0419437,-0.312134,0.419437,All
-0.508633,0.421995,-1.68543,0.0421995,-0.30774,0.421995,All
-0.506284,0.424552,-1.68456,0.0424552,-0.297322,0.424552,All
-0.501856,0.42711,-1.68229,0.042711,-0.292068,0.42711,All
-0.497725,0.429668,-1.67635,0.0429668,-0.291103,0.429668,All
-0.496317,0.432225,-1.67509,0.0432225,-0.266836,0.432225,All
-0.493001,0.434783,-1.67491,0.0434783,-0.263071,0.434783,All
-0.492918,0.43734,-1.67369,0.043734,-0.256825,0.43734,All
-0.492337,0.439898,-1.67092,0.0439898,-0.251338,0.439898,All
-0.488256,0.442455,-1.66384,0.0442455,-0.249997,0.442455,All
-0.487421,0.445013,-1.66036,0.0445013,-0.248379,0.445013,All
-0.484071,0.44757,-1.66018,0.044757,-0.2392,0.44757,All
-0.483751,0.450128,-1.65886,0.0450128,-0.236948,0.450128,All
-0.482667,0.452685,-1.65734,0.0452685,-0.225169,0.452685,All
-0.482472,0.455243,-1.65644,0.0455243,-0.223262,0.455243,All
-0.481462,0.457801,-1.65152,0.0457801,-0.221824,0.457801,All
-0.47879,0.460358,-1.64759,0.0460358,-0.219304,0.460358,All
-0.475462,0.462916,-1.64634,0.0462916,-0.209174,0.462916,All
-0.472847,0.465473,-1.64621,0.0465473,-0.208589,0.465473,All
-0.469288,0.468031,-1.64613,0.0468031,-0.207986,0.468031,All
-0.462831,0.470588,-1.64298,0.0470588,-0.207122,0.470588,All
-0.462684,0.473146,-1.64247,0.0473146,-0.205788,0.473146,All
-0.458179,0.475703,-1.64232,0.0475703,-0.195635,0.475703,All
-0.457358,0.478261,-1.63734,0.0478261,-0.182931,0.478261,All
-0.457043,0.480818,-1.63619,0.0480818,-0.17715,0.480818,All
-0.456231,0.483376,-1.63486,0.0483376,-0.17343,0.483376,All
-0.454807,0.485934,-1.63457,0.0485934,-0.171806,0.485934,All
-0.454131,0.488491,-1.63418,0.0488491,-0.16784,0.488491,All
-0.453557,0.491049,-1.63397,0.0491049,-0.1645,0.491049,All
-0.453136,0.493606,-1.62297,0.0493606,-0.164251,0.493606,All
-0.452774,0.496164,-1.61958,0.0496164,-0.162976,0.496164,All
-0.4514,0.498721,-1.6189,0.0498721,-0.150667,0.498721,All
-0.450883,0.501279,-1.61802,0.0501279,-0.147388,0.501279,All
-0.445029,0.503836,-1.61095,0.0503836,-0.147288,0.503836,All
-0.444291,0.506394,-1.60622,0.0506394,-0.140426,0.506394,All
-0.441938,0.508951,-1.60268,0.0508951,-0.137939,0.508951,All
-0.441401,0.511509,-1.602,0.0511509,-0.131195,0.511509,All
-0.43945,0.514066,-1.60196,0.0514066,-0.128762,0.514066,All
-0.437444,0.516624,-1.60095,0.0516624,-0.121397,0.516624,All
-0.434137,0.519182,-1.60085,0.0519182,-0.113586,0.519182,All
-0.433688,0.521739,-1.59695,0.0521739,-0.110915,0.521739,All
-0.432294,0.524297,-1.59642,0.0524297,-0.105136,0.524297,All
-0.427234,0.526854,-1.59549,0.0526854,-0.096585,0.526854,All
-0.425439,0.529412,-1.5953,0.0529412,-0.0926619,0.529412,All
-0.424566,0.531969,-1.59264,0.0531969,-0.085923,0.531969,All
-0.421848,0.534527,-1.59082,0.0534527,-0.0836122,0.534527,All
-0.420997,0.537084,-1.58925,0.0537084,-0.0815936,0.537084,All
-0.420939,0.539642,-1.58896,0.0539642,-0.0797513,0.539642,All
-0.415822,0.542199,-1.58753,0.0542199,-0.0718461,0.542199,All
-0.415079,0.544757,-1.5849,0.0544757,-0.0709804,0.544757,All
-0.413965,0.547315,-1.58449,0.0547315,-0.064477,0.547315,All
-0.411904,0.549872,-1.57838,0.0549872,-0.0431535,0.549872,All
-0.411479,0.55243,-1.5783,0.055243,-0.0305224,0.55243,All
-0.409737,0.554987,-1.57682,0.0554987,-0.0304182,0.554987,All
-0.407837,0.557545,-1.57677,0.0557545,-0.0289739,0.557545,All
-0.405803,0.560102,-1.57104,0.0560102,-0.0203499,0.560102,All
-0.401219,0.56266,-1.57057,0.056266,-0.0138235,0.56266,All
-0.39963,0.565217,-1.5642,0.0565217,-0.0133001,0.565217,All
-0.399397,0.567775,-1.56278,0.0567775,-0.0132986,0.567775,All
-0.391197,0.570332,-1.55979,0.0570332,-0.00973711,0.570332,All
-0.389798,0.57289,-1.55913,0.057289,-0.00832004,0.57289,All
-0.38432,0.575448,-1.55778,0.0575448,-0.000715225,0.575448,All
-0.384312,0.578005,-1.55647,0.0578005,0.0138687,0.578005,All
-0.37609,0.580563,-1.5545,0.0580563,0.0172421,0.580563,All
-0.372588,0.58312,-1.55326,0.058312,0.0264106,0.58312,All
-0.369984,0.585678,-1.55245,0.0585678,0.0290516,0.585678,All
-0.367155,0.588235,-1.55155,0.0588235,0.0326548,0.588235,All
-0.365249,0.590793,-1.54995,0.0590793,0.0410471,0.590793,All
-0.364423,0.59335,-1.5453,0.059335,0.053775,0.59335,All
-0.364034,0.595908,-1.54289,0.0595908,0.055608,0.595908,All
-0.362519,0.598465,-1.53997,0.0598465,0.0560643,0.598465,All
-0.361824,0.601023,-1.53602,0.0601023,0.0604633,0.601023,All
-0.36152,0.603581,-1.53481,0.0603581,0.0675206,0.603581,All
-0.360159,0.606138,-1.53407,0.0606138,0.0719757,0.606138,All
-0.358811,0.608696,-1.53032,0.0608696,0.0809608,0.608696,All
-0.35795,0.611253,-1.52399,0.0611253,0.103301,0.611253,All
-0.355333,0.613811,-1.52018,0.0613811,0.1089,0.613811,All
-0.350681,0.616368,-1.51863,0.0616368,0.111349,0.616368,All
-0.345712,0.618926,-1.51472,0.0618926,0.11193,0.618926,All
-0.338315,0.621483,-1.50755,0.0621483,0.118635,0.621483,All
-0.337936,0.624041,-1.50714,0.0624041,0.12369,0.624041,All
-0.3266,0.626598,-1.50465,0.0626598,0.13177,0.626598,All
-0.318604,0.629156,-1.50448,0.0629156,0.132731,0.629156,All
-0.317129,0.631714,-1.50184,0.0631714,0.133027,0.631714,All
-0.307976,0.634271,-1.4976,0.0634271,0.151421,0.634271,All
-0.291542,0.636829,-1.49517,0.0636829,0.154979,0.636829,All
-0.268976,0.639386,-1.49454,0.0639386,0.167198,0.639386,All
-0.260677,0.641944,-1.49357,0.0641944,0.168496,0.641944,All
-0.258651,0.644501,-1.49306,0.0644501,0.177448,0.644501,All
-0.253221,0.647059,-1.48984,0.0647059,0.194563,0.647059,All
-0.248528,0.649616,-1.48775,0.0649616,0.203738,0.649616,All
-0.237383,0.652174,-1.48637,0.0652174,0.205355,0.652174,All
-0.237033,0.654731,-1.48181,0.0654731,0.222607,0.654731,All
-0.235619,0.657289,-1.48044,0.0657289,0.224026,0.657289,All
-0.234839,0.659847,-1.4797,0.0659847,0.224631,0.659847,All
-0.230626,0.662404,-1.47901,0.0662404,0.240271,0.662404,All
-0.229434,0.664962,-1.47797,0.0664962,0.249646,0.664962,All
-0.223829,0.667519,-1.47528,0.0667519,0.25425,0.667519,All
-0.204727,0.670077,-1.47221,0.0670077,0.260512,0.670077,All
-0.19903,0.672634,-1.46576,0.0672634,0.261255,0.672634,All
-0.194881,0.675192,-1.4657,0.0675192,0.279368,0.675192,All
-0.175584,0.677749,-1.46391,0.0677749,0.27959,0.677749,All
-0.173757,0.680307,-1.46032,0.0680307,0.283188,0.680307,All
-0.168442,0.682864,-1.45974,0.0682864,0.283353,0.682864,All
-0.14487,0.685422,-1.45959,0.0685422,0.296744,0.685422,All
-0.128422,0.68798,-1.456,0.068798,0.30473,0.68798,All
-0.121566,0.690537,-1.45468,0.0690537,0.308143,0.690537,All
-0.117272,0.693095,-1.45146,0.0693095,0.309607,0.693095,All
-0.0731882,0.695652,-1.45023,0.0695652,0.31044,0.695652,All
-0.072608,0.69821,-1.44893,0.069821,0.313472,0.69821,All
-0.0720513,0.700767,-1.44859,0.0700767,0.323678,0.700767,All
-0.0652048,0.703325,-1.44743,0.0703325,0.330402,0.703325,All
-0.0646681,0.705882,-1.44652,0.0705882,0.330803,0.705882,All
-0.0632942,0.70844,-1.44577,0.070844,0.352522,0.70844,All
-0.0598133,0.710997,-1.44289,0.0710997,0.358354,0.710997,All
-0.0564604,0.713555,-1.44275,0.0713555,0.359624,0.713555,All
-0.0554028,0.716113,-1.44124,0.0716113,0.361766,0.716113,All
-0.052103,0.71867,-1.43991,0.071867,0.362825,0.71867,All
-0.0447214,0.721228,-1.43608,0.0721228,0.370347,0.721228,All
-0.0447214,0.723785,-1.43476,0.0723785,0.372968,0.723785,All
-0.0414981,0.726343,-1.43458,0.0726343,0.385136,0.726343,All
-0.0373332,0.7289,-1.4345,0.07289,0.413219,0.7289,All
-0.0363105,0.731458,-1.43368,0.0731458,0.420799,0.731458,All
-0.0355444,0.734015,-1.43162,0.0734015,0.424148,0.734015,All
-0.0320235,0.736573,-1.43138,0.0736573,0.425392,0.736573,All
-0.0149375,0.73913,-1.43128,0.073913,0.432115,0.73913,All
-0.0130811,0.741688,-1.43027,0.0741688,0.446458,0.741688,All
0.0298097,0.744246,-1.42993,0.0744246,0.461346,0.744246,All
0.0470697,0.746803,-1.42954,0.0746803,0.463966,0.746803,All
0.0514996,0.749361,-1.42869,0.0749361,0.476462,0.749361,All
0.065771,0.751918,-1.42868,0.0751918,0.499027,0.751918,All
0.0728966,0.754476,-1.42793,0.0754476,0.501331,0.754476,All
0.0794074,0.757033,-1.42728,0.0757033,0.502785,0.757033,All
0.0913796,0.759591,-1.42609,0.0759591,0.521454,0.759591,All
0.116412,0.762148,-1.42567,0.0762148,0.535557,0.762148,All
0.134517,0.764706,-1.4248,0.0764706,0.538405,0.764706,All
0.135254,0.767263,-1.42382,0.0767263,0.5388,0.767263,All
0.136319,0.769821,-1.42129,0.0769821,0.538965,0.769821,All
0.148363,0.772379,-1.41898,0.0772379,0.540989,0.772379,All
0.16624,0.774936,-1.41894,0.0774936,0.542509,0.774936,All
0.169596,0.777494,-1.4179,0.0777494,0.560062,0.777494,All
0.172636,0.780051,-1.41764,0.0780051,0.574253,0.780051,All
0.204107,0.782609,-1.4165,0.0782609,0.576821,0.782609,All
0.215101,0.785166,-1.41497,0.0785166,0.580151,0.785166,All
0.24256,0.787724,-1.41469,0.0787724,0.581266,0.787724,All
0.244739,0.790281,-1.41412,0.0790281,0.605925,0.790281,All
0.27643,0.792839,-1.41343,0.0792839,0.630472,0.792839,All
0.290716,0.795396,-1.41261,0.0795396,0.633424,0.795396,All
0.339771,0.797954,-1.40994,0.0797954,0.635874,0.797954,All
0.343431,0.800512,-1.40977,0.0800512,0.645001,0.800512,All
0.408981,0.803069,-1.4093,0.0803069,0.654718,0.803069,All
0.413776,0.805627,-1.40878,0.0805627,0.681076,0.805627,All
0.447654,0.808184,-1.40709,0.0808184,0.693797,0.808184,All
0.448615,0.810742,-1.40408,0.0810742,0.706435,0.810742,All
0.449016,0.813299,-1.39855,0.0813299,0.743526,0.813299,All
0.461905,0.815857,-1.39732,0.0815857,0.749701,0.815857,All
0.468143,0.818414,-1.38936,0.0818414,0.750436,0.818414,All
0.48728,0.820972,-1.38751,0.0820972,0.761492,0.820972,All
0.512717,0.823529,-1.3846,0.0823529,0.766505,0.823529,All
0.539426,0.826087,-1.38411,0.0826087,0.768486,0.826087,All
0.539959,0.828645,-1.38373,0.0828645,0.777801,0.828645,All
0.542767,0.831202,-1.38269,0.0831202,0.78313,0.831202,All
0.550198,0.83376,-1.38265,0.083376,0.808742,0.83376,All
0.568022,0.836317,-1.37949,0.0836317,0.808809,0.836317,All
0.573174,0.838875,-1.3786,0.0838875,0.815979,0.838875,All
0.590614,0.841432,-1.37849,0.0841432,0.816097,0.841432,All
0.595841,0.84399,-1.37485,0.084399,0.837642,0.84399,All
0.615196,0.846547,-1.3726,0.0846547,0.84305,0.846547,All
0.640721,0.849105,-1.37213,0.0849105,0.868388,0.849105,All
0.673749,0.851662,-1.37125,0.0851662,0.885999,0.851662,All
0.676647,0.85422,-1.36957,0.085422,0.889037,0.85422,All
0.686766,0.856777,-1.36941,0.0856777,0.907248,0.856777,All
0.700027,0.859335,-1.36831,0.0859335,0.91384,0.859335,All
0.709988,0.861893,-1.36676,0.0861893,0.916764,0.861893,All
0.758471,0.86445,-1.36569,0.086445,0.921886,0.86445,All
0.761969,0.867008,-1.3636,0.0867008,0.932329,0.867008,All
0.779136,0.869565,-1.3625,0.0869565,0.955781,0.869565,All
0.794038,0.872123,-1.36148,0.0872123,0.956705,0.872123,All
0.829408,0.87468,-1.35495,0.087468,0.960496,0.87468,All
0.853559,0.877238,-1.35209,0.0877238,0.988688,0.877238,All
0.884284,0.879795,-1.35189,0.0879795,1.00895,0.879795,All
0.894564,0.882353,-1.35169,0.0882353,1.01452,0.882353,All
0.908061,0.88491,-1.35153,0.088491,1.01604,0.88491,All
0.911913,0.887468,-1.35054,0.0887468,1.03125,0.887468,All
0.922741,0.890026,-1.3498,0.0890026,1.04493,0.890026,All
0.933185,0.892583,-1.34841,0.0892583,1.07019,0.892583,All
0.933699,0.895141,-1.34644,0.0895141,1.07223,0.895141,All
0.940619,0.897698,-1.3454,0.0897698,1.09296,0.897698,All
0.962885,0.900256,-1.34481,0.0900256,1.10049,0.900256,All
1.01885,0.902813,-1.34474,0.0902813,1.11448,0.902813,All
1.06198,0.905371,-1.34432,0.0905371,1.12531,0.905371,All
1.06464,0.907928,-1.3433,0.0907928,1.1456,0.907928,All
1.10943,0.910486,-1.34326,0.0910486,1.15575,0.910486,All
1.12334,0.913043,-1.34189,0.0913043,1.16223,0.913043,All
1.12768,0.915601,-1.34073,0.0915601,1.16789,0.915601,All
1.16178,0.918159,-1.33883,0.0918159,1.20923,0.918159,All
1.19731,0.920716,-1.33838,0.0920716,1.24146,0.920716,All
1.20145,0.923274,-1.33817,0.0923274,1.27151,0.923274,All
1.23426,0.925831,-1.33574,0.0925831,1.28446,0.925831,All
1.25888,0.928389,-1.33545,0.0928389,1.31308,0.928389,All
1.29812,0.930946,-1.33302,0.0930946,1.314,0.930946,All
1.32296,0.933504,-1.32898,0.0933504,1.34401,0.933504,All
1.34127,0.936061,-1.32609,0.0936061,1.36696,0.936061,All
1.38867,0.938619,-1.32491,0.0938619,1.36775,0.938619,All
1.39168,0.941176,-1.32252,0.0941176,1.39164,0.941176,All
1.39479,0.943734,-1.32159,0.0943734,1.41995,0.943734,All
1.45035,0.946292,-1.32103,0.0946292,1.42075,0.946292,All
1.48003,0.948849,-1.32058,0.0948849,1.43394,0.948849,All
1.49907,0.951407,-1.31823,0.0951407,1.44237,0.951407,All
1.50425,0.953964,-1.318,0.0953964,1.46609,0.953964,All
1.51984,0.956522,-1.3168,0.0956522,1.48938,0.956522,All
1.54805,0.959079,-1.31665,0.0959079,1.49584,0.959079,All
1.63909,0.961637,-1.31533,0.0961637,1.52845,0.961637,All
1.64751,0.964194,-1.31345,0.0964194,1.53115,0.964194,All
1.69524,0.966752,-1.31072,0.0966752,1.55756,0.966752,All
1.7249,0.969309,-1.30961,0.0969309,1.60153,0.969309,All
1.78376,0.971867,-1.30925,0.0971867,1.61473,0.971867,All
1.80579,0.974425,-1.30905,0.0974425,1.61727,0.974425,All
1.85265,0.976982,-1.30847,0.0976982,1.6256,0.976982,All
1.97277,0.97954,-1.30829,0.097954,1.71757,0.97954,All
1.99082,0.982097,-1.3081,0.0982097,1.72838,0.982097,All
2.14408,0.984655,-1.30807,0.0984655,1.75387,0.984655,All
2.17643,0.987212,-1.30788,0.0987212,1.79544,0.987212,All
2.21219,0.98977,-1.30677,0.098977,1.84954,0.98977,All
2.33376,0.992327,-1.30573,0.0992327,1.87679,0.992327,All
2.45598,0.994885,-1.30438,0.0994885,2.00565,0.994885,All
2.67258,0.997442,-1.30386,0.0997442,2.02129,0.997442,All
