pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
,,-1.25557,0.101279,,,All
,,-1.25281,0.101535,,,All
,,-1.25281,0.10179,,,All
,,-1.25196,0.102046,,,All
,,-1.24549,0.102302,,,All
,,-1.24512,0.102558,,,All
,,-1.24484,0.102813,,,All
,,-1.24347,0.103069,,,All
,,-1.24268,0.103325,,,All
,,-1.24209,0.103581,,,All
,,-1.24095,0.103836,,,All
,,-1.24013,0.104092,,,All
,,-1.23962,0.104348,,,All
,,-1.23903,0.104604,,,All
,,-1.23584,0.104859,,,All
,,-1.23532,0.105115,,,All
,,-1.2312,0.105371,,,All
,,-1.22949,0.105627,,,All
,,-1.22441,0.105882,,,All
,,-1.22259,0.106138,,,All
,,-1.222,0.106394,,,All
,,-1.22139,0.10665,,,All
,,-1.2204,0.106905,,,All
,,-1.20945,0.107161,,,All
,,-1.20782,0.107417,,,All
,,-1.20524,0.107673,,,All
,,-1.205,0.107928,,,All
,,-1.20425,0.108184,,,All
,,-1.204,0.10844,,,All
,,-1.20282,0.108696,,,All
,,-1.20058,0.108951,,,All
,,-1.20051,0.109207,,,All
,,-1.1975,0.109463,,,All
,,-1.1943,0.109719,,,All
,,-1.19366,0.109974,,,All
,,-1.18957,0.11023,,,All
,,-1.18836,0.110486,,,All
,,-1.18833,0.110742,,,All
,,-1.1875,0.110997,,,All
,,-1.18715,0.111253,,,All
,,-1.18561,0.111509,,,All
,,-1.18393,0.111765,,,All
,,-1.18144,0.11202,,,All
,,-1.18107,0.112276,,,All
,,-1.17939,0.112532,,,All
,,-1.17939,0.112788,,,All
,,-1.1793,0.113043,,,All
,,-1.17762,0.113299,,,All
,,-1.17714,0.113555,,,All
,,-1.17525,0.113811,,,All
,,-1.17456,0.114066,,,All
,,-1.17217,0.114322,,,All
,,-1.17162,0.114578,,,All
,,-1.1688,0.114834,,,All
,,-1.16747,0.11509,,,All
,,-1.16475,0.115345,,,All
,,-1.16289,0.115601,,,All
,,-1.16286,0.115857,,,All
,,-1.16255,0.116113,,,All
,,-1.16242,0.116368,,,All
,,-1.16095,0.116624,,,All
,,-1.15894,0.11688,,,All
,,-1.15887,0.117136,,,All
,,-1.15865,0.117391,,,All
,,-1.15179,0.117647,,,All
,,-1.14904,0.117903,,,All
,,-1.1472,0.118159,,,All
,,-1.14717,0.118414,,,All
,,-1.14496,0.11867,,,All
,,-1.14418,0.118926,,,All
,,-1.14282,0.119182,,,All
,,-1.14169,0.119437,,,All
,,-1.14053,0.119693,,,All
,,-1.13995,0.119949,,,All
,,-1.13902,0.120205,,,All
,,-1.13863,0.12046,,,All
,,-1.13806,0.120716,,,All
,,-1.13753,0.120972,,,All
,,-1.1374,0.121228,,,All
,,-1.13492,0.121483,,,All
,,-1.13454,0.121739,,,All
,,-1.13213,0.121995,,,All
,,-1.13184,0.122251,,,All
,,-1.13178,0.122506,,,All
,,-1.13073,0.122762,,,All
,,-1.12956,0.123018,,,All
,,-1.12946,0.123274,,,All
,,-1.12814,0.123529,,,All
,,-1.12709,0.123785,,,All
,,-1.1262,0.124041,,,All
,,-1.12593,0.124297,,,All
,,-1.12516,0.124552,,,All
,,-1.12324,0.124808,,,All
,,-1.12282,0.125064,,,All
,,-1.12272,0.12532,,,All
,,-1.12256,0.125575,,,All
,,-1.12231,0.125831,,,All
,,-1.12026,0.126087,,,All
,,-1.11686,0.126343,,,All
,,-1.11652,0.126598,,,All
,,-1.11575,0.126854,,,All
,,-1.11571,0.12711,,,All
,,-1.11316,0.127366,,,All
,,-1.11186,0.127621,,,All
,,-1.10758,0.127877,,,All
,,-1.10472,0.128133,,,All
,,-1.10445,0.128389,,,All
,,-1.10213,0.128645,,,All
,,-1.10062,0.1289,,,All
,,-1.09994,0.129156,,,All
,,-1.09988,0.129412,,,All
,,-1.09717,0.129668,,,All
,,-1.09706,0.129923,,,All
,,-1.09642,0.130179,,,All
,,-1.09313,0.130435,,,All
,,-1.09176,0.130691,,,All
,,-1.09022,0.130946,,,All
,,-1.09016,0.131202,,,All
,,-1.08992,0.131458,,,All
,,-1.08845,0.131714,,,All
,,-1.08737,0.131969,,,All
,,-1.08588,0.132225,,,All
,,-1.08559,0.132481,,,All
,,-1.08218,0.132737,,,All
,,-1.08146,0.132992,,,All
,,-1.08066,0.133248,,,All
,,-1.08026,0.133504,,,All
,,-1.07868,0.13376,,,All
,,-1.07779,0.134015,,,All
,,-1.076,0.134271,,,All
,,-1.07484,0.134527,,,All
,,-1.07291,0.134783,,,All
,,-1.07113,0.135038,,,All
,,-1.06531,0.135294,,,All
,,-1.06381,0.13555,,,All
,,-1.06328,0.135806,,,All
,,-1.06019,0.136061,,,All
,,-1.05856,0.136317,,,All
,,-1.05721,0.136573,,,All
,,-1.05719,0.136829,,,All
,,-1.05709,0.137084,,,All
,,-1.0563,0.13734,,,All
,,-1.05601,0.137596,,,All
,,-1.05426,0.137852,,,All
,,-1.05424,0.138107,,,All
,,-1.05396,0.138363,,,All
,,-1.05187,0.138619,,,All
,,-1.0517,0.138875,,,All
,,-1.04991,0.13913,,,All
,,-1.04984,0.139386,,,All
,,-1.0491,0.139642,,,All
,,-1.04785,0.139898,,,All
,,-1.04758,0.140153,,,All
,,-1.04716,0.140409,,,All
,,-1.04517,0.140665,,,All
,,-1.04495,0.140921,,,All
,,-1.04049,0.141176,,,All
,,-1.03885,0.141432,,,All
,,-1.03869,0.141688,,,All
,,-1.03791,0.141944,,,All
,,-1.03719,0.142199,,,All
,,-1.03664,0.142455,,,All
,,-1.03561,0.142711,,,All
,,-1.03308,0.142967,,,All
,,-1.03132,0.143223,,,All
,,-1.03103,0.143478,,,All
,,-1.02933,0.143734,,,All
,,-1.02895,0.14399,,,All
,,-1.02767,0.144246,,,All
,,-1.0273,0.144501,,,All
,,-1.02578,0.144757,,,All
,,-1.02473,0.145013,,,All
,,-1.02469,0.145269,,,All
,,-1.02287,0.145524,,,All
,,-1.02135,0.14578,,,All
,,-1.0191,0.146036,,,All
,,-1.01874,0.146292,,,All
,,-1.01747,0.146547,,,All
,,-1.01579,0.146803,,,All
,,-1.01557,0.147059,,,All
,,-1.01437,0.147315,,,All
,,-1.01323,0.14757,,,All
,,-1.00932,0.147826,,,All
,,-1.00737,0.148082,,,All
,,-1.00655,0.148338,,,All
,,-1.00368,0.148593,,,All
,,-1.00288,0.148849,,,All
,,-1.00269,0.149105,,,All
,,-1.00082,0.149361,,,All
,,-1.0007,0.149616,,,All
,,-0.999991,0.149872,,,All
,,-0.998415,0.150128,,,All
,,-0.995697,0.150384,,,All
,,-0.995534,0.150639,,,All
,,-0.994805,0.150895,,,All
,,-0.99407,0.151151,,,All
,,-0.99367,0.151407,,,All
,,-0.991419,0.151662,,,All
,,-0.989954,0.151918,,,All
,,-0.989419,0.152174,,,All
,,-0.987198,0.15243,,,All
,,-0.985646,0.152685,,,All
,,-0.985368,0.152941,,,All
,,-0.984607,0.153197,,,All
,,-0.984305,0.153453,,,All
,,-0.984129,0.153708,,,All
,,-0.98401,0.153964,,,All
,,-0.981373,0.15422,,,All
,,-0.980051,0.154476,,,All
,,-0.976733,0.154731,,,All
,,-0.976707,0.154987,,,All
,,-0.976473,0.155243,,,All
,,-0.976345,0.155499,,,All
,,-0.974699,0.155754,,,All
,,-0.974451,0.15601,,,All
,,-0.970115,0.156266,,,All
,,-0.969812,0.156522,,,All
,,-0.967166,0.156777,,,All
,,-0.966997,0.157033,,,All
,,-0.966442,0.157289,,,All
,,-0.965754,0.157545,,,All
,,-0.965219,0.157801,,,All
,,-0.964148,0.158056,,,All
,,-0.962908,0.158312,,,All
,,-0.962096,0.158568,,,All
,,-0.960983,0.158824,,,All
,,-0.960926,0.159079,,,All
,,-0.960783,0.159335,,,All
,,-0.959515,0.159591,,,All
,,-0.95913,0.159847,,,All
,,-0.959029,0.160102,,,All
,,-0.958412,0.160358,,,All
,,-0.95738,0.160614,,,All
,,-0.955443,0.16087,,,All
,,-0.955212,0.161125,,,All
,,-0.953138,0.161381,,,All
,,-0.951488,0.161637,,,All
,,-0.951344,0.161893,,,All
,,-0.950849,0.162148,,,All
,,-0.948832,0.162404,,,All
,,-0.948544,0.16266,,,All
,,-0.948098,0.162916,,,All
,,-0.946806,0.163171,,,All
,,-0.945974,0.163427,,,All
,,-0.945683,0.163683,,,All
,,-0.94336,0.163939,,,All
,,-0.940112,0.164194,,,All
,,-0.939036,0.16445,,,All
,,-0.93584,0.164706,,,All
,,-0.935587,0.164962,,,All
,,-0.934438,0.165217,,,All
,,-0.933904,0.165473,,,All
,,-0.932286,0.165729,,,All
,,-0.932197,0.165985,,,All
,,-0.93142,0.16624,,,All
,,-0.930487,0.166496,,,All
,,-0.930011,0.166752,,,All
,,-0.929827,0.167008,,,All
,,-0.928984,0.167263,,,All
,,-0.928309,0.167519,,,All
,,-0.92595,0.167775,,,All
,,-0.925116,0.168031,,,All
,,-0.92435,0.168286,,,All
,,-0.923321,0.168542,,,All
,,-0.922536,0.168798,,,All
,,-0.922205,0.169054,,,All
,,-0.922049,0.169309,,,All
,,-0.920724,0.169565,,,All
,,-0.919137,0.169821,,,All
,,-0.918924,0.170077,,,All
,,-0.918792,0.170332,,,All
,,-0.918185,0.170588,,,All
,,-0.917785,0.170844,,,All
,,-0.917246,0.1711,,,All
,,-0.917047,0.171355,,,All
,,-0.914665,0.171611,,,All
,,-0.913352,0.171867,,,All
,,-0.912378,0.172123,,,All
,,-0.90866,0.172379,,,All
,,-0.908293,0.172634,,,All
,,-0.908081,0.17289,,,All
,,-0.907631,0.173146,,,All
,,-0.907256,0.173402,,,All
,,-0.906481,0.173657,,,All
,,-0.906333,0.173913,,,All
,,-0.906066,0.174169,,,All
,,-0.904782,0.174425,,,All
,,-0.902348,0.17468,,,All
,,-0.900017,0.174936,,,All
,,-0.899862,0.175192,,,All
,,-0.899712,0.175448,,,All
,,-0.898515,0.175703,,,All
,,-0.897338,0.175959,,,All
,,-0.896906,0.176215,,,All
,,-0.89486,0.176471,,,All
,,-0.894666,0.176726,,,All
,,-0.892455,0.176982,,,All
,,-0.892134,0.177238,,,All
,,-0.891069,0.177494,,,All
,,-0.890638,0.177749,,,All
,,-0.890332,0.178005,,,All
,,-0.890302,0.178261,,,All
,,-0.888409,0.178517,,,All
,,-0.888133,0.178772,,,All
,,-0.88745,0.179028,,,All
,,-0.887052,0.179284,,,All
,,-0.884262,0.17954,,,All
,,-0.88304,0.179795,,,All
,,-0.881367,0.180051,,,All
,,-0.880521,0.180307,,,All
,,-0.879787,0.180563,,,All
,,-0.877666,0.180818,,,All
,,-0.877395,0.181074,,,All
,,-0.877267,0.18133,,,All
,,-0.87678,0.181586,,,All
,,-0.875109,0.181841,,,All
,,-0.873539,0.182097,,,All
,,-0.87335,0.182353,,,All
,,-0.872931,0.182609,,,All
,,-0.872216,0.182864,,,All
,,-0.871143,0.18312,,,All
,,-0.87041,0.183376,,,All
,,-0.86978,0.183632,,,All
,,-0.869586,0.183887,,,All
,,-0.86936,0.184143,,,All
,,-0.868263,0.184399,,,All
,,-0.867726,0.184655,,,All
,,-0.867145,0.18491,,,All
,,-0.865825,0.185166,,,All
,,-0.864332,0.185422,,,All
,,-0.863194,0.185678,,,All
,,-0.857231,0.185934,,,All
,,-0.853939,0.186189,,,All
,,-0.849562,0.186445,,,All
,,-0.848975,0.186701,,,All
,,-0.848545,0.186957,,,All
,,-0.847956,0.187212,,,All
,,-0.847766,0.187468,,,All
,,-0.847245,0.187724,,,All
,,-0.846838,0.18798,,,All
,,-0.844953,0.188235,,,All
,,-0.844933,0.188491,,,All
,,-0.843818,0.188747,,,All
,,-0.841529,0.189003,,,All
,,-0.841314,0.189258,,,All
,,-0.839998,0.189514,,,All
,,-0.839398,0.18977,,,All
,,-0.83836,0.190026,,,All
,,-0.8379,0.190281,,,All
,,-0.837577,0.190537,,,All
,,-0.836735,0.190793,,,All
,,-0.834336,0.191049,,,All
,,-0.832863,0.191304,,,All
,,-0.832049,0.19156,,,All
,,-0.831835,0.191816,,,All
,,-0.831348,0.192072,,,All
,,-0.82972,0.192327,,,All
,,-0.829511,0.192583,,,All
,,-0.827179,0.192839,,,All
,,-0.827029,0.193095,,,All
,,-0.825241,0.19335,,,All
,,-0.823689,0.193606,,,All
,,-0.823577,0.193862,,,All
,,-0.823227,0.194118,,,All
,,-0.822652,0.194373,,,All
,,-0.822312,0.194629,,,All
,,-0.822021,0.194885,,,All
,,-0.819551,0.195141,,,All
,,-0.817448,0.195396,,,All
,,-0.817403,0.195652,,,All
,,-0.816563,0.195908,,,All
,,-0.816181,0.196164,,,All
,,-0.815726,0.196419,,,All
,,-0.814945,0.196675,,,All
,,-0.814737,0.196931,,,All
,,-0.812255,0.197187,,,All
,,-0.811976,0.197442,,,All
,,-0.809211,0.197698,,,All
,,-0.808136,0.197954,,,All
,,-0.806853,0.19821,,,All
,,-0.806498,0.198465,,,All
,,-0.804675,0.198721,,,All
,,-0.804058,0.198977,,,All
,,-0.80065,0.199233,,,All
,,-0.800348,0.199488,,,All
,,-0.800299,0.199744,,,All
,,-0.799282,0.2,,,All
,,-0.798616,0.200256,,,All
,,-0.798254,0.200512,,,All
,,-0.797809,0.200767,,,All
,,-0.797426,0.201023,,,All
,,-0.796325,0.201279,,,All
,,-0.794818,0.201535,,,All
,,-0.793955,0.20179,,,All
,,-0.793782,0.202046,,,All
,,-0.792338,0.202302,,,All
,,-0.791829,0.202558,,,All
,,-0.790498,0.202813,,,All
,,-0.790008,0.203069,,,All
,,-0.789058,0.203325,,,All
,,-0.788654,0.203581,,,All
,,-0.787907,0.203836,,,All
,,-0.787539,0.204092,,,All
,,-0.786345,0.204348,,,All
,,-0.784616,0.204604,,,All
,,-0.784227,0.204859,,,All
,,-0.783107,0.205115,,,All
,,-0.782997,0.205371,,,All
,,-0.779684,0.205627,,,All
,,-0.778835,0.205882,,,All
,,-0.777754,0.206138,,,All
,,-0.775431,0.206394,,,All
,,-0.773075,0.20665,,,All
,,-0.77211,0.206905,,,All
,,-0.771493,0.207161,,,All
,,-0.767948,0.207417,,,All
,,-0.767722,0.207673,,,All
,,-0.76744,0.207928,,,All
,,-0.76601,0.208184,,,All
,,-0.765582,0.20844,,,All
,,-0.765412,0.208696,,,All
,,-0.764929,0.208951,,,All
,,-0.76458,0.209207,,,All
,,-0.762911,0.209463,,,All
,,-0.762566,0.209719,,,All
,,-0.761167,0.209974,,,All
,,-0.760927,0.21023,,,All
,,-0.760784,0.210486,,,All
,,-0.760184,0.210742,,,All
,,-0.759747,0.210997,,,All
,,-0.75937,0.211253,,,All
,,-0.758559,0.211509,,,All
,,-0.754264,0.211765,,,All
,,-0.75376,0.21202,,,All
,,-0.752388,0.212276,,,All
,,-0.749832,0.212532,,,All
,,-0.749708,0.212788,,,All
,,-0.74844,0.213043,,,All
,,-0.747716,0.213299,,,All
,,-0.74658,0.213555,,,All
,,-0.745836,0.213811,,,All
,,-0.743393,0.214066,,,All
,,-0.743148,0.214322,,,All
,,-0.743069,0.214578,,,All
,,-0.742946,0.214834,,,All
,,-0.742781,0.21509,,,All
,,-0.742273,0.215345,,,All
,,-0.741282,0.215601,,,All
,,-0.740909,0.215857,,,All
,,-0.739809,0.216113,,,All
,,-0.739304,0.216368,,,All
,,-0.737866,0.216624,,,All
,,-0.737737,0.21688,,,All
,,-0.737517,0.217136,,,All
,,-0.737194,0.217391,,,All
,,-0.736917,0.217647,,,All
,,-0.736025,0.217903,,,All
,,-0.735645,0.218159,,,All
,,-0.734908,0.218414,,,All
,,-0.734873,0.21867,,,All
,,-0.731544,0.218926,,,All
,,-0.730736,0.219182,,,All
,,-0.729502,0.219437,,,All
,,-0.728288,0.219693,,,All
,,-0.727075,0.219949,,,All
,,-0.723848,0.220205,,,All
,,-0.721924,0.22046,,,All
,,-0.720702,0.220716,,,All
,,-0.719567,0.220972,,,All
,,-0.718683,0.221228,,,All
,,-0.718321,0.221483,,,All
,,-0.717698,0.221739,,,All
,,-0.715693,0.221995,,,All
,,-0.71378,0.222251,,,All
,,-0.711807,0.222506,,,All
,,-0.711785,0.222762,,,All
,,-0.709591,0.223018,,,All
,,-0.709193,0.223274,,,All
,,-0.708798,0.223529,,,All
,,-0.708306,0.223785,,,All
,,-0.705689,0.224041,,,All
,,-0.704181,0.224297,,,All
,,-0.704078,0.224552,,,All
,,-0.703936,0.224808,,,All
,,-0.702966,0.225064,,,All
,,-0.701839,0.22532,,,All
,,-0.701131,0.225575,,,All
,,-0.700849,0.225831,,,All
,,-0.700528,0.226087,,,All
,,-0.700395,0.226343,,,All
,,-0.700155,0.226598,,,All
,,-0.698327,0.226854,,,All
,,-0.697532,0.22711,,,All
,,-0.697028,0.227366,,,All
,,-0.696862,0.227621,,,All
,,-0.696084,0.227877,,,All
,,-0.695281,0.228133,,,All
,,-0.693547,0.228389,,,All
,,-0.693403,0.228645,,,All
,,-0.693253,0.2289,,,All
,,-0.692811,0.229156,,,All
,,-0.691078,0.229412,,,All
,,-0.686817,0.229668,,,All
,,-0.685667,0.229923,,,All
,,-0.68514,0.230179,,,All
,,-0.685064,0.230435,,,All
,,-0.684798,0.230691,,,All
,,-0.684696,0.230946,,,All
,,-0.684141,0.231202,,,All
,,-0.681463,0.231458,,,All
,,-0.681141,0.231714,,,All
,,-0.677053,0.231969,,,All
,,-0.676498,0.232225,,,All
,,-0.675934,0.232481,,,All
,,-0.674812,0.232737,,,All
,,-0.674468,0.232992,,,All
,,-0.673591,0.233248,,,All
,,-0.672212,0.233504,,,All
,,-0.66786,0.23376,,,All
,,-0.666983,0.234015,,,All
,,-0.664962,0.234271,,,All
,,-0.664824,0.234527,,,All
,,-0.664351,0.234783,,,All
,,-0.663614,0.235038,,,All
,,-0.662248,0.235294,,,All
,,-0.661302,0.23555,,,All
,,-0.66086,0.235806,,,All
,,-0.660111,0.236061,,,All
,,-0.6595,0.236317,,,All
,,-0.659459,0.236573,,,All
,,-0.658718,0.236829,,,All
,,-0.658208,0.237084,,,All
,,-0.6582,0.23734,,,All
,,-0.657838,0.237596,,,All
,,-0.657018,0.237852,,,All
,,-0.655897,0.238107,,,All
,,-0.655685,0.238363,,,All
,,-0.65553,0.238619,,,All
,,-0.654714,0.238875,,,All
,,-0.65285,0.23913,,,All
,,-0.651218,0.239386,,,All
,,-0.649128,0.239642,,,All
,,-0.648692,0.239898,,,All
,,-0.646632,0.240153,,,All
,,-0.64645,0.240409,,,All
,,-0.646126,0.240665,,,All
,,-0.646057,0.240921,,,All
,,-0.64228,0.241176,,,All
,,-0.640509,0.241432,,,All
,,-0.639469,0.241688,,,All
,,-0.638474,0.241944,,,All
,,-0.636982,0.242199,,,All
,,-0.635873,0.242455,,,All
,,-0.633644,0.242711,,,All
,,-0.632235,0.242967,,,All
,,-0.632119,0.243223,,,All
,,-0.632026,0.243478,,,All
,,-0.631965,0.243734,,,All
,,-0.627494,0.24399,,,All
,,-0.626986,0.244246,,,All
,,-0.626718,0.244501,,,All
,,-0.626444,0.244757,,,All
,,-0.626437,0.245013,,,All
,,-0.626103,0.245269,,,All
,,-0.624736,0.245524,,,All
,,-0.624055,0.24578,,,All
,,-0.623431,0.246036,,,All
,,-0.623401,0.246292,,,All
,,-0.622602,0.246547,,,All
,,-0.61927,0.246803,,,All
,,-0.618132,0.247059,,,All
,,-0.617848,0.247315,,,All
,,-0.615337,0.24757,,,All
,,-0.612534,0.247826,,,All
,,-0.610148,0.248082,,,All
,,-0.609953,0.248338,,,All
,,-0.608743,0.248593,,,All
,,-0.606496,0.248849,,,All
,,-0.605822,0.249105,,,All
,,-0.605508,0.249361,,,All
,,-0.604834,0.249616,,,All
,,-0.604653,0.249872,,,All
,,-0.604257,0.250128,,,All
,,-0.603738,0.250384,,,All
,,-0.600718,0.250639,,,All
,,-0.599395,0.250895,,,All
,,-0.599182,0.251151,,,All
,,-0.598992,0.251407,,,All
,,-0.598765,0.251662,,,All
,,-0.598529,0.251918,,,All
,,-0.596426,0.252174,,,All
,,-0.595354,0.25243,,,All
,,-0.593802,0.252685,,,All
,,-0.593411,0.252941,,,All
,,-0.593098,0.253197,,,All
,,-0.592861,0.253453,,,All
,,-0.592605,0.253708,,,All
,,-0.592222,0.253964,,,All
,,-0.591885,0.25422,,,All
,,-0.591564,0.254476,,,All
,,-0.58868,0.254731,,,All
,,-0.587391,0.254987,,,All
,,-0.58675,0.255243,,,All
,,-0.58632,0.255499,,,All
,,-0.586,0.255754,,,All
,,-0.584985,0.25601,,,All
,,-0.579526,0.256266,,,All
,,-0.579447,0.256522,,,All
,,-0.579423,0.256777,,,All
,,-0.579276,0.257033,,,All
,,-0.579108,0.257289,,,All
,,-0.578911,0.257545,,,All
,,-0.578445,0.257801,,,All
,,-0.577227,0.258056,,,All
,,-0.577178,0.258312,,,All
,,-0.575241,0.258568,,,All
,,-0.575234,0.258824,,,All
,,-0.574409,0.259079,,,All
,,-0.573674,0.259335,,,All
,,-0.571465,0.259591,,,All
,,-0.571354,0.259847,,,All
,,-0.571146,0.260102,,,All
,,-0.570834,0.260358,,,All
,,-0.570585,0.260614,,,All
,,-0.568233,0.26087,,,All
,,-0.567083,0.261125,,,All
,,-0.563669,0.261381,,,All
,,-0.563395,0.261637,,,All
,,-0.562944,0.261893,,,All
,,-0.562427,0.262148,,,All
,,-0.561911,0.262404,,,All
,,-0.559648,0.26266,,,All
,,-0.556588,0.262916,,,All
,,-0.555293,0.263171,,,All
,,-0.553917,0.263427,,,All
,,-0.553535,0.263683,,,All
,,-0.552016,0.263939,,,All
,,-0.549868,0.264194,,,All
,,-0.549003,0.26445,,,All
,,-0.548707,0.264706,,,All
,,-0.547077,0.264962,,,All
,,-0.546619,0.265217,,,All
,,-0.545962,0.265473,,,All
,,-0.54495,0.265729,,,All
,,-0.544841,0.265985,,,All
,,-0.544425,0.26624,,,All
,,-0.541626,0.266496,,,All
,,-0.541317,0.266752,,,All
,,-0.540308,0.267008,,,All
,,-0.53954,0.267263,,,All
,,-0.537653,0.267519,,,All
,,-0.536982,0.267775,,,All
,,-0.536107,0.268031,,,All
,,-0.53467,0.268286,,,All
,,-0.533105,0.268542,,,All
,,-0.531456,0.268798,,,All
,,-0.530783,0.269054,,,All
,,-0.530775,0.269309,,,All
,,-0.530285,0.269565,,,All
,,-0.53014,0.269821,,,All
,,-0.529326,0.270077,,,All
,,-0.527849,0.270332,,,All
,,-0.526903,0.270588,,,All
,,-0.526096,0.270844,,,All
,,-0.524316,0.2711,,,All
,,-0.524263,0.271355,,,All
,,-0.52424,0.271611,,,All
,,-0.524171,0.271867,,,All
,,-0.52353,0.272123,,,All
,,-0.522865,0.272379,,,All
,,-0.522641,0.272634,,,All
,,-0.521944,0.27289,,,All
,,-0.521187,0.273146,,,All
,,-0.520774,0.273402,,,All
,,-0.520567,0.273657,,,All
,,-0.520055,0.273913,,,All
,,-0.51978,0.274169,,,All
,,-0.517586,0.274425,,,All
,,-0.517324,0.27468,,,All
,,-0.514232,0.274936,,,All
,,-0.513954,0.275192,,,All
,,-0.513421,0.275448,,,All
,,-0.511671,0.275703,,,All
,,-0.510779,0.275959,,,All
,,-0.51076,0.276215,,,All
,,-0.510482,0.276471,,,All
,,-0.509808,0.276726,,,All
,,-0.509534,0.276982,,,All
,,-0.50831,0.277238,,,All
,,-0.506594,0.277494,,,All
,,-0.505373,0.277749,,,All
,,-0.505367,0.278005,,,All
,,-0.504946,0.278261,,,All
,,-0.503818,0.278517,,,All
,,-0.503782,0.278772,,,All
,,-0.503741,0.279028,,,All
,,-0.503471,0.279284,,,All
,,-0.50283,0.27954,,,All
,,-0.502173,0.279795,,,All
,,-0.502069,0.280051,,,All
,,-0.501886,0.280307,,,All
,,-0.500982,0.280563,,,All
,,-0.500807,0.280818,,,All
,,-0.500798,0.281074,,,All
,,-0.500071,0.28133,,,All
,,-0.498211,0.281586,,,All
,,-0.497749,0.281841,,,All
,,-0.497077,0.282097,,,All
,,-0.496068,0.282353,,,All
,,-0.49585,0.282609,,,All
,,-0.495691,0.282864,,,All
,,-0.495252,0.28312,,,All
,,-0.495155,0.283376,,,All
,,-0.494704,0.283632,,,All
,,-0.494572,0.283887,,,All
,,-0.493903,0.284143,,,All
,,-0.492543,0.284399,,,All
,,-0.492277,0.284655,,,All
,,-0.491254,0.28491,,,All
,,-0.490508,0.285166,,,All
,,-0.490267,0.285422,,,All
,,-0.489276,0.285678,,,All
,,-0.488752,0.285934,,,All
,,-0.487177,0.286189,,,All
,,-0.484265,0.286445,,,All
,,-0.483752,0.286701,,,All
,,-0.483304,0.286957,,,All
,,-0.482762,0.287212,,,All
,,-0.480487,0.287468,,,All
,,-0.480277,0.287724,,,All
,,-0.478502,0.28798,,,All
,,-0.478419,0.288235,,,All
,,-0.477072,0.288491,,,All
,,-0.476663,0.288747,,,All
,,-0.475889,0.289003,,,All
,,-0.475183,0.289258,,,All
,,-0.474991,0.289514,,,All
,,-0.474583,0.28977,,,All
,,-0.474485,0.290026,,,All
,,-0.474361,0.290281,,,All
,,-0.473793,0.290537,,,All
,,-0.470489,0.290793,,,All
,,-0.470118,0.291049,,,All
,,-0.469251,0.291304,,,All
,,-0.468083,0.29156,,,All
,,-0.467727,0.291816,,,All
,,-0.467602,0.292072,,,All
,,-0.466931,0.292327,,,All
,,-0.466887,0.292583,,,All
,,-0.46684,0.292839,,,All
,,-0.466544,0.293095,,,All
,,-0.46447,0.29335,,,All
,,-0.464103,0.293606,,,All
,,-0.463912,0.293862,,,All
,,-0.46345,0.294118,,,All
,,-0.462759,0.294373,,,All
,,-0.460655,0.294629,,,All
,,-0.459269,0.294885,,,All
,,-0.458931,0.295141,,,All
,,-0.458614,0.295396,,,All
,,-0.45587,0.295652,,,All
,,-0.455547,0.295908,,,All
,,-0.455462,0.296164,,,All
,,-0.45546,0.296419,,,All
,,-0.454861,0.296675,,,All
,,-0.452223,0.296931,,,All
,,-0.448755,0.297187,,,All
,,-0.448693,0.297442,,,All
,,-0.448176,0.297698,,,All
,,-0.447594,0.297954,,,All
,,-0.446851,0.29821,,,All
,,-0.446766,0.298465,,,All
,,-0.445825,0.298721,,,All
,,-0.443805,0.298977,,,All
,,-0.44319,0.299233,,,All
,,-0.442861,0.299488,,,All
,,-0.441869,0.299744,,,All
,,-0.4414,0.3,,,All
,,-0.441361,0.300256,,,All
,,-0.440294,0.300512,,,All
,,-0.440199,0.300767,,,All
,,-0.440079,0.301023,,,All
,,-0.439229,0.301279,,,All
,,-0.438595,0.301535,,,All
,,-0.437726,0.30179,,,All
,,-0.437137,0.302046,,,All
,,-0.436086,0.302302,,,All
,,-0.436001,0.302558,,,All
,,-0.435885,0.302813,,,All
,,-0.435691,0.303069,,,All
,,-0.435413,0.303325,,,All
,,-0.434686,0.303581,,,All
,,-0.434647,0.303836,,,All
,,-0.434364,0.304092,,,All
,,-0.433776,0.304348,,,All
,,-0.433735,0.304604,,,All
,,-0.433687,0.304859,,,All
,,-0.433301,0.305115,,,All
,,-0.431887,0.305371,,,All
,,-0.431333,0.305627,,,All
,,-0.429203,0.305882,,,All
,,-0.427938,0.306138,,,All
,,-0.42791,0.306394,,,All
,,-0.427166,0.30665,,,All
,,-0.427046,0.306905,,,All
,,-0.42406,0.307161,,,All
,,-0.423878,0.307417,,,All
,,-0.421955,0.307673,,,All
,,-0.421664,0.307928,,,All
,,-0.421355,0.308184,,,All
,,-0.418127,0.30844,,,All
,,-0.414671,0.308696,,,All
,,-0.413792,0.308951,,,All
,,-0.413584,0.309207,,,All
,,-0.413226,0.309463,,,All
,,-0.41226,0.309719,,,All
,,-0.41204,0.309974,,,All
,,-0.410773,0.31023,,,All
,,-0.410523,0.310486,,,All
,,-0.410491,0.310742,,,All
