pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-0.618492,0.276042,-2.06468,0.0276042,-0.611893,0.276042,All
-0.571029,0.28125,-2.0416,0.028125,-0.603656,0.28125,All
-0.554686,0.286458,-2.04055,0.0286458,-0.58073,0.286458,All
-0.537288,0.291667,-2.03757,0.0291667,-0.569824,0.291667,All
-0.513692,0.296875,-2.03173,0.0296875,-0.563166,0.296875,All
-0.507395,0.302083,-2.02893,0.0302083,-0.544029,0.302083,All
-0.493869,0.307292,-2.02252,0.0307292,-0.526375,0.307292,All
-0.493053,0.3125,-2.01378,0.03125,-0.52587,0.3125,All
-0.448737,0.317708,-2.01091,0.0317708,-0.522211,0.317708,All
-0.446163,0.322917,-2.00811,0.0322917,-0.509752,0.322917,All
-0.398882,0.328125,-1.99782,0.0328125,-0.42863,0.328125,All
-0.346255,0.333333,-1.99596,0.0333333,-0.363735,0.333333,All
-0.313876,0.338542,-1.95632,0.0338542,-0.357874,0.338542,All
-0.296574,0.34375,-1.94374,0.034375,-0.348451,0.34375,All
-0.278421,0.348958,-1.92368,0.0348958,-0.340205,0.348958,All
-0.276253,0.354167,-1.91571,0.0354167,-0.33633,0.354167,All
-0.248082,0.359375,-1.91119,0.0359375,-0.318336,0.359375,All
-0.238975,0.364583,-1.90008,0.0364583,-0.303413,0.364583,All
-0.238148,0.369792,-1.8928,0.0369792,-0.299641,0.369792,All
-0.235354,0.375,-1.87197,0.0375,-0.286863,0.375,All
-0.234555,0.380208,-1.86979,0.0380208,-0.28134,0.380208,All
-0.228519,0.385417,-1.86822,0.0385417,-0.278021,0.385417,All
-0.22586,0.390625,-1.85987,0.0390625,-0.245989,0.390625,All
-0.200365,0.395833,-1.85955,0.0395833,-0.204459,0.395833,All
-0.156442,0.401042,-1.85469,0.0401042,-0.187748,0.401042,All
-0.154876,0.40625,-1.84879,0.040625,-0.185424,0.40625,All
-0.150568,0.411458,-1.84727,0.0411458,-0.167298,0.411458,All
-0.134999,0.416667,-1.8447,0.0416667,-0.151755,0.416667,All
-0.132809,0.421875,-1.83802,0.0421875,-0.148753,0.421875,All
-0.126517,0.427083,-1.83602,0.0427083,-0.139553,0.427083,All
-0.123324,0.432292,-1.83553,0.0432292,-0.136097,0.432292,All
-0.122563,0.4375,-1.83484,0.04375,-0.132599,0.4375,All
-0.0923656,0.442708,-1.83433,0.0442708,-0.13219,0.442708,All
-0.0803669,0.447917,-1.82423,0.0447917,-0.124224,0.447917,All
-0.0529946,0.453125,-1.82233,0.0453125,-0.123023,0.453125,All
-0.0525795,0.458333,-1.82039,0.0458333,-0.110868,0.458333,All
-0.0284797,0.463542,-1.7961,0.0463542,-0.0832525,0.463542,All
-0.0203941,0.46875,-1.79563,0.046875,-0.081815,0.46875,All
-0.0190502,0.473958,-1.78492,0.0473958,-0.0497645,0.473958,All
-0.0151336,0.479167,-1.78366,0.0479167,-0.0463055,0.479167,All
0.0174996,0.484375,-1.78027,0.0484375,-0.0462201,0.484375,All
0.0182211,0.489583,-1.77987,0.0489583,-0.0333633,0.489583,All
0.0195393,0.494792,-1.77857,0.0494792,0.0116601,0.494792,All
0.0351793,0.5,-1.77587,0.05,0.0522116,0.5,All
0.0358555,0.505208,-1.74737,0.0505208,0.0650585,0.505208,All
0.0425538,0.510417,-1.74086,0.0510417,0.0685182,0.510417,All
0.0452033,0.515625,-1.73392,0.0515625,0.0842774,0.515625,All
0.0691806,0.520833,-1.71714,0.0520833,0.091496,0.520833,All
0.0703645,0.526042,-1.70665,0.0526042,0.0959298,0.526042,All
0.0729927,0.53125,-1.70345,0.053125,0.109045,0.53125,All
0.0798714,0.536458,-1.69412,0.0536458,0.112205,0.536458,All
0.118673,0.541667,-1.69156,0.0541667,0.119496,0.541667,All
0.120297,0.546875,-1.68214,0.0546875,0.129087,0.546875,All
0.124028,0.552083,-1.68113,0.0552083,0.129581,0.552083,All
0.126821,0.557292,-1.68011,0.0557292,0.150627,0.557292,All
0.138521,0.5625,-1.669,0.05625,0.15228,0.5625,All
0.147148,0.567708,-1.66792,0.0567708,0.154499,0.567708,All
0.162752,0.572917,-1.66417,0.0572917,0.158864,0.572917,All
0.167859,0.578125,-1.65107,0.0578125,0.164566,0.578125,All
0.171921,0.583333,-1.64014,0.0583333,0.17798,0.583333,All
0.186873,0.588542,-1.62983,0.0588542,0.183237,0.588542,All
0.19481,0.59375,-1.62091,0.059375,0.20079,0.59375,All
0.200827,0.598958,-1.61716,0.0598958,0.20154,0.598958,All
0.213244,0.604167,-1.61438,0.0604167,0.204184,0.604167,All
0.220751,0.609375,-1.61096,0.0609375,0.204822,0.609375,All
0.249894,0.614583,-1.60908,0.0614583,0.206705,0.614583,All
0.252057,0.619792,-1.60503,0.0619792,0.207975,0.619792,All
0.252697,0.625,-1.60434,0.0625,0.211145,0.625,All
0.257718,0.630208,-1.60342,0.0630208,0.214602,0.630208,All
0.26548,0.635417,-1.60029,0.0635417,0.216338,0.635417,All
0.266565,0.640625,-1.59948,0.0640625,0.262123,0.640625,All
0.276127,0.645833,-1.59819,0.0645833,0.267799,0.645833,All
0.276131,0.651042,-1.59367,0.0651042,0.26987,0.651042,All
0.278038,0.65625,-1.5853,0.065625,0.277494,0.65625,All
0.278298,0.661458,-1.58336,0.0661458,0.281438,0.661458,All
0.280525,0.666667,-1.57964,0.0666667,0.285813,0.666667,All
0.292087,0.671875,-1.57709,0.0671875,0.311126,0.671875,All
0.338296,0.677083,-1.57655,0.0677083,0.333459,0.677083,All
0.348345,0.682292,-1.57406,0.0682292,0.357395,0.682292,All
0.349981,0.6875,-1.5558,0.06875,0.381745,0.6875,All
0.364039,0.692708,-1.55345,0.0692708,0.38861,0.692708,All
0.372225,0.697917,-1.5452,0.0697917,0.407613,0.697917,All
0.389941,0.703125,-1.53315,0.0703125,0.41854,0.703125,All
0.391364,0.708333,-1.5331,0.0708333,0.419959,0.708333,All
0.393198,0.713542,-1.52217,0.0713542,0.450128,0.713542,All
0.403479,0.71875,-1.51668,0.071875,0.451811,0.71875,All
0.419907,0.723958,-1.51394,0.0723958,0.457579,0.723958,All
0.430753,0.729167,-1.51044,0.0729167,0.461198,0.729167,All
0.445697,0.734375,-1.50827,0.0734375,0.465325,0.734375,All
0.457561,0.739583,-1.50388,0.0739583,0.470885,0.739583,All
0.489192,0.744792,-1.49873,0.0744792,0.478812,0.744792,All
0.521756,0.75,-1.49677,0.075,0.490014,0.75,All
0.543773,0.755208,-1.49529,0.0755208,0.490582,0.755208,All
0.552594,0.760417,-1.49365,0.0760417,0.524134,0.760417,All
0.554625,0.765625,-1.48437,0.0765625,0.536872,0.765625,All
0.598661,0.770833,-1.48304,0.0770833,0.543899,0.770833,All
0.599327,0.776042,-1.47908,0.0776042,0.548416,0.776042,All
0.60266,0.78125,-1.47806,0.078125,0.590426,0.78125,All
0.618036,0.786458,-1.47341,0.0786458,0.606167,0.786458,All
0.619319,0.791667,-1.46895,0.0791667,0.655522,0.791667,All
0.641419,0.796875,-1.46466,0.0796875,0.66776,0.796875,All
0.661948,0.802083,-1.4639,0.0802083,0.684693,0.802083,All
0.685182,0.807292,-1.46133,0.0807292,0.720237,0.807292,All
0.721247,0.8125,-1.45655,0.08125,0.725779,0.8125,All
0.727249,0.817708,-1.45379,0.0817708,0.73994,0.817708,All
0.72789,0.822917,-1.45301,0.0822917,0.740432,0.822917,All
0.734434,0.828125,-1.44118,0.0828125,0.794868,0.828125,All
0.735063,0.833333,-1.4346,0.0833333,0.800744,0.833333,All
0.852779,0.838542,-1.42968,0.0838542,0.882779,0.838542,All
0.870583,0.84375,-1.42846,0.084375,0.883994,0.84375,All
0.907413,0.848958,-1.42782,0.0848958,0.894265,0.848958,All
0.910479,0.854167,-1.42519,0.0854167,0.898504,0.854167,All
0.919734,0.859375,-1.42472,0.0859375,0.918251,0.859375,All
0.921751,0.864583,-1.41549,0.0864583,0.922094,0.864583,All
0.940269,0.869792,-1.40875,0.0869792,1.04148,0.869792,All
0.948775,0.875,-1.4058,0.0875,1.0669,0.875,All
0.973869,0.880208,-1.40575,0.0880208,1.0732,0.880208,All
1.04975,0.885417,-1.40197,0.0885417,1.08811,0.885417,All
1.11252,0.890625,-1.40021,0.0890625,1.1451,0.890625,All
1.11296,0.895833,-1.39608,0.0895833,1.1903,0.895833,All
1.11819,0.901042,-1.39586,0.0901042,1.22239,0.901042,All
1.17098,0.90625,-1.39345,0.090625,1.33408,0.90625,All
1.17185,0.911458,-1.38568,0.0911458,1.34262,0.911458,All
1.25725,0.916667,-1.38156,0.0916667,1.34657,0.916667,All
1.26159,0.921875,-1.38012,0.0921875,1.36962,0.921875,All
1.28245,0.927083,-1.37904,0.0927083,1.39324,0.927083,All
1.29282,0.932292,-1.37504,0.0932292,1.46839,0.932292,All
1.48154,0.9375,-1.37302,0.09375,1.47729,0.9375,All
1.4901,0.942708,-1.37192,0.0942708,1.59929,0.942708,All
1.50949,0.947917,-1.37046,0.0947917,1.62546,0.947917,All
1.5788,0.953125,-1.36093,0.0953125,1.72221,0.953125,All
1.5958,0.958333,-1.35776,0.0958333,1.7664,0.958333,All
1.74104,0.963542,-1.35774,0.0963542,1.77876,0.963542,All
1.74787,0.96875,-1.35625,0.096875,1.93534,0.96875,All
1.98331,0.973958,-1.35602,0.0973958,2.07379,0.973958,All
2.16861,0.979167,-1.3474,0.0979167,2.20276,0.979167,All
2.24117,0.984375,-1.34594,0.0984375,2.33771,0.984375,All
2.26677,0.989583,-1.34085,0.0989583,2.41514,0.989583,All
2.30851,0.994792,-1.33757,0.0994792,2.56228,0.994792,All
2.52404,1,-1.33154,0.1,2.85508,1,All
4,1,-1.32529,0.100521,4,1,All
,,-1.32451,0.101042,,,All
,,-1.32294,0.101563,,,All
,,-1.31412,0.102083,,,All
,,-1.30535,0.102604,,,All
,,-1.30484,0.103125,,,All
,,-1.30253,0.103646,,,All
,,-1.30251,0.104167,,,All
,,-1.29233,0.104688,,,All
,,-1.29128,0.105208,,,All
,,-1.29073,0.105729,,,All
,,-1.29061,0.10625,,,All
,,-1.2844,0.106771,,,All
,,-1.28363,0.107292,,,All
,,-1.27967,0.107813,,,All
,,-1.27869,0.108333,,,All
,,-1.27254,0.108854,,,All
,,-1.26979,0.109375,,,All
,,-1.26246,0.109896,,,All
,,-1.26111,0.110417,,,All
,,-1.26042,0.110937,,,All
,,-1.25677,0.111458,,,All
,,-1.25578,0.111979,,,All
,,-1.25352,0.1125,,,All
,,-1.25268,0.113021,,,All
,,-1.25117,0.113542,,,All
,,-1.24921,0.114062,,,All
,,-1.24912,0.114583,,,All
,,-1.24897,0.115104,,,All
,,-1.24723,0.115625,,,All
,,-1.23577,0.116146,,,All
,,-1.23525,0.116667,,,All
,,-1.22808,0.117188,,,All
,,-1.22391,0.117708,,,All
,,-1.22194,0.118229,,,All
,,-1.21612,0.11875,,,All
,,-1.21266,0.119271,,,All
,,-1.21112,0.119792,,,All
,,-1.2089,0.120313,,,All
,,-1.2053,0.120833,,,All
,,-1.20334,0.121354,,,All
,,-1.20241,0.121875,,,All
,,-1.20232,0.122396,,,All
,,-1.20214,0.122917,,,All
,,-1.20041,0.123438,,,All
,,-1.1972,0.123958,,,All
,,-1.1941,0.124479,,,All
,,-1.19356,0.125,,,All
,,-1.19027,0.125521,,,All
,,-1.18842,0.126042,,,All
,,-1.18632,0.126562,,,All
,,-1.17748,0.127083,,,All
,,-1.17328,0.127604,,,All
,,-1.17251,0.128125,,,All
,,-1.17248,0.128646,,,All
,,-1.16249,0.129167,,,All
,,-1.15864,0.129688,,,All
,,-1.15663,0.130208,,,All
,,-1.14933,0.130729,,,All
,,-1.14752,0.13125,,,All
,,-1.14423,0.131771,,,All
,,-1.14308,0.132292,,,All
,,-1.14291,0.132813,,,All
,,-1.14273,0.133333,,,All
,,-1.14138,0.133854,,,All
,,-1.13859,0.134375,,,All
,,-1.13755,0.134896,,,All
,,-1.1344,0.135417,,,All
,,-1.13286,0.135937,,,All
,,-1.13223,0.136458,,,All
,,-1.13012,0.136979,,,All
,,-1.12285,0.1375,,,All
,,-1.11669,0.138021,,,All
,,-1.11498,0.138542,,,All
,,-1.10277,0.139063,,,All
,,-1.10071,0.139583,,,All
,,-1.09953,0.140104,,,All
,,-1.0969,0.140625,,,All
,,-1.0959,0.141146,,,All
,,-1.09572,0.141667,,,All
,,-1.09426,0.142187,,,All
,,-1.09368,0.142708,,,All
,,-1.09262,0.143229,,,All
,,-1.08753,0.14375,,,All
,,-1.0851,0.144271,,,All
,,-1.07734,0.144792,,,All
,,-1.07293,0.145313,,,All
,,-1.07183,0.145833,,,All
,,-1.0718,0.146354,,,All
,,-1.06951,0.146875,,,All
,,-1.06464,0.147396,,,All
,,-1.06211,0.147917,,,All
,,-1.06152,0.148438,,,All
,,-1.06128,0.148958,,,All
,,-1.05979,0.149479,,,All
,,-1.05505,0.15,,,All
,,-1.05387,0.150521,,,All
,,-1.05061,0.151042,,,All
,,-1.04438,0.151562,,,All
,,-1.04359,0.152083,,,All
,,-1.0417,0.152604,,,All
,,-1.0363,0.153125,,,All
,,-1.03567,0.153646,,,All
,,-1.03282,0.154167,,,All
,,-1.03195,0.154688,,,All
,,-1.02531,0.155208,,,All
,,-1.02213,0.155729,,,All
,,-1.01885,0.15625,,,All
,,-1.01383,0.156771,,,All
,,-1.0128,0.157292,,,All
,,-1.01183,0.157812,,,All
,,-1.00721,0.158333,,,All
,,-1.00715,0.158854,,,All
,,-1.00617,0.159375,,,All
,,-0.999395,0.159896,,,All
,,-0.998379,0.160417,,,All
,,-0.9969,0.160938,,,All
,,-0.992419,0.161458,,,All
,,-0.992197,0.161979,,,All
,,-0.987024,0.1625,,,All
,,-0.982204,0.163021,,,All
,,-0.98092,0.163542,,,All
,,-0.977485,0.164063,,,All
,,-0.976363,0.164583,,,All
,,-0.974936,0.165104,,,All
,,-0.974214,0.165625,,,All
,,-0.969138,0.166146,,,All
,,-0.96141,0.166667,,,All
,,-0.96009,0.167187,,,All
,,-0.959065,0.167708,,,All
,,-0.95651,0.168229,,,All
,,-0.954429,0.16875,,,All
,,-0.95167,0.169271,,,All
,,-0.945412,0.169792,,,All
,,-0.939726,0.170313,,,All
,,-0.939026,0.170833,,,All
,,-0.938227,0.171354,,,All
,,-0.93793,0.171875,,,All
,,-0.9368,0.172396,,,All
,,-0.933419,0.172917,,,All
,,-0.933123,0.173437,,,All
,,-0.927269,0.173958,,,All
,,-0.926473,0.174479,,,All
,,-0.922419,0.175,,,All
,,-0.920545,0.175521,,,All
,,-0.917306,0.176042,,,All
,,-0.914187,0.176563,,,All
,,-0.911587,0.177083,,,All
,,-0.90694,0.177604,,,All
,,-0.906762,0.178125,,,All
,,-0.902047,0.178646,,,All
,,-0.900665,0.179167,,,All
,,-0.892106,0.179688,,,All
,,-0.886481,0.180208,,,All
,,-0.884713,0.180729,,,All
,,-0.884138,0.18125,,,All
,,-0.883408,0.181771,,,All
,,-0.883142,0.182292,,,All
,,-0.882862,0.182812,,,All
,,-0.882567,0.183333,,,All
,,-0.875116,0.183854,,,All
,,-0.869921,0.184375,,,All
,,-0.869885,0.184896,,,All
,,-0.867117,0.185417,,,All
,,-0.86511,0.185938,,,All
,,-0.864646,0.186458,,,All
,,-0.863783,0.186979,,,All
,,-0.862516,0.1875,,,All
,,-0.861292,0.188021,,,All
,,-0.860359,0.188542,,,All
,,-0.857864,0.189062,,,All
,,-0.857532,0.189583,,,All
,,-0.855222,0.190104,,,All
,,-0.854795,0.190625,,,All
,,-0.854091,0.191146,,,All
,,-0.852958,0.191667,,,All
,,-0.85278,0.192188,,,All
,,-0.85202,0.192708,,,All
,,-0.851018,0.193229,,,All
,,-0.850817,0.19375,,,All
,,-0.849918,0.194271,,,All
,,-0.849801,0.194792,,,All
,,-0.849356,0.195313,,,All
,,-0.8401,0.195833,,,All
,,-0.838037,0.196354,,,All
,,-0.837565,0.196875,,,All
,,-0.834233,0.197396,,,All
,,-0.832243,0.197917,,,All
,,-0.830962,0.198437,,,All
,,-0.829112,0.198958,,,All
,,-0.827342,0.199479,,,All
,,-0.819345,0.2,,,All
,,-0.815902,0.200521,,,All
,,-0.813752,0.201042,,,All
,,-0.811742,0.201563,,,All
,,-0.810535,0.202083,,,All
,,-0.809675,0.202604,,,All
,,-0.807093,0.203125,,,All
,,-0.80442,0.203646,,,All
,,-0.803179,0.204167,,,All
,,-0.800771,0.204687,,,All
,,-0.798098,0.205208,,,All
,,-0.795741,0.205729,,,All
,,-0.795649,0.20625,,,All
,,-0.793174,0.206771,,,All
,,-0.792742,0.207292,,,All
,,-0.791604,0.207813,,,All
,,-0.789773,0.208333,,,All
,,-0.788091,0.208854,,,All
,,-0.786446,0.209375,,,All
,,-0.785555,0.209896,,,All
,,-0.782467,0.210417,,,All
,,-0.780412,0.210938,,,All
,,-0.779069,0.211458,,,All
,,-0.778594,0.211979,,,All
,,-0.77486,0.2125,,,All
,,-0.766127,0.213021,,,All
,,-0.764424,0.213542,,,All
,,-0.762113,0.214062,,,All
,,-0.76115,0.214583,,,All
,,-0.755746,0.215104,,,All
,,-0.753034,0.215625,,,All
,,-0.752193,0.216146,,,All
,,-0.750807,0.216667,,,All
,,-0.747462,0.217188,,,All
,,-0.736125,0.217708,,,All
,,-0.732041,0.218229,,,All
,,-0.731312,0.21875,,,All
,,-0.725562,0.219271,,,All
,,-0.723645,0.219792,,,All
,,-0.721186,0.220312,,,All
,,-0.719659,0.220833,,,All
,,-0.718723,0.221354,,,All
,,-0.718409,0.221875,,,All
,,-0.717078,0.222396,,,All
,,-0.715613,0.222917,,,All
,,-0.70986,0.223438,,,All
,,-0.70903,0.223958,,,All
,,-0.707462,0.224479,,,All
,,-0.704355,0.225,,,All
,,-0.70164,0.225521,,,All
,,-0.70048,0.226042,,,All
,,-0.696456,0.226563,,,All
,,-0.694349,0.227083,,,All
,,-0.690422,0.227604,,,All
,,-0.690396,0.228125,,,All
,,-0.688886,0.228646,,,All
,,-0.687694,0.229167,,,All
,,-0.687648,0.229687,,,All
,,-0.687399,0.230208,,,All
,,-0.683572,0.230729,,,All
,,-0.680911,0.23125,,,All
,,-0.680602,0.231771,,,All
,,-0.679851,0.232292,,,All
,,-0.670797,0.232813,,,All
,,-0.668419,0.233333,,,All
,,-0.66795,0.233854,,,All
,,-0.666874,0.234375,,,All
,,-0.661479,0.234896,,,All
,,-0.656062,0.235417,,,All
,,-0.65606,0.235937,,,All
,,-0.654268,0.236458,,,All
,,-0.651062,0.236979,,,All
,,-0.651062,0.2375,,,All
,,-0.650315,0.238021,,,All
,,-0.642748,0.238542,,,All
,,-0.642509,0.239063,,,All
,,-0.639976,0.239583,,,All
,,-0.639022,0.240104,,,All
,,-0.637454,0.240625,,,All
,,-0.631658,0.241146,,,All
,,-0.630896,0.241667,,,All
,,-0.625591,0.242188,,,All
,,-0.623944,0.242708,,,All
,,-0.617808,0.243229,,,All
,,-0.614594,0.24375,,,All
,,-0.614437,0.244271,,,All
,,-0.613425,0.244792,,,All
,,-0.61337,0.245312,,,All
,,-0.612072,0.245833,,,All
,,-0.609668,0.246354,,,All
,,-0.607989,0.246875,,,All
,,-0.605975,0.247396,,,All
,,-0.603291,0.247917,,,All
,,-0.602856,0.248438,,,All
,,-0.6025,0.248958,,,All
,,-0.602245,0.249479,,,All
,,-0.601894,0.25,,,All
,,-0.60121,0.250521,,,All
,,-0.598399,0.251042,,,All
,,-0.598301,0.251563,,,All
,,-0.597587,0.252083,,,All
,,-0.597047,0.252604,,,All
,,-0.596891,0.253125,,,All
,,-0.59202,0.253646,,,All
,,-0.591879,0.254167,,,All
,,-0.589654,0.254688,,,All
,,-0.589244,0.255208,,,All
,,-0.586628,0.255729,,,All
,,-0.578506,0.25625,,,All
,,-0.575392,0.256771,,,All
,,-0.568268,0.257292,,,All
,,-0.561539,0.257813,,,All
,,-0.556913,0.258333,,,All
,,-0.556782,0.258854,,,All
,,-0.555484,0.259375,,,All
,,-0.555337,0.259896,,,All
,,-0.551569,0.260417,,,All
,,-0.550569,0.260937,,,All
,,-0.549696,0.261458,,,All
,,-0.545962,0.261979,,,All
,,-0.543139,0.2625,,,All
,,-0.542851,0.263021,,,All
,,-0.541407,0.263542,,,All
,,-0.537207,0.264062,,,All
,,-0.536545,0.264583,,,All
,,-0.5349,0.265104,,,All
,,-0.53471,0.265625,,,All
,,-0.534505,0.266146,,,All
,,-0.532925,0.266667,,,All
,,-0.527427,0.267188,,,All
,,-0.52668,0.267708,,,All
,,-0.5256,0.268229,,,All
,,-0.522813,0.26875,,,All
,,-0.52218,0.269271,,,All
,,-0.521367,0.269792,,,All
,,-0.520567,0.270313,,,All
,,-0.520284,0.270833,,,All
,,-0.519033,0.271354,,,All
,,-0.515538,0.271875,,,All
,,-0.515297,0.272396,,,All
,,-0.51385,0.272917,,,All
,,-0.513309,0.273438,,,All
,,-0.512499,0.273958,,,All
,,-0.509553,0.274479,,,All
,,-0.506918,0.275,,,All
,,-0.506612,0.275521,,,All
,,-0.506456,0.276042,,,All
,,-0.503082,0.276562,,,All
,,-0.502046,0.277083,,,All
,,-0.497931,0.277604,,,All
,,-0.496367,0.278125,,,All
,,-0.493717,0.278646,,,All
,,-0.490134,0.279167,,,All
,,-0.489555,0.279687,,,All
,,-0.488163,0.280208,,,All
,,-0.482347,0.280729,,,All
,,-0.48104,0.28125,,,All
,,-0.480571,0.281771,,,All
,,-0.479795,0.282292,,,All
,,-0.479648,0.282813,,,All
,,-0.478783,0.283333,,,All
,,-0.478637,0.283854,,,All
,,-0.477055,0.284375,,,All
,,-0.475585,0.284896,,,All
,,-0.475123,0.285417,,,All
,,-0.474424,0.285938,,,All
,,-0.473314,0.286458,,,All
,,-0.472479,0.286979,,,All
,,-0.47226,0.2875,,,All
,,-0.471934,0.288021,,,All
,,-0.471744,0.288542,,,All
,,-0.468849,0.289063,,,All
,,-0.468619,0.289583,,,All
,,-0.468062,0.290104,,,All
,,-0.467673,0.290625,,,All
,,-0.463517,0.291146,,,All
,,-0.457998,0.291667,,,All
,,-0.457702,0.292187,,,All
,,-0.455958,0.292708,,,All
,,-0.450401,0.293229,,,All
,,-0.446673,0.29375,,,All
,,-0.445395,0.294271,,,All
,,-0.444917,0.294792,,,All
,,-0.441855,0.295312,,,All
,,-0.440431,0.295833,,,All
,,-0.438194,0.296354,,,All
,,-0.437689,0.296875,,,All
,,-0.437285,0.297396,,,All
,,-0.436114,0.297917,,,All
,,-0.435661,0.298438,,,All
,,-0.433443,0.298958,,,All
,,-0.428763,0.299479,,,All
,,-0.427009,0.3,,,All
,,-0.425568,0.300521,,,All
,,-0.424116,0.301042,,,All
,,-0.424016,0.301563,,,All
,,-0.423107,0.302083,,,All
,,-0.419909,0.302604,,,All
,,-0.419862,0.303125,,,All
,,-0.418924,0.303646,,,All
,,-0.416317,0.304167,,,All
,,-0.413875,0.304688,,,All
,,-0.412355,0.305208,,,All
,,-0.411006,0.305729,,,All
,,-0.41069,0.30625,,,All
,,-0.410459,0.306771,,,All
,,-0.410321,0.307292,,,All
,,-0.409499,0.307812,,,All
,,-0.40917,0.308333,,,All
,,-0.406717,0.308854,,,All
,,-0.40646,0.309375,,,All
,,-0.403718,0.309896,,,All
,,-0.40099,0.310417,,,All
,,-0.399831,0.310937,,,All
,,-0.398682,0.311458,,,All
,,-0.397316,0.311979,,,All
,,-0.396106,0.3125,,,All
,,-0.395588,0.313021,,,All
,,-0.393943,0.313542,,,All
,,-0.392534,0.314063,,,All
,,-0.392106,0.314583,,,All
,,-0.390602,0.315104,,,All
,,-0.390541,0.315625,,,All
,,-0.389189,0.316146,,,All
,,-0.388875,0.316667,,,All
,,-0.388507,0.317188,,,All
,,-0.38771,0.317708,,,All
,,-0.38476,0.318229,,,All
,,-0.384318,0.31875,,,All
,,-0.383212,0.319271,,,All
