pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-0.973361,0.0869565,-2.21399,0.00869565,-1.0188,0.0869565,All
-0.967534,0.0895141,-2.20954,0.00895141,-1.0184,0.0895141,All
-0.956106,0.0920716,-2.19445,0.00920716,-1.01176,0.0920716,All
-0.952944,0.0946292,-2.18053,0.00946292,-1.00738,0.0946292,All
-0.95212,0.0971867,-2.16784,0.00971867,-1.00713,0.0971867,All
-0.949476,0.0997442,-2.16425,0.00997442,-1.00252,0.0997442,All
-0.948739,0.102302,-2.16376,0.0102302,-0.998621,0.102302,All
-0.947104,0.104859,-2.16135,0.0104859,-0.992632,0.104859,All
-0.943857,0.107417,-2.14382,0.0107417,-0.984276,0.107417,All
-0.943625,0.109974,-2.14368,0.0109974,-0.978437,0.109974,All
-0.943032,0.112532,-2.14366,0.0112532,-0.977513,0.112532,All
-0.942358,0.11509,-2.13443,0.011509,-0.971664,0.11509,All
-0.937626,0.117647,-2.13425,0.0117647,-0.971278,0.117647,All
-0.935875,0.120205,-2.12965,0.0120205,-0.96597,0.120205,All
-0.93574,0.122762,-2.12365,0.0122762,-0.954356,0.122762,All
-0.933918,0.12532,-2.11806,0.012532,-0.953675,0.12532,All
-0.930499,0.127877,-2.11491,0.0127877,-0.944883,0.127877,All
-0.922268,0.130435,-2.11215,0.0130435,-0.942576,0.130435,All
-0.9207,0.132992,-2.10815,0.0132992,-0.933411,0.132992,All
-0.916802,0.13555,-2.10199,0.013555,-0.929749,0.13555,All
-0.914484,0.138107,-2.10138,0.0138107,-0.927936,0.138107,All
-0.911783,0.140665,-2.10125,0.0140665,-0.92787,0.140665,All
-0.903071,0.143223,-2.1,0.0143223,-0.927859,0.143223,All
-0.89643,0.14578,-2.09627,0.014578,-0.919538,0.14578,All
-0.888942,0.148338,-2.09405,0.0148338,-0.917647,0.148338,All
-0.884216,0.150895,-2.08684,0.0150895,-0.90851,0.150895,All
-0.883471,0.153453,-2.08098,0.0153453,-0.876995,0.153453,All
-0.882734,0.15601,-2.06996,0.015601,-0.86477,0.15601,All
-0.879856,0.158568,-2.0619,0.0158568,-0.864034,0.158568,All
-0.870485,0.161125,-2.06159,0.0161125,-0.859443,0.161125,All
-0.868966,0.163683,-2.05891,0.0163683,-0.859398,0.163683,All
-0.868478,0.16624,-2.05861,0.016624,-0.855313,0.16624,All
-0.867419,0.168798,-2.05191,0.0168798,-0.845786,0.168798,All
-0.864984,0.171355,-2.0466,0.0171355,-0.845661,0.171355,All
-0.863371,0.173913,-2.04459,0.0173913,-0.832507,0.173913,All
-0.857014,0.176471,-2.0441,0.0176471,-0.828105,0.176471,All
-0.851986,0.179028,-2.03588,0.0179028,-0.825671,0.179028,All
-0.851416,0.181586,-2.03436,0.0181586,-0.822018,0.181586,All
-0.846689,0.184143,-2.03256,0.0184143,-0.821944,0.184143,All
-0.845034,0.186701,-2.03095,0.0186701,-0.804161,0.186701,All
-0.83032,0.189258,-2.03003,0.0189258,-0.802634,0.189258,All
-0.824656,0.191816,-2.02415,0.0191816,-0.795326,0.191816,All
-0.819524,0.194373,-2.02259,0.0194373,-0.792459,0.194373,All
-0.81898,0.196931,-2.01511,0.0196931,-0.790202,0.196931,All
-0.815341,0.199488,-2.01496,0.0199488,-0.78993,0.199488,All
-0.806899,0.202046,-2.00954,0.0202046,-0.786521,0.202046,All
-0.805501,0.204604,-2.0066,0.0204604,-0.781038,0.204604,All
-0.80388,0.207161,-2.00442,0.0207161,-0.777912,0.207161,All
-0.802356,0.209719,-2.0004,0.0209719,-0.776083,0.209719,All
-0.798986,0.212276,-1.97403,0.0212276,-0.771219,0.212276,All
-0.794475,0.214834,-1.97179,0.0214834,-0.769341,0.214834,All
-0.785469,0.217391,-1.96976,0.0217391,-0.763252,0.217391,All
-0.779675,0.219949,-1.96783,0.0219949,-0.758907,0.219949,All
-0.77957,0.222506,-1.95576,0.0222506,-0.758716,0.222506,All
-0.767433,0.225064,-1.95257,0.0225064,-0.756725,0.225064,All
-0.767051,0.227621,-1.94854,0.0227621,-0.744305,0.227621,All
-0.76597,0.230179,-1.94315,0.0230179,-0.74183,0.230179,All
-0.76068,0.232737,-1.93883,0.0232737,-0.732824,0.232737,All
-0.757712,0.235294,-1.93752,0.0235294,-0.713164,0.235294,All
-0.751477,0.237852,-1.93176,0.0237852,-0.70331,0.237852,All
-0.749581,0.240409,-1.92998,0.0240409,-0.694026,0.240409,All
-0.748731,0.242967,-1.92802,0.0242967,-0.6939,0.242967,All
-0.747387,0.245524,-1.92493,0.0245524,-0.691737,0.245524,All
-0.742765,0.248082,-1.9249,0.0248082,-0.689432,0.248082,All
-0.738502,0.250639,-1.92351,0.0250639,-0.687469,0.250639,All
-0.737536,0.253197,-1.91757,0.0253197,-0.686275,0.253197,All
-0.736759,0.255754,-1.91433,0.0255754,-0.683799,0.255754,All
-0.733462,0.258312,-1.9129,0.0258312,-0.682017,0.258312,All
-0.733195,0.26087,-1.91204,0.026087,-0.680058,0.26087,All
-0.732078,0.263427,-1.91197,0.0263427,-0.676781,0.263427,All
-0.727764,0.265985,-1.90324,0.0265985,-0.664705,0.265985,All
-0.725983,0.268542,-1.90145,0.0268542,-0.650558,0.268542,All
-0.725422,0.2711,-1.90047,0.02711,-0.648028,0.2711,All
-0.722701,0.273657,-1.88988,0.0273657,-0.645913,0.273657,All
-0.71023,0.276215,-1.88148,0.0276215,-0.645757,0.276215,All
-0.708473,0.278772,-1.87907,0.0278772,-0.642329,0.278772,All
-0.706149,0.28133,-1.87072,0.028133,-0.636438,0.28133,All
-0.703649,0.283887,-1.8707,0.0283887,-0.633028,0.283887,All
-0.701769,0.286445,-1.86807,0.0286445,-0.620984,0.286445,All
-0.698171,0.289003,-1.86662,0.0289003,-0.619535,0.289003,All
-0.692534,0.29156,-1.8661,0.029156,-0.612056,0.29156,All
-0.691855,0.294118,-1.86393,0.0294118,-0.601772,0.294118,All
-0.684425,0.296675,-1.86374,0.0296675,-0.599942,0.296675,All
-0.67843,0.299233,-1.86154,0.0299233,-0.593795,0.299233,All
-0.67385,0.30179,-1.861,0.030179,-0.577547,0.30179,All
-0.673707,0.304348,-1.86099,0.0304348,-0.566319,0.304348,All
-0.672111,0.306905,-1.85978,0.0306905,-0.563961,0.306905,All
-0.669593,0.309463,-1.85959,0.0309463,-0.547405,0.309463,All
-0.665425,0.31202,-1.84763,0.031202,-0.541147,0.31202,All
-0.659095,0.314578,-1.84104,0.0314578,-0.539226,0.314578,All
-0.655229,0.317136,-1.83937,0.0317136,-0.537323,0.317136,All
-0.653034,0.319693,-1.83165,0.0319693,-0.533092,0.319693,All
-0.643363,0.322251,-1.83091,0.0322251,-0.524611,0.322251,All
-0.643194,0.324808,-1.82438,0.0324808,-0.520859,0.324808,All
-0.64182,0.327366,-1.82341,0.0327366,-0.51728,0.327366,All
-0.63664,0.329923,-1.8231,0.0329923,-0.514582,0.329923,All
-0.634565,0.332481,-1.81884,0.0332481,-0.514042,0.332481,All
-0.634504,0.335038,-1.80971,0.0335038,-0.508798,0.335038,All
-0.627188,0.337596,-1.80691,0.0337596,-0.507702,0.337596,All
-0.626558,0.340153,-1.80459,0.0340153,-0.501731,0.340153,All
-0.626388,0.342711,-1.80346,0.0342711,-0.497362,0.342711,All
-0.620621,0.345269,-1.79888,0.0345269,-0.495678,0.345269,All
-0.619573,0.347826,-1.79593,0.0347826,-0.492167,0.347826,All
-0.619092,0.350384,-1.792,0.0350384,-0.490135,0.350384,All
-0.604437,0.352941,-1.79146,0.0352941,-0.488061,0.352941,All
-0.600832,0.355499,-1.78794,0.0355499,-0.476034,0.355499,All
-0.597541,0.358056,-1.78648,0.0358056,-0.474138,0.358056,All
-0.595312,0.360614,-1.78217,0.0360614,-0.464077,0.360614,All
-0.595044,0.363171,-1.78103,0.0363171,-0.461834,0.363171,All
-0.592974,0.365729,-1.777,0.0365729,-0.460625,0.365729,All
-0.592294,0.368286,-1.77618,0.0368286,-0.453067,0.368286,All
-0.591964,0.370844,-1.75314,0.0370844,-0.44818,0.370844,All
-0.590117,0.373402,-1.7452,0.0373402,-0.446676,0.373402,All
-0.583229,0.375959,-1.74464,0.0375959,-0.443826,0.375959,All
-0.58057,0.378517,-1.74311,0.0378517,-0.438335,0.378517,All
-0.578361,0.381074,-1.74269,0.0381074,-0.433423,0.381074,All
-0.576924,0.383632,-1.74002,0.0383632,-0.415714,0.383632,All
-0.572736,0.386189,-1.73494,0.0386189,-0.391083,0.386189,All
-0.572408,0.388747,-1.7342,0.0388747,-0.384797,0.388747,All
-0.569567,0.391304,-1.7304,0.0391304,-0.382665,0.391304,All
-0.569165,0.393862,-1.72827,0.0393862,-0.380884,0.393862,All
-0.569066,0.396419,-1.72704,0.0396419,-0.375835,0.396419,All
-0.565563,0.398977,-1.7228,0.0398977,-0.375482,0.398977,All
-0.565114,0.401535,-1.71666,0.0401535,-0.370491,0.401535,All
-0.563205,0.404092,-1.71468,0.0404092,-0.370478,0.404092,All
-0.560375,0.40665,-1.71241,0.040665,-0.367128,0.40665,All
-0.560008,0.409207,-1.7122,0.0409207,-0.365703,0.409207,All
-0.551971,0.411765,-1.71098,0.0411765,-0.365044,0.411765,All
-0.550156,0.414322,-1.70653,0.0414322,-0.362918,0.414322,All
-0.544193,0.41688,-1.70561,0.041688,-0.362285,0.41688,All
-0.542993,0.419437,-1.70099,0.0419437,-0.359034,0.419437,All
-0.541347,0.421995,-1.70021,0.0421995,-0.352638,0.421995,All
-0.541056,0.424552,-1.6973,0.0424552,-0.341531,0.424552,All
-0.538289,0.42711,-1.69646,0.042711,-0.334729,0.42711,All
-0.53817,0.429668,-1.6959,0.0429668,-0.332643,0.429668,All
-0.537874,0.432225,-1.69497,0.0432225,-0.323853,0.432225,All
-0.53644,0.434783,-1.69435,0.0434783,-0.311266,0.434783,All
-0.53608,0.43734,-1.69302,0.043734,-0.304407,0.43734,All
-0.532199,0.439898,-1.68648,0.0439898,-0.303376,0.439898,All
-0.525101,0.442455,-1.68495,0.0442455,-0.302758,0.442455,All
-0.524621,0.445013,-1.68013,0.0445013,-0.298469,0.445013,All
-0.522428,0.44757,-1.67972,0.044757,-0.296864,0.44757,All
-0.517816,0.450128,-1.67598,0.0450128,-0.293563,0.450128,All
-0.517601,0.452685,-1.67587,0.0452685,-0.291041,0.452685,All
-0.517259,0.455243,-1.67377,0.0455243,-0.288913,0.455243,All
-0.514603,0.457801,-1.67308,0.0457801,-0.271613,0.457801,All
-0.509925,0.460358,-1.67158,0.0460358,-0.266087,0.460358,All
-0.507633,0.462916,-1.67092,0.0462916,-0.249885,0.462916,All
-0.502874,0.465473,-1.66721,0.0465473,-0.246586,0.465473,All
-0.500305,0.468031,-1.6615,0.0468031,-0.244338,0.468031,All
-0.498304,0.470588,-1.6591,0.0470588,-0.242514,0.470588,All
-0.497049,0.473146,-1.65885,0.0473146,-0.238119,0.473146,All
-0.496733,0.475703,-1.65375,0.0475703,-0.237166,0.475703,All
-0.492055,0.478261,-1.65152,0.0478261,-0.209174,0.478261,All
-0.491978,0.480818,-1.65074,0.0480818,-0.198848,0.480818,All
-0.490681,0.483376,-1.64613,0.0483376,-0.19722,0.483376,All
-0.490345,0.485934,-1.64587,0.0485934,-0.195232,0.485934,All
-0.486361,0.488491,-1.64382,0.0488491,-0.193661,0.488491,All
-0.485144,0.491049,-1.64072,0.0491049,-0.191457,0.491049,All
-0.484931,0.493606,-1.64051,0.0493606,-0.187528,0.493606,All
-0.483107,0.496164,-1.63781,0.0496164,-0.186509,0.496164,All
-0.4821,0.498721,-1.63735,0.0498721,-0.185738,0.498721,All
-0.480942,0.501279,-1.63734,0.0501279,-0.184724,0.501279,All
-0.480565,0.503836,-1.63714,0.0503836,-0.173055,0.503836,All
-0.479793,0.506394,-1.63699,0.0506394,-0.166811,0.506394,All
-0.478156,0.508951,-1.63619,0.0508951,-0.161221,0.508951,All
-0.472367,0.511509,-1.63096,0.0511509,-0.159095,0.511509,All
-0.472132,0.514066,-1.62756,0.0514066,-0.157286,0.514066,All
-0.471451,0.516624,-1.61766,0.0516624,-0.155221,0.516624,All
-0.470692,0.519182,-1.61252,0.0519182,-0.150611,0.519182,All
-0.470681,0.521739,-1.60894,0.0521739,-0.144051,0.521739,All
-0.466431,0.524297,-1.60595,0.0524297,-0.143999,0.524297,All
-0.465309,0.526854,-1.60483,0.0526854,-0.138645,0.526854,All
-0.464917,0.529412,-1.60268,0.0529412,-0.135645,0.529412,All
-0.464659,0.531969,-1.60085,0.0531969,-0.133914,0.531969,All
-0.464264,0.534527,-1.59836,0.0534527,-0.122151,0.534527,All
-0.463731,0.537084,-1.59779,0.0537084,-0.122106,0.537084,All
-0.462388,0.539642,-1.5969,0.0539642,-0.121196,0.539642,All
-0.461988,0.542199,-1.5957,0.0542199,-0.12111,0.542199,All
-0.459522,0.544757,-1.5953,0.0544757,-0.110872,0.544757,All
-0.457491,0.547315,-1.59082,0.0547315,-0.104871,0.547315,All
-0.457445,0.549872,-1.59066,0.0549872,-0.102487,0.549872,All
-0.456758,0.55243,-1.58981,0.055243,-0.0938848,0.55243,All
-0.456264,0.554987,-1.58717,0.0554987,-0.0822611,0.554987,All
-0.455939,0.557545,-1.5823,0.0557545,-0.0811129,0.557545,All
-0.449493,0.560102,-1.58007,0.0560102,-0.0808552,0.560102,All
-0.447887,0.56266,-1.57991,0.056266,-0.0791353,0.56266,All
-0.44422,0.565217,-1.57667,0.0565217,-0.07615,0.565217,All
-0.443634,0.567775,-1.57589,0.0567775,-0.0731742,0.567775,All
-0.441481,0.570332,-1.57242,0.0570332,-0.0727952,0.570332,All
-0.440231,0.57289,-1.57218,0.057289,-0.0634585,0.57289,All
-0.433226,0.575448,-1.56819,0.0575448,-0.0616963,0.575448,All
-0.433115,0.578005,-1.56764,0.0578005,-0.0538266,0.578005,All
-0.428815,0.580563,-1.56613,0.0580563,-0.0534362,0.580563,All
-0.427849,0.58312,-1.56553,0.058312,-0.0533279,0.58312,All
-0.427399,0.585678,-1.5623,0.0585678,-0.0413044,0.585678,All
-0.426138,0.588235,-1.56029,0.0588235,-0.0357088,0.588235,All
-0.42007,0.590793,-1.55993,0.0590793,-0.0307865,0.590793,All
-0.419826,0.59335,-1.55865,0.059335,-0.0196377,0.59335,All
-0.41944,0.595908,-1.55642,0.0595908,-0.0175032,0.595908,All
-0.418342,0.598465,-1.55615,0.0598465,0.00110138,0.598465,All
-0.417887,0.601023,-1.55184,0.0601023,0.0068714,0.601023,All
-0.416285,0.603581,-1.54724,0.0603581,0.00753334,0.603581,All
-0.414313,0.606138,-1.54492,0.0606138,0.00786978,0.606138,All
-0.411826,0.608696,-1.54408,0.0608696,0.00790251,0.608696,All
-0.411814,0.611253,-1.54228,0.0611253,0.0113241,0.611253,All
-0.400573,0.613811,-1.54094,0.0613811,0.0122383,0.613811,All
-0.391097,0.616368,-1.53964,0.0616368,0.0135181,0.616368,All
-0.386677,0.618926,-1.5393,0.0618926,0.027227,0.618926,All
-0.378126,0.621483,-1.53561,0.0621483,0.0317574,0.621483,All
-0.364443,0.624041,-1.53481,0.0624041,0.0337425,0.624041,All
-0.360225,0.626598,-1.53362,0.0626598,0.0358509,0.626598,All
-0.349697,0.629156,-1.53335,0.0629156,0.0378578,0.629156,All
-0.348947,0.631714,-1.53143,0.0631714,0.0379209,0.631714,All
-0.342348,0.634271,-1.52489,0.0634271,0.0467625,0.634271,All
-0.326313,0.636829,-1.52453,0.0636829,0.0497127,0.636829,All
-0.324645,0.639386,-1.52399,0.0639386,0.0498413,0.639386,All
-0.31023,0.641944,-1.52373,0.0641944,0.0603335,0.641944,All
-0.309438,0.644501,-1.52339,0.0644501,0.0632286,0.644501,All
-0.267138,0.647059,-1.52146,0.0647059,0.0676122,0.647059,All
-0.267107,0.649616,-1.52141,0.0649616,0.0854023,0.649616,All
-0.260992,0.652174,-1.51543,0.0652174,0.0866,0.652174,All
-0.250195,0.654731,-1.51452,0.0654731,0.104728,0.654731,All
-0.244643,0.657289,-1.50948,0.0657289,0.107533,0.657289,All
-0.242888,0.659847,-1.50654,0.0659847,0.118903,0.659847,All
-0.236794,0.662404,-1.50387,0.0662404,0.133178,0.662404,All
-0.236515,0.664962,-1.50274,0.0664962,0.139611,0.664962,All
-0.235341,0.667519,-1.50165,0.0667519,0.141341,0.667519,All
-0.234212,0.670077,-1.5008,0.0670077,0.142965,0.670077,All
-0.231887,0.672634,-1.49954,0.0672634,0.154614,0.672634,All
-0.227448,0.675192,-1.49923,0.0675192,0.15937,0.675192,All
-0.226421,0.677749,-1.49889,0.0677749,0.165997,0.677749,All
-0.225143,0.680307,-1.49874,0.0680307,0.167091,0.680307,All
-0.212053,0.682864,-1.49651,0.0682864,0.1672,0.682864,All
-0.20464,0.685422,-1.49306,0.0685422,0.168496,0.685422,All
-0.203901,0.68798,-1.48927,0.068798,0.174038,0.68798,All
-0.196772,0.690537,-1.48915,0.0690537,0.178393,0.690537,All
-0.196294,0.693095,-1.48777,0.0693095,0.180596,0.693095,All
-0.184742,0.695652,-1.48693,0.0695652,0.183052,0.695652,All
-0.178113,0.69821,-1.4844,0.069821,0.202312,0.69821,All
-0.162028,0.700767,-1.48395,0.0700767,0.204935,0.700767,All
-0.161888,0.703325,-1.48216,0.0703325,0.213528,0.703325,All
-0.0893794,0.705882,-1.47959,0.0705882,0.216927,0.705882,All
-0.0871847,0.70844,-1.47542,0.070844,0.229576,0.70844,All
-0.0843723,0.710997,-1.47417,0.0710997,0.229812,0.710997,All
-0.0794017,0.713555,-1.47116,0.0713555,0.248289,0.713555,All
-0.0772877,0.716113,-1.46987,0.0716113,0.298735,0.716113,All
-0.0756774,0.71867,-1.4657,0.071867,0.304094,0.71867,All
-0.0741735,0.721228,-1.46491,0.0721228,0.315095,0.721228,All
-0.0709917,0.723785,-1.45974,0.0723785,0.35398,0.723785,All
-0.0653586,0.726343,-1.45928,0.0726343,0.365869,0.726343,All
-0.0644012,0.7289,-1.45645,0.07289,0.370763,0.7289,All
-0.061933,0.731458,-1.456,0.0731458,0.378762,0.731458,All
-0.0498038,0.734015,-1.45468,0.0734015,0.38289,0.734015,All
-0.0467834,0.736573,-1.45271,0.0736573,0.383892,0.736573,All
-0.0465429,0.73913,-1.4516,0.073913,0.40293,0.73913,All
-0.0450202,0.741688,-1.45123,0.0741688,0.413146,0.741688,All
-0.0447214,0.744246,-1.45039,0.0744246,0.413219,0.744246,All
-0.0447214,0.746803,-1.44762,0.0746803,0.41476,0.746803,All
-0.0447214,0.749361,-1.44686,0.0749361,0.417675,0.749361,All
-0.0440704,0.751918,-1.44652,0.0751918,0.424771,0.751918,All
-0.0339467,0.754476,-1.44612,0.0754476,0.435339,0.754476,All
-0.030842,0.757033,-1.44521,0.0757033,0.437582,0.757033,All
-0.0286981,0.759591,-1.44509,0.0759591,0.440609,0.759591,All
0.00108951,0.762148,-1.44277,0.0762148,0.445262,0.762148,All
0.01166,0.764706,-1.44124,0.0764706,0.450448,0.764706,All
0.0297328,0.767263,-1.44068,0.0767263,0.459747,0.767263,All
0.0412532,0.769821,-1.44033,0.0769821,0.472505,0.769821,All
0.057655,0.772379,-1.43821,0.0772379,0.48902,0.772379,All
0.065249,0.774936,-1.43684,0.0774936,0.490273,0.774936,All
0.112369,0.777494,-1.43568,0.0777494,0.498904,0.777494,All
0.115364,0.780051,-1.43443,0.0780051,0.503326,0.780051,All
0.117401,0.782609,-1.43403,0.0782609,0.504017,0.782609,All
0.12592,0.785166,-1.43355,0.0785166,0.510392,0.785166,All
0.154086,0.787724,-1.43162,0.0787724,0.510441,0.787724,All
0.167067,0.790281,-1.43161,0.0790281,0.512276,0.790281,All
0.179455,0.792839,-1.42837,0.0792839,0.53836,0.792839,All
0.216068,0.795396,-1.42767,0.0795396,0.5392,0.795396,All
0.260655,0.797954,-1.42676,0.0797954,0.555809,0.797954,All
0.300409,0.800512,-1.42482,0.0800512,0.564301,0.800512,All
0.316316,0.803069,-1.42147,0.0803069,0.571806,0.803069,All
0.322314,0.805627,-1.41764,0.0805627,0.589977,0.805627,All
0.348065,0.808184,-1.41373,0.0808184,0.61735,0.808184,All
0.349008,0.810742,-1.41233,0.0810742,0.631334,0.810742,All
0.354048,0.813299,-1.40968,0.0813299,0.633812,0.813299,All
0.388432,0.815857,-1.40838,0.0815857,0.636264,0.815857,All
0.402378,0.818414,-1.4073,0.0818414,0.666818,0.818414,All
0.413332,0.820972,-1.40708,0.0820972,0.668708,0.820972,All
0.420078,0.823529,-1.40662,0.0823529,0.681948,0.823529,All
0.421925,0.826087,-1.40415,0.0826087,0.70885,0.826087,All
0.421954,0.828645,-1.40049,0.0828645,0.721938,0.828645,All
0.425618,0.831202,-1.39526,0.0831202,0.734009,0.831202,All
0.450477,0.83376,-1.39483,0.083376,0.745659,0.83376,All
0.474094,0.836317,-1.3948,0.0836317,0.761859,0.836317,All
0.495935,0.838875,-1.39018,0.0838875,0.773912,0.838875,All
0.499602,0.841432,-1.38979,0.0841432,0.798414,0.841432,All
0.500562,0.84399,-1.38667,0.084399,0.798926,0.84399,All
0.50204,0.846547,-1.38662,0.0846547,0.812403,0.846547,All
0.552823,0.849105,-1.38536,0.0849105,0.819091,0.849105,All
0.560818,0.851662,-1.38499,0.0851662,0.828205,0.851662,All
0.597856,0.85422,-1.38494,0.085422,0.828858,0.85422,All
0.603388,0.856777,-1.38373,0.0856777,0.852083,0.856777,All
0.654837,0.859335,-1.38355,0.0859335,0.877949,0.859335,All
0.668525,0.861893,-1.38331,0.0861893,0.886473,0.861893,All
0.676667,0.86445,-1.38315,0.086445,0.928946,0.86445,All
0.707075,0.867008,-1.38295,0.0867008,0.929566,0.867008,All
0.709577,0.869565,-1.3818,0.0869565,0.933349,0.869565,All
0.726618,0.872123,-1.37675,0.0872123,0.939858,0.872123,All
0.730551,0.87468,-1.37302,0.087468,0.940801,0.87468,All
0.735322,0.877238,-1.37238,0.0877238,0.957561,0.877238,All
0.786569,0.879795,-1.37154,0.0879795,0.961438,0.879795,All
0.793056,0.882353,-1.37147,0.0882353,0.968376,0.882353,All
0.828456,0.88491,-1.36956,0.088491,0.988688,0.88491,All
0.830442,0.887468,-1.3692,0.0887468,1.00268,0.887468,All
0.855884,0.890026,-1.367,0.0890026,1.02212,0.890026,All
0.917111,0.892583,-1.36697,0.0892583,1.02975,0.892583,All
0.91962,0.895141,-1.36561,0.0895141,1.03429,0.895141,All
0.948229,0.897698,-1.36211,0.0897698,1.03603,0.897698,All
0.980546,0.900256,-1.36083,0.0900256,1.03781,0.900256,All
0.991462,0.902813,-1.36044,0.0902813,1.04395,0.902813,All
0.993936,0.905371,-1.36022,0.0905371,1.04421,0.905371,All
1.00597,0.907928,-1.35523,0.0907928,1.04573,0.907928,All
1.03264,0.910486,-1.35402,0.0910486,1.07613,0.910486,All
1.05626,0.913043,-1.35313,0.0913043,1.10663,0.913043,All
1.05635,0.915601,-1.35162,0.0915601,1.13554,0.915601,All
1.07342,0.918159,-1.35149,0.0918159,1.13793,0.918159,All
1.09137,0.920716,-1.35114,0.0920716,1.13944,0.920716,All
1.09836,0.923274,-1.3498,0.0923274,1.14279,0.923274,All
1.10537,0.925831,-1.34823,0.0925831,1.1456,0.925831,All
1.12395,0.928389,-1.34796,0.0928389,1.22935,0.928389,All
1.13266,0.930946,-1.34381,0.0930946,1.22955,0.930946,All
1.15961,0.933504,-1.34002,0.0933504,1.24102,0.933504,All
1.18055,0.936061,-1.33838,0.0936061,1.27222,0.936061,All
1.19131,0.938619,-1.33627,0.0938619,1.29192,0.938619,All
1.24945,0.941176,-1.33571,0.0941176,1.30223,0.941176,All
1.26962,0.943734,-1.33543,0.0943734,1.30476,0.943734,All
1.27568,0.946292,-1.33486,0.0946292,1.31769,0.946292,All
1.30735,0.948849,-1.33431,0.0948849,1.37021,0.948849,All
1.39875,0.951407,-1.33342,0.0951407,1.40213,0.951407,All
1.42149,0.953964,-1.33325,0.0953964,1.45133,0.953964,All
1.44164,0.956522,-1.33232,0.0956522,1.46609,0.956522,All
1.46387,0.959079,-1.32953,0.0959079,1.47824,0.959079,All
1.54526,0.961637,-1.32491,0.0961637,1.51268,0.961637,All
1.66967,0.964194,-1.32449,0.0964194,1.58374,0.964194,All
1.68643,0.966752,-1.32274,0.0966752,1.60712,0.966752,All
1.69577,0.969309,-1.32148,0.0969309,1.64848,0.969309,All
1.70536,0.971867,-1.32115,0.0971867,1.66592,0.971867,All
1.83947,0.974425,-1.31936,0.0974425,1.6723,0.974425,All
1.85683,0.976982,-1.31849,0.0976982,1.6757,0.976982,All
1.95044,0.97954,-1.31828,0.097954,1.69328,0.97954,All
1.99784,0.982097,-1.31773,0.0982097,1.69618,0.982097,All
2.12909,0.984655,-1.3173,0.0984655,1.76306,0.984655,All
2.30656,0.987212,-1.3168,0.0987212,1.90797,0.987212,All
2.35679,0.98977,-1.31369,0.098977,1.93809,0.98977,All
2.47153,0.992327,-1.31321,0.0992327,2.02129,0.992327,All
2.5653,0.994885,-1.31222,0.0994885,2.04773,0.994885,All
