pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-0.65395,0.176471,-2.16306,0.0179028,-0.697678,0.176471,All
-0.65241,0.179028,-2.15537,0.0181586,-0.695397,0.179028,All
-0.643924,0.181586,-2.15248,0.0184143,-0.695276,0.181586,All
-0.640516,0.184143,-2.14973,0.0186701,-0.686073,0.184143,All
-0.63994,0.186701,-2.1421,0.0189258,-0.680423,0.186701,All
-0.638626,0.189258,-2.14115,0.0191816,-0.673087,0.189258,All
-0.638007,0.191816,-2.13879,0.0194373,-0.658475,0.191816,All
-0.636254,0.194373,-2.13592,0.0196931,-0.657185,0.194373,All
-0.631268,0.196931,-2.13365,0.0199488,-0.644485,0.196931,All
-0.629883,0.199488,-2.10963,0.0202046,-0.64017,0.199488,All
-0.624318,0.202046,-2.1092,0.0204604,-0.629247,0.202046,All
-0.602968,0.204604,-2.10424,0.0207161,-0.627726,0.204604,All
-0.577253,0.207161,-2.10339,0.0209719,-0.626316,0.207161,All
-0.569534,0.209719,-2.09423,0.0212276,-0.622447,0.209719,All
-0.568748,0.212276,-2.09292,0.0214834,-0.621968,0.212276,All
-0.568557,0.214834,-2.08969,0.0217391,-0.621317,0.214834,All
-0.545818,0.217391,-2.08233,0.0219949,-0.598822,0.217391,All
-0.541993,0.219949,-2.07534,0.0222506,-0.595934,0.219949,All
-0.540914,0.222506,-2.07175,0.0225064,-0.59288,0.222506,All
-0.536738,0.225064,-2.06873,0.0227621,-0.582584,0.225064,All
-0.53596,0.227621,-2.06069,0.0230179,-0.579934,0.227621,All
-0.534211,0.230179,-2.05966,0.0232737,-0.569038,0.230179,All
-0.532807,0.232737,-2.0491,0.0235294,-0.567464,0.232737,All
-0.519946,0.235294,-2.04896,0.0237852,-0.559502,0.235294,All
-0.517599,0.237852,-2.02322,0.0240409,-0.559294,0.237852,All
-0.516582,0.240409,-2.01807,0.0242967,-0.554129,0.240409,All
-0.516396,0.242967,-2.01795,0.0245524,-0.551183,0.242967,All
-0.508332,0.245524,-2.01175,0.0248082,-0.543424,0.245524,All
-0.493393,0.248082,-2.00845,0.0250639,-0.527291,0.248082,All
-0.49181,0.250639,-2.00478,0.0253197,-0.52001,0.250639,All
-0.48844,0.253197,-1.98927,0.0255754,-0.518092,0.253197,All
-0.487706,0.255754,-1.98125,0.0258312,-0.516471,0.255754,All
-0.481339,0.258312,-1.97749,0.026087,-0.512488,0.258312,All
-0.480152,0.26087,-1.97453,0.0263427,-0.511587,0.26087,All
-0.474206,0.263427,-1.97419,0.0265985,-0.506923,0.263427,All
-0.471962,0.265985,-1.97139,0.0268542,-0.503928,0.265985,All
-0.466838,0.268542,-1.96139,0.02711,-0.501615,0.268542,All
-0.458726,0.2711,-1.94836,0.0273657,-0.498585,0.2711,All
-0.455213,0.273657,-1.94767,0.0276215,-0.498107,0.273657,All
-0.454555,0.276215,-1.9371,0.0278772,-0.496244,0.276215,All
-0.435465,0.278772,-1.92914,0.028133,-0.489917,0.278772,All
-0.43222,0.28133,-1.91327,0.0283887,-0.48417,0.28133,All
-0.413401,0.283887,-1.9102,0.0286445,-0.479196,0.283887,All
-0.410208,0.286445,-1.90535,0.0289003,-0.478267,0.286445,All
-0.40282,0.289003,-1.89791,0.029156,-0.476629,0.289003,All
-0.397984,0.29156,-1.89335,0.0294118,-0.464062,0.29156,All
-0.390243,0.294118,-1.89261,0.0296675,-0.462026,0.294118,All
-0.388131,0.296675,-1.88769,0.0299233,-0.451959,0.296675,All
-0.378744,0.299233,-1.87972,0.030179,-0.451587,0.299233,All
-0.375978,0.30179,-1.86546,0.0304348,-0.43843,0.30179,All
-0.371407,0.304348,-1.8627,0.0306905,-0.431982,0.304348,All
-0.367389,0.306905,-1.85486,0.0309463,-0.429423,0.306905,All
-0.367322,0.309463,-1.84945,0.031202,-0.416961,0.309463,All
-0.366902,0.31202,-1.84713,0.0314578,-0.414701,0.31202,All
-0.361176,0.314578,-1.84577,0.0317136,-0.411409,0.314578,All
-0.352606,0.317136,-1.84468,0.0319693,-0.402398,0.317136,All
-0.348057,0.319693,-1.83123,0.0322251,-0.398839,0.319693,All
-0.337483,0.322251,-1.8284,0.0324808,-0.396848,0.322251,All
-0.333213,0.324808,-1.82703,0.0327366,-0.392094,0.324808,All
-0.327657,0.327366,-1.82567,0.0329923,-0.388749,0.327366,All
-0.326591,0.329923,-1.8232,0.0332481,-0.388003,0.329923,All
-0.323626,0.332481,-1.81935,0.0335038,-0.384285,0.332481,All
-0.323625,0.335038,-1.81859,0.0337596,-0.380252,0.335038,All
-0.323444,0.337596,-1.8184,0.0340153,-0.370007,0.337596,All
-0.321703,0.340153,-1.81692,0.0342711,-0.363523,0.340153,All
-0.302669,0.342711,-1.81505,0.0345269,-0.361322,0.342711,All
-0.283893,0.345269,-1.81417,0.0347826,-0.35544,0.345269,All
-0.281466,0.347826,-1.80469,0.0350384,-0.348902,0.347826,All
-0.278333,0.350384,-1.80247,0.0352941,-0.336234,0.350384,All
-0.26831,0.352941,-1.7952,0.0355499,-0.315584,0.352941,All
-0.259057,0.355499,-1.79517,0.0358056,-0.314884,0.355499,All
-0.254345,0.358056,-1.7945,0.0360614,-0.311855,0.358056,All
-0.254312,0.360614,-1.79172,0.0363171,-0.305011,0.360614,All
-0.252783,0.363171,-1.79019,0.0365729,-0.30461,0.363171,All
-0.246279,0.365729,-1.7886,0.0368286,-0.301803,0.365729,All
-0.237995,0.368286,-1.78229,0.0370844,-0.295115,0.368286,All
-0.234014,0.370844,-1.78226,0.0373402,-0.281273,0.370844,All
-0.231062,0.373402,-1.77507,0.0375959,-0.275275,0.373402,All
-0.227671,0.375959,-1.77389,0.0378517,-0.274678,0.375959,All
-0.219877,0.378517,-1.77091,0.0381074,-0.272459,0.378517,All
-0.217872,0.381074,-1.7682,0.0383632,-0.2648,0.381074,All
-0.212252,0.383632,-1.76639,0.0386189,-0.261414,0.383632,All
-0.209642,0.386189,-1.76068,0.0388747,-0.24368,0.386189,All
-0.204895,0.388747,-1.75976,0.0391304,-0.237258,0.388747,All
-0.202429,0.391304,-1.75565,0.0393862,-0.2314,0.391304,All
-0.188144,0.393862,-1.75025,0.0396419,-0.217396,0.393862,All
-0.187114,0.396419,-1.74629,0.0398977,-0.215948,0.396419,All
-0.170808,0.398977,-1.74626,0.0401535,-0.208715,0.398977,All
-0.165594,0.401535,-1.74623,0.0404092,-0.208202,0.401535,All
-0.161866,0.404092,-1.74451,0.040665,-0.204065,0.404092,All
-0.159475,0.40665,-1.74226,0.0409207,-0.200714,0.40665,All
-0.15648,0.409207,-1.73881,0.0411765,-0.19785,0.409207,All
-0.152207,0.411765,-1.73722,0.0414322,-0.190264,0.411765,All
-0.149523,0.414322,-1.73402,0.041688,-0.178968,0.414322,All
-0.145006,0.41688,-1.73208,0.0419437,-0.176097,0.41688,All
-0.141783,0.419437,-1.72391,0.0421995,-0.173784,0.419437,All
-0.122661,0.421995,-1.72161,0.0424552,-0.161364,0.421995,All
-0.121454,0.424552,-1.71809,0.042711,-0.155592,0.424552,All
-0.120384,0.42711,-1.70853,0.0429668,-0.152519,0.42711,All
-0.120029,0.429668,-1.70744,0.0432225,-0.15072,0.429668,All
-0.116634,0.432225,-1.70065,0.0434783,-0.146714,0.432225,All
-0.108588,0.434783,-1.69269,0.043734,-0.142996,0.434783,All
-0.104422,0.43734,-1.68655,0.0439898,-0.134999,0.43734,All
-0.0924787,0.439898,-1.67872,0.0442455,-0.129934,0.439898,All
-0.0923963,0.442455,-1.67611,0.0445013,-0.12685,0.442455,All
-0.0916297,0.445013,-1.66907,0.044757,-0.112258,0.445013,All
-0.0908947,0.44757,-1.66122,0.0450128,-0.102756,0.44757,All
-0.0879266,0.450128,-1.65518,0.0452685,-0.0988857,0.450128,All
-0.0772621,0.452685,-1.65353,0.0455243,-0.0960195,0.452685,All
-0.0724979,0.455243,-1.65337,0.0457801,-0.0949763,0.455243,All
-0.0723883,0.457801,-1.65155,0.0460358,-0.0936864,0.457801,All
-0.0611107,0.460358,-1.65134,0.0462916,-0.0931251,0.460358,All
-0.0514233,0.462916,-1.64945,0.0465473,-0.0880096,0.462916,All
-0.0510477,0.465473,-1.64765,0.0468031,-0.0867884,0.465473,All
-0.0501827,0.468031,-1.64602,0.0470588,-0.0732434,0.468031,All
-0.0436267,0.470588,-1.64494,0.0473146,-0.0508165,0.470588,All
-0.0312108,0.473146,-1.63717,0.0475703,-0.0417901,0.473146,All
-0.0176837,0.475703,-1.6356,0.0478261,-0.0399021,0.475703,All
-0.0160501,0.478261,-1.62086,0.0480818,-0.035855,0.478261,All
-0.0126139,0.480818,-1.61827,0.0483376,-0.0282268,0.480818,All
-0.0071228,0.483376,-1.61614,0.0485934,-0.0251043,0.483376,All
0.00130931,0.485934,-1.61583,0.0488491,-0.0250355,0.485934,All
0.0119688,0.488491,-1.61156,0.0491049,-0.0243601,0.488491,All
0.016314,0.491049,-1.60845,0.0493606,-0.0191226,0.491049,All
0.0218146,0.493606,-1.60824,0.0496164,-0.010806,0.493606,All
0.0266882,0.496164,-1.60084,0.0498721,0.0121651,0.496164,All
0.0397452,0.498721,-1.59953,0.0501279,0.0127363,0.498721,All
0.0422938,0.501279,-1.59348,0.0503836,0.0300724,0.501279,All
0.0445832,0.503836,-1.59281,0.0506394,0.0448283,0.503836,All
0.050349,0.506394,-1.59227,0.0508951,0.0508223,0.506394,All
0.054711,0.508951,-1.59035,0.0511509,0.0520206,0.508951,All
0.0571348,0.511509,-1.58542,0.0514066,0.0572653,0.511509,All
0.0730969,0.514066,-1.57784,0.0516624,0.0601377,0.514066,All
0.0844645,0.516624,-1.57592,0.0519182,0.0622796,0.516624,All
0.0886221,0.519182,-1.57148,0.0521739,0.0664393,0.519182,All
0.0921427,0.521739,-1.56937,0.0524297,0.0685886,0.521739,All
0.0987298,0.524297,-1.56294,0.0526854,0.0780019,0.524297,All
0.102215,0.526854,-1.55825,0.0529412,0.079418,0.526854,All
0.111836,0.529412,-1.55199,0.0531969,0.0910878,0.529412,All
0.118826,0.531969,-1.55088,0.0534527,0.0956726,0.531969,All
0.128223,0.534527,-1.5495,0.0537084,0.10225,0.534527,All
0.128352,0.537084,-1.54817,0.0539642,0.105281,0.537084,All
0.131954,0.539642,-1.54423,0.0542199,0.107323,0.539642,All
0.133187,0.542199,-1.54145,0.0544757,0.109477,0.542199,All
0.144914,0.544757,-1.54137,0.0547315,0.129536,0.544757,All
0.145092,0.547315,-1.53717,0.0549872,0.138307,0.547315,All
0.148277,0.549872,-1.53379,0.055243,0.139617,0.549872,All
0.14884,0.55243,-1.53124,0.0554987,0.141532,0.55243,All
0.1556,0.554987,-1.5287,0.0557545,0.141705,0.554987,All
0.160548,0.557545,-1.52775,0.0560102,0.142103,0.557545,All
0.165988,0.560102,-1.52413,0.056266,0.159482,0.560102,All
0.174432,0.56266,-1.52359,0.0565217,0.168321,0.56266,All
0.176472,0.565217,-1.52351,0.0567775,0.180172,0.565217,All
0.198827,0.567775,-1.52338,0.0570332,0.184601,0.567775,All
0.204438,0.570332,-1.52217,0.057289,0.184759,0.570332,All
0.204482,0.57289,-1.51997,0.0575448,0.199584,0.57289,All
0.213798,0.575448,-1.51422,0.0578005,0.200188,0.575448,All
0.217653,0.578005,-1.51135,0.0580563,0.20311,0.578005,All
0.224935,0.580563,-1.50525,0.058312,0.205832,0.580563,All
0.229929,0.58312,-1.50432,0.0585678,0.207818,0.58312,All
0.2385,0.585678,-1.50257,0.0588235,0.208489,0.585678,All
0.24237,0.588235,-1.50235,0.0590793,0.224064,0.588235,All
0.246873,0.590793,-1.4988,0.059335,0.236215,0.590793,All
0.252033,0.59335,-1.49819,0.0595908,0.23954,0.59335,All
0.268471,0.595908,-1.4977,0.0598465,0.240287,0.595908,All
0.274568,0.598465,-1.49587,0.0601023,0.265514,0.598465,All
0.290901,0.601023,-1.49372,0.0603581,0.269328,0.601023,All
0.29133,0.603581,-1.49128,0.0606138,0.269759,0.603581,All
0.292635,0.606138,-1.48758,0.0608696,0.271109,0.606138,All
0.293977,0.608696,-1.48637,0.0611253,0.27473,0.608696,All
0.296779,0.611253,-1.48333,0.0613811,0.284715,0.611253,All
0.320276,0.613811,-1.48201,0.0616368,0.293573,0.613811,All
0.327198,0.616368,-1.48038,0.0618926,0.31772,0.616368,All
0.333993,0.618926,-1.47674,0.0621483,0.325773,0.618926,All
0.334058,0.621483,-1.47505,0.0624041,0.33001,0.621483,All
0.335038,0.624041,-1.47009,0.0626598,0.349943,0.624041,All
0.341883,0.626598,-1.46515,0.0629156,0.356184,0.626598,All
0.366006,0.629156,-1.46417,0.0631714,0.356419,0.629156,All
0.373032,0.631714,-1.46243,0.0634271,0.364999,0.631714,All
0.384246,0.634271,-1.46197,0.0636829,0.375878,0.634271,All
0.387695,0.636829,-1.45848,0.0639386,0.376852,0.636829,All
0.392626,0.639386,-1.45669,0.0641944,0.380334,0.639386,All
0.402005,0.641944,-1.45651,0.0644501,0.384886,0.641944,All
0.410269,0.644501,-1.45423,0.0647059,0.386084,0.644501,All
0.413788,0.647059,-1.45051,0.0649616,0.395167,0.647059,All
0.417511,0.649616,-1.44967,0.0652174,0.406347,0.649616,All
0.41878,0.652174,-1.44958,0.0654731,0.413589,0.652174,All
0.419699,0.654731,-1.44952,0.0657289,0.414742,0.654731,All
0.436371,0.657289,-1.4484,0.0659847,0.416683,0.657289,All
0.454058,0.659847,-1.44702,0.0662404,0.419617,0.659847,All
0.454469,0.662404,-1.4467,0.0664962,0.42803,0.662404,All
0.456249,0.664962,-1.44627,0.0667519,0.428461,0.664962,All
0.456418,0.667519,-1.43949,0.0670077,0.430597,0.667519,All
0.456494,0.670077,-1.43689,0.0672634,0.43251,0.670077,All
0.45797,0.672634,-1.43674,0.0675192,0.433849,0.672634,All
0.460177,0.675192,-1.43513,0.0677749,0.441222,0.675192,All
0.46235,0.677749,-1.43327,0.0680307,0.441257,0.677749,All
0.463607,0.680307,-1.43196,0.0682864,0.442949,0.680307,All
0.467399,0.682864,-1.42694,0.0685422,0.445165,0.682864,All
0.468334,0.685422,-1.42448,0.068798,0.451936,0.685422,All
0.468456,0.68798,-1.42423,0.0690537,0.460244,0.68798,All
0.479974,0.690537,-1.42331,0.0693095,0.461702,0.690537,All
0.482328,0.693095,-1.42045,0.0695652,0.466709,0.693095,All
0.482681,0.695652,-1.41851,0.069821,0.470378,0.695652,All
0.488192,0.69821,-1.41017,0.0700767,0.472134,0.69821,All
0.496292,0.700767,-1.40951,0.0703325,0.488777,0.700767,All
0.497765,0.703325,-1.4074,0.0705882,0.490323,0.703325,All
0.500748,0.705882,-1.40318,0.070844,0.492425,0.705882,All
0.506004,0.70844,-1.40216,0.0710997,0.495683,0.70844,All
0.512447,0.710997,-1.39836,0.0713555,0.509279,0.710997,All
0.531731,0.713555,-1.39524,0.0716113,0.527316,0.713555,All
0.536068,0.716113,-1.39359,0.071867,0.527725,0.716113,All
0.545416,0.71867,-1.39243,0.0721228,0.528748,0.71867,All
0.548399,0.721228,-1.39195,0.0723785,0.529459,0.721228,All
0.549717,0.723785,-1.39156,0.0726343,0.533719,0.723785,All
0.550213,0.726343,-1.39003,0.07289,0.53752,0.726343,All
0.568002,0.7289,-1.38691,0.0731458,0.554341,0.7289,All
0.577806,0.731458,-1.38314,0.0734015,0.5688,0.731458,All
0.578302,0.734015,-1.38243,0.0736573,0.572128,0.734015,All
0.579415,0.736573,-1.38208,0.073913,0.584347,0.736573,All
0.580169,0.73913,-1.38113,0.0741688,0.586425,0.73913,All
0.592831,0.741688,-1.38043,0.0744246,0.602551,0.741688,All
0.596362,0.744246,-1.38041,0.0746803,0.605763,0.744246,All
0.596924,0.746803,-1.37586,0.0749361,0.616368,0.746803,All
0.603658,0.749361,-1.37571,0.0751918,0.632697,0.749361,All
0.605159,0.751918,-1.37461,0.0754476,0.637563,0.751918,All
0.611081,0.754476,-1.37399,0.0757033,0.640206,0.754476,All
0.614651,0.757033,-1.3715,0.0759591,0.64227,0.757033,All
0.623267,0.759591,-1.37051,0.0762148,0.642867,0.759591,All
0.624904,0.762148,-1.37001,0.0764706,0.646169,0.762148,All
0.626379,0.764706,-1.36989,0.0767263,0.647346,0.764706,All
0.628711,0.767263,-1.36862,0.0769821,0.65759,0.767263,All
0.632901,0.769821,-1.36694,0.0772379,0.67106,0.769821,All
0.637232,0.772379,-1.36563,0.0774936,0.676467,0.772379,All
0.641216,0.774936,-1.36559,0.0777494,0.678991,0.774936,All
0.647452,0.777494,-1.3649,0.0780051,0.68478,0.777494,All
0.662808,0.780051,-1.36332,0.0782609,0.686134,0.780051,All
0.66589,0.782609,-1.36328,0.0785166,0.688922,0.782609,All
0.666499,0.785166,-1.36298,0.0787724,0.696408,0.785166,All
0.666538,0.787724,-1.36298,0.0790281,0.705159,0.787724,All
0.680483,0.790281,-1.36266,0.0792839,0.708463,0.790281,All
0.684327,0.792839,-1.36025,0.0795396,0.720626,0.792839,All
0.685961,0.795396,-1.35647,0.0797954,0.721708,0.795396,All
0.688575,0.797954,-1.35292,0.0800512,0.722012,0.797954,All
0.691031,0.800512,-1.35251,0.0803069,0.752394,0.800512,All
0.691892,0.803069,-1.35239,0.0805627,0.760202,0.803069,All
0.698339,0.805627,-1.35234,0.0808184,0.768979,0.805627,All
0.704647,0.808184,-1.35178,0.0810742,0.775374,0.808184,All
0.725975,0.810742,-1.35048,0.0813299,0.778302,0.810742,All
0.731128,0.813299,-1.3504,0.0815857,0.78023,0.813299,All
0.735228,0.815857,-1.35014,0.0818414,0.791142,0.815857,All
0.742211,0.818414,-1.34887,0.0820972,0.793033,0.818414,All
0.748767,0.820972,-1.34854,0.0823529,0.80947,0.820972,All
0.758452,0.823529,-1.34298,0.0826087,0.817158,0.823529,All
0.759905,0.826087,-1.34126,0.0828645,0.827455,0.826087,All
0.763568,0.828645,-1.34113,0.0831202,0.831307,0.828645,All
0.77766,0.831202,-1.34019,0.083376,0.833596,0.831202,All
0.7831,0.83376,-1.33799,0.0836317,0.834358,0.83376,All
0.786573,0.836317,-1.33723,0.0838875,0.835132,0.836317,All
0.820865,0.838875,-1.33629,0.0841432,0.837676,0.838875,All
0.829035,0.841432,-1.33291,0.084399,0.852046,0.841432,All
0.83805,0.84399,-1.33085,0.0846547,0.859811,0.84399,All
0.852789,0.846547,-1.33073,0.0849105,0.8611,0.846547,All
0.860666,0.849105,-1.32866,0.0851662,0.874545,0.849105,All
0.861703,0.851662,-1.3286,0.085422,0.876927,0.851662,All
0.867337,0.85422,-1.32549,0.0856777,0.903209,0.85422,All
0.870395,0.856777,-1.32293,0.0859335,0.919058,0.856777,All
0.887536,0.859335,-1.32216,0.0861893,0.932284,0.859335,All
0.895142,0.861893,-1.32165,0.086445,0.951548,0.861893,All
0.904257,0.86445,-1.32104,0.0867008,0.964598,0.86445,All
0.94257,0.867008,-1.31965,0.0869565,0.975034,0.867008,All
0.943445,0.869565,-1.31958,0.0872123,0.981611,0.869565,All
0.946764,0.872123,-1.31856,0.087468,0.997917,0.872123,All
0.950701,0.87468,-1.31521,0.0877238,1.00867,0.87468,All
0.9517,0.877238,-1.3149,0.0879795,1.01488,0.877238,All
0.955828,0.879795,-1.31426,0.0882353,1.01713,0.879795,All
0.971461,0.882353,-1.31296,0.088491,1.01809,0.882353,All
0.974233,0.88491,-1.31272,0.0887468,1.05741,0.88491,All
0.982697,0.887468,-1.31047,0.0890026,1.05996,0.887468,All
0.99638,0.890026,-1.30843,0.0892583,1.07447,0.890026,All
0.997282,0.892583,-1.30706,0.0895141,1.08002,0.892583,All
1.0052,0.895141,-1.3067,0.0897698,1.10021,0.895141,All
1.00854,0.897698,-1.3062,0.0900256,1.10319,0.897698,All
1.01459,0.900256,-1.30594,0.0902813,1.1199,0.900256,All
1.01506,0.902813,-1.30265,0.0905371,1.13307,0.902813,All
1.0287,0.905371,-1.30248,0.0907928,1.13937,0.905371,All
1.03406,0.907928,-1.30047,0.0910486,1.14321,0.907928,All
1.04813,0.910486,-1.3001,0.0913043,1.14771,0.910486,All
1.05168,0.913043,-1.29969,0.0915601,1.15323,0.913043,All
1.05852,0.915601,-1.29918,0.0918159,1.17093,0.915601,All
1.06894,0.918159,-1.29913,0.0920716,1.17439,0.918159,All
1.09551,0.920716,-1.29905,0.0923274,1.17761,0.920716,All
1.09633,0.923274,-1.29518,0.0925831,1.19046,0.923274,All
1.17437,0.925831,-1.29305,0.0928389,1.21843,0.925831,All
1.20387,0.928389,-1.29151,0.0930946,1.24415,0.928389,All
1.20553,0.930946,-1.29142,0.0933504,1.25213,0.930946,All
1.20638,0.933504,-1.28488,0.0936061,1.25357,0.933504,All
1.20902,0.936061,-1.28405,0.0938619,1.27378,0.936061,All
1.21259,0.938619,-1.28358,0.0941176,1.29943,0.938619,All
1.23118,0.941176,-1.28288,0.0943734,1.30218,0.941176,All
1.24116,0.943734,-1.28245,0.0946292,1.31784,0.943734,All
1.29112,0.946292,-1.28209,0.0948849,1.3379,0.946292,All
1.3239,0.948849,-1.28078,0.0951407,1.38812,0.948849,All
1.37064,0.951407,-1.27669,0.0953964,1.40335,0.951407,All
1.38487,0.953964,-1.27569,0.0956522,1.43027,0.953964,All
1.39999,0.956522,-1.27568,0.0959079,1.48293,0.956522,All
1.4103,0.959079,-1.27531,0.0961637,1.48414,0.959079,All
1.41388,0.961637,-1.27439,0.0964194,1.49085,0.961637,All
1.41467,0.964194,-1.27359,0.0966752,1.52304,0.964194,All
1.42706,0.966752,-1.27089,0.0969309,1.53213,0.966752,All
1.47799,0.969309,-1.26915,0.0971867,1.54026,0.969309,All
1.50037,0.971867,-1.26881,0.0974425,1.56926,0.971867,All
1.50346,0.974425,-1.26653,0.0976982,1.60606,0.974425,All
1.51011,0.976982,-1.26517,0.097954,1.61196,0.976982,All
1.51485,0.97954,-1.26477,0.0982097,1.68414,0.97954,All
1.57185,0.982097,-1.26321,0.0984655,1.71252,0.982097,All
1.58225,0.984655,-1.2616,0.0987212,1.72867,0.984655,All
1.69368,0.987212,-1.25739,0.098977,1.87621,0.987212,All
1.75643,0.98977,-1.2518,0.0992327,1.91346,0.98977,All
1.93858,0.992327,-1.25131,0.0994885,1.9481,0.992327,All
1.95242,0.994885,-1.24883,0.0997442,2.10216,0.994885,All
2.16433,0.997442,-1.24625,0.1,2.11714,0.997442,All
2.44432,1,-1.24596,0.100256,2.22646,1,All
4,1,-1.24544,0.100512,4,1,All
,,-1.24542,0.100767,,,All
,,-1.24368,0.101023,,,All
,,-1.2434,0.101279,,,All
,,-1.23755,0.101535,,,All
