time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
7.1506,6.99458,5.64939,6.28912,6.55981,6.75264,6.91631,7.07116,7.22641,7.40513,7.62639,7.99626,All
7.23293,6.94884,5.58284,6.24405,6.50676,6.7066,6.87794,7.03069,7.18578,7.36331,7.58632,7.96007,All
7.31526,6.90736,5.52612,6.19575,6.46865,6.66022,6.8354,6.98501,7.14596,7.32384,7.55254,7.92643,All
7.39759,6.86466,5.45568,6.15001,6.42369,6.61684,6.79084,6.94344,7.09963,7.28695,7.51328,7.89189,All
7.47992,6.82087,5.42488,6.10272,6.37589,6.57424,6.74451,6.90041,7.0548,7.2439,7.47028,7.86546,All
7.56225,6.77844,5.35833,6.05334,6.33339,6.52764,6.69983,6.85557,7.01088,7.20101,7.4339,7.82973,All
7.64458,6.72901,5.29725,6.00511,6.28312,6.47964,6.65362,6.81221,6.9678,7.16501,7.39518,7.79146,All
7.72691,6.68595,5.24901,5.95399,6.23866,6.43481,6.61076,6.7695,6.92386,7.12487,7.35373,7.75695,All
7.80924,6.64257,5.19291,5.90085,6.18931,6.39016,6.56427,6.72572,6.88673,7.08358,7.31246,7.72386,All
7.89157,6.59804,5.12204,5.85167,6.14472,6.3454,6.51663,6.68059,6.84107,7.04011,7.26788,7.69015,All
7.9739,6.55555,5.04389,5.80073,6.09817,6.30046,6.4687,6.63504,6.7996,6.9996,7.22863,7.65949,All
8.05622,6.50731,4.96249,5.7493,6.04925,6.25512,6.425,6.59312,6.75823,6.95851,7.19639,7.62245,All
8.13855,6.45939,4.87495,5.69597,6.00239,6.21036,6.37925,6.55013,6.71819,6.91614,7.16352,7.58883,All
8.22088,6.41566,4.79299,5.64773,5.95026,6.16867,6.33349,6.50469,6.67619,6.87539,7.12593,7.55286,All
8.30321,6.37217,4.72446,5.5894,5.89853,6.12126,6.29346,6.45777,6.63604,6.83226,7.08442,7.51241,All
8.38554,6.32695,4.64503,5.53046,5.8531,6.07104,6.24752,6.41416,6.59054,6.78776,7.05071,7.47539,All
8.46787,6.28542,4.55731,5.47182,5.80244,6.0249,6.20045,6.36358,6.54978,6.74999,7.01201,7.4326,All
8.5502,6.24371,4.48019,5.40842,5.75027,5.97868,6.15766,6.32188,6.51629,6.70933,6.9777,7.39722,All
8.63253,6.19985,4.38944,5.34886,5.69999,5.93078,6.11237,6.27997,6.47468,6.66829,6.93385,7.36729,All
8.71486,6.15514,4.32034,5.2956,5.65131,5.88885,6.06345,6.24257,6.43179,6.62997,6.90092,7.33636,All
8.79719,6.11737,4.24629,5.24008,5.60288,5.84388,6.02056,6.2003,6.39428,6.5961,6.86086,7.30366,All
8.87952,6.07048,4.16817,5.1823,5.55317,5.79595,5.97703,6.16046,6.35304,6.55803,6.82632,7.27278,All
8.96185,6.02708,4.0909,5.1187,5.50346,5.74878,5.93667,6.11927,6.31821,6.52205,6.78972,7.24111,All
9.04418,5.98858,4.00941,5.06014,5.45033,5.70011,5.89141,6.08034,6.27584,6.48842,6.75352,7.21361,All
9.12651,5.9469,3.90623,4.99952,5.39844,5.65372,5.84734,6.03942,6.23776,6.45472,6.71724,7.18072,All
9.20884,5.90404,3.81914,4.93847,5.34856,5.60649,5.80388,5.99898,6.20133,6.42104,6.68504,7.14067,All
9.29116,5.85885,3.73414,4.88659,5.29254,5.56212,5.76328,5.95734,6.16643,6.38446,6.65764,7.11633,All
9.37349,5.82098,3.67035,4.8254,5.24049,5.51363,5.72063,5.91933,6.12427,6.35051,6.62192,7.0865,All
9.45582,5.78,3.59503,4.76871,5.18642,5.46696,5.67679,5.88193,6.08496,6.31711,6.59525,7.05289,All
9.53815,5.73844,3.51831,4.70923,5.13677,5.42428,5.63806,5.84043,6.05204,6.28226,6.56859,7.02661,All
9.62048,5.69838,3.44357,4.65515,5.07795,5.37547,5.59551,5.80121,6.01549,6.25047,6.53588,6.99837,All
9.70281,5.65459,3.38273,4.58725,5.03028,5.32555,5.55259,5.75909,5.98492,6.21689,6.51068,6.96948,All
9.78514,5.61757,3.31234,4.51424,4.98128,5.27695,5.51171,5.72625,5.9472,6.18975,6.48539,6.94977,All
9.86747,5.58088,3.23049,4.45595,4.92653,5.23168,5.46747,5.69519,5.91478,6.16348,6.45943,6.92388,All
9.9498,5.54854,3.15321,4.38319,4.87201,5.18633,5.42612,5.65459,5.88009,6.13239,6.43188,6.9005,All
10.0321,5.50806,3.0903,4.32225,4.81718,5.14149,5.38847,5.62397,5.84642,6.10249,6.40815,6.8816,All
10.1145,5.46668,3.01735,4.24831,4.76337,5.09648,5.35063,5.58576,5.81498,6.07384,6.38531,6.8557,All
10.1968,5.43035,2.95835,4.18732,4.70686,5.05236,5.31017,5.54926,5.77931,6.04598,6.35855,6.83406,All
10.2791,5.39181,2.90603,4.12239,4.65539,5.00573,5.2713,5.51719,5.74986,6.02361,6.34078,6.8139,All
10.3614,5.35877,2.8679,4.05999,4.60062,4.95599,5.23272,5.48118,5.71535,5.99852,6.31822,6.79979,All
10.4438,5.31867,2.80063,3.99778,4.5466,4.90471,5.19491,5.44039,5.68249,5.97182,6.29148,6.78361,All
10.5261,5.28012,2.74167,3.93491,4.49345,4.85506,5.15849,5.40771,5.65421,5.94111,6.26696,6.75936,All
10.6084,5.24118,2.69735,3.88052,4.43694,4.80753,5.12323,5.37462,5.62452,5.91759,6.24933,6.743,All
10.6908,5.2044,2.65439,3.81411,4.39027,4.75983,5.08727,5.34098,5.59554,5.89561,6.23284,6.73108,All
10.7731,5.16739,2.61407,3.75637,4.33674,4.71924,5.04988,5.30867,5.56817,5.86904,6.21898,6.71284,All
10.8554,5.13548,2.58579,3.70112,4.28255,4.67434,5.00862,5.26999,5.54076,5.84322,6.20125,6.6998,All
10.9378,5.10381,2.54638,3.64563,4.2326,4.63285,4.96518,5.23979,5.51032,5.82136,6.18658,6.68953,All
11.0201,5.06978,2.50143,3.59484,4.18027,4.58533,4.92298,5.2041,5.48035,5.79472,6.1748,6.68001,All
11.1024,5.03832,2.46733,3.5419,4.12516,4.54185,4.87925,5.16944,5.45197,5.77061,6.15654,6.66641,All
11.1847,4.99941,2.42763,3.49269,4.07175,4.49834,4.84178,5.13371,5.4267,5.74407,6.1417,6.66823,All
11.2671,4.96562,2.40308,3.4349,4.01725,4.45696,4.80208,5.09981,5.39357,5.72381,6.13256,6.66371,All
11.3494,4.92378,2.36199,3.38298,3.97229,4.41307,4.7619,5.07028,5.36692,5.70266,6.11063,6.65814,All
11.4317,4.89034,2.32967,3.33162,3.92073,4.37144,4.71752,5.03923,5.34045,5.67945,6.08897,6.65124,All
11.5141,4.85315,2.29447,3.28591,3.87805,4.32478,4.67767,5.01429,5.30969,5.65457,6.06833,6.64308,All
11.5964,4.81358,2.25461,3.24533,3.82885,4.27964,4.63634,4.97678,5.28031,5.63449,6.05284,6.63157,All
11.6787,4.77987,2.23117,3.19908,3.77312,4.232,4.59441,4.93779,5.2544,5.611,6.04029,6.63199,All
11.761,4.74128,2.19199,3.16202,3.73056,4.18446,4.55625,4.90635,5.22643,5.58439,6.01355,6.62564,All
11.8434,4.69764,2.14768,3.12453,3.69142,4.1373,4.51358,4.87188,5.20161,5.56591,6.00028,6.62054,All
11.9257,4.66375,2.1123,3.0889,3.64742,4.09809,4.47189,4.83992,5.17198,5.54257,5.97558,6.60433,All
12.008,4.62897,2.08759,3.05088,3.60912,4.05772,4.43518,4.80234,5.14145,5.51216,5.95927,6.58454,All
12.0904,4.58484,2.03801,3.01875,3.56954,4.01982,4.39732,4.76099,5.11029,5.48608,5.94224,6.5718,All
12.1727,4.54763,2.00985,2.98012,3.5282,3.97744,4.36111,4.72768,5.08005,5.45584,5.91757,6.54834,All
12.255,4.50736,1.96813,2.94915,3.49055,3.93533,4.32168,4.69341,5.04651,5.42558,5.89041,6.5185,All
12.3373,4.46048,1.94381,2.90833,3.45784,3.8961,4.28068,4.65536,5.01961,5.39286,5.86436,6.48205,All
12.4197,4.42119,1.90289,2.86774,3.42542,3.85279,4.24566,4.61445,4.98498,5.36564,5.83302,6.44183,All
12.502,4.38787,1.84468,2.83564,3.39091,3.81374,4.20152,4.57961,4.95293,5.32826,5.80333,6.40666,All
12.5843,4.34865,1.81235,2.81237,3.3552,3.77289,4.16733,4.54036,4.9255,5.29526,5.7555,6.36597,All
12.6667,4.31072,1.7872,2.78979,3.32254,3.73738,4.12611,4.49837,4.88804,5.25836,5.72236,6.32877,All
12.749,4.27615,1.75473,2.7587,3.28692,3.70372,4.08558,4.46372,4.85318,5.21314,5.68015,6.27983,All
12.8313,4.23561,1.73249,2.72736,3.25632,3.66549,4.0488,4.42774,4.81909,5.17531,5.63763,6.23632,All
12.9137,4.19613,1.70934,2.69185,3.2309,3.63382,4.01417,4.39081,4.78019,5.13317,5.59442,6.18389,All
12.996,4.16096,1.66797,2.66479,3.20026,3.60038,3.97703,4.35509,4.7346,5.0935,5.5506,6.13598,All
13.0783,4.1189,1.62259,2.64055,3.1678,3.56769,3.93606,4.31875,4.68216,5.04831,5.50641,6.09191,All
13.1606,4.0849,1.57241,2.62398,3.13389,3.53004,3.89616,4.27972,4.63875,5.01157,5.4563,6.04461,All
13.243,4.05119,1.52626,2.59956,3.10441,3.49963,3.86144,4.22989,4.59709,4.96558,5.40863,5.99138,All
13.3253,4.01259,1.48561,2.57252,3.07015,3.46958,3.83176,4.18724,4.55994,4.92484,5.35622,5.92925,All
13.4076,3.97308,1.43325,2.5484,3.04178,3.43647,3.79493,4.15224,4.52131,4.88201,5.31174,5.88358,All
13.49,3.93807,1.37758,2.52102,3.02075,3.4059,3.76095,4.10871,4.48053,4.84255,5.25969,5.83789,All
13.5723,3.90039,1.36385,2.49987,2.99301,3.37455,3.72389,4.07422,4.44064,4.80198,5.21261,5.79809,All
13.6546,3.85949,1.31942,2.46408,2.95919,3.33887,3.69653,4.0413,4.3984,4.75864,5.16671,5.74632,All
13.7369,3.8182,1.25658,2.44081,2.92929,3.30796,3.66456,4.00606,4.35818,4.71368,5.11049,5.69895,All
13.8193,3.78107,1.19409,2.41437,2.89985,3.28191,3.63308,3.9626,4.31281,4.67013,5.07123,5.66624,All
13.9016,3.75384,1.15454,2.38851,2.8663,3.25026,3.59911,3.91733,4.27103,4.62142,5.0275,5.62671,All
13.9839,3.72075,1.09449,2.36533,2.84074,3.22352,3.56768,3.8799,4.23255,4.57908,4.97979,5.58722,All
14.0663,3.68934,1.02764,2.33806,2.8137,3.19876,3.53148,3.84231,4.19579,4.53773,4.93806,5.54555,All
14.1486,3.65973,0.975262,2.29553,2.79129,3.16718,3.49528,3.79482,4.15299,4.49123,4.90129,5.51332,All
14.2309,3.62739,0.905785,2.26793,2.75877,3.13744,3.46546,3.76358,4.10914,4.44942,4.85608,5.48272,All
14.3133,3.59564,0.839903,2.23448,2.72494,3.10278,3.4295,3.72876,4.06816,4.40764,4.81446,5.43582,All
14.3956,3.56154,0.771245,2.20302,2.69882,3.07562,3.40128,3.69713,4.02926,4.37074,4.77493,5.39343,All
14.4779,3.52248,0.661776,2.17767,2.67812,3.04205,3.36404,3.66709,3.98769,4.32924,4.74138,5.35245,All
14.5602,3.49018,0.566188,2.142,2.63856,3.01202,3.33284,3.63921,3.95323,4.29647,4.70017,5.31038,All
14.6426,3.46076,0.492798,2.10705,2.60208,2.98426,3.30546,3.60461,3.91758,4.26509,4.66078,5.28131,All
14.7249,3.43203,0.449488,2.0838,2.57039,2.95854,3.27465,3.57605,3.88063,4.22525,4.62317,5.24503,All
14.8072,3.40148,0.367953,2.03379,2.55314,2.93226,3.2464,3.54898,3.84717,4.19314,4.58841,5.20283,All
14.8896,3.37088,0.254942,1.98775,2.52207,2.90542,3.2167,3.51874,3.809,4.15666,4.55004,5.16921,All
14.9719,3.34041,0.152355,1.94534,2.49042,2.87143,3.18806,3.4914,3.76892,4.12533,4.5179,5.13226,All
15.0542,3.30841,0.112919,1.90852,2.45804,2.8431,3.15505,3.45943,3.73685,4.0936,4.48809,5.09694,All
15.1365,3.28012,0.0160101,1.86657,2.4249,2.81489,3.12715,3.42709,3.70792,4.06284,4.45736,5.07419,All
15.2189,3.25805,0,1.83734,2.40058,2.7916,3.10322,3.39885,3.67907,4.03192,4.4169,5.04075,All
15.3012,3.22855,0,1.78909,2.37103,2.76722,3.07654,3.37348,3.65461,4.00178,4.39191,5.0187,All
15.3835,3.1995,0,1.75365,2.33594,2.73906,3.04712,3.34716,3.62558,3.96969,4.36151,4.99158,All
15.4659,3.17436,0,1.70778,2.31107,2.71574,3.02312,3.32458,3.60051,3.94247,4.33763,4.95309,All
15.5482,3.14918,0,1.67722,2.28619,2.68597,2.99838,3.2984,3.57507,3.91479,4.31291,4.93156,All
15.6305,3.12392,0,1.61899,2.25601,2.66143,2.977,3.27093,3.54907,3.88975,4.28776,4.90471,All
15.7129,3.10273,0,1.55769,2.23095,2.6355,2.95559,3.24466,3.52663,3.86597,4.26382,4.88105,All
15.7952,3.07358,0,1.50659,2.19681,2.60155,2.93199,3.2181,3.50772,3.83859,4.24771,4.85764,All
15.8775,3.04733,0,1.44904,2.17222,2.57926,2.91039,3.19544,3.48367,3.81533,4.22301,4.83576,All
15.9598,3.02212,0,1.39133,2.14243,2.55259,2.88482,3.17012,3.46382,3.7949,4.19883,4.81583,All
16.0422,3.00246,0,1.33467,2.10908,2.52258,2.85815,3.14636,3.44036,3.77138,4.17503,4.79463,All
16.1245,2.98354,0,1.27028,2.07509,2.49973,2.83567,3.12666,3.41823,3.74413,4.15175,4.77579,All
16.2068,2.95398,0,1.21331,2.0496,2.46735,2.81263,3.1094,3.39888,3.71834,4.12459,4.75211,All
16.2892,2.93528,0,1.15038,2.01377,2.44597,2.79243,3.08929,3.37804,3.69915,4.10088,4.73248,All
16.3715,2.91339,0,1.09275,1.98175,2.42699,2.76636,3.06599,3.36008,3.68051,4.07829,4.71452,All
16.4538,2.89435,0,1.04488,1.95451,2.40016,2.74208,3.04747,3.33606,3.65708,4.05623,4.6931,All
16.5361,2.88021,0,0.986643,1.92559,2.36668,2.72476,3.03303,3.32184,3.63589,4.03505,4.67413,All
16.6185,2.86097,0,0.930984,1.88974,2.34041,2.70079,3.01374,3.30638,3.6176,4.01422,4.65747,All
16.7008,2.84982,0,0.89139,1.84664,2.31286,2.68589,2.99467,3.28869,3.59571,3.99395,4.63283,All
16.7831,2.83461,0,0.850668,1.82076,2.28832,2.66195,2.97535,3.27382,3.58153,3.9784,4.61479,All
16.8655,2.8123,0,0.790758,1.78782,2.26484,2.64139,2.95879,3.25667,3.56857,3.95888,4.59756,All
16.9478,2.79432,0,0.738388,1.75602,2.24385,2.62009,2.9443,3.24388,3.55388,3.94017,4.58166,All
17.0301,2.77779,0,0.687644,1.72323,2.2222,2.6041,2.92568,3.22485,3.53764,3.92046,4.56407,All
17.1124,2.76433,0,0.628338,1.69009,2.20119,2.58526,2.90842,3.20764,3.5176,3.90669,4.54175,All
17.1948,2.74591,0,0.572535,1.65685,2.17777,2.56166,2.89509,3.19324,3.50213,3.89245,4.51849,All
17.2771,2.72674,0,0.531424,1.62165,2.1543,2.54751,2.88199,3.17429,3.48594,3.8736,4.50749,All
17.3594,2.70581,0,0.477047,1.57928,2.13011,2.5319,2.87108,3.1585,3.4713,3.86548,4.48966,All
17.4418,2.68551,0,0.420188,1.53742,2.11312,2.51387,2.84965,3.14187,3.45557,3.84785,4.47667,All
17.5241,2.66876,0,0.344413,1.49524,2.09242,2.49351,2.83605,3.1252,3.43801,3.8304,4.46414,All
17.6064,2.65487,0,0.296234,1.46119,2.0691,2.46765,2.82512,3.11052,3.4275,3.81538,4.4533,All
17.6888,2.64044,0,0.250845,1.42921,2.04951,2.44781,2.80834,3.09522,3.41242,3.80193,4.44198,All
17.7711,2.6206,0,0.20746,1.39609,2.02271,2.42741,2.79258,3.08599,3.39934,3.78483,4.43271,All
17.8534,2.59937,0,0.1441,1.36297,1.99563,2.41075,2.7773,3.07124,3.38418,3.77285,4.42248,All
17.9357,2.58411,0,0.0838265,1.32253,1.97492,2.39045,2.76054,3.05527,3.37161,3.7631,4.41016,All
18.0181,2.56475,0,0.0501722,1.30085,1.95829,2.3748,2.7514,3.04357,3.35735,3.74889,4.39754,All
18.1004,2.54569,0,0.0132599,1.2705,1.94052,2.35494,2.73897,3.03276,3.34513,3.73587,4.37752,All
18.1827,2.52862,0,0,1.237,1.91284,2.33877,2.72161,3.02125,3.33004,3.71885,4.36518,All
18.2651,2.51231,0,0,1.20173,1.8878,2.32396,2.70823,3.00777,3.31353,3.70842,4.35457,All
18.3474,2.49431,0,0,1.1728,1.86595,2.30369,2.69692,2.99587,3.30299,3.69391,4.34234,All
18.4297,2.48123,0,0,1.1465,1.84784,2.28147,2.68666,2.99006,3.29054,3.68369,4.33247,All
18.512,2.46681,0,0,1.11556,1.82081,2.26265,2.66942,2.97842,3.28267,3.67432,4.32173,All
18.5944,2.45646,0,0,1.08676,1.79668,2.24479,2.65799,2.9719,3.27115,3.6623,4.30805,All
18.6767,2.44481,0,0,1.04929,1.77397,2.22569,2.64764,2.9576,3.25645,3.6557,4.29859,All
18.759,2.42767,0,0,1.02148,1.74511,2.21207,2.6312,2.94525,3.24557,3.64475,4.28883,All
18.8414,2.41553,0,0,0.985026,1.72308,2.19124,2.61909,2.9329,3.23452,3.62939,4.27962,All
18.9237,2.40059,0,0,0.958161,1.69953,2.17808,2.60825,2.92468,3.22655,3.62261,4.27072,All
19.006,2.38052,0,0,0.917639,1.67652,2.16216,2.5872,2.9117,3.21323,3.61528,4.26104,All
19.0884,2.36573,0,0,0.887793,1.65005,2.15073,2.57822,2.89798,3.20332,3.60839,4.24845,All
19.1707,2.35681,0,0,0.851399,1.62417,2.13162,2.56581,2.89059,3.19506,3.60113,4.24514,All
19.253,2.34015,0,0,0.814731,1.60593,2.11999,2.5544,2.88413,3.18486,3.59386,4.23562,All
19.3353,2.33023,0,0,0.788417,1.57664,2.10177,2.54048,2.87601,3.1774,3.58174,4.2233,All
