time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
7.39759,1.89062,0.617764,1.14952,1.41887,1.62911,1.81297,1.98898,2.17632,2.37741,2.63456,3.05633,All
7.47992,1.86727,0.593988,1.12789,1.38983,1.60167,1.78633,1.96036,2.14329,2.34384,2.60742,3.0257,All
7.56225,1.84038,0.574759,1.1007,1.36464,1.57321,1.75694,1.93258,2.11329,2.31146,2.57296,3.00221,All
7.64458,1.81356,0.556804,1.07606,1.34365,1.54627,1.72902,1.90449,2.08467,2.28374,2.54784,2.97925,All
7.72691,1.78021,0.532647,1.04691,1.31547,1.51808,1.70008,1.8724,2.05147,2.25739,2.52051,2.95911,All
7.80924,1.75475,0.510035,1.02297,1.28875,1.48971,1.67588,1.84434,2.02149,2.22883,2.4921,2.92717,All
7.89157,1.72992,0.4823,0.997664,1.25869,1.45998,1.64553,1.81532,1.99344,2.20168,2.46126,2.90227,All
7.9739,1.70208,0.454621,0.975772,1.23304,1.43121,1.61365,1.78421,1.96317,2.17064,2.42959,2.87943,All
8.05622,1.67045,0.436021,0.952117,1.20585,1.40175,1.58353,1.74908,1.93416,2.13998,2.39664,2.85596,All
8.13855,1.63837,0.399918,0.925631,1.17947,1.37368,1.55512,1.72205,1.9053,2.11141,2.36993,2.82905,All
8.22088,1.60506,0.385207,0.90616,1.15389,1.34694,1.52367,1.69165,1.87931,2.0797,2.33592,2.80512,All
8.30321,1.57415,0.362233,0.884132,1.1308,1.32238,1.49127,1.66389,1.84886,2.04845,2.3062,2.78151,All
8.38554,1.54582,0.339154,0.86138,1.10571,1.29174,1.46134,1.63246,1.8147,2.01801,2.2771,2.76078,All
8.46787,1.518,0.320134,0.833262,1.08377,1.26452,1.43162,1.60615,1.785,1.98726,2.24793,2.73494,All
8.5502,1.48594,0.30563,0.808356,1.05688,1.23445,1.40613,1.5781,1.75682,1.95909,2.22009,2.70725,All
8.63253,1.45896,0.279312,0.783121,1.02626,1.20942,1.37995,1.5476,1.72212,1.92908,2.18915,2.67631,All
8.71486,1.43064,0.251364,0.756842,0.998661,1.1836,1.35099,1.51774,1.69351,1.90007,2.15875,2.64865,All
8.79719,1.40511,0.22509,0.735202,0.972996,1.1572,1.32432,1.48685,1.66257,1.86746,2.12544,2.6278,All
8.87952,1.38142,0.201929,0.71355,0.945532,1.13041,1.29629,1.45596,1.6342,1.83852,2.09502,2.6026,All
8.96185,1.35367,0.184031,0.687012,0.917911,1.10466,1.27198,1.42862,1.60479,1.80956,2.06507,2.57346,All
9.04418,1.32582,0.162977,0.663582,0.893989,1.08144,1.24647,1.40008,1.57587,1.78305,2.03174,2.53612,All
9.12651,1.30139,0.139033,0.638678,0.868679,1.05488,1.2202,1.37361,1.54554,1.75289,2.00665,2.51048,All
9.20884,1.27472,0.113071,0.612282,0.84602,1.03011,1.19243,1.34781,1.51811,1.72367,1.97565,2.48365,All
9.29116,1.25126,0.0700722,0.588028,0.818483,1.00143,1.16393,1.32348,1.49088,1.69558,1.94621,2.46196,All
9.37349,1.22325,0.0478631,0.56655,0.795017,0.977915,1.13725,1.29765,1.46237,1.66681,1.91926,2.43452,All
9.45582,1.19679,0.024561,0.545132,0.771644,0.949916,1.11551,1.27419,1.43733,1.64063,1.89184,2.40476,All
9.53815,1.1687,0,0.516508,0.745953,0.923409,1.0878,1.251,1.4115,1.61318,1.86075,2.38158,All
9.62048,1.14546,0,0.493704,0.722621,0.903894,1.0638,1.22619,1.38877,1.58587,1.83347,2.34834,All
9.70281,1.12238,0,0.472955,0.697783,0.883558,1.04348,1.20033,1.36028,1.55962,1.80406,2.32017,All
9.78514,1.10116,0,0.448481,0.672489,0.856445,1.01827,1.17536,1.3355,1.53214,1.77776,2.29011,All
9.86747,1.07586,0,0.423592,0.649666,0.835528,0.9951,1.15348,1.3104,1.50346,1.74707,2.26182,All
9.9498,1.05367,0,0.403177,0.62874,0.813721,0.96885,1.13117,1.2851,1.48173,1.71849,2.23802,All
10.0321,1.02882,0,0.380737,0.610999,0.791008,0.945462,1.10712,1.2614,1.45554,1.69418,2.21976,All
10.1145,1.00836,0,0.356823,0.59198,0.769355,0.928577,1.08309,1.23839,1.43538,1.66915,2.19405,All
10.1968,0.984814,0,0.335033,0.569899,0.746684,0.905648,1.06155,1.21737,1.4133,1.64469,2.17011,All
10.2791,0.961184,0,0.308838,0.545486,0.725749,0.882038,1.04175,1.18968,1.39141,1.6232,2.14399,All
10.3614,0.941104,0,0.283964,0.524087,0.702103,0.858563,1.0187,1.17318,1.36801,1.59701,2.11577,All
10.4438,0.919638,0,0.256094,0.504522,0.680716,0.839803,0.995626,1.15208,1.34927,1.57116,2.08623,All
10.5261,0.896209,0,0.240771,0.48544,0.657632,0.819958,0.978096,1.13191,1.32206,1.54675,2.06642,All
10.6084,0.875954,0,0.220771,0.464257,0.638889,0.800983,0.957918,1.11233,1.30294,1.52409,2.04075,All
10.6908,0.855232,0,0.197794,0.441489,0.62191,0.782951,0.937671,1.08777,1.28219,1.50704,2.01455,All
10.7731,0.835937,0,0.17759,0.421936,0.600522,0.764735,0.914115,1.07159,1.26486,1.4902,1.98097,All
10.8554,0.81753,0,0.15372,0.400564,0.58162,0.742849,0.897264,1.05267,1.24146,1.47175,1.95775,All
10.9378,0.799723,0,0.132273,0.37904,0.561085,0.724493,0.875503,1.03269,1.21929,1.4556,1.93524,All
11.0201,0.778687,0,0.106741,0.359909,0.543296,0.706509,0.858609,1.01347,1.20151,1.43641,1.91509,All
11.1024,0.760903,0,0.0825983,0.339427,0.523637,0.688002,0.838071,0.994942,1.18031,1.41823,1.8961,All
11.1847,0.74318,0,0.0612495,0.321731,0.504941,0.670556,0.820808,0.979177,1.16389,1.40292,1.87046,All
11.2671,0.726728,0,0.0408796,0.29928,0.483918,0.652128,0.799504,0.96056,1.14288,1.38698,1.85526,All
11.3494,0.706022,0,0.0155126,0.27745,0.465507,0.635718,0.782322,0.94287,1.12684,1.37422,1.82675,All
11.4317,0.690167,0,0,0.259452,0.44883,0.616661,0.762929,0.92567,1.11124,1.35782,1.81407,All
11.5141,0.672023,0,0,0.239853,0.430689,0.597023,0.745646,0.90764,1.09548,1.34144,1.79346,All
11.5964,0.656406,0,0,0.223462,0.411301,0.575619,0.725845,0.891039,1.07773,1.32447,1.77844,All
11.6787,0.638525,0,0,0.205644,0.394153,0.561172,0.710131,0.877704,1.06223,1.309,1.75826,All
11.761,0.617914,0,0,0.186191,0.377577,0.543003,0.692309,0.863221,1.0444,1.29425,1.74175,All
11.8434,0.59882,0,0,0.165573,0.357673,0.525776,0.67429,0.845113,1.02951,1.27795,1.72307,All
11.9257,0.581043,0,0,0.144427,0.341462,0.508489,0.658049,0.827369,1.01494,1.2616,1.70215,All
12.008,0.564287,0,0,0.126832,0.32364,0.486867,0.64029,0.810754,0.994792,1.24329,1.68643,All
12.0904,0.544778,0,0,0.107581,0.303119,0.469015,0.622024,0.791301,0.976509,1.22623,1.67368,All
12.1727,0.526064,0,0,0.0900466,0.283841,0.448301,0.604047,0.772861,0.958973,1.20856,1.64956,All
12.255,0.508274,0,0,0.0707734,0.26473,0.428194,0.587235,0.753018,0.941899,1.18757,1.62819,All
12.3373,0.491615,0,0,0.048871,0.244887,0.411111,0.569515,0.735303,0.920563,1.16692,1.59925,All
12.4197,0.47207,0,0,0.0295095,0.228604,0.390016,0.551363,0.715518,0.898634,1.14618,1.57958,All
12.502,0.454419,0,0,0.008737,0.20566,0.370372,0.530687,0.694818,0.876084,1.12236,1.55358,All
12.5843,0.436634,0,0,0,0.185017,0.353545,0.513551,0.670903,0.854309,1.09589,1.53182,All
12.6667,0.417626,0,0,0,0.164626,0.336787,0.493223,0.647975,0.835668,1.06643,1.50317,All
12.749,0.394046,0,0,0,0.146087,0.315651,0.472022,0.624859,0.811291,1.04086,1.47058,All
12.8313,0.369422,0,0,0,0.129172,0.292144,0.448406,0.603977,0.7912,1.0162,1.44264,All
12.9137,0.351949,0,0,0,0.105924,0.271794,0.428869,0.580793,0.767261,0.98973,1.41567,All
12.996,0.329424,0,0,0,0.085425,0.251092,0.405647,0.559347,0.743367,0.960079,1.38832,All
13.0783,0.304367,0,0,0,0.05946,0.227529,0.380375,0.539135,0.720516,0.934688,1.37154,All
13.1606,0.280781,0,0,0,0.0377564,0.205305,0.356286,0.516422,0.696627,0.9138,1.35362,All
13.243,0.259454,0,0,0,0.0154565,0.185255,0.334125,0.49193,0.673473,0.893068,1.3366,All
13.3253,0.235386,0,0,0,0,0.161799,0.314174,0.468479,0.64941,0.871365,1.32212,All
13.4076,0.211333,0,0,0,0,0.13841,0.293303,0.449029,0.622839,0.848814,1.30265,All
13.49,0.192598,0,0,0,0,0.113976,0.272605,0.425875,0.603029,0.828867,1.28247,All
13.5723,0.171752,0,0,0,0,0.0928844,0.247606,0.407229,0.582797,0.810069,1.27061,All
13.6546,0.148906,0,0,0,0,0.0698688,0.224338,0.387721,0.56258,0.7892,1.25835,All
13.7369,0.126611,0,0,0,0,0.0473258,0.202214,0.369652,0.544149,0.770784,1.24232,All
13.8193,0.105606,0,0,0,0,0.022599,0.180673,0.349384,0.524681,0.75111,1.22478,All
13.9016,0.0830031,0,0,0,0,0,0.164236,0.331302,0.508204,0.734045,1.20664,All
13.9839,0.0665096,0,0,0,0,0,0.145112,0.312413,0.489603,0.719312,1.19024,All
14.0663,0.0453616,0,0,0,0,0,0.127252,0.295734,0.469912,0.707885,1.1745,All
14.1486,0.0271114,0,0,0,0,0,0.109745,0.277572,0.45483,0.692657,1.15905,All
14.2309,0.00736617,0,0,0,0,0,0.091215,0.259329,0.442259,0.676968,1.14854,All
14.3133,0,0,0,0,0,0,0.0733979,0.241138,0.427439,0.664332,1.13535,All
14.3956,0,0,0,0,0,0,0.0549553,0.225398,0.413155,0.651641,1.12504,All
14.4779,0,0,0,0,0,0,0.0396964,0.209381,0.400591,0.638107,1.11846,All
14.5602,0,0,0,0,0,0,0.0229357,0.191256,0.387471,0.627079,1.11316,All
14.6426,0,0,0,0,0,0,0.00301323,0.17556,0.373485,0.614482,1.10134,All
14.7249,0,0,0,0,0,0,0,0.162258,0.361091,0.6018,1.09101,All
14.8072,0,0,0,0,0,0,0,0.148803,0.347892,0.589545,1.08772,All
14.8896,0,0,0,0,0,0,0,0.135773,0.335976,0.579184,1.0753,All
14.9719,0,0,0,0,0,0,0,0.122699,0.327025,0.568959,1.06992,All
15.0542,0,0,0,0,0,0,0,0.108588,0.312396,0.55987,1.06845,All
15.1365,0,0,0,0,0,0,0,0.097648,0.298287,0.552692,1.06329,All
15.2189,0,0,0,0,0,0,0,0.0856914,0.285395,0.546863,1.05621,All
15.3012,0,0,0,0,0,0,0,0.0760877,0.274762,0.536947,1.04391,All
15.3835,0,0,0,0,0,0,0,0.0652464,0.266814,0.530688,1.03366,All
15.4659,0,0,0,0,0,0,0,0.0544626,0.258254,0.526701,1.03199,All
15.5482,0,0,0,0,0,0,0,0.0416086,0.249702,0.51612,1.02758,All
15.6305,0,0,0,0,0,0,0,0.0305829,0.240657,0.509318,1.02088,All
15.7129,0,0,0,0,0,0,0,0.0203546,0.233455,0.50438,1.01487,All
15.7952,0,0,0,0,0,0,0,0.00865551,0.226498,0.497623,1.01117,All
15.8775,0,0,0,0,0,0,0,0,0.219157,0.490899,1.00632,All
15.9598,0,0,0,0,0,0,0,0,0.210082,0.483914,1.00222,All
16.0422,0,0,0,0,0,0,0,0,0.202554,0.479818,0.99851,All
16.1245,0,0,0,0,0,0,0,0,0.193227,0.473307,0.997571,All
16.2068,0,0,0,0,0,0,0,0,0.18528,0.463811,0.993782,All
16.2892,0,0,0,0,0,0,0,0,0.178371,0.457586,0.992408,All
16.3715,0,0,0,0,0,0,0,0,0.169421,0.45781,0.988865,All
16.4538,0,0,0,0,0,0,0,0,0.162586,0.455952,0.982289,All
16.5361,0,0,0,0,0,0,0,0,0.155899,0.449399,0.97934,All
16.6185,0,0,0,0,0,0,0,0,0.147318,0.442646,0.979352,All
16.7008,0,0,0,0,0,0,0,0,0.142762,0.438442,0.975091,All
16.7831,0,0,0,0,0,0,0,0,0.138632,0.435703,0.972421,All
16.8655,0,0,0,0,0,0,0,0,0.13594,0.432984,0.969554,All
16.9478,0,0,0,0,0,0,0,0,0.130423,0.427325,0.963743,All
17.0301,0,0,0,0,0,0,0,0,0.124303,0.423107,0.960731,All
17.1124,0,0,0,0,0,0,0,0,0.118604,0.421971,0.961817,All
17.1948,0,0,0,0,0,0,0,0,0.112554,0.415638,0.963721,All
17.2771,0,0,0,0,0,0,0,0,0.107287,0.410312,0.962559,All
17.3594,0,0,0,0,0,0,0,0,0.100023,0.4057,0.961743,All
17.4418,0,0,0,0,0,0,0,0,0.0933095,0.403145,0.956196,All
17.5241,0,0,0,0,0,0,0,0,0.0881291,0.398577,0.953598,All
17.6064,0,0,0,0,0,0,0,0,0.0837749,0.396617,0.953046,All
17.6888,0,0,0,0,0,0,0,0,0.0786336,0.395627,0.950519,All
17.7711,0,0,0,0,0,0,0,0,0.07571,0.392566,0.950207,All
17.8534,0,0,0,0,0,0,0,0,0.0700923,0.389293,0.946914,All
17.9357,0,0,0,0,0,0,0,0,0.0651796,0.386233,0.944517,All
18.0181,0,0,0,0,0,0,0,0,0.0610093,0.384601,0.942044,All
18.1004,0,0,0,0,0,0,0,0,0.0573736,0.383936,0.938106,All
18.1827,0,0,0,0,0,0,0,0,0.0522837,0.382945,0.935334,All
18.2651,0,0,0,0,0,0,0,0,0.0506183,0.382235,0.933483,All
18.3474,0,0,0,0,0,0,0,0,0.0467861,0.377945,0.928666,All
18.4297,0,0,0,0,0,0,0,0,0.0424376,0.37412,0.927255,All
18.512,0,0,0,0,0,0,0,0,0.038724,0.372618,0.924137,All
18.5944,0,0,0,0,0,0,0,0,0.0372046,0.369952,0.922865,All
18.6767,0,0,0,0,0,0,0,0,0.0291286,0.367436,0.92398,All
18.759,0,0,0,0,0,0,0,0,0.0269932,0.366194,0.927627,All
18.8414,0,0,0,0,0,0,0,0,0.023248,0.363758,0.924879,All
18.9237,0,0,0,0,0,0,0,0,0.0179575,0.362986,0.919318,All
19.006,0,0,0,0,0,0,0,0,0.0134091,0.360488,0.919734,All
19.0884,0,0,0,0,0,0,0,0,0.011519,0.357676,0.918456,All
19.1707,0,0,0,0,0,0,0,0,0.00727117,0.355197,0.918712,All
19.253,0,0,0,0,0,0,0,0,0.00301264,0.35362,0.91956,All
19.3353,0,0,0,0,0,0,0,0,0.000751633,0.351642,0.9162,All
19.4177,0,0,0,0,0,0,0,0,0,0.348808,0.916109,All
19.5,0,0,0,0,0,0,0,0,0,0.345308,0.913884,All
