ID,time,pop,popPred,indivPredMean,indivPredMode
8,4.552,2.59222,2.59222,2.81569,2.76858
8,4.57612,2.59727,2.59727,2.82081,2.77389
8,4.68617,2.61738,2.61738,2.84198,2.79597
8,4.7,2.61957,2.61957,2.84439,2.7985
8,4.79886,2.63312,2.63312,2.85992,2.81504
8,4.848,2.6385,2.6385,2.86664,2.82227
8,4.91426,2.64434,2.64434,2.87465,2.83102
8,4.996,2.64939,2.64939,2.88285,2.84028
8,5,2.64958,2.64958,2.88321,2.84069
8,5.03244,2.65089,2.65089,2.88598,2.84387
8,5.144,2.65275,2.65275,2.89338,2.85283
8,5.15346,2.65273,2.65273,2.89387,2.85346
8,5.27739,2.64984,2.64984,2.89832,2.8598
8,5.292,2.64921,2.64921,2.89861,2.86031
8,5.4043,2.64234,2.64234,2.89926,2.86274
8,5.44,2.63946,2.63946,2.8989,2.86299
8,5.5,2.63392,2.63392,2.89772,2.86281
8,5.53426,2.63037,2.63037,2.89672,2.86237
8,5.588,2.62429,2.62429,2.89471,2.86126
8,5.66735,2.61419,2.61419,2.89076,2.85871
8,5.736,2.60447,2.60447,2.88646,2.85564
8,5.80364,2.59407,2.59407,2.88146,2.85186
8,5.884,2.58076,2.58076,2.8746,2.84646
8,5.94321,2.57035,2.57035,2.86893,2.84188
8,6,2.55993,2.55993,2.86303,2.83704
8,6.032,2.55388,2.55388,2.8595,2.83412
8,6.08613,2.54339,2.54339,2.85324,2.82889
8,6.18,2.52447,2.52447,2.84151,2.81897
8,6.23249,2.51353,2.51353,2.83449,2.81298
8,6.328,2.49292,2.49292,2.8209,2.80132
8,6.38236,2.48076,2.48076,2.81273,2.79425
8,6.476,2.45884,2.45884,2.79792,2.7814
8,6.5,2.45301,2.45301,2.79398,2.77797
8,6.53585,2.44415,2.44415,2.78799,2.77275
8,6.624,2.42155,2.42155,2.77274,2.75941
8,6.69302,2.40307,2.40307,2.76028,2.74848
8,6.772,2.38107,2.38107,2.74549,2.73549
8,6.85397,2.35728,2.35728,2.72954,2.72145
8,6.92,2.33741,2.33741,2.71627,2.70974
8,7,2.31249,2.31249,2.69967,2.69509
