rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
5,9,15.5,0,5.71957e+15,0,1,All,#4682B4,0
6,9,15.5,0.158358,17.3985,0.437922,1,All,#4682B4,0
7,9,15.5,0,5.71957e+15,0,1,All,#4682B4,0
8,9,15.5,0.00323524,970.456,-0.438659,1,All,#4682B4,0
9,9,15.5,0.117107,24.4003,-0.0773096,1,All,#4682B4,0
10,9,15.5,0,5.71957e+15,0,1,All,#4682B4,0
1,9,16,0.259059,9.67192,-0.468603,1,All,#4682B4,0
2,9,16,0.145297,19.1853,1.53991,1,All,#4682B4,0
3,9,16,0.31472,7.52302,-1.10009,1,All,#4682B4,0
4,9,16,0.196184,13.566,-1.16659,1,All,#4682B4,0
5,9,16,0,5.71957e+15,0,1,All,#4682B4,0
6,9,16,0.131117,21.5281,-0.742201,1,All,#4682B4,0
7,9,16,0,5.71957e+15,0,1,All,#4682B4,0
8,9,16,0,5.71957e+15,0,1,All,#4682B4,0
9,9,16,0.0886185,33.0409,0.687673,1,All,#4682B4,0
10,9,16,0,5.71957e+15,1.27864,1,All,#4682B4,0
1,9,16.5,0.248277,10.1996,-0.0648238,1,All,#4682B4,0
2,9,16.5,0.102816,28.1361,-0.382648,1,All,#4682B4,0
3,9,16.5,0.258682,9.68965,0.0295957,1,All,#4682B4,0
4,9,16.5,0.162736,16.8638,-0.48486,1,All,#4682B4,0
5,9,16.5,0,5.71957e+15,0,1,All,#4682B4,0
6,9,16.5,0.101794,28.4437,0.559678,1,All,#4682B4,0
7,9,16.5,0,5.71957e+15,2.85078,1,All,#4682B4,0
8,9,16.5,0,5.71957e+15,0,1,All,#4682B4,0
9,9,16.5,0.0582647,51.5452,-1.70653,1,All,#4682B4,0
10,9,16.5,0,5.71957e+15,0,1,All,#4682B4,0
1,9,17,0.23494,10.9193,0.307103,1,All,#4682B4,0
2,9,17,0.058662,51.1793,0.428181,1,All,#4682B4,0
3,9,17,0.201196,13.1664,-0.170078,1,All,#4682B4,0
4,9,17,0.127722,22.1663,0.306573,1,All,#4682B4,0
5,9,17,0,5.71957e+15,1.15373,1,All,#4682B4,0
6,9,17,0.0702673,42.3173,-0.0723744,1,All,#4682B4,0
7,9,17,0,5.71957e+15,1.04502,1,All,#4682B4,0
8,9,17,0,5.71957e+15,0,1,All,#4682B4,0
9,9,17,0.026234,117.506,-0.760558,1,All,#4682B4,0
10,9,17,0,5.71957e+15,0,1,All,#4682B4,0
1,9,17.5,0.220943,11.768,0.432994,1,All,#4682B4,0
2,9,17.5,0.0131239,237.365,-0.378157,1,All,#4682B4,0
3,9,17.5,0.142231,19.6522,-0.792388,1,All,#4682B4,0
4,9,17.5,0.0908467,32.1697,-1.00575,1,All,#4682B4,0
5,9,17.5,0,5.71957e+15,0,1,All,#4682B4,0
6,9,17.5,0.0370444,82.492,-0.962204,1,All,#4682B4,0
7,9,17.5,0,5.71957e+15,0,1,All,#4682B4,0
8,9,17.5,0,5.71957e+15,0,1,All,#4682B4,0
9,9,17.5,0,5.71957e+15,1.4098,1,All,#4682B4,0
10,9,17.5,0,5.71957e+15,0,1,All,#4682B4,0
1,10,1,0,5.71957e+15,0,1,All,#4682B4,0
2,10,1,0,5.71957e+15,0,1,All,#4682B4,0
3,10,1,0,5.71957e+15,1.20708,1,All,#4682B4,0
4,10,1,0,5.71957e+15,0,1,All,#4682B4,0
5,10,1,0,5.71957e+15,0,1,All,#4682B4,0
6,10,1,0,5.71957e+15,0,1,All,#4682B4,0
7,10,1,0,5.71957e+15,1.39134,1,All,#4682B4,0
8,10,1,0,5.71957e+15,1.52217,1,All,#4682B4,0
9,10,1,0,5.71957e+15,0,1,All,#4682B4,0
10,10,1,0,5.71957e+15,0,1,All,#4682B4,0
1,10,1.5,0.267843,9.27345,-2.14366,1,All,#4682B4,0
2,10,1.5,0,5.71957e+15,0,1,All,#4682B4,0
3,10,1.5,0,5.71957e+15,0,1,All,#4682B4,0
4,10,1.5,0,5.71957e+15,2.21395,1,All,#4682B4,0
5,10,1.5,0,5.71957e+15,0,1,All,#4682B4,0
6,10,1.5,0.726455,1.85444,1.43458,1,All,#4682B4,0
7,10,1.5,0.235199,10.9046,-1.64613,1,All,#4682B4,0
8,10,1.5,0,5.71957e+15,0,1,All,#4682B4,0
9,10,1.5,0.115206,24.8437,0.56922,1,All,#4682B4,0
10,10,1.5,0.348888,6.54355,-1.42482,1,All,#4682B4,0
1,10,2,2.35159,0.483142,0.483142,0,All,#4682B4,0
2,10,2,2.70385,0.0973041,0.0973041,0,All,#4682B4,0
3,10,2,2.44569,0.369196,0.369196,0,All,#4682B4,0
4,10,2,1.93213,1.12611,1.12611,0,All,#4682B4,0
5,10,2,2.27715,0.579957,0.579957,0,All,#4682B4,0
6,10,2,2.42156,0.397568,0.397568,0,All,#4682B4,0
7,10,2,2.12294,0.802121,0.802121,0,All,#4682B4,0
8,10,2,2.12486,0.799158,0.799158,0,All,#4682B4,0
9,10,2,1.90344,1.18044,1.18044,0,All,#4682B4,0
10,10,2,2.2253,0.651222,0.651222,0,All,#4682B4,0
1,10,2.5,2.80944,0.91798,0.91798,0,All,#4682B4,0
2,10,2.5,3.54389,0.214081,0.214081,0,All,#4682B4,0
3,10,2.5,3.129,0.571102,0.571102,0,All,#4682B4,0
4,10,2.5,2.69861,1.05747,1.05747,0,All,#4682B4,0
5,10,2.5,2.89095,0.822213,0.822213,0,All,#4682B4,0
6,10,2.5,2.92903,0.779309,0.779309,0,All,#4682B4,0
7,10,2.5,2.74627,0.996107,0.996107,0,All,#4682B4,0
8,10,2.5,2.90218,0.809447,0.809447,0,All,#4682B4,0
9,10,2.5,2.46619,1.3907,1.3907,0,All,#4682B4,0
10,10,2.5,2.92058,0.78873,0.78873,0,All,#4682B4,0
1,10,3,2.94158,1.2878,1.2878,0,All,#4682B4,0
2,10,3,3.63849,0.566413,0.566413,0,All,#4682B4,0
3,10,3,3.31828,0.86024,0.86024,0,All,#4682B4,0
4,10,3,3.02756,1.18084,1.18084,0,All,#4682B4,0
5,10,3,3.06557,1.13547,1.13547,0,All,#4682B4,0
6,10,3,3.10138,1.09374,1.09374,0,All,#4682B4,0
7,10,3,3.04225,1.16317,1.16317,0,All,#4682B4,0
8,10,3,3.23533,0.945841,0.945841,0,All,#4682B4,0
9,10,3,2.71509,1.60198,1.60198,0,All,#4682B4,0
10,10,3,3.18651,0.998304,0.998304,0,All,#4682B4,0
1,10,3.5,2.86258,1.22724,1.22724,0,All,#4682B4,0
2,10,3.5,3.31993,0.716741,0.716741,0,All,#4682B4,0
3,10,3.5,3.17985,0.857492,0.857492,0,All,#4682B4,0
4,10,3.5,3.05929,0.988958,0.988958,0,All,#4682B4,0
5,10,3.5,2.95008,1.11733,1.11733,0,All,#4682B4,0
6,10,3.5,3.04771,1.00213,1.00213,0,All,#4682B4,0
7,10,3.5,3.13457,0.905685,0.905685,0,All,#4682B4,0
8,10,3.5,3.25561,0.779861,0.779861,0,All,#4682B4,0
9,10,3.5,2.77601,1.3428,1.3428,0,All,#4682B4,0
10,10,3.5,3.14398,0.895552,0.895552,0,All,#4682B4,0
1,10,4,2.65326,0.249167,0.249167,0,All,#4682B4,0
2,10,4,2.87524,0.0385853,0.0385853,0,All,#4682B4,0
3,10,4,2.88925,0.0263783,0.0263783,0,All,#4682B4,0
4,10,4,2.87145,0.041904,0.041904,0,All,#4682B4,0
5,10,4,2.67256,0.229467,0.229467,0,All,#4682B4,0
6,10,4,2.85958,0.0523721,0.0523721,0,All,#4682B4,0
7,10,4,3.0719,-0.122557,-0.122557,0,All,#4682B4,0
8,10,4,3.09882,-0.143025,-0.143025,0,All,#4682B4,0
9,10,4,2.68363,0.218305,0.218305,0,All,#4682B4,0
10,10,4,2.95735,-0.0313063,-0.0313063,0,All,#4682B4,0
1,10,4.5,2.3893,-0.766899,-0.766899,0,All,#4682B4,0
2,10,4.5,2.42642,-0.793078,-0.793078,0,All,#4682B4,0
3,10,4.5,2.55805,-0.879809,-0.879809,0,All,#4682B4,0
4,10,4.5,2.57327,-0.889263,-0.889263,0,All,#4682B4,0
5,10,4.5,2.34073,-0.731383,-0.731383,0,All,#4682B4,0
6,10,4.5,2.61616,-0.915317,-0.915317,0,All,#4682B4,0
7,10,4.5,2.92295,-1.07938,-1.07938,0,All,#4682B4,0
8,10,4.5,2.88296,-1.05998,-1.05998,0,All,#4682B4,0
9,10,4.5,2.49069,-0.83657,-0.83657,0,All,#4682B4,0
10,10,4.5,2.72936,-0.980149,-0.980149,0,All,#4682B4,0
1,10,5,2.14324,-0.177215,-0.177215,0,All,#4682B4,0
2,10,5,2.05466,-0.0779965,-0.0779965,0,All,#4682B4,0
3,10,5,2.25135,-0.287717,-0.287717,0,All,#4682B4,0
4,10,5,2.24662,-0.283105,-0.283105,0,All,#4682B4,0
5,10,5,2.03912,-0.0596997,-0.0596997,0,All,#4682B4,0
6,10,5,2.36409,-0.392188,-0.392188,0,All,#4682B4,0
7,10,5,2.74081,-0.678946,-0.678946,0,All,#4682B4,0
8,10,5,2.6547,-0.620581,-0.620581,0,All,#4682B4,0
9,10,5,2.2554,-0.291651,-0.291651,0,All,#4682B4,0
10,10,5,2.49691,-0.503171,-0.503171,0,All,#4682B4,0
1,10,5.5,1.97587,-0.885424,-1.38536,1,All,#4682B4,0
2,10,5.5,1.81478,-0.744019,-1.60268,1,All,#4682B4,0
3,10,5.5,2.02524,-0.924263,-1.06186,1,All,#4682B4,0
4,10,5.5,1.95353,-0.867212,-2.00442,1,All,#4682B4,0
5,10,5.5,1.83663,-0.764655,-1.31849,1,All,#4682B4,0
6,10,5.5,2.13939,-1.00719,-1.86099,1,All,#4682B4,0
7,10,5.5,2.5517,-1.24492,-2.0441,1,All,#4682B4,0
8,10,5.5,2.43379,-1.18516,-1.40662,1,All,#4682B4,0
9,10,5.5,2.0236,-0.923005,-1.24319,1,All,#4682B4,0
10,10,5.5,2.27888,-1.09725,-1.33543,1,All,#4682B4,0
1,10,6,1.9047,-0.110213,-0.110213,0,All,#4682B4,0
2,10,6,1.71009,0.159297,0.159297,0,All,#4682B4,0
3,10,6,1.90526,-0.110918,-0.110918,0,All,#4682B4,0
4,10,6,1.74137,0.111919,0.111919,0,All,#4682B4,0
5,10,6,1.74976,0.0994928,0.0994928,0,All,#4682B4,0
6,10,6,1.97553,-0.195124,-0.195124,0,All,#4682B4,0
7,10,6,2.36952,-0.574794,-0.574794,0,All,#4682B4,0
8,10,6,2.23554,-0.460698,-0.460698,0,All,#4682B4,0
9,10,6,1.83867,-0.0251678,-0.0251678,0,All,#4682B4,0
10,10,6,2.07792,-0.307644,-0.307644,0,All,#4682B4,0
1,10,6.5,1.90646,1.43465,1.43465,0,All,#4682B4,0
2,10,6.5,1.70866,1.88765,1.88765,0,All,#4682B4,0
3,10,6.5,1.8788,1.49226,1.49226,0,All,#4682B4,0
4,10,6.5,1.62623,2.10895,2.10895,0,All,#4682B4,0
5,10,6.5,1.75069,1.78282,1.78282,0,All,#4682B4,0
6,10,6.5,1.88827,1.47235,1.47235,0,All,#4682B4,0
7,10,6.5,2.20572,0.903738,0.903738,0,All,#4682B4,0
8,10,6.5,2.07454,1.11761,1.11761,0,All,#4682B4,0
9,10,6.5,1.72602,1.84375,1.84375,0,All,#4682B4,0
10,10,6.5,1.87021,1.5105,1.5105,0,All,#4682B4,0
1,10,7,1.94632,1.78747,1.78747,0,All,#4682B4,0
2,10,7,1.71369,2.36656,2.36656,0,All,#4682B4,0
3,10,7,1.91775,1.85103,1.85103,0,All,#4682B4,0
4,10,7,1.59565,2.725,2.725,0,All,#4682B4,0
5,10,7,1.78758,2.16629,2.16629,0,All,#4682B4,0
6,10,7,1.86871,1.96466,1.96466,0,All,#4682B4,0
7,10,7,2.04802,1.57563,1.57563,0,All,#4682B4,0
8,10,7,1.96629,1.74416,1.74416,0,All,#4682B4,0
9,10,7,1.68363,2.45307,2.45307,0,All,#4682B4,0
10,10,7,1.6781,2.46933,2.46933,0,All,#4682B4,0
1,10,7.5,1.94722,-0.161926,-0.161926,0,All,#4682B4,0
2,10,7.5,1.70211,0.171663,0.171663,0,All,#4682B4,0
3,10,7.5,1.9564,-0.172805,-0.172805,0,All,#4682B4,0
4,10,7.5,1.60448,0.332922,0.332922,0,All,#4682B4,0
5,10,7.5,1.78127,0.0538889,0.0538889,0,All,#4682B4,0
6,10,7.5,1.89366,-0.0964113,-0.0964113,0,All,#4682B4,0
7,10,7.5,1.87819,-0.0767883,-0.0767883,0,All,#4682B4,0
8,10,7.5,1.8957,-0.0989663,-0.0989663,0,All,#4682B4,0
9,10,7.5,1.69327,0.185492,0.185492,0,All,#4682B4,0
10,10,7.5,1.52477,0.479888,0.479888,0,All,#4682B4,0
1,10,8,1.90356,0.0604662,0.0604662,0,All,#4682B4,0
2,10,8,1.67058,0.414542,0.414542,0,All,#4682B4,0
3,10,8,1.95571,-0.00723511,-0.00723511,0,All,#4682B4,0
4,10,8,1.59521,0.551237,0.551237,0,All,#4682B4,0
5,10,8,1.73984,0.299382,0.299382,0,All,#4682B4,0
6,10,8,1.89581,0.0708458,0.0708458,0,All,#4682B4,0
7,10,8,1.71522,0.339257,0.339257,0,All,#4682B4,0
8,10,8,1.82304,0.172604,0.172604,0,All,#4682B4,0
9,10,8,1.72372,0.325362,0.325362,0,All,#4682B4,0
10,10,8,1.41315,0.941571,0.941571,0,All,#4682B4,0
1,10,8.5,1.83232,-0.760626,-1.0405,1,All,#4682B4,0
2,10,8.5,1.6183,-0.533439,-0.714243,1,All,#4682B4,0
3,10,8.5,1.92191,-0.840699,-0.95016,1,All,#4682B4,0
4,10,8.5,1.56807,-0.471124,-1.08567,1,All,#4682B4,0
5,10,8.5,1.67247,-0.596438,-2.11215,1,All,#4682B4,0
6,10,8.5,1.86626,-0.791864,-1.00127,1,All,#4682B4,0
7,10,8.5,1.57503,-0.479995,-1.09022,1,All,#4682B4,0
8,10,8.5,1.74742,-0.67716,-0.777504,1,All,#4682B4,0
9,10,8.5,1.70053,-0.627483,-1.38979,1,All,#4682B4,0
10,10,8.5,1.33171,-0.114855,-1.08399,1,All,#4682B4,0
1,10,9,1.74378,-0.673393,-1.10901,1,All,#4682B4,0
2,10,9,1.54691,-0.443668,-0.666975,1,All,#4682B4,0
3,10,9,1.86004,-0.786221,-1.28763,1,All,#4682B4,0
4,10,9,1.52208,-0.410479,-0.583116,1,All,#4682B4,0
5,10,9,1.58582,-0.493594,-1.17189,1,All,#4682B4,0
6,10,9,1.80904,-0.738517,-1.1951,1,All,#4682B4,0
7,10,9,1.46078,-0.323697,-0.68041,1,All,#4682B4,0
8,10,9,1.66755,-0.590877,-1.56764,1,All,#4682B4,0
9,10,9,1.63423,-0.552393,-0.562222,1,All,#4682B4,0
10,10,9,1.26719,0.0054896,-1.67972,1,All,#4682B4,0
1,10,9.5,1.648,-0.568485,-1.47542,1,All,#4682B4,0
2,10,9.5,1.45879,-0.32076,-0.745032,1,All,#4682B4,0
3,10,9.5,1.77766,-0.707798,-1.96783,1,All,#4682B4,0
4,10,9.5,1.45905,-0.321136,-1.65375,1,All,#4682B4,0
5,10,9.5,1.48604,-0.360324,-1.22448,1,All,#4682B4,0
6,10,9.5,1.73026,-0.659292,-1.49923,1,All,#4682B4,0
7,10,9.5,1.36378,-0.170425,-0.282017,1,All,#4682B4,0
8,10,9.5,1.58238,-0.489283,-0.817802,1,All,#4682B4,0
9,10,9.5,1.53554,-0.428607,-0.846891,1,All,#4682B4,0
10,10,9.5,1.20774,0.127765,-1.07045,1,All,#4682B4,0
1,10,10,1.54489,0.409272,0.409272,0,All,#4682B4,0
2,10,10,1.35577,0.812089,0.812089,0,All,#4682B4,0
3,10,10,1.67954,0.177758,0.177758,0,All,#4682B4,0
4,10,10,1.38184,0.750018,0.750018,0,All,#4682B4,0
5,10,10,1.3762,0.763259,0.763259,0,All,#4682B4,0
6,10,10,1.63684,0.247063,0.247063,0,All,#4682B4,0
7,10,10,1.27548,1.01923,1.01923,0,All,#4682B4,0
8,10,10,1.48974,0.516179,0.516179,0,All,#4682B4,0
9,10,10,1.41468,0.675078,0.675078,0,All,#4682B4,0
10,10,10,1.14573,1.41535,1.41535,0,All,#4682B4,0
1,10,10.5,1.43718,-0.288313,-0.567103,1,All,#4682B4,0
2,10,10.5,1.24082,0.0582846,-0.237874,1,All,#4682B4,0
3,10,10.5,1.57028,-0.473952,-2.11806,1,All,#4682B4,0
4,10,10.5,1.29047,-0.0393225,-0.597298,1,All,#4682B4,0
5,10,10.5,1.25991,0.0198553,-0.238519,1,All,#4682B4,0
6,10,10.5,1.53389,-0.426397,-0.48025,1,All,#4682B4,0
7,10,10.5,1.1903,0.165964,-0.13516,1,All,#4682B4,0
8,10,10.5,1.38912,-0.212528,-0.77648,1,All,#4682B4,0
9,10,10.5,1.28478,-0.0285041,-1.56029,1,All,#4682B4,0
10,10,10.5,1.07721,0.443568,-0.516537,1,All,#4682B4,0
1,10,11,1.32618,0.586495,0.586495,0,All,#4682B4,0
2,10,11,1.11526,1.16617,1.16617,0,All,#4682B4,0
3,10,11,1.45314,0.318716,0.318716,0,All,#4682B4,0
4,10,11,1.18998,0.937292,0.937292,0,All,#4682B4,0
5,10,11,1.13734,1.09538,1.09538,0,All,#4682B4,0
6,10,11,1.42487,0.374214,0.374214,0,All,#4682B4,0
7,10,11,1.10417,1.20275,1.20275,0,All,#4682B4,0
8,10,11,1.2803,0.69634,0.69634,0,All,#4682B4,0
9,10,11,1.14469,1.07245,1.07245,0,All,#4682B4,0
10,10,11,1.00122,1.58127,1.58127,0,All,#4682B4,0
1,10,11.5,1.21179,0.119059,-1.30567,1,All,#4682B4,0
2,10,11.5,0.980463,0.731914,-1.68013,1,All,#4682B4,0
3,10,11.5,1.32962,-0.111142,-0.745864,1,All,#4682B4,0
4,10,11.5,1.08118,0.43286,-0.457291,1,All,#4682B4,0
5,10,11.5,1.01012,0.637656,0.478422,1,All,#4682B4,0
6,10,11.5,1.31124,-0.0779435,-2.09627,1,All,#4682B4,0
7,10,11.5,1.01411,0.625401,-0.038261,1,All,#4682B4,0
8,10,11.5,1.16396,0.225789,-1.40708,1,All,#4682B4,0
9,10,11.5,1.00063,0.667194,-2.02259,1,All,#4682B4,0
10,10,11.5,0.916416,0.956285,0.772747,1,All,#4682B4,0
1,10,12,1.09486,0.396483,-0.432004,1,All,#4682B4,0
2,10,12,0.838073,1.27737,-0.422389,1,All,#4682B4,0
3,10,12,1.20117,0.142017,-0.129029,1,All,#4682B4,0
4,10,12,0.965935,0.780197,-0.545761,1,All,#4682B4,0
5,10,12,0.878669,1.10384,0.58951,1,All,#4682B4,0
6,10,12,1.19375,0.158306,-0.874004,1,All,#4682B4,0
7,10,12,0.91936,0.945285,0.529255,1,All,#4682B4,0
8,10,12,1.04086,0.54564,-0.236162,1,All,#4682B4,0
9,10,12,0.852774,1.21262,-1.32115,1,All,#4682B4,0
10,10,12,0.824136,1.34088,1.03972,1,All,#4682B4,0
1,10,12.5,0.975305,0.748891,0.237981,1,All,#4682B4,0
2,10,12.5,0.689223,2.08851,-0.998982,1,All,#4682B4,0
3,10,12.5,1.06826,0.468053,0.30269,1,All,#4682B4,0
4,10,12.5,0.844464,1.24894,-0.396276,1,All,#4682B4,0
5,10,12.5,0.743454,1.75537,-2.08098,1,All,#4682B4,0
6,10,12.5,1.07316,0.454609,0.251534,1,All,#4682B4,0
7,10,12.5,0.820222,1.3591,-0.0797499,1,All,#4682B4,0
8,10,12.5,0.911348,0.975384,0.251752,1,All,#4682B4,0
9,10,12.5,0.701912,2.00594,0.116627,1,All,#4682B4,0
10,10,12.5,0.723968,1.86932,-0.377958,1,All,#4682B4,0
1,10,13,0.853407,1.20988,-1.05599,1,All,#4682B4,0
2,10,13,0.534255,3.41322,0.541297,1,All,#4682B4,0
3,10,13,0.931649,0.900122,-0.118833,1,All,#4682B4,0
4,10,13,0.718217,1.90414,0.577782,1,All,#4682B4,0
5,10,13,0.604797,2.72603,-0.67604,1,All,#4682B4,0
6,10,13,0.949717,0.835846,-1.52489,1,All,#4682B4,0
7,10,13,0.717067,1.91117,0.329844,1,All,#4682B4,0
8,10,13,0.776248,1.5765,0.0778171,1,All,#4682B4,0
9,10,13,0.548452,3.26072,-0.539102,1,All,#4682B4,0
10,10,13,0.617349,2.62021,0.443473,1,All,#4682B4,0
1,10,13.5,0.729378,1.83708,-1.65074,1,All,#4682B4,0
2,10,13.5,0.374025,5.9372,-0.232727,1,All,#4682B4,0
3,10,13.5,0.791389,1.49892,-1.792,1,All,#4682B4,0
4,10,13.5,0.58804,2.87434,0.352271,1,All,#4682B4,0
5,10,13.5,0.463038,4.31939,-1.31072,1,All,#4682B4,0
6,10,13.5,0.823679,1.343,0.988558,1,All,#4682B4,0
7,10,13.5,0.609228,2.68818,0.247224,1,All,#4682B4,0
8,10,13.5,0.636414,2.46747,0.287145,1,All,#4682B4,0
9,10,13.5,0.392299,5.54519,-1.92351,1,All,#4682B4,0
10,10,13.5,0.505218,3.75185,0.481109,1,All,#4682B4,0
1,10,14,0.603252,2.73936,1.47703,1,All,#4682B4,0
2,10,14,0.209219,12.5664,-2.03256,1,All,#4682B4,0
3,10,14,0.647863,2.38006,-0.768491,1,All,#4682B4,0
4,10,14,0.454017,4.45447,-1.5953,1,All,#4682B4,0
5,10,14,0.318508,7.40408,-0.19841,1,All,#4682B4,0
6,10,14,0.695293,2.04864,-1.55865,1,All,#4682B4,0
7,10,14,0.497963,3.84262,-0.305166,1,All,#4682B4,0
8,10,14,0.491638,3.92394,1.27793,1,All,#4682B4,0
9,10,14,0.233803,10.9844,-1.19606,1,All,#4682B4,0
10,10,14,0.387702,5.64032,-0.134155,1,All,#4682B4,0
1,10,14.5,0.475243,4.14481,-0.369436,1,All,#4682B4,0
2,10,14.5,0.0404662,75.3069,0.269021,1,All,#4682B4,0
3,10,14.5,0.501318,3.80032,1.75168,1,All,#4682B4,0
4,10,14.5,0.316625,7.46286,-0.232613,1,All,#4682B4,0
5,10,14.5,0.171473,15.8782,-1.11891,1,All,#4682B4,0
6,10,14.5,0.564347,3.09907,-0.559914,1,All,#4682B4,0
7,10,14.5,0.383424,5.7309,-0.768963,1,All,#4682B4,0
8,10,14.5,0.342859,6.7022,0.149724,1,All,#4682B4,0
9,10,14.5,0.0729341,40.6793,-0.0349037,1,All,#4682B4,0
10,10,14.5,0.266229,9.34473,-0.569503,1,All,#4682B4,0
1,10,15,0.345598,6.62942,0.0131724,1,All,#4682B4,0
2,10,15,0,5.71957e+15,2.52223,1,All,#4682B4,0
3,10,15,0.352184,6.45911,0.806828,1,All,#4682B4,0
4,10,15,0.176097,15.3962,0.437278,1,All,#4682B4,0
5,10,15,0.0221057,139.913,0.0100068,1,All,#4682B4,0
6,10,15,0.4314,4.81793,0.683719,1,All,#4682B4,0
7,10,15,0.266257,9.34348,1.36915,1,All,#4682B4,0
8,10,15,0.190411,14.0525,-0.782622,1,All,#4682B4,0
9,10,15,0,5.71957e+15,0,1,All,#4682B4,0
10,10,15,0.14087,19.866,-0.707304,1,All,#4682B4,0
1,10,15.5,0.214373,12.2047,0.264333,1,All,#4682B4,0
2,10,15.5,0,5.71957e+15,0,1,All,#4682B4,0
3,10,15.5,0.200245,13.2407,1.04876,1,All,#4682B4,0
4,10,15.5,0.032874,93.2713,1.15479,1,All,#4682B4,0
5,10,15.5,0,5.71957e+15,0,1,All,#4682B4,0
6,10,15.5,0.296495,8.13781,0.240008,1,All,#4682B4,0
7,10,15.5,0.146248,19.0444,-0.191712,1,All,#4682B4,0
8,10,15.5,0.0345308,88.6771,1.08705,1,All,#4682B4,0
9,10,15.5,0,5.71957e+15,0,1,All,#4682B4,0
10,10,15.5,0.0116059,268.735,-0.553978,1,All,#4682B4,0
1,10,16,0.0816057,36.0933,0.0967377,1,All,#4682B4,0
2,10,16,0,5.71957e+15,1.78463,1,All,#4682B4,0
3,10,16,0.046106,65.7919,0.757479,1,All,#4682B4,0
4,10,16,0,5.71957e+15,0,1,All,#4682B4,0
5,10,16,0,5.71957e+15,0,1,All,#4682B4,0
6,10,16,0.159876,17.2097,-0.00708922,1,All,#4682B4,0
7,10,16,0.0240743,128.27,-0.718025,1,All,#4682B4,0
8,10,16,0,5.71957e+15,0,1,All,#4682B4,0
9,10,16,0,5.71957e+15,0,1,All,#4682B4,0
10,10,16,0,5.71957e+15,1.52088,1,All,#4682B4,0
1,10,16.5,0,5.71957e+15,0,1,All,#4682B4,0
2,10,16.5,0,5.71957e+15,0,1,All,#4682B4,0
3,10,16.5,0,5.71957e+15,2.48081,1,All,#4682B4,0
4,10,16.5,0,5.71957e+15,1.46047,1,All,#4682B4,0
5,10,16.5,0,5.71957e+15,1.26035,1,All,#4682B4,0
6,10,16.5,0.0217372,142.328,0.759697,1,All,#4682B4,0
7,10,16.5,0,5.71957e+15,0,1,All,#4682B4,0
8,10,16.5,0,5.71957e+15,1.20704,1,All,#4682B4,0
9,10,16.5,0,5.71957e+15,0,1,All,#4682B4,0
10,10,16.5,0,5.71957e+15,0,1,All,#4682B4,0
1,11,1,0,5.71957e+15,0,1,All,#4682B4,0
2,11,1,0,5.71957e+15,1.08001,1,All,#4682B4,0
3,11,1,0,5.71957e+15,1.89917,1,All,#4682B4,0
4,11,1,0,5.71957e+15,0,1,All,#4682B4,0
5,11,1,0,5.71957e+15,0,1,All,#4682B4,0
6,11,1,0,5.71957e+15,0,1,All,#4682B4,0
7,11,1,0,5.71957e+15,0,1,All,#4682B4,0
8,11,1,0,5.71957e+15,1.73018,1,All,#4682B4,0
9,11,1,0,5.71957e+15,0,1,All,#4682B4,0
10,11,1,0,5.71957e+15,0,1,All,#4682B4,0
1,11,1.5,0,5.71957e+15,1.68833,1,All,#4682B4,0
2,11,1.5,0,5.71957e+15,0,1,All,#4682B4,0
3,11,1.5,0,5.71957e+15,0,1,All,#4682B4,0
4,11,1.5,0,5.71957e+15,0,1,All,#4682B4,0
5,11,1.5,0,5.71957e+15,0,1,All,#4682B4,0
6,11,1.5,0,5.71957e+15,3.18812,1,All,#4682B4,0
7,11,1.5,0,5.71957e+15,0,1,All,#4682B4,0
8,11,1.5,0,5.71957e+15,0,1,All,#4682B4,0
9,11,1.5,0,5.71957e+15,0,1,All,#4682B4,0
10,11,1.5,0,5.71957e+15,0,1,All,#4682B4,0
1,11,2,1.25545,1.98318,1.98318,0,All,#4682B4,0
2,11,2,1.28351,1.88561,1.88561,0,All,#4682B4,0
3,11,2,0.924799,3.57838,3.57838,0,All,#4682B4,0
4,11,2,1.47527,1.31836,1.31836,0,All,#4682B4,0
5,11,2,1.12986,2.47909,2.47909,0,All,#4682B4,0
6,11,2,1.32233,1.75751,1.75751,0,All,#4682B4,0
7,11,2,0.951689,3.40724,3.40724,0,All,#4682B4,0
8,11,2,1.35218,1.66399,1.66399,0,All,#4682B4,0
9,11,2,1.55984,1.11251,1.11251,0,All,#4682B4,0
10,11,2,1.21707,2.12386,2.12386,0,All,#4682B4,0
1,11,2.5,2.17454,-1.03097,-1.7228,1,All,#4682B4,0
2,11,2.5,2.2074,-1.05252,-1.61252,1,All,#4682B4,0
3,11,2.5,2.06622,-0.955085,-1.01046,1,All,#4682B4,0
4,11,2.5,2.06247,-0.952316,-1.02552,1,All,#4682B4,0
5,11,2.5,2.01294,-0.914761,-1.85959,1,All,#4682B4,0
6,11,2.5,2.21851,-1.05966,-1.24444,1,All,#4682B4,0
7,11,2.5,2.12652,-0.998284,-1.67377,1,All,#4682B4,0
8,11,2.5,2.06566,-0.954675,-1.16223,1,All,#4682B4,0
9,11,2.5,2.20033,-1.04794,-1.26028,1,All,#4682B4,0
