rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
5,7,8,1.77072,1.42588,1.42588,0,All,#4682B4,0
6,7,8,1.67708,1.59351,1.59351,0,All,#4682B4,0
7,7,8,1.76445,1.43711,1.43711,0,All,#4682B4,0
8,7,8,1.4047,2.08108,2.08108,0,All,#4682B4,0
9,7,8,1.7897,1.39192,1.39192,0,All,#4682B4,0
10,7,8,1.93923,1.12425,1.12425,0,All,#4682B4,0
1,7,9,1.57275,-1.51044,-1.51044,0,All,#4682B4,0
2,7,9,1.45001,-1.29073,-1.29073,0,All,#4682B4,0
3,7,9,1.32183,-1.06128,-1.06128,0,All,#4682B4,0
4,7,9,1.55465,-1.47806,-1.47806,0,All,#4682B4,0
5,7,9,1.72537,-1.78366,-1.78366,0,All,#4682B4,0
6,7,9,1.61456,-1.5853,-1.5853,0,All,#4682B4,0
7,7,9,1.68235,-1.70665,-1.70665,0,All,#4682B4,0
8,7,9,1.44994,-1.29061,-1.29061,0,All,#4682B4,0
9,7,9,1.57623,-1.51668,-1.51668,0,All,#4682B4,0
10,7,9,1.79914,-1.91571,-1.91571,0,All,#4682B4,0
1,7,10,1.32214,0.0148971,0.0148971,0,All,#4682B4,0
2,7,10,1.24957,0.144799,0.144799,0,All,#4682B4,0
3,7,10,1.08233,0.444176,0.444176,0,All,#4682B4,0
4,7,10,1.24539,0.15229,0.15229,0,All,#4682B4,0
5,7,10,1.48193,-0.271141,-0.271141,0,All,#4682B4,0
6,7,10,1.38424,-0.0962707,-0.0962707,0,All,#4682B4,0
7,7,10,1.43729,-0.191238,-0.191238,0,All,#4682B4,0
8,7,10,1.29945,0.0555162,0.0555162,0,All,#4682B4,0
9,7,10,1.25117,0.141932,0.141932,0,All,#4682B4,0
10,7,10,1.49836,-0.300557,-0.300557,0,All,#4682B4,0
1,7,11,1.00651,-0.300582,-0.300582,0,All,#4682B4,0
2,7,11,0.916721,-0.139856,-0.139856,0,All,#4682B4,0
3,7,11,0.72914,0.19593,0.19593,0,All,#4682B4,0
4,7,11,0.879219,-0.0727236,-0.0727236,0,All,#4682B4,0
5,7,11,1.13323,-0.527427,-0.527427,0,All,#4682B4,0
6,7,11,1.05583,-0.388875,-0.388875,0,All,#4682B4,0
7,7,11,1.10223,-0.471934,-0.471934,0,All,#4682B4,0
8,7,11,1.01083,-0.308319,-0.308319,0,All,#4682B4,0
9,7,11,0.89755,-0.105538,-0.105538,0,All,#4682B4,0
10,7,11,1.1294,-0.520567,-0.520567,0,All,#4682B4,0
1,7,12,0.631572,0.749886,0.749886,0,All,#4682B4,0
2,7,12,0.525565,0.939648,0.939648,0,All,#4682B4,0
3,7,12,0.331977,1.28619,1.28619,0,All,#4682B4,0
4,7,12,0.491178,1.0012,1.0012,0,All,#4682B4,0
5,7,12,0.738807,0.557926,0.557926,0,All,#4682B4,0
6,7,12,0.677154,0.66829,0.66829,0,All,#4682B4,0
7,7,12,0.719775,0.591995,0.591995,0,All,#4682B4,0
8,7,12,0.641368,0.73235,0.73235,0,All,#4682B4,0
9,7,12,0.522022,0.945989,0.945989,0,All,#4682B4,0
10,7,12,0.733181,0.567998,0.567998,0,All,#4682B4,0
1,7,13,0.229437,-0.262176,-0.262176,0,All,#4682B4,0
2,7,13,0.119482,-0.0653467,-0.0653467,0,All,#4682B4,0
3,7,13,-0.0752933,0.283317,0.283317,0,All,#4682B4,0
4,7,13,0.0886553,-0.0101647,-0.0101647,0,All,#4682B4,0
5,7,13,0.331522,-0.444917,-0.444917,0,All,#4682B4,0
6,7,13,0.277958,-0.349033,-0.349033,0,All,#4682B4,0
7,7,13,0.317552,-0.419909,-0.419909,0,All,#4682B4,0
8,7,13,0.240108,-0.281278,-0.281278,0,All,#4682B4,0
9,7,13,0.128798,-0.0820236,-0.0820236,0,All,#4682B4,0
10,7,13,0.327767,-0.438194,-0.438194,0,All,#4682B4,0
1,7,14,-0.178868,-0.234737,-0.736125,1,All,#4682B4,0
2,7,14,-0.28931,-0.0370372,-0.150362,1,All,#4682B4,0
3,7,14,-0.484386,0.312166,-0.0400321,1,All,#4682B4,0
4,7,14,-0.319361,0.0167575,-0.687399,1,All,#4682B4,0
5,7,14,-0.0779851,-0.415326,-0.849801,1,All,#4682B4,0
6,7,14,-0.127905,-0.325965,-0.795649,1,All,#4682B4,0
7,7,14,-0.0904945,-0.392933,-1.82039,1,All,#4682B4,0
8,7,14,-0.168296,-0.253663,-0.630896,1,All,#4682B4,0
9,7,14,-0.274414,-0.0637023,-0.589654,1,All,#4682B4,0
10,7,14,-0.0804257,-0.410957,-1.82233,1,All,#4682B4,0
1,8,-1,-0.236498,0.259502,0.259502,0,All,#4682B4,0
2,8,-1,-0.154536,0.112784,0.112784,0,All,#4682B4,0
3,8,-1,-0.0179349,-0.131743,-0.131743,0,All,#4682B4,0
4,8,-1,-0.190773,0.177651,0.177651,0,All,#4682B4,0
5,8,-1,-0.211869,0.215416,0.215416,0,All,#4682B4,0
6,8,-1,-0.293096,0.360819,0.360819,0,All,#4682B4,0
7,8,-1,-0.336627,0.438742,0.438742,0,All,#4682B4,0
8,8,-1,-0.0710944,-0.0365832,-0.0365832,0,All,#4682B4,0
9,8,-1,-0.254707,0.292098,0.292098,0,All,#4682B4,0
10,8,-1,-0.0885097,-0.00540834,-0.00540834,0,All,#4682B4,0
1,8,0,-0.236498,-0.00743654,-0.00743654,0,All,#4682B4,0
2,8,0,-0.154536,-0.154155,-0.154155,0,All,#4682B4,0
3,8,0,-0.0179349,-0.398682,-0.398682,0,All,#4682B4,0
4,8,0,-0.190773,-0.0892878,-0.0892878,0,All,#4682B4,0
5,8,0,-0.211869,-0.0515235,-0.0515235,0,All,#4682B4,0
6,8,0,-0.293096,0.0938797,0.0938797,0,All,#4682B4,0
7,8,0,-0.336627,0.171803,0.171803,0,All,#4682B4,0
8,8,0,-0.0710944,-0.303522,-0.303522,0,All,#4682B4,0
9,8,0,-0.254707,0.025159,0.025159,0,All,#4682B4,0
10,8,0,-0.0885097,-0.272347,-0.272347,0,All,#4682B4,0
1,8,1,-0.236498,0.10079,0.10079,0,All,#4682B4,0
2,8,1,-0.154536,-0.0459287,-0.0459287,0,All,#4682B4,0
3,8,1,-0.0179349,-0.290456,-0.290456,0,All,#4682B4,0
4,8,1,-0.190773,0.0189389,0.0189389,0,All,#4682B4,0
5,8,1,-0.211869,0.0567031,0.0567031,0,All,#4682B4,0
6,8,1,-0.293096,0.202106,0.202106,0,All,#4682B4,0
7,8,1,-0.336627,0.28003,0.28003,0,All,#4682B4,0
8,8,1,-0.0710944,-0.195296,-0.195296,0,All,#4682B4,0
9,8,1,-0.254707,0.133386,0.133386,0,All,#4682B4,0
10,8,1,-0.0885097,-0.164121,-0.164121,0,All,#4682B4,0
1,8,2,-0.236498,-0.131575,-1.30251,1,All,#4682B4,0
2,8,2,-0.154536,-0.278294,-0.974214,1,All,#4682B4,0
3,8,2,-0.086771,-0.399599,-0.631658,1,All,#4682B4,0
4,8,2,-0.190773,-0.213426,-0.883408,1,All,#4682B4,0
5,8,2,-0.211869,-0.175662,-1.32294,1,All,#4682B4,0
6,8,2,-0.341032,0.0555493,-1.22194,1,All,#4682B4,0
7,8,2,-0.336627,0.0476645,-0.0138013,1,All,#4682B4,0
8,8,2,-0.0710944,-0.427661,-1.60908,1,All,#4682B4,0
9,8,2,-0.254707,-0.0989797,-0.419862,1,All,#4682B4,0
10,8,2,-0.0885097,-0.396486,-0.717078,1,All,#4682B4,0
1,8,3,-0.376125,0.118369,-0.173625,1,All,#4682B4,0
2,8,3,-0.281154,-0.0516368,-0.690422,1,All,#4682B4,0
3,8,3,0.014853,-0.581514,-2.30307,1,All,#4682B4,0
4,8,3,-0.305696,-0.00770504,-0.0716851,1,All,#4682B4,0
5,8,3,-0.378632,0.122856,-0.218838,1,All,#4682B4,0
6,8,3,0.170335,-0.85984,-1.22808,1,All,#4682B4,0
7,8,3,-0.450364,0.251263,-1.25352,1,All,#4682B4,0
8,8,3,-0.212706,-0.174164,-2.33364,1,All,#4682B4,0
9,8,3,-0.327308,0.0309833,-1.58336,1,All,#4682B4,0
10,8,3,-0.227549,-0.147595,-0.661479,1,All,#4682B4,0
1,8,4,0.851318,-0.26197,-0.26197,0,All,#4682B4,0
2,8,4,1.06403,-0.642748,-0.642748,0,All,#4682B4,0
3,8,4,0.788124,-0.148847,-0.148847,0,All,#4682B4,0
4,8,4,0.902054,-0.352791,-0.352791,0,All,#4682B4,0
5,8,4,0.873839,-0.302284,-0.302284,0,All,#4682B4,0
6,8,4,1.19888,-0.884138,-0.884138,0,All,#4682B4,0
7,8,4,1.15082,-0.798098,-0.798098,0,All,#4682B4,0
8,8,4,0.842916,-0.24693,-0.24693,0,All,#4682B4,0
9,8,4,1.0797,-0.670797,-0.670797,0,All,#4682B4,0
10,8,4,0.968793,-0.47226,-0.47226,0,All,#4682B4,0
1,8,5,1.55516,0.512809,0.512809,0,All,#4682B4,0
2,8,5,1.75425,0.15641,0.15641,0,All,#4682B4,0
3,8,5,1.21542,1.12097,1.12097,0,All,#4682B4,0
4,8,5,1.54528,0.530491,0.530491,0,All,#4682B4,0
5,8,5,1.67242,0.302898,0.302898,0,All,#4682B4,0
6,8,5,1.65847,0.32786,0.32786,0,All,#4682B4,0
7,8,5,2.05276,-0.377941,-0.377941,0,All,#4682B4,0
8,8,5,1.49142,0.626893,0.626893,0,All,#4682B4,0
9,8,5,1.76274,0.141224,0.141224,0,All,#4682B4,0
10,8,5,1.64773,0.347101,0.347101,0,All,#4682B4,0
1,8,6,1.79533,1.06639,1.06639,0,All,#4682B4,0
2,8,6,1.90889,0.863109,0.863109,0,All,#4682B4,0
3,8,6,1.39905,1.77578,1.77578,0,All,#4682B4,0
4,8,6,1.74369,1.15884,1.15884,0,All,#4682B4,0
5,8,6,1.90483,0.870373,0.870373,0,All,#4682B4,0
6,8,6,1.78064,1.0927,1.0927,0,All,#4682B4,0
7,8,6,2.22025,0.305745,0.305745,0,All,#4682B4,0
8,8,6,1.73371,1.17669,1.17669,0,All,#4682B4,0
9,8,6,1.95135,0.78711,0.78711,0,All,#4682B4,0
10,8,6,1.84443,0.978508,0.978508,0,All,#4682B4,0
1,8,7,1.76263,0.709857,0.709857,0,All,#4682B4,0
2,8,7,1.77603,0.685872,0.685872,0,All,#4682B4,0
3,8,7,1.40296,1.35369,1.35369,0,All,#4682B4,0
4,8,7,1.67909,0.859396,0.859396,0,All,#4682B4,0
5,8,7,1.82877,0.591458,0.591458,0,All,#4682B4,0
6,8,7,1.70524,0.812585,0.812585,0,All,#4682B4,0
7,8,7,2.11275,0.0831055,0.0831055,0,All,#4682B4,0
8,8,7,1.73263,0.763561,0.763561,0,All,#4682B4,0
9,8,7,1.88265,0.49501,0.49501,0,All,#4682B4,0
10,8,7,1.76996,0.69674,0.69674,0,All,#4682B4,0
1,8,8,1.57448,1.35032,1.35032,0,All,#4682B4,0
2,8,8,1.49454,1.49342,1.49342,0,All,#4682B4,0
3,8,8,1.26136,1.91084,1.91084,0,All,#4682B4,0
4,8,8,1.46294,1.55,1.55,0,All,#4682B4,0
5,8,8,1.59893,1.30657,1.30657,0,All,#4682B4,0
6,8,8,1.51037,1.46508,1.46508,0,All,#4682B4,0
7,8,8,1.88509,0.794305,0.794305,0,All,#4682B4,0
8,8,8,1.58177,1.33728,1.33728,0,All,#4682B4,0
9,8,8,1.67695,1.16689,1.16689,0,All,#4682B4,0
10,8,8,1.53926,1.41337,1.41337,0,All,#4682B4,0
1,8,9,1.28441,0.938363,0.938363,0,All,#4682B4,0
2,8,9,1.13084,1.21327,1.21327,0,All,#4682B4,0
3,8,9,0.99837,1.4504,1.4504,0,All,#4682B4,0
4,8,9,1.15096,1.17725,1.17725,0,All,#4682B4,0
5,8,9,1.27899,0.948063,0.948063,0,All,#4682B4,0
6,8,9,1.22844,1.03855,1.03855,0,All,#4682B4,0
7,8,9,1.57932,0.410447,0.410447,0,All,#4682B4,0
8,8,9,1.32204,0.871006,0.871006,0,All,#4682B4,0
9,8,9,1.37692,0.772763,0.772763,0,All,#4682B4,0
10,8,9,1.20699,1.07695,1.07695,0,All,#4682B4,0
1,8,10,0.924862,-1.85955,-1.85955,0,All,#4682B4,0
2,8,10,0.731791,-1.51394,-1.51394,0,All,#4682B4,0
3,8,10,0.646316,-1.36093,-1.36093,0,All,#4682B4,0
4,8,10,0.779575,-1.59948,-1.59948,0,All,#4682B4,0
5,8,10,0.905131,-1.82423,-1.82423,0,All,#4682B4,0
6,8,10,0.880346,-1.77987,-1.77987,0,All,#4682B4,0
7,8,10,1.2186,-2.38538,-2.38538,0,All,#4682B4,0
8,8,10,0.978917,-1.95632,-1.95632,0,All,#4682B4,0
9,8,10,1.01102,-2.01378,-2.01378,0,All,#4682B4,0
10,8,10,0.818409,-1.669,-1.669,0,All,#4682B4,0
1,8,11,0.5287,-1.25268,-1.25268,0,All,#4682B4,0
2,8,11,0.324127,-0.886481,-0.886481,0,All,#4682B4,0
3,8,11,0.251095,-0.755746,-0.755746,0,All,#4682B4,0
4,8,11,0.380294,-0.987024,-0.987024,0,All,#4682B4,0
5,8,11,0.506345,-1.21266,-1.21266,0,All,#4682B4,0
6,8,11,0.491626,-1.18632,-1.18632,0,All,#4682B4,0
7,8,11,0.826028,-1.78492,-1.78492,0,All,#4682B4,0
8,8,11,0.58739,-1.35774,-1.35774,0,All,#4682B4,0
9,8,11,0.612099,-1.40197,-1.40197,0,All,#4682B4,0
10,8,11,0.411891,-1.04359,-1.04359,0,All,#4682B4,0
1,8,12,0.121206,-0.771895,-1.05505,1,All,#4682B4,0
2,8,12,-0.0845936,-0.403496,-1.32529,1,All,#4682B4,0
3,8,12,-0.154792,-0.277834,-0.475585,1,All,#4682B4,0
4,8,12,-0.0269701,-0.506647,-1.00721,1,All,#4682B4,0
5,8,12,0.100217,-0.734324,-1.06211,1,All,#4682B4,0
6,8,12,0.0869217,-0.710523,-0.85202,1,All,#4682B4,0
7,8,12,0.421007,-1.30856,-1.45655,1,All,#4682B4,0
8,8,12,0.180689,-0.878374,-1.83433,1,All,#4682B4,0
9,8,12,0.20403,-0.920156,-1.05387,1,All,#4682B4,0
10,8,12,0.00285864,-0.560043,-0.86511,1,All,#4682B4,0
1,8,13,-0.288055,0.220774,0.220774,0,All,#4682B4,0
2,8,13,-0.492862,0.587397,0.587397,0,All,#4682B4,0
3,8,13,-0.56219,0.711499,0.711499,0,All,#4682B4,0
4,8,13,-0.435385,0.484507,0.484507,0,All,#4682B4,0
5,8,13,-0.306856,0.254429,0.254429,0,All,#4682B4,0
6,8,13,-0.3212,0.280107,0.280107,0,All,#4682B4,0
7,8,13,0.0130925,-0.318305,-0.318305,0,All,#4682B4,0
8,8,13,-0.228032,0.113328,0.113328,0,All,#4682B4,0
9,8,13,-0.205244,0.0725361,0.0725361,0,All,#4682B4,0
10,8,13,-0.406155,0.432184,0.432184,0,All,#4682B4,0
1,8,14,-0.697337,0.693365,0.295955,1,All,#4682B4,0
2,8,14,-0.899735,1.05567,-0.70164,1,All,#4682B4,0
3,8,14,-0.969435,1.18044,-0.213417,1,All,#4682B4,0
4,8,14,-0.843254,0.954569,-1.71714,1,All,#4682B4,0
5,8,14,-0.712566,0.720628,-1.05061,1,All,#4682B4,0
6,8,14,-0.729458,0.750865,-1.61438,1,All,#4682B4,0
7,8,14,-0.394723,0.15166,-0.0554627,1,All,#4682B4,0
8,8,14,-0.636415,0.58431,0.269484,1,All,#4682B4,0
9,8,14,-0.614439,0.544971,-0.416317,1,All,#4682B4,0
10,8,14,-0.814569,0.903221,-1.13286,1,All,#4682B4,0
1,9,-1,-0.501223,0.342305,-0.169834,1,All,#4682B4,0
2,9,-1,-0.63731,0.585913,0.0456045,1,All,#4682B4,0
3,9,-1,-0.490312,0.322773,0.16306,1,All,#4682B4,0
4,9,-1,-0.463975,0.275628,0.101075,1,All,#4682B4,0
5,9,-1,-0.575399,0.475086,-0.241134,1,All,#4682B4,0
6,9,-1,-0.492757,0.32715,-0.694349,1,All,#4682B4,0
7,9,-1,-0.567041,0.460125,-1.86822,1,All,#4682B4,0
8,9,-1,-0.508438,0.35522,-0.849918,1,All,#4682B4,0
9,9,-1,-0.528766,0.391609,0.342266,1,All,#4682B4,0
10,9,-1,-0.40618,0.172171,-2.06712,1,All,#4682B4,0
1,9,0,-0.501223,0.342305,-1.77857,1,All,#4682B4,0
2,9,0,-0.63731,0.585913,0.469742,1,All,#4682B4,0
3,9,0,-0.490312,0.322773,-0.177604,1,All,#4682B4,0
4,9,0,-0.463975,0.275628,0.1868,1,All,#4682B4,0
5,9,0,-0.575399,0.475086,0.0921664,1,All,#4682B4,0
6,9,0,-0.492757,0.32715,-0.396106,1,All,#4682B4,0
7,9,0,-0.567041,0.460125,-1.68011,1,All,#4682B4,0
8,9,0,-0.508438,0.35522,-0.122565,1,All,#4682B4,0
9,9,0,-0.528766,0.391609,0.137025,1,All,#4682B4,0
10,9,0,-0.40618,0.172171,-0.262199,1,All,#4682B4,0
1,9,1,-0.501223,0.342305,-0.267633,1,All,#4682B4,0
2,9,1,-0.63731,0.585913,0.032647,1,All,#4682B4,0
3,9,1,-0.490312,0.322773,-0.854795,1,All,#4682B4,0
4,9,1,-0.463975,0.275628,0.0318532,1,All,#4682B4,0
5,9,1,-0.575399,0.475086,-0.679851,1,All,#4682B4,0
6,9,1,-0.492757,0.32715,-0.725562,1,All,#4682B4,0
7,9,1,-0.567041,0.460125,-0.255043,1,All,#4682B4,0
8,9,1,-0.508438,0.35522,-0.120393,1,All,#4682B4,0
9,9,1,-0.528766,0.391609,-0.642509,1,All,#4682B4,0
10,9,1,-0.40618,0.172171,-0.537207,1,All,#4682B4,0
1,9,2,-0.56722,0.460446,-0.450401,1,All,#4682B4,0
2,9,2,-0.723523,0.74024,0.583884,1,All,#4682B4,0
3,9,2,-0.601976,0.522662,0.0933471,1,All,#4682B4,0
4,9,2,-0.53599,0.404541,-0.380924,1,All,#4682B4,0
5,9,2,-0.742748,0.774656,0.627842,1,All,#4682B4,0
6,9,2,-0.612489,0.54148,-0.515538,1,All,#4682B4,0
7,9,2,-0.723521,0.740238,-0.211884,1,All,#4682B4,0
8,9,2,-0.666709,0.638539,-0.0131,1,All,#4682B4,0
9,9,2,-0.652672,0.613412,-0.374238,1,All,#4682B4,0
10,9,2,-0.543132,0.417325,-0.262743,1,All,#4682B4,0
1,9,3,0.430113,0.0732667,0.0732667,0,All,#4682B4,0
2,9,3,0.500405,-0.0525616,-0.0525616,0,All,#4682B4,0
3,9,3,0.954062,-0.864646,-0.864646,0,All,#4682B4,0
4,9,3,0.607072,-0.243505,-0.243505,0,All,#4682B4,0
5,9,3,0.68504,-0.383073,-0.383073,0,All,#4682B4,0
6,9,3,0.51584,-0.0801927,-0.0801927,0,All,#4682B4,0
7,9,3,0.378784,0.16515,0.16515,0,All,#4682B4,0
8,9,3,0.313428,0.282142,0.282142,0,All,#4682B4,0
9,9,3,0.812966,-0.612072,-0.612072,0,All,#4682B4,0
10,9,3,0.433251,0.0676494,0.0676494,0,All,#4682B4,0
1,9,4,1.46302,0.795022,0.795022,0,All,#4682B4,0
2,9,4,1.57649,0.591909,0.591909,0,All,#4682B4,0
3,9,4,1.73643,0.305603,0.305603,0,All,#4682B4,0
4,9,4,1.60824,0.535068,0.535068,0,All,#4682B4,0
5,9,4,1.79329,0.203817,0.203817,0,All,#4682B4,0
6,9,4,1.45653,0.806647,0.806647,0,All,#4682B4,0
7,9,4,1.51971,0.693551,0.693551,0,All,#4682B4,0
8,9,4,1.12178,1.40588,1.40588,0,All,#4682B4,0
9,9,4,1.74,0.299201,0.299201,0,All,#4682B4,0
10,9,4,1.36089,0.977848,0.977848,0,All,#4682B4,0
1,9,5,1.80187,0.205049,0.205049,0,All,#4682B4,0
2,9,5,1.8963,0.0360071,0.0360071,0,All,#4682B4,0
3,9,5,1.9224,-0.0107168,-0.0107168,0,All,#4682B4,0
4,9,5,1.93496,-0.0331904,-0.0331904,0,All,#4682B4,0
5,9,5,1.96486,-0.0867142,-0.0867142,0,All,#4682B4,0
6,9,5,1.80362,0.201915,0.201915,0,All,#4682B4,0
7,9,5,1.82146,0.16998,0.16998,0,All,#4682B4,0
8,9,5,1.4571,0.822208,0.822208,0,All,#4682B4,0
9,9,5,2.00188,-0.152993,-0.152993,0,All,#4682B4,0
10,9,5,1.64934,0.478086,0.478086,0,All,#4682B4,0
1,9,6,1.75818,0.566683,0.566683,0,All,#4682B4,0
2,9,6,1.81908,0.457663,0.457663,0,All,#4682B4,0
3,9,6,1.79092,0.508069,0.508069,0,All,#4682B4,0
4,9,6,1.9032,0.307078,0.307078,0,All,#4682B4,0
5,9,6,1.72569,0.624839,0.624839,0,All,#4682B4,0
6,9,6,1.79593,0.499104,0.499104,0,All,#4682B4,0
7,9,6,1.64177,0.775071,0.775071,0,All,#4682B4,0
8,9,6,1.47169,1.07952,1.07952,0,All,#4682B4,0
9,9,6,1.92384,0.270133,0.270133,0,All,#4682B4,0
10,9,6,1.5625,0.916975,0.916975,0,All,#4682B4,0
