rep,ID,time,sim_y3,censored,split,color,filter
126,16,14,-1.80641,1,All,-1,0
126,16,-1,0.187811,0,All,-1,0
126,16,2,-0.632324,1,All,-1,0
126,17,-1,-0.75656,1,All,-1,0
126,17,0,-0.215422,0,All,-1,0
126,17,1,-0.0650919,0,All,-1,0
126,17,2,0.583287,0,All,-1,0
126,17,3,1.80103,0,All,-1,0
126,17,4,0.997529,0,All,-1,0
126,17,5,2.74633,0,All,-1,0
126,17,6,1.20912,0,All,-1,0
126,17,7,0.376961,0,All,-1,0
126,17,8,1.32407,0,All,-1,0
126,17,9,0.122912,0,All,-1,0
126,17,10,0.466228,0,All,-1,0
126,17,11,-1.60093,1,All,-1,0
126,17,12,-1.14494,1,All,-1,0
126,17,13,-2.31307,1,All,-1,0
126,17,14,-0.92766,1,All,-1,0
126,18,-1,-0.73584,1,All,-1,0
126,18,0,-1.13232,1,All,-1,0
126,18,1,0.293986,0,All,-1,0
126,18,4,1.43408,0,All,-1,0
126,18,5,1.52675,0,All,-1,0
126,18,6,2.53951,0,All,-1,0
126,18,7,2.25845,0,All,-1,0
126,18,8,0.703179,0,All,-1,0
126,18,9,1.08153,0,All,-1,0
126,18,10,0.526836,0,All,-1,0
126,18,2,0.284046,0,All,-1,0
126,18,3,0.318709,0,All,-1,0
126,18,11,0.610764,0,All,-1,0
126,18,12,1.49109,0,All,-1,0
126,18,13,-1.44476,1,All,-1,0
126,18,14,-1.37043,1,All,-1,0
127,7,-1,-0.219525,0,All,-1,0
127,7,1,0.00638234,0,All,-1,0
127,7,2,-0.695866,1,All,-1,0
127,7,4,0.276452,0,All,-1,0
127,7,5,-0.274096,0,All,-1,0
127,7,6,1.51998,0,All,-1,0
127,7,7,1.15722,0,All,-1,0
127,7,8,0.896835,0,All,-1,0
127,7,9,2.50903,0,All,-1,0
127,7,10,1.57548,0,All,-1,0
127,7,11,0.898482,0,All,-1,0
127,7,12,0.365199,0,All,-1,0
127,7,13,0.422547,0,All,-1,0
127,7,0,0.323722,0,All,-1,0
127,7,3,-0.17198,0,All,-1,0
127,7,14,-0.138655,0,All,-1,0
127,8,-1,-1.06256,1,All,-1,0
127,8,0,0.242845,0,All,-1,0
127,8,1,0.022649,0,All,-1,0
127,8,4,-0.167212,0,All,-1,0
127,8,5,0.174554,0,All,-1,0
127,8,6,2.23459,0,All,-1,0
127,8,7,1.90275,0,All,-1,0
127,8,8,1.16233,0,All,-1,0
127,8,9,1.40381,0,All,-1,0
127,8,10,1.40265,0,All,-1,0
127,8,11,1.084,0,All,-1,0
127,8,13,-0.0936804,0,All,-1,0
127,8,2,-0.0924516,0,All,-1,0
127,8,3,-0.634052,1,All,-1,0
127,8,12,0.9042,0,All,-1,0
127,8,14,-0.202341,0,All,-1,0
127,9,3,-1.41672,1,All,-1,0
127,9,4,-0.136161,0,All,-1,0
127,9,5,2.69922,0,All,-1,0
127,9,6,2.07038,0,All,-1,0
127,9,7,2.95711,0,All,-1,0
127,9,8,0.876636,0,All,-1,0
127,9,9,1.99606,0,All,-1,0
127,9,10,0.361194,0,All,-1,0
127,9,11,0.25472,0,All,-1,0
127,9,12,0.259064,0,All,-1,0
127,9,13,-1.21443,1,All,-1,0
127,9,14,-0.467611,1,All,-1,0
127,9,-1,-0.992127,1,All,-1,0
127,9,0,-1.41343,1,All,-1,0
127,9,1,-0.611441,1,All,-1,0
127,9,2,-1.15487,1,All,-1,0
127,10,0,-0.914909,1,All,-1,0
127,10,2,0.282872,0,All,-1,0
127,10,3,1.04236,0,All,-1,0
127,10,4,0.398478,0,All,-1,0
127,10,5,1.92575,0,All,-1,0
127,10,6,1.3855,0,All,-1,0
127,10,7,0.811277,0,All,-1,0
127,10,8,0.921385,0,All,-1,0
127,10,9,0.712797,0,All,-1,0
127,10,10,-0.534602,1,All,-1,0
127,10,-1,-0.130245,0,All,-1,0
127,10,1,-0.144393,0,All,-1,0
127,10,11,1.00583,0,All,-1,0
127,10,12,0.367556,0,All,-1,0
127,10,13,-0.0625548,0,All,-1,0
127,10,14,-0.61879,1,All,-1,0
127,11,-1,-0.90762,1,All,-1,0
127,11,0,-0.992419,1,All,-1,0
127,11,2,2.55935,0,All,-1,0
127,11,3,2.50296,0,All,-1,0
127,11,4,0.861466,0,All,-1,0
127,11,5,0.351053,0,All,-1,0
127,11,6,1.32746,0,All,-1,0
127,11,7,0.759563,0,All,-1,0
127,11,8,0.566317,0,All,-1,0
127,11,9,1.32065,0,All,-1,0
127,11,10,0.954662,0,All,-1,0
127,11,11,1.3413,0,All,-1,0
127,11,1,-1.60005,1,All,-1,0
127,11,12,-0.117604,0,All,-1,0
127,11,13,0.212019,0,All,-1,0
127,11,14,-0.193431,0,All,-1,0
127,12,-1,0.729369,0,All,-1,0
127,12,0,-0.945096,1,All,-1,0
127,12,7,0.745777,0,All,-1,0
127,12,8,0.765183,0,All,-1,0
127,12,9,0.516046,0,All,-1,0
127,12,10,1.54982,0,All,-1,0
127,12,11,1.47236,0,All,-1,0
127,12,1,-0.286345,0,All,-1,0
127,12,2,-1.05934,1,All,-1,0
127,12,3,1.01421,0,All,-1,0
127,12,4,2.69331,0,All,-1,0
127,12,5,2.77719,0,All,-1,0
127,12,6,1.73667,0,All,-1,0
127,12,12,0.0302271,0,All,-1,0
127,12,13,0.312946,0,All,-1,0
127,12,14,-0.611298,1,All,-1,0
127,13,0,-0.272869,0,All,-1,0
127,13,4,0.375245,0,All,-1,0
127,13,5,1.2215,0,All,-1,0
127,13,6,1.67212,0,All,-1,0
127,13,7,1.69218,0,All,-1,0
127,13,8,2.05433,0,All,-1,0
127,13,9,0.637568,0,All,-1,0
127,13,10,1.35249,0,All,-1,0
127,13,12,-0.0703257,0,All,-1,0
127,13,13,0.354209,0,All,-1,0
127,13,14,-1.01356,1,All,-1,0
127,13,-1,0.38954,0,All,-1,0
127,13,1,-0.415434,1,All,-1,0
127,13,2,0.527095,0,All,-1,0
127,13,3,-1.83126,1,All,-1,0
127,13,11,0.369037,0,All,-1,0
127,14,0,-0.305382,0,All,-1,0
127,14,1,0.235071,0,All,-1,0
127,14,3,0.262524,0,All,-1,0
127,14,4,1.72029,0,All,-1,0
127,14,5,1.69581,0,All,-1,0
127,14,6,1.97032,0,All,-1,0
127,14,7,1.17966,0,All,-1,0
127,14,8,1.39118,0,All,-1,0
127,14,9,0.79344,0,All,-1,0
127,14,10,0.698497,0,All,-1,0
127,14,-1,-0.506002,1,All,-1,0
127,14,2,-1.46879,1,All,-1,0
127,14,11,0.448051,0,All,-1,0
127,14,12,-0.427584,1,All,-1,0
127,14,13,0.247413,0,All,-1,0
127,14,14,-1.04504,1,All,-1,0
127,15,1,-0.699523,1,All,-1,0
127,15,5,0.241871,0,All,-1,0
127,15,6,0.081755,0,All,-1,0
127,15,7,0.902651,0,All,-1,0
127,15,8,0.032213,0,All,-1,0
127,15,9,0.376532,0,All,-1,0
127,15,10,0.634793,0,All,-1,0
127,15,12,0.367575,0,All,-1,0
127,15,13,-0.436061,1,All,-1,0
127,15,-1,0.103332,0,All,-1,0
127,15,0,0.0355385,0,All,-1,0
127,15,2,0.510424,0,All,-1,0
127,15,3,-0.602389,1,All,-1,0
127,15,4,0.0642015,0,All,-1,0
127,15,11,0.945863,0,All,-1,0
127,15,14,-0.667778,1,All,-1,0
127,16,0,-0.490419,1,All,-1,0
127,16,1,-0.646288,1,All,-1,0
127,16,3,-0.912773,1,All,-1,0
127,16,4,1.53823,0,All,-1,0
127,16,5,1.99027,0,All,-1,0
127,16,6,1.99456,0,All,-1,0
127,16,7,1.67821,0,All,-1,0
127,16,8,2.26235,0,All,-1,0
127,16,9,1.14863,0,All,-1,0
127,16,10,1.1334,0,All,-1,0
127,16,11,0.750987,0,All,-1,0
127,16,12,-0.24604,0,All,-1,0
127,16,13,-0.217092,0,All,-1,0
127,16,14,-2.01835,1,All,-1,0
127,16,-1,0.0573939,0,All,-1,0
127,16,2,-1.65414,1,All,-1,0
127,17,-1,-0.918349,1,All,-1,0
127,17,0,-0.928867,1,All,-1,0
127,17,1,-0.10795,0,All,-1,0
127,17,2,-0.551436,1,All,-1,0
127,17,3,0.569628,0,All,-1,0
127,17,4,0.809578,0,All,-1,0
127,17,5,0.472948,0,All,-1,0
127,17,6,0.226266,0,All,-1,0
127,17,7,1.50923,0,All,-1,0
127,17,8,-0.0251359,0,All,-1,0
127,17,9,1.0612,0,All,-1,0
127,17,10,1.01948,0,All,-1,0
127,17,11,0.031585,0,All,-1,0
127,17,12,0.233882,0,All,-1,0
127,17,13,-1.90444,1,All,-1,0
127,17,14,-1.7623,1,All,-1,0
127,18,-1,0.234419,0,All,-1,0
127,18,0,0.438273,0,All,-1,0
127,18,1,-0.649096,1,All,-1,0
127,18,4,1.36536,0,All,-1,0
127,18,5,2.05252,0,All,-1,0
127,18,6,2.10474,0,All,-1,0
127,18,7,1.12818,0,All,-1,0
127,18,8,0.988868,0,All,-1,0
127,18,9,1.38962,0,All,-1,0
127,18,10,-0.437261,1,All,-1,0
127,18,2,-0.146246,0,All,-1,0
127,18,3,-1.7064,1,All,-1,0
127,18,11,-0.176679,0,All,-1,0
127,18,12,0.250853,0,All,-1,0
127,18,13,-0.994225,1,All,-1,0
127,18,14,-2.03204,1,All,-1,0
128,7,-1,0.319557,0,All,-1,0
128,7,1,-1.67437,1,All,-1,0
128,7,2,-0.677364,1,All,-1,0
128,7,4,-0.00303038,0,All,-1,0
128,7,5,0.969928,0,All,-1,0
128,7,6,0.544169,0,All,-1,0
128,7,7,1.63441,0,All,-1,0
128,7,8,1.66247,0,All,-1,0
128,7,9,0.503502,0,All,-1,0
128,7,10,1.62088,0,All,-1,0
128,7,11,1.09811,0,All,-1,0
128,7,12,0.270602,0,All,-1,0
128,7,13,-0.170451,0,All,-1,0
128,7,0,-0.157691,0,All,-1,0
128,7,3,-0.288699,0,All,-1,0
128,7,14,-1.71267,1,All,-1,0
128,8,-1,-0.611443,1,All,-1,0
128,8,0,-0.614609,1,All,-1,0
128,8,1,-0.600296,1,All,-1,0
128,8,4,1.11992,0,All,-1,0
128,8,5,1.67157,0,All,-1,0
128,8,6,2.11808,0,All,-1,0
128,8,7,0.781471,0,All,-1,0
128,8,8,1.25999,0,All,-1,0
128,8,9,1.12515,0,All,-1,0
128,8,10,-0.439878,1,All,-1,0
128,8,11,0.514406,0,All,-1,0
128,8,13,-0.535612,1,All,-1,0
128,8,2,-1.12491,1,All,-1,0
128,8,3,0.858606,0,All,-1,0
128,8,12,-0.482134,1,All,-1,0
128,8,14,-0.642388,1,All,-1,0
128,9,3,-0.727061,1,All,-1,0
128,9,4,0.483871,0,All,-1,0
128,9,5,0.709006,0,All,-1,0
128,9,6,2.09331,0,All,-1,0
128,9,7,1.53497,0,All,-1,0
128,9,8,1.10289,0,All,-1,0
128,9,9,0.455037,0,All,-1,0
128,9,10,1.35863,0,All,-1,0
128,9,11,1.00435,0,All,-1,0
128,9,12,-0.112684,0,All,-1,0
128,9,13,0.170996,0,All,-1,0
128,9,14,-0.712692,1,All,-1,0
128,9,-1,-1.3266,1,All,-1,0
128,9,0,-0.708926,1,All,-1,0
128,9,1,-0.736904,1,All,-1,0
128,9,2,-1.55608,1,All,-1,0
128,10,0,-0.209208,0,All,-1,0
128,10,2,0.524257,0,All,-1,0
128,10,3,-1.02289,1,All,-1,0
128,10,4,0.326919,0,All,-1,0
128,10,5,0.569357,0,All,-1,0
128,10,6,0.652432,0,All,-1,0
128,10,7,1.46809,0,All,-1,0
128,10,8,1.58146,0,All,-1,0
128,10,9,0.896473,0,All,-1,0
128,10,10,1.4486,0,All,-1,0
128,10,-1,0.277567,0,All,-1,0
128,10,1,-0.706904,1,All,-1,0
128,10,11,1.5026,0,All,-1,0
128,10,12,0.210743,0,All,-1,0
128,10,13,0.364355,0,All,-1,0
128,10,14,-0.613199,1,All,-1,0
128,11,-1,-0.945514,1,All,-1,0
128,11,0,-1.1279,1,All,-1,0
128,11,2,-1.39922,1,All,-1,0
128,11,3,1.25668,0,All,-1,0
128,11,4,1.61486,0,All,-1,0
128,11,5,1.55399,0,All,-1,0
128,11,6,1.92565,0,All,-1,0
128,11,7,1.07919,0,All,-1,0
128,11,8,1.39739,0,All,-1,0
128,11,9,-0.00261081,0,All,-1,0
128,11,10,1.28067,0,All,-1,0
128,11,11,1.30002,0,All,-1,0
128,11,1,-0.983876,1,All,-1,0
128,11,12,0.498854,0,All,-1,0
128,11,13,-0.711805,1,All,-1,0
128,11,14,-0.990902,1,All,-1,0
128,12,-1,-0.756079,1,All,-1,0
128,12,0,-0.542771,1,All,-1,0
128,12,7,0.413098,0,All,-1,0
128,12,8,1.20525,0,All,-1,0
128,12,9,0.687651,0,All,-1,0
128,12,10,0.525894,0,All,-1,0
128,12,11,-0.396527,1,All,-1,0
128,12,1,-0.298187,0,All,-1,0
128,12,2,-0.157904,0,All,-1,0
128,12,3,-1.27004,1,All,-1,0
128,12,4,0.179871,0,All,-1,0
128,12,5,1.26263,0,All,-1,0
128,12,6,1.13339,0,All,-1,0
128,12,12,-0.124436,0,All,-1,0
128,12,13,-1.03923,1,All,-1,0
128,12,14,-1.33548,1,All,-1,0
128,13,0,0.0936969,0,All,-1,0
128,13,4,-0.506178,1,All,-1,0
128,13,5,0.332574,0,All,-1,0
128,13,6,1.64852,0,All,-1,0
128,13,7,1.92269,0,All,-1,0
128,13,8,2.23309,0,All,-1,0
128,13,9,1.16305,0,All,-1,0
128,13,10,1.32922,0,All,-1,0
128,13,12,0.167303,0,All,-1,0
128,13,13,-0.154065,0,All,-1,0
128,13,14,0.0334184,0,All,-1,0
128,13,-1,-0.545174,1,All,-1,0
128,13,1,-0.388456,1,All,-1,0
128,13,2,-1.09274,1,All,-1,0
128,13,3,-0.0818406,0,All,-1,0
128,13,11,1.98504,0,All,-1,0
128,14,0,-0.65521,1,All,-1,0
128,14,1,-0.543132,1,All,-1,0
128,14,3,2.04491,0,All,-1,0
128,14,4,1.99894,0,All,-1,0
128,14,5,1.35172,0,All,-1,0
128,14,6,1.12038,0,All,-1,0
128,14,7,-0.0478756,0,All,-1,0
128,14,8,0.537524,0,All,-1,0
128,14,9,0.267039,0,All,-1,0
128,14,10,0.335458,0,All,-1,0
128,14,-1,-0.340393,1,All,-1,0
128,14,2,0.539954,0,All,-1,0
128,14,11,0.584685,0,All,-1,0
128,14,12,-0.54177,1,All,-1,0
128,14,13,-0.363401,1,All,-1,0
128,14,14,-2.11594,1,All,-1,0
128,15,1,0.195187,0,All,-1,0
128,15,5,2.60071,0,All,-1,0
128,15,6,1.77827,0,All,-1,0
128,15,7,1.37121,0,All,-1,0
128,15,8,2.6098,0,All,-1,0
128,15,9,1.34649,0,All,-1,0
128,15,10,0.158011,0,All,-1,0
128,15,12,0.255868,0,All,-1,0
128,15,13,-1.08516,1,All,-1,0
128,15,-1,-0.910111,1,All,-1,0
128,15,0,-0.655792,1,All,-1,0
128,15,2,-0.0847587,0,All,-1,0
128,15,3,-0.231379,0,All,-1,0
128,15,4,0.813924,0,All,-1,0
128,15,11,-0.873961,1,All,-1,0
128,15,14,-0.953667,1,All,-1,0
128,16,0,-0.556806,1,All,-1,0
128,16,1,-1.30859,1,All,-1,0
128,16,3,1.65187,0,All,-1,0
128,16,4,2.25171,0,All,-1,0
128,16,5,1.34064,0,All,-1,0
128,16,6,1.93698,0,All,-1,0
128,16,7,1.15226,0,All,-1,0
128,16,8,0.748621,0,All,-1,0
128,16,9,0.0385779,0,All,-1,0
128,16,10,-0.240593,0,All,-1,0
128,16,11,-0.931882,1,All,-1,0
128,16,12,-0.0520644,0,All,-1,0
128,16,13,-1.63564,1,All,-1,0
128,16,14,-2.87796,1,All,-1,0
128,16,-1,-0.370571,1,All,-1,0
128,16,2,-0.392578,1,All,-1,0
128,17,-1,-1.6539,1,All,-1,0
128,17,0,-0.847161,1,All,-1,0
128,17,1,-0.534618,1,All,-1,0
128,17,2,-1.10636,1,All,-1,0
128,17,3,-0.0532142,0,All,-1,0
128,17,4,0.597216,0,All,-1,0
128,17,5,0.548791,0,All,-1,0
128,17,6,0.063489,0,All,-1,0
128,17,7,0.928753,0,All,-1,0
128,17,8,1.24999,0,All,-1,0
128,17,9,1.03423,0,All,-1,0
128,17,10,0.905338,0,All,-1,0
128,17,11,-0.527792,1,All,-1,0
128,17,12,0.400689,0,All,-1,0
128,17,13,0.729478,0,All,-1,0
128,17,14,-0.533145,1,All,-1,0
128,18,-1,-0.437222,1,All,-1,0
128,18,0,-0.513536,1,All,-1,0
128,18,1,-0.538358,1,All,-1,0
128,18,4,2.16015,0,All,-1,0
128,18,5,2.15599,0,All,-1,0
128,18,6,1.23684,0,All,-1,0
128,18,7,0.997332,0,All,-1,0
128,18,8,1.57158,0,All,-1,0
128,18,9,0.994186,0,All,-1,0
128,18,10,0.217858,0,All,-1,0
128,18,2,0.228399,0,All,-1,0
128,18,3,1.59898,0,All,-1,0
128,18,11,0.474469,0,All,-1,0
128,18,12,0.767612,0,All,-1,0
128,18,13,0.10745,0,All,-1,0
128,18,14,-0.763943,1,All,-1,0
129,7,-1,-0.406789,1,All,-1,0
129,7,1,-0.500249,1,All,-1,0
129,7,2,-1.09976,1,All,-1,0
129,7,4,1.64919,0,All,-1,0
129,7,5,1.04421,0,All,-1,0
129,7,6,1.3984,0,All,-1,0
129,7,7,1.51273,0,All,-1,0
129,7,8,0.044846,0,All,-1,0
129,7,9,-0.0639357,0,All,-1,0
129,7,10,0.379211,0,All,-1,0
129,7,11,-1.02292,1,All,-1,0
129,7,12,-1.48809,1,All,-1,0
129,7,13,nan,0,All,-1,0
129,7,0,-0.892292,1,All,-1,0
129,7,3,1.69563,0,All,-1,0
129,7,14,nan,0,All,-1,0
129,8,-1,-0.817264,1,All,-1,0
129,8,0,0.60891,0,All,-1,0
129,8,1,0.200714,0,All,-1,0
129,8,4,0.833397,0,All,-1,0
129,8,5,1.52544,0,All,-1,0
129,8,6,1.09795,0,All,-1,0
129,8,7,3.11392,0,All,-1,0
129,8,8,2.65796,0,All,-1,0
129,8,9,1.74302,0,All,-1,0
129,8,10,1.00327,0,All,-1,0
129,8,11,1.05803,0,All,-1,0
129,8,13,0.275812,0,All,-1,0
129,8,2,0.457829,0,All,-1,0
129,8,3,0.597182,0,All,-1,0
129,8,12,1.08484,0,All,-1,0
129,8,14,1.45675,0,All,-1,0
129,9,3,-0.303302,0,All,-1,0
129,9,4,1.55836,0,All,-1,0
129,9,5,0.755471,0,All,-1,0
129,9,6,1.58595,0,All,-1,0
129,9,7,0.480939,0,All,-1,0
129,9,8,0.864823,0,All,-1,0
129,9,9,0.377751,0,All,-1,0
129,9,10,0.484653,0,All,-1,0
129,9,11,-0.510678,1,All,-1,0
129,9,12,0.162951,0,All,-1,0
129,9,13,-0.954503,1,All,-1,0
129,9,14,-2.15555,1,All,-1,0
129,9,-1,0.117839,0,All,-1,0
129,9,0,-0.646206,1,All,-1,0
129,9,1,-0.808037,1,All,-1,0
129,9,2,-0.570689,1,All,-1,0
129,10,0,0.0524185,0,All,-1,0
129,10,2,-0.890372,1,All,-1,0
129,10,3,-0.508706,1,All,-1,0
129,10,4,0.742045,0,All,-1,0
129,10,5,1.4549,0,All,-1,0
129,10,6,1.92858,0,All,-1,0
129,10,7,2.03567,0,All,-1,0
129,10,8,0.658352,0,All,-1,0
129,10,9,1.43729,0,All,-1,0
129,10,10,0.0263421,0,All,-1,0
129,10,-1,-0.0608976,0,All,-1,0
129,10,1,-0.669657,1,All,-1,0
129,10,11,-0.600417,1,All,-1,0
129,10,12,-0.440939,1,All,-1,0
129,10,13,-0.797654,1,All,-1,0
129,10,14,-1.50913,1,All,-1,0
129,11,-1,-1.4282,1,All,-1,0
129,11,0,-0.0494709,0,All,-1,0
129,11,2,-1.08334,1,All,-1,0
129,11,3,-0.483547,1,All,-1,0
129,11,4,0.88143,0,All,-1,0
129,11,5,2.20571,0,All,-1,0
129,11,6,1.97309,0,All,-1,0
129,11,7,1.22076,0,All,-1,0
129,11,8,1.12973,0,All,-1,0
129,11,9,1.13253,0,All,-1,0
129,11,10,0.407646,0,All,-1,0
129,11,11,1.51999,0,All,-1,0
129,11,1,-0.58326,1,All,-1,0
129,11,12,0.932118,0,All,-1,0
129,11,13,0.981434,0,All,-1,0
129,11,14,1.28594,0,All,-1,0
129,12,-1,-0.605403,1,All,-1,0
129,12,0,-0.896837,1,All,-1,0
129,12,7,1.20334,0,All,-1,0
129,12,8,1.22544,0,All,-1,0
129,12,9,0.864664,0,All,-1,0
129,12,10,0.657862,0,All,-1,0
129,12,11,-0.0242459,0,All,-1,0
129,12,1,-0.834444,1,All,-1,0
129,12,2,-1.48087,1,All,-1,0
129,12,3,-1.85423,1,All,-1,0
129,12,4,-0.144743,0,All,-1,0
129,12,5,1.80629,0,All,-1,0
129,12,6,1.33743,0,All,-1,0
129,12,12,0.432008,0,All,-1,0
129,12,13,-1.02409,1,All,-1,0
129,12,14,-0.808944,1,All,-1,0
129,13,0,-0.562422,1,All,-1,0
129,13,4,1.24534,0,All,-1,0
129,13,5,1.38068,0,All,-1,0
129,13,6,0.913695,0,All,-1,0
129,13,7,1.5957,0,All,-1,0
129,13,8,1.56384,0,All,-1,0
129,13,9,1.82136,0,All,-1,0
129,13,10,1.57405,0,All,-1,0
129,13,12,2.24625,0,All,-1,0
129,13,13,1.19965,0,All,-1,0
129,13,14,1.99887,0,All,-1,0
129,13,-1,-0.40533,1,All,-1,0
129,13,1,-0.367465,1,All,-1,0
129,13,2,0.582681,0,All,-1,0
129,13,3,-0.420382,1,All,-1,0
129,13,11,1.41644,0,All,-1,0
129,14,0,-0.0280852,0,All,-1,0
129,14,1,-0.706044,1,All,-1,0
129,14,3,-0.436798,1,All,-1,0
129,14,4,0.067907,0,All,-1,0
129,14,5,0.302851,0,All,-1,0
129,14,6,1.21067,0,All,-1,0
129,14,7,1.08617,0,All,-1,0
129,14,8,1.22251,0,All,-1,0
129,14,9,0.793807,0,All,-1,0
129,14,10,0.439796,0,All,-1,0
129,14,-1,-1.28478,1,All,-1,0
129,14,2,0.0495595,0,All,-1,0
129,14,11,-0.120189,0,All,-1,0
129,14,12,-1.01666,1,All,-1,0
129,14,13,-1.72574,1,All,-1,0
129,14,14,-1.42914,1,All,-1,0
129,15,1,-0.175844,0,All,-1,0
129,15,5,0.999064,0,All,-1,0
129,15,6,1.5304,0,All,-1,0
129,15,7,2.37129,0,All,-1,0
129,15,8,0.847718,0,All,-1,0
129,15,9,1.72851,0,All,-1,0
129,15,10,0.410619,0,All,-1,0
129,15,12,0.0987993,0,All,-1,0
129,15,13,-0.164994,0,All,-1,0
129,15,-1,-0.433458,1,All,-1,0
129,15,0,-0.712165,1,All,-1,0
129,15,2,-0.192137,0,All,-1,0
129,15,3,-0.0619493,0,All,-1,0
129,15,4,0.93224,0,All,-1,0
129,15,11,0.424772,0,All,-1,0
129,15,14,-0.195092,0,All,-1,0
129,16,0,0.187552,0,All,-1,0
129,16,1,-0.749817,1,All,-1,0
129,16,3,-0.134556,0,All,-1,0
129,16,4,-1.24362,1,All,-1,0
129,16,5,1.25594,0,All,-1,0
129,16,6,3.15052,0,All,-1,0
129,16,7,1.74516,0,All,-1,0
129,16,8,1.51551,0,All,-1,0
129,16,9,0.12021,0,All,-1,0
129,16,10,1.00523,0,All,-1,0
129,16,11,0.468593,0,All,-1,0
129,16,12,-0.120759,0,All,-1,0
129,16,13,-0.804902,1,All,-1,0
129,16,14,-1.22454,1,All,-1,0
129,16,-1,0.0969913,0,All,-1,0
129,16,2,-0.188159,0,All,-1,0
129,17,-1,-0.531835,1,All,-1,0
129,17,0,-0.105573,0,All,-1,0
129,17,1,-0.72576,1,All,-1,0
129,17,2,0.545202,0,All,-1,0
129,17,3,0.742387,0,All,-1,0
129,17,4,2.5362,0,All,-1,0
129,17,5,1.47093,0,All,-1,0
129,17,6,2.06275,0,All,-1,0
129,17,7,1.47674,0,All,-1,0
129,17,8,1.23561,0,All,-1,0
129,17,9,0.599733,0,All,-1,0
129,17,10,1.12303,0,All,-1,0
129,17,11,-0.106244,0,All,-1,0
129,17,12,-0.116408,0,All,-1,0
129,17,13,0.802832,0,All,-1,0
129,17,14,-0.0559008,0,All,-1,0
129,18,-1,-0.0614044,0,All,-1,0
129,18,0,-0.55387,1,All,-1,0
129,18,1,0.208479,0,All,-1,0
129,18,4,1.75792,0,All,-1,0
129,18,5,0.476362,0,All,-1,0
129,18,6,1.3154,0,All,-1,0
129,18,7,0.610835,0,All,-1,0
129,18,8,1.24849,0,All,-1,0
129,18,9,-0.0244742,0,All,-1,0
129,18,10,0.711854,0,All,-1,0
129,18,2,-0.51145,1,All,-1,0
129,18,3,0.454634,0,All,-1,0
129,18,11,0.218343,0,All,-1,0
129,18,12,-0.883936,1,All,-1,0
129,18,13,-0.0595813,0,All,-1,0
129,18,14,-1.588,1,All,-1,0
130,7,-1,0.0976717,0,All,-1,0
130,7,1,0.411539,0,All,-1,0
130,7,2,-1.21861,1,All,-1,0
130,7,4,0.847353,0,All,-1,0
130,7,5,0.757376,0,All,-1,0
130,7,6,1.88367,0,All,-1,0
130,7,7,2.1426,0,All,-1,0
130,7,8,1.49003,0,All,-1,0
130,7,9,1.17837,0,All,-1,0
130,7,10,0.939551,0,All,-1,0
130,7,11,0.424234,0,All,-1,0
130,7,12,-1.27938,1,All,-1,0
130,7,13,-0.904308,1,All,-1,0
130,7,0,-1.31223,1,All,-1,0
130,7,3,-0.543512,1,All,-1,0
130,7,14,-0.265782,0,All,-1,0
130,8,-1,-0.188699,0,All,-1,0
130,8,0,-0.471188,1,All,-1,0
130,8,1,-1.89054,1,All,-1,0
130,8,4,0.483802,0,All,-1,0
130,8,5,1.92317,0,All,-1,0
130,8,6,2.25445,0,All,-1,0
130,8,7,1.64631,0,All,-1,0
130,8,8,0.434889,0,All,-1,0
130,8,9,1.71391,0,All,-1,0
130,8,10,0.356039,0,All,-1,0
130,8,11,0.133633,0,All,-1,0
130,8,13,-0.000180251,0,All,-1,0
130,8,2,-0.0859855,0,All,-1,0
130,8,3,0.117155,0,All,-1,0
130,8,12,-0.512522,1,All,-1,0
130,8,14,-0.45253,1,All,-1,0
130,9,3,1.7617,0,All,-1,0
130,9,4,2.74267,0,All,-1,0
130,9,5,2.33409,0,All,-1,0
130,9,6,0.891163,0,All,-1,0
130,9,7,0.873597,0,All,-1,0
130,9,8,0.641274,0,All,-1,0
130,9,9,-0.370695,1,All,-1,0
130,9,10,-0.141793,0,All,-1,0
130,9,11,-0.35373,1,All,-1,0
130,9,12,-0.925045,1,All,-1,0
130,9,13,-0.814778,1,All,-1,0
130,9,14,-1.13879,1,All,-1,0
130,9,-1,0.0599525,0,All,-1,0
130,9,0,-1.05807,1,All,-1,0
130,9,1,0.0733186,0,All,-1,0
130,9,2,2.1809,0,All,-1,0
130,10,0,-0.0578287,0,All,-1,0
130,10,2,0.359397,0,All,-1,0
130,10,3,-0.218963,0,All,-1,0
130,10,4,0.317345,0,All,-1,0
130,10,5,0.414876,0,All,-1,0
130,10,6,1.82615,0,All,-1,0
130,10,7,1.76832,0,All,-1,0
130,10,8,1.49541,0,All,-1,0
130,10,9,0.779605,0,All,-1,0
130,10,10,1.05228,0,All,-1,0
130,10,-1,-0.262246,0,All,-1,0
130,10,1,0.0687523,0,All,-1,0
130,10,11,0.700884,0,All,-1,0
130,10,12,2.62395,0,All,-1,0
130,10,13,1.21819,0,All,-1,0
130,10,14,1.60948,0,All,-1,0
130,11,-1,-0.455572,1,All,-1,0
130,11,0,-0.691545,1,All,-1,0
130,11,2,-0.551166,1,All,-1,0
130,11,3,-0.809659,1,All,-1,0
130,11,4,0.63903,0,All,-1,0
130,11,5,-0.409425,1,All,-1,0
