ID,time,pop,popPred,indivPredMean,indivPredMode
8,6.38236,2.09723,2.09723,2.62621,2.68166
8,6.476,2.07625,2.07625,2.61239,2.67001
8,6.5,2.07072,2.07072,2.60877,2.66694
8,6.53585,2.06234,2.06234,2.60331,2.66229
8,6.624,2.04105,2.04105,2.58956,2.65052
8,6.69302,2.02373,2.02373,2.5785,2.64099
8,6.772,2.0032,2.0032,2.56552,2.62974
8,6.85397,1.98109,1.98109,2.55166,2.61766
8,6.92,1.96269,1.96269,2.54022,2.60764
8,7,1.93966,1.93966,2.526,2.59515
8,7.0188,1.93414,1.93414,2.5226,2.59215
8,7.068,1.91946,1.91946,2.51361,2.58422
8,7.18758,1.88253,1.88253,2.49113,2.5643
8,7.216,1.87349,1.87349,2.48566,2.55943
8,7.36043,1.82592,1.82592,2.45702,2.53389
8,7.364,1.82471,1.82471,2.4563,2.53324
8,7.5,1.77736,1.77736,2.42803,2.5079
8,7.512,1.77307,1.77307,2.42547,2.5056
8,7.53743,1.7639,1.7639,2.42002,2.5007
8,7.66,1.7185,1.7185,2.39311,2.47644
8,7.71869,1.69604,1.69604,2.37984,2.46445
8,7.808,1.66098,1.66098,2.35916,2.44571
8,7.90431,1.62198,1.62198,2.33617,2.42483
8,7.956,1.60054,1.60054,2.32354,2.41334
8,8,1.582,1.582,2.31262,2.40338
8,8.09439,1.54138,1.54138,2.28866,2.38151
8,8.104,1.53718,1.53718,2.28618,2.37925
8,8.252,1.47101,1.47101,2.24701,2.34337
8,8.28905,1.45403,1.45403,2.23691,2.3341
8,8.4,1.40216,1.40216,2.20595,2.30562
8,8.48838,1.35978,1.35978,2.1805,2.28215
8,8.5,1.35414,1.35414,2.1771,2.27901
8,8.548,1.33068,1.33068,2.16293,2.26592
8,8.69251,1.2586,1.2586,2.11896,2.22521
8,8.696,1.25684,1.25684,2.11787,2.2242
8,8.844,1.18094,1.18094,2.0707,2.18035
8,8.90155,1.15098,1.15098,2.05178,2.16271
8,8.992,1.10334,1.10334,2.02137,2.13432
8,9,1.09909,1.09909,2.01864,2.13177
8,9.11561,1.03746,1.03746,1.97846,2.09418
