time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
7.47992,2.05984,0.765442,1.31111,1.58632,1.78852,1.97627,2.1493,2.32348,2.5302,2.80033,3.24265,All
7.56225,2.04003,0.752122,1.28927,1.56307,1.76015,1.9488,2.12596,2.30138,2.50948,2.78423,3.23044,All
7.64458,2.01811,0.741138,1.26635,1.53834,1.73929,1.92599,2.10139,2.28393,2.49003,2.764,3.21641,All
7.72691,1.99384,0.728463,1.24031,1.51552,1.71601,1.90495,2.08109,2.2634,2.47034,2.74241,3.2003,All
7.80924,1.96705,0.702177,1.2206,1.49487,1.69621,1.8799,2.05431,2.24133,2.449,2.72075,3.1806,All
7.89157,1.9434,0.682793,1.20137,1.47375,1.67276,1.85734,2.02927,2.21958,2.42711,2.70263,3.15903,All
7.9739,1.91777,0.672484,1.18194,1.44698,1.64892,1.83152,2.0074,2.19448,2.40242,2.67528,3.1401,All
8.05622,1.89508,0.650332,1.16257,1.42724,1.62503,1.80751,1.98496,2.17084,2.38379,2.65503,3.12192,All
8.13855,1.87285,0.628398,1.13812,1.39848,1.59972,1.78182,1.9607,2.1461,2.36085,2.63347,3.10788,All
8.22088,1.8493,0.597852,1.11771,1.37688,1.57811,1.75747,1.94,2.12031,2.3363,2.61227,3.09637,All
8.30321,1.82756,0.581225,1.09264,1.35227,1.55684,1.73315,1.91425,2.1007,2.31566,2.59145,3.0834,All
8.38554,1.80128,0.565629,1.06782,1.32591,1.53135,1.71132,1.89342,2.07516,2.29857,2.5686,3.06603,All
8.46787,1.77922,0.543677,1.04624,1.30106,1.50586,1.68813,1.87056,2.05671,2.2749,2.54567,3.05606,All
8.5502,1.7526,0.521769,1.02139,1.27847,1.48098,1.66625,1.845,2.03361,2.25205,2.52541,3.03813,All
8.63253,1.72878,0.491009,0.999732,1.25285,1.45531,1.64407,1.82199,2.01144,2.22905,2.50344,3.02244,All
8.71486,1.70666,0.474825,0.974359,1.23158,1.42844,1.61895,1.79961,1.99057,2.20201,2.47367,3.00226,All
8.79719,1.68318,0.460305,0.950559,1.20478,1.40097,1.5933,1.77304,1.96981,2.17174,2.45732,2.98602,All
8.87952,1.65675,0.434293,0.932934,1.17921,1.37698,1.56991,1.75257,1.9443,2.1488,2.44,2.96199,All
8.96185,1.63619,0.419106,0.910805,1.15425,1.35267,1.54576,1.72683,1.91809,2.12595,2.4218,2.94298,All
9.04418,1.6083,0.392888,0.892065,1.12709,1.32965,1.52279,1.70387,1.89569,2.10325,2.4011,2.92239,All
9.12651,1.5866,0.3668,0.868637,1.1061,1.30673,1.49579,1.67949,1.8716,2.07878,2.37819,2.90799,All
9.20884,1.56043,0.353969,0.845122,1.0778,1.27846,1.46894,1.65272,1.84572,2.05552,2.35514,2.90402,All
9.29116,1.53725,0.33912,0.818822,1.05538,1.25417,1.4458,1.62638,1.82172,2.03084,2.32988,2.88534,All
9.37349,1.51376,0.315969,0.791463,1.02998,1.22541,1.42279,1.60232,1.79915,2.01003,2.30687,2.85944,All
9.45582,1.48811,0.300839,0.75963,1.00515,1.19944,1.39828,1.57675,1.77439,1.986,2.28807,2.84332,All
9.53815,1.4623,0.27843,0.737704,0.973592,1.17953,1.3737,1.55318,1.7494,1.96528,2.26531,2.83135,All
9.62048,1.43698,0.266861,0.712569,0.950004,1.15346,1.34392,1.5293,1.72382,1.9429,2.25072,2.81993,All
9.70281,1.41249,0.241715,0.684424,0.92525,1.12866,1.31705,1.50422,1.69841,1.92177,2.23127,2.8024,All
9.78514,1.38845,0.226536,0.659702,0.901616,1.10726,1.29122,1.4764,1.67101,1.90437,2.21252,2.78144,All
9.86747,1.36475,0.208355,0.636469,0.87361,1.08164,1.2686,1.45517,1.65009,1.88135,2.19444,2.76262,All
9.9498,1.33944,0.18893,0.608763,0.848697,1.05311,1.2437,1.43009,1.62478,1.85496,2.17454,2.74709,All
10.0321,1.31299,0.165644,0.5839,0.82459,1.02662,1.22162,1.40509,1.60122,1.83176,2.15513,2.73445,All
10.1145,1.28712,0.133617,0.559533,0.801925,1.00029,1.19646,1.37956,1.57628,1.8084,2.13804,2.71124,All
10.1968,1.26428,0.108722,0.535725,0.779295,0.971845,1.16981,1.35249,1.55733,1.78452,2.1174,2.69688,All
10.2791,1.24214,0.0805536,0.51046,0.757386,0.946627,1.14108,1.32368,1.53461,1.76362,2.09854,2.68837,All
10.3614,1.21423,0.0535991,0.488591,0.731389,0.921226,1.11628,1.29984,1.50947,1.74581,2.08224,2.67629,All
10.4438,1.18673,0.0280124,0.464183,0.705418,0.892173,1.09172,1.27371,1.4876,1.72456,2.06393,2.66544,All
10.5261,1.16133,0,0.436753,0.676107,0.86058,1.06854,1.24852,1.46431,1.705,2.04561,2.65311,All
10.6084,1.13357,0,0.406724,0.649251,0.835349,1.04284,1.22414,1.44428,1.67999,2.02297,2.63537,All
10.6908,1.10855,0,0.383224,0.624729,0.80946,1.01582,1.19984,1.41957,1.65454,2.0031,2.61725,All
10.7731,1.07734,0,0.357639,0.598455,0.786258,0.987648,1.1743,1.39519,1.63367,1.97727,2.60555,All
10.8554,1.0469,0,0.324813,0.568967,0.761238,0.958136,1.15361,1.36876,1.61322,1.94844,2.59411,All
10.9378,1.02168,0,0.300688,0.540615,0.737568,0.934502,1.12477,1.34657,1.58725,1.9269,2.57713,All
11.0201,0.993072,0,0.274809,0.516261,0.713379,0.9031,1.09627,1.32434,1.56239,1.90823,2.545,All
11.1024,0.970442,0,0.243297,0.485201,0.690024,0.874108,1.06922,1.29641,1.54559,1.88564,2.5298,All
11.1847,0.948577,0,0.214953,0.4564,0.666152,0.84913,1.04644,1.26935,1.51955,1.86226,2.51596,All
11.2671,0.925061,0,0.184597,0.430041,0.639614,0.825819,1.02113,1.24443,1.49774,1.83866,2.49855,All
11.3494,0.89975,0,0.158699,0.405652,0.608325,0.800237,0.994973,1.21756,1.47338,1.81686,2.48505,All
11.4317,0.872808,0,0.1285,0.378456,0.579826,0.775837,0.970693,1.19478,1.44798,1.7887,2.46003,All
11.5141,0.847509,0,0.0998112,0.355047,0.554829,0.752618,0.946409,1.16796,1.42018,1.75977,2.44,All
11.5964,0.8231,0,0.0663429,0.329952,0.531051,0.727682,0.921442,1.14495,1.39664,1.73634,2.43037,All
11.6787,0.7969,0,0.0369294,0.300543,0.505431,0.70118,0.890589,1.11698,1.37519,1.7117,2.41193,All
11.761,0.77174,0,0.0118675,0.273907,0.475723,0.677605,0.866684,1.09222,1.34875,1.68924,2.39215,All
11.8434,0.748071,0,0,0.247198,0.447623,0.650296,0.842785,1.06738,1.32521,1.66539,2.37445,All
11.9257,0.7212,0,0,0.219726,0.423915,0.618031,0.819237,1.03959,1.29348,1.64266,2.35278,All
12.008,0.696893,0,0,0.188811,0.402934,0.59068,0.793335,1.01238,1.26302,1.62049,2.32991,All
12.0904,0.675718,0,0,0.158518,0.377262,0.563743,0.772302,0.981545,1.23286,1.58811,2.30286,All
12.1727,0.650469,0,0,0.129094,0.351833,0.537402,0.744915,0.952165,1.20264,1.56457,2.28501,All
12.255,0.622418,0,0,0.101474,0.320492,0.50762,0.717539,0.924661,1.17803,1.5361,2.2641,All
12.3373,0.597618,0,0,0.0744333,0.290353,0.48066,0.691016,0.897474,1.14732,1.50188,2.23972,All
12.4197,0.570579,0,0,0.0433811,0.262008,0.453715,0.663875,0.871579,1.12106,1.47257,2.21979,All
12.502,0.541612,0,0,0.0123795,0.236377,0.426296,0.634536,0.839036,1.09743,1.44867,2.20343,All
12.5843,0.510819,0,0,0,0.204985,0.400777,0.60809,0.812791,1.07073,1.42587,2.18563,All
12.6667,0.479356,0,0,0,0.177259,0.372253,0.575102,0.785735,1.0464,1.40164,2.17383,All
12.749,0.450267,0,0,0,0.145408,0.342668,0.546966,0.758441,1.02222,1.37639,2.15457,All
12.8313,0.421977,0,0,0,0.117649,0.314015,0.519663,0.729502,0.989902,1.35292,2.1476,All
12.9137,0.390284,0,0,0,0.0786449,0.285143,0.489689,0.705209,0.962312,1.33076,2.13334,All
12.996,0.362406,0,0,0,0.0498893,0.253857,0.460344,0.676929,0.939758,1.31062,2.11929,All
13.0783,0.335332,0,0,0,0.0164653,0.2276,0.433233,0.647497,0.918461,1.29295,2.10829,All
13.1606,0.306569,0,0,0,0,0.198325,0.404736,0.61934,0.893752,1.26884,2.08422,All
13.243,0.274293,0,0,0,0,0.169127,0.375175,0.59662,0.870976,1.24905,2.06479,All
13.3253,0.24591,0,0,0,0,0.141758,0.347145,0.573217,0.85093,1.23241,2.04814,All
13.4076,0.219594,0,0,0,0,0.115151,0.31719,0.551864,0.829337,1.21807,2.03828,All
13.49,0.189955,0,0,0,0,0.0828803,0.289943,0.532788,0.807906,1.20181,2.03069,All
13.5723,0.159148,0,0,0,0,0.052022,0.267527,0.511557,0.785504,1.18792,2.02007,All
13.6546,0.130582,0,0,0,0,0.0232446,0.243898,0.491017,0.764951,1.17164,1.99756,All
13.7369,0.107386,0,0,0,0,0,0.222091,0.471662,0.748097,1.14933,1.98525,All
13.8193,0.0836208,0,0,0,0,0,0.199675,0.450081,0.732936,1.13816,1.97739,All
13.9016,0.0595526,0,0,0,0,0,0.170255,0.424143,0.720819,1.1255,1.96185,All
13.9839,0.0332698,0,0,0,0,0,0.147516,0.404021,0.702398,1.11207,1.95152,All
14.0663,0.00862687,0,0,0,0,0,0.129482,0.385586,0.68804,1.10441,1.94451,All
14.1486,0,0,0,0,0,0,0.106671,0.366769,0.676825,1.09051,1.93412,All
14.2309,0,0,0,0,0,0,0.0817365,0.345774,0.65932,1.07851,1.92302,All
14.3133,0,0,0,0,0,0,0.0582829,0.32491,0.644107,1.06677,1.91104,All
14.3956,0,0,0,0,0,0,0.03733,0.30959,0.631175,1.05483,1.89708,All
14.4779,0,0,0,0,0,0,0.0157042,0.291645,0.615618,1.04132,1.8847,All
14.5602,0,0,0,0,0,0,0,0.26894,0.60408,1.03021,1.86954,All
14.6426,0,0,0,0,0,0,0,0.250533,0.591081,1.02158,1.85932,All
14.7249,0,0,0,0,0,0,0,0.237288,0.579632,1.01213,1.84582,All
14.8072,0,0,0,0,0,0,0,0.220209,0.565888,1.00247,1.83987,All
14.8896,0,0,0,0,0,0,0,0.201239,0.556756,0.991356,1.83175,All
14.9719,0,0,0,0,0,0,0,0.184444,0.543496,0.977783,1.81809,All
15.0542,0,0,0,0,0,0,0,0.169173,0.526406,0.965974,1.80662,All
15.1365,0,0,0,0,0,0,0,0.158342,0.514952,0.952695,1.79444,All
15.2189,0,0,0,0,0,0,0,0.14266,0.501913,0.944118,1.78821,All
15.3012,0,0,0,0,0,0,0,0.125063,0.49055,0.93333,1.78107,All
15.3835,0,0,0,0,0,0,0,0.108735,0.47936,0.924609,1.77425,All
15.4659,0,0,0,0,0,0,0,0.0957387,0.468867,0.912229,1.76625,All
15.5482,0,0,0,0,0,0,0,0.083053,0.454388,0.902014,1.75296,All
15.6305,0,0,0,0,0,0,0,0.0671696,0.442461,0.894464,1.74741,All
15.7129,0,0,0,0,0,0,0,0.0514815,0.432283,0.887905,1.73333,All
15.7952,0,0,0,0,0,0,0,0.0390328,0.423412,0.871717,1.71683,All
15.8775,0,0,0,0,0,0,0,0.0247112,0.411702,0.858254,1.69843,All
15.9598,0,0,0,0,0,0,0,0.0109088,0.405314,0.847872,1.68604,All
16.0422,0,0,0,0,0,0,0,0,0.394408,0.83926,1.68002,All
16.1245,0,0,0,0,0,0,0,0,0.38288,0.832782,1.67493,All
16.2068,0,0,0,0,0,0,0,0,0.37358,0.821105,1.66587,All
16.2892,0,0,0,0,0,0,0,0,0.361393,0.813308,1.66041,All
16.3715,0,0,0,0,0,0,0,0,0.347391,0.804638,1.64633,All
16.4538,0,0,0,0,0,0,0,0,0.336237,0.796103,1.63584,All
16.5361,0,0,0,0,0,0,0,0,0.325639,0.786878,1.62463,All
16.6185,0,0,0,0,0,0,0,0,0.313862,0.776487,1.61246,All
16.7008,0,0,0,0,0,0,0,0,0.300805,0.767102,1.60526,All
16.7831,0,0,0,0,0,0,0,0,0.293151,0.754898,1.5936,All
16.8655,0,0,0,0,0,0,0,0,0.276781,0.748062,1.58415,All
16.9478,0,0,0,0,0,0,0,0,0.266514,0.738235,1.57144,All
17.0301,0,0,0,0,0,0,0,0,0.255884,0.733274,1.55782,All
17.1124,0,0,0,0,0,0,0,0,0.248131,0.729061,1.55236,All
17.1948,0,0,0,0,0,0,0,0,0.233287,0.717384,1.54295,All
17.2771,0,0,0,0,0,0,0,0,0.221139,0.708509,1.53344,All
17.3594,0,0,0,0,0,0,0,0,0.210066,0.703099,1.52962,All
17.4418,0,0,0,0,0,0,0,0,0.194084,0.693063,1.52638,All
17.5241,0,0,0,0,0,0,0,0,0.185129,0.684722,1.51775,All
17.6064,0,0,0,0,0,0,0,0,0.175713,0.675195,1.5144,All
17.6888,0,0,0,0,0,0,0,0,0.165901,0.665279,1.51007,All
17.7711,0,0,0,0,0,0,0,0,0.15531,0.660154,1.50672,All
17.8534,0,0,0,0,0,0,0,0,0.145774,0.651738,1.49837,All
17.9357,0,0,0,0,0,0,0,0,0.137877,0.643953,1.4956,All
18.0181,0,0,0,0,0,0,0,0,0.129547,0.633247,1.48737,All
18.1004,0,0,0,0,0,0,0,0,0.122647,0.626745,1.48002,All
18.1827,0,0,0,0,0,0,0,0,0.114409,0.61733,1.47279,All
18.2651,0,0,0,0,0,0,0,0,0.105398,0.611216,1.46185,All
18.3474,0,0,0,0,0,0,0,0,0.0956713,0.602646,1.45768,All
18.4297,0,0,0,0,0,0,0,0,0.0858088,0.59793,1.4546,All
18.512,0,0,0,0,0,0,0,0,0.0738157,0.594511,1.4516,All
18.5944,0,0,0,0,0,0,0,0,0.0656442,0.58782,1.44124,All
18.6767,0,0,0,0,0,0,0,0,0.0556139,0.580128,1.43176,All
18.759,0,0,0,0,0,0,0,0,0.0436531,0.574107,1.41999,All
18.8414,0,0,0,0,0,0,0,0,0.0339623,0.567246,1.41426,All
18.9237,0,0,0,0,0,0,0,0,0.0277304,0.560142,1.41209,All
19.006,0,0,0,0,0,0,0,0,0.0215527,0.553838,1.41049,All
19.0884,0,0,0,0,0,0,0,0,0.0113162,0.545651,1.4049,All
19.1707,0,0,0,0,0,0,0,0,0.00196873,0.538709,1.4015,All
19.253,0,0,0,0,0,0,0,0,0,0.531883,1.39728,All
19.3353,0,0,0,0,0,0,0,0,0,0.527897,1.39454,All
19.4177,0,0,0,0,0,0,0,0,0,0.523539,1.39279,All
19.5,0,0,0,0,0,0,0,0,0,0.52022,1.38888,All
