ID,time,prediction_pwRes,pwRes,pwRes_simBlq,prediction_iwRes_mean,iwRes_mean,iwRes_mean_simBlq,prediction_iwRes_mode,iwRes_mode,iwRes_mode_simBlq,prediction_npde,npde,npde_simBlq,censored,split,color,filter
8,6.5,2.06942,-0.566645,-0.734936,2.60824,-1.24294,-1.86109,2.66711,-1.26897,-1.33686,2.06942,-0.472984,-0.703649,1,All,#4682B4,0
8,7,1.93798,1.63909,1.63909,2.52546,1.33769,1.33769,2.59525,1.23657,1.23657,1.93798,1.49584,1.49584,0,All,#4682B4,0
8,7.5,1.7756,0.911913,0.911913,2.42748,0.451593,0.451593,2.50796,0.359361,0.359361,1.7756,0.885999,0.885999,0,All,#4682B4,0
8,8,1.5803,1.49907,1.49907,2.31207,1.19228,1.19228,2.40342,1.05489,1.05489,1.5803,1.42075,1.42075,0,All,#4682B4,0
8,8.5,1.35207,0.550198,0.550198,2.17637,0.0151713,0.0151713,2.27901,-0.094616,-0.094616,1.35207,0.630472,0.630472,0,All,#4682B4,0
8,9,1.09666,0.24256,0.24256,2.01752,-0.321218,-0.321218,2.13173,-0.433801,-0.433801,1.09666,0.358354,0.358354,0,All,#4682B4,0
8,9.5,0.827579,0.673749,0.673749,1.83335,0.471253,0.471253,1.95853,0.286306,0.286306,0.827579,0.761492,0.761492,0,All,#4682B4,0
8,10,0.56154,-0.0155761,-0.595618,1.62261,-0.526429,-1.18301,1.75738,-0.671836,-1.05506,0.56154,0.141885,-0.433581,1,All,#4682B4,0
8,10.5,0.316844,0.0205895,-0.984442,1.38902,-0.207572,-1.80007,1.53124,-0.413296,-0.61843,0.316844,0.191693,-0.977335,1,All,#4682B4,0
8,11,0.102384,0.133664,-0.920724,1.14709,0.259567,-0.397558,1.28997,-0.0375048,-0.494549,0.102384,0.323423,-0.84875,1,All,#4682B4,0
8,11.5,0,0.289867,-0.976491,0.928289,0.891741,0.229439,1.06154,0.475711,-1.77626,0,0.500285,-0.949519,1,All,#4682B4,0
8,12,0,0.409725,-0.949311,0.757507,1.63894,-0.5847,0.878416,1.07991,0.678317,0,0.577251,-1.09283,1,All,#4682B4,0
8,12.5,0,0.596698,-0.846059,0.639458,2.38872,0.330725,0.746065,1.70123,-0.0882715,0,0.788575,-0.816303,1,All,#4682B4,0
8,13,0,0.851624,-0.768111,0.558427,3.08685,-1.09782,0.652373,2.29347,0.335115,0,0.988696,-0.972919,1,All,#4682B4,0
8,13.5,0,1.06544,-0.675422,0.498299,3.75164,1.17877,0.581736,2.8661,-0.275166,0,1.14517,-0.592811,1,All,#4682B4,0
8,14,0,1.24865,-0.574499,0.451262,4.3952,-0.144101,0.524601,3.4421,0.534046,0,1.28995,-0.0815936,1,All,#4682B4,0
8,14.5,0,1.38839,-0.520528,0.410655,5.06936,0.548462,0.473377,4.07669,0.188563,0,1.3182,0.133027,1,All,#4682B4,0
8,15,0,1.41787,-0.453136,0.370178,5.88855,0.927869,0.425401,4.80966,0.744588,0,1.47047,-0.16784,1,All,#4682B4,0
8,15.5,0,1.605,-0.444291,0.33108,6.87002,1.60095,0.378852,5.69826,0.163165,0,1.51544,0.25425,1,All,#4682B4,0
8,16,0,1.77372,-0.420997,0.291843,8.11936,-0.0912668,0.332447,6.83182,-1.77713,0,1.55442,-0.330511,1,All,#4682B4,0
8,16.5,0,2.21575,-0.415079,0.252128,9.77989,0.840272,0.285936,8.33715,0.027945,0,1.63707,0.1089,1,All,#4682B4,0
8,17,0,2.11144,-0.372588,0.211129,12.1495,1.31432,0.239335,10.4321,-1.32848,0,1.72681,-0.221824,1,All,#4682B4,0
8,17.5,0,2.12684,-0.364423,0.169961,15.6791,-0.468603,0.192386,13.5691,-1.57923,0,1.64979,0.154979,1,All,#4682B4,0
8,18,0,2.38454,-0.355333,0.127752,21.6599,-0.0648238,0.144998,18.7955,0.700343,0,1.82271,-0.140426,1,All,#4682B4,0
8,18.5,0,2.52615,-0.350681,0.0854852,33.567,0.307103,0.097267,29.2076,0.512844,0,1.7484,0.501331,1,All,#4682B4,0
8,19,0,2.15692,-0.291542,0.0422764,70.3502,0.432994,0.0488683,60.5338,-0.591188,0,1.69361,-0.147388,1,All,#4682B4,0
8,19.5,0,2.58889,-0.307976,0,5.71957e+15,0,0.000739154,4159.86,0.193192,0,2.01731,0.0138687,1,All,#4682B4,0
9,1,0,26.7317,-0.072608,0,5.71957e+15,0,0,5.71957e+15,0,0,2.86175,1.1456,1,All,#4682B4,0
9,1.5,0,2.75676,-0.258651,0,5.71957e+15,0,0,5.71957e+15,1.68833,0,1.78117,0.111349,1,All,#4682B4,0
9,2,0,0.950177,-0.457043,0.468387,4.14593,0.858659,0.343023,6.5465,0.683038,0,1.13706,-0.0709804,1,All,#4682B4,0
9,2.5,1.04267,0.267293,0.169596,1.46951,-0.328896,-0.672496,1.26008,0.0190766,-0.022921,1.04267,0.53817,0.476462,1,All,#4682B4,0
9,3,1.6954,0.922741,0.922741,1.949,0.921021,0.921021,1.71131,1.38542,1.38542,1.6954,0.815979,0.815979,0,All,#4682B4,0
9,3.5,2.06854,0.853559,0.853559,2.20304,0.887339,0.887339,1.97517,1.2692,1.2692,2.06854,0.91384,0.91384,0,All,#4682B4,0
9,4,2.27279,0.686766,0.686766,2.3056,0.813665,0.813665,2.12549,1.08788,1.08788,2.27279,0.693797,0.693797,0,All,#4682B4,0
9,4.5,2.347,0.48728,0.48728,2.30407,0.552958,0.552958,2.19103,0.706475,0.706475,2.347,0.540989,0.540989,0,All,#4682B4,0
9,5,2.33123,0.408981,0.408981,2.23345,0.636198,0.636198,2.18546,0.703359,0.703359,2.33123,0.425392,0.425392,0,All,#4682B4,0
9,5.5,2.26472,-0.719552,-0.749074,2.11535,-0.968093,-1.3385,2.12889,-0.977344,-0.978545,2.26472,-0.626058,-0.661727,1,All,#4682B4,0
9,6,2.17388,-0.693335,-0.955794,1.9623,-0.854654,-1.62556,2.03593,-0.91136,-2.06315,2.17388,-0.685685,-1.00304,1,All,#4682B4,0
9,6.5,2.06942,-0.204727,-0.204727,1.77915,-0.0533083,-0.0533083,1.91427,-0.220535,-0.220535,2.06942,-0.131195,-0.131195,0,All,#4682B4,0
9,7,1.93798,-0.562613,-0.569185,1.56859,-0.46114,-0.71552,1.7683,-0.682644,-1.00598,1.93798,-0.52507,-0.530768,1,All,#4682B4,0
9,7.5,1.7756,-0.318604,-0.318604,1.33419,0.446323,0.446323,1.60116,-0.032016,-0.032016,1.7756,-0.208589,-0.208589,0,All,#4682B4,0
9,8,1.5803,-0.449742,-0.959331,1.08662,0.408815,0.310642,1.41716,-0.251561,-0.895635,1.5803,-0.301074,-1.05234,1,All,#4682B4,0
9,8.5,1.35207,-0.287055,-0.364034,0.840098,1.23966,-0.429159,1.2227,0.0937065,-0.366523,1.35207,-0.144096,-0.2392,1,All,#4682B4,0
9,9,1.09666,-0.281236,-0.389798,0.612031,2.60432,0.388197,1.02707,0.572991,-1.13971,1.09666,-0.113224,-0.249997,1,All,#4682B4,0
9,9.5,0.827579,-0.181631,-0.610966,0.415104,4.98907,-0.404022,0.840576,1.23758,0.902772,0.827579,-0.0479397,-0.523641,1,All,#4682B4,0
9,10,0.56154,-0.0623705,-0.777239,0.252977,9.73895,-0.630415,0.668855,2.17726,-0.254977,0.56154,0.142479,-0.731455,1,All,#4682B4,0
9,10.5,0.316844,0.0215056,-1.00897,0.119298,23.3664,-0.361497,0.517417,3.52351,1.79482,0.316844,0.218919,-1.05942,1,All,#4682B4,0
9,11,0.102384,0.150453,-1.00169,0.00839949,363.858,1.26133,0.386568,5.53617,0.510461,0.102384,0.351256,-0.874527,1,All,#4682B4,0
9,11.5,0,0.295995,-1.01484,0,5.71957e+15,1.36977,0.272386,8.87237,1.9986,0,0.521947,-1.25658,1,All,#4682B4,0
9,12,0,0.439059,-0.939331,0,5.71957e+15,0,0.172545,15.408,-1.22616,0,0.571351,-0.8519,1,All,#4682B4,0
9,12.5,0,0.638599,-0.831942,0,5.71957e+15,0,0.0827465,34.7581,0.679056,0,0.794943,-0.594881,1,All,#4682B4,0
9,13,0,0.703099,-0.754077,0,5.71957e+15,0,0.000106305,28938.6,-0.132094,0,0.818746,-0.644762,1,All,#4682B4,0
9,13.5,0,0.995944,-0.685178,0,5.71957e+15,1.65002,0,5.71957e+15,1.17315,0,1.12477,-0.263071,1,All,#4682B4,0
9,14,0,1.1867,-0.630868,0,5.71957e+15,0,0,5.71957e+15,1.91476,0,1.14954,-0.356774,1,All,#4682B4,0
9,14.5,0,1.48751,-0.564203,0,5.71957e+15,0,0,5.71957e+15,0,0,1.3942,-0.0132986,1,All,#4682B4,0
9,15,0,1.59888,-0.492918,0,5.71957e+15,1.56076,0,5.71957e+15,1.88495,0,1.43261,-0.462826,1,All,#4682B4,0
9,15.5,0,1.56959,-0.450883,0,5.71957e+15,0,0,5.71957e+15,0,0,1.42132,-0.0203499,1,All,#4682B4,0
9,16,0,1.82708,-0.432294,0,5.71957e+15,0,0,5.71957e+15,1.53676,0,1.50337,0.0264106,1,All,#4682B4,0
9,16.5,0,2.02566,-0.39963,0,5.71957e+15,0,0,5.71957e+15,0,0,1.55471,0.308143,1,All,#4682B4,0
9,17,0,2.03939,-0.401219,0,5.71957e+15,0,0,5.71957e+15,0,0,1.57875,0.521454,1,All,#4682B4,0
9,17.5,0,2.05845,-0.365249,0,5.71957e+15,0,0,5.71957e+15,1.32371,0,1.65535,-0.064477,1,All,#4682B4,0
10,1,0,13.087,-0.0598133,0,5.71957e+15,0,0,5.71957e+15,0,0,2.67449,0.168496,1,All,#4682B4,0
10,1.5,0,2.67958,-0.234839,0.44253,4.52973,-0.981373,0.225074,11.2467,1.69178,0,1.84553,1.03125,1,All,#4682B4,0
10,2,0,2.95499,2.95499,2.21226,0.654541,0.654541,2.15481,0.736586,0.736586,0,1.87679,1.87679,0,All,#4682B4,0
10,2.5,1.04267,2.67258,2.67258,2.75773,0.959491,0.959491,2.73212,0.991198,0.991198,1.04267,2.00565,2.00565,0,All,#4682B4,0
10,3,1.6954,2.45598,2.45598,2.91649,1.29037,1.29037,2.92348,1.2815,1.2815,1.6954,2.24657,2.24657,0,All,#4682B4,0
10,3.5,2.06854,1.85265,1.85265,2.87122,1.18861,1.18861,2.90122,1.15127,1.15127,2.06854,1.71757,1.71757,0,All,#4682B4,0
10,4,2.27279,0.761969,0.761969,2.74312,0.156206,0.156206,2.78696,0.115645,0.115645,2.27279,0.816097,0.816097,0,All,#4682B4,0
10,4.5,2.347,-0.237383,-0.237383,2.58616,-0.876917,-0.876917,2.63931,-0.908039,-0.908039,2.347,-0.182931,-0.182931,0,All,#4682B4,0
10,5,2.33123,-0.0373332,-0.0373332,2.42053,-0.43088,-0.43088,2.48102,-0.479439,-0.479439,2.33123,-0.000715225,-0.000715225,0,All,#4682B4,0
10,5.5,2.26472,-0.599516,-0.70016,2.25482,-1.05805,-1.09869,2.32164,-1.09732,-1.49491,2.26472,-0.558921,-0.669247,1,All,#4682B4,0
10,6,2.17388,-0.128422,-0.128422,2.09432,-0.317308,-0.317308,2.16636,-0.387313,-0.387313,2.17388,-0.0289739,-0.0289739,0,All,#4682B4,0
10,6.5,2.06942,0.779136,0.779136,1.94382,1.32873,1.32873,2.01944,1.18827,1.18827,2.06942,0.837642,0.837642,0,All,#4682B4,0
10,7,1.93798,1.12768,1.12768,1.80823,2.06552,2.06552,1.88639,1.87957,1.87957,1.93798,1.09296,1.09296,0,All,#4682B4,0
10,7.5,1.7756,-0.0130811,-0.0130811,1.69213,0.183066,0.183066,1.76945,0.0692058,0.0692058,1.7756,0.167198,0.167198,0,All,#4682B4,0
10,8,1.5803,0.172636,0.172636,1.59868,0.532356,0.532356,1.67389,0.3996,0.3996,1.5803,0.362825,0.362825,0,All,#4682B4,0
10,8.5,1.35207,-0.284496,-0.462684,1.52886,-0.410162,-1.18698,1.60027,-0.499966,-2.24276,1.35207,-0.142708,-0.389675,1,All,#4682B4,0
10,9,1.09666,-0.182681,-0.520063,1.47825,-0.341265,-0.360688,1.54684,-0.433552,-0.599279,1.09666,-0.00998797,-0.375255,1,All,#4682B4,0
10,9.5,0.827579,-0.0910951,-0.653612,1.41543,-0.248898,-1.88103,1.48557,-0.351522,-1.81727,0.827579,0.0829286,-0.572053,1,All,#4682B4,0
10,10,0.56154,0.573174,0.573174,1.33162,0.852079,0.852079,1.4041,0.683037,0.683037,0.56154,0.749701,0.749701,0,All,#4682B4,0
10,10.5,0.316844,0.20433,-0.892525,1.22865,0.0815282,-0.451475,1.30462,-0.0642761,-0.456154,0.316844,0.369402,-0.806632,1,All,#4682B4,0
10,11,0.102384,0.640721,0.640721,1.11259,1.14834,1.14834,1.19168,0.911357,0.911357,0.102384,0.78313,0.78313,0,All,#4682B4,0
10,11.5,0,0.397033,-0.975191,0.989474,0.686802,-0.726219,1.07088,0.450452,0.281511,0,0.537314,-1.27517,1,All,#4682B4,0
10,12,0,0.579358,-0.900515,0.864228,1.13741,-0.366523,0.947716,0.823804,-1.11102,0,0.724579,-0.795935,1,All,#4682B4,0
10,12.5,0,0.670002,-0.820216,0.739468,1.73802,-1.60595,0.824223,1.3102,0.74818,0,0.833192,-0.807353,1,All,#4682B4,0
10,13,0,0.842431,-0.727152,0.616528,2.56766,0.268843,0.703053,1.95352,0.0813431,0,0.993332,-0.468249,1,All,#4682B4,0
10,13.5,0,1.09747,-0.642038,0.495344,3.78847,0.511665,0.584775,2.83862,0.0590821,0,1.15765,-0.653282,1,All,#4682B4,0
10,14,0,1.48239,-0.604754,0.375366,5.77368,0.254977,0.46738,4.16009,2.30923,0,1.29286,-0.528711,1,All,#4682B4,0
10,14.5,0,1.63882,-0.580222,0.256116,9.58992,1.79482,0.350775,6.34827,-0.465195,0,1.4019,0.0326548,1,All,#4682B4,0
10,15,0,1.49486,-0.482667,0.137451,19.9604,0.510461,0.233817,10.7355,-1.08549,0,1.41235,-0.420889,1,All,#4682B4,0
10,15.5,0,1.94936,-0.501856,0.0188763,160.563,1.9986,0.118387,23.5649,0.2322,0,1.4746,0.205355,1,All,#4682B4,0
10,16,0,2.06322,-0.454131,0,5.71957e+15,0,0.0024205,1268.62,0.619949,0,1.56863,-0.339014,1,All,#4682B4,0
10,16.5,0,1.78816,-0.427234,0,5.71957e+15,0,0,5.71957e+15,0,0,1.4802,0.372968,1,All,#4682B4,0
11,1,0,20.5174,-0.0646681,0,5.71957e+15,0,0,5.71957e+15,2.08212,0,2.86282,0.413219,1,All,#4682B4,0
11,1.5,0,3.03652,-0.260677,0,5.71957e+15,1.53315,0,5.71957e+15,1.26979,0,1.95193,0.330803,1,All,#4682B4,0
11,2,0,2.33376,2.33376,1.48948,1.25318,1.25318,1.38057,1.54313,1.54313,0,1.6256,1.6256,0,All,#4682B4,0
11,2.5,1.04267,0.399521,0.0514996,2.2616,-1.06214,-1.30205,2.1805,-1.01155,-1.96461,1.04267,0.664589,0.446458,1,All,#4682B4,0
11,3,1.6954,1.06198,1.06198,2.58015,0.0749706,0.0749706,2.49783,0.157277,0.157277,1.6954,1.00895,1.00895,0,All,#4682B4,0
11,3.5,2.06854,1.20145,1.20145,2.74399,0.543833,0.543833,2.66131,0.635989,0.635989,2.06854,1.15575,1.15575,0,All,#4682B4,0
11,4,2.27279,0.615196,0.615196,2.81934,-0.0338004,-0.0338004,2.74032,0.0350806,0.0350806,2.27279,0.574253,0.574253,0,All,#4682B4,0
11,4.5,2.347,0.933185,0.933185,2.83967,0.529193,0.529193,2.76525,0.608638,0.608638,2.347,0.960496,0.960496,0,All,#4682B4,0
11,5,2.33123,0.794038,0.794038,2.82985,0.351112,0.351112,2.76076,0.420525,0.420525,2.33123,0.766505,0.766505,0,All,#4682B4,0
11,5.5,2.26472,0.0728966,0.0728966,2.80345,-0.495522,-0.495522,2.74122,-0.451778,-0.451778,2.26472,0.11193,0.11193,0,All,#4682B4,0
11,6,2.17388,0.962885,0.962885,2.75792,0.493714,0.493714,2.70662,0.548989,0.548989,2.17388,0.955781,0.955781,0,All,#4682B4,0
11,6.5,2.06942,1.51984,1.51984,2.6903,1.15232,1.15232,2.6551,1.1997,1.1997,2.06942,1.41995,1.41995,0,All,#4682B4,0
11,7,1.93798,1.29812,1.29812,2.59485,0.751666,0.751666,2.58302,0.766208,0.766208,1.93798,1.24146,1.24146,0,All,#4682B4,0
11,7.5,1.7756,1.99082,1.99082,2.46252,1.73875,1.73875,2.48414,1.70253,1.70253,1.7756,1.75387,1.75387,0,All,#4682B4,0
11,8,1.5803,0.447654,0.447654,2.28078,-0.0964254,-0.0964254,2.34973,-0.164678,-0.164678,1.5803,0.635874,0.635874,0,All,#4682B4,0
11,8.5,1.35207,-0.320998,-0.38432,2.03509,-0.910732,-1.54103,2.16861,-1.00381,-1.92617,1.35207,-0.163018,-0.223262,1,All,#4682B4,0
11,9,1.09666,-0.218262,-1.09331,1.71585,-0.629464,-1.2853,1.92912,-0.827693,-1.59706,1.09666,-0.0487618,-1.19455,1,All,#4682B4,0
11,9.5,0.827579,-0.161029,-0.880702,1.34478,-0.134713,-0.176081,1.61969,-0.523019,-0.898062,0.827579,0.0519966,-0.911331,1,All,#4682B4,0
11,10,0.56154,-0.0469878,-0.93746,1.01427,0.610799,0.194258,1.27146,-0.00278801,-1.04669,0.56154,0.134688,-0.895647,1,All,#4682B4,0
11,10.5,0.316844,0.055324,-0.859015,0.781547,1.51402,-1.51124,0.978056,0.723099,0.129066,0.316844,0.247802,-0.828893,1,All,#4682B4,0
11,11,0.102384,0.216608,-0.965229,0.613531,2.59203,-1.3721,0.778305,1.53041,0.447443,0.102384,0.382493,-0.854714,1,All,#4682B4,0
11,11.5,0,0.334467,-0.993394,0.482431,3.95472,-1.44214,0.634818,2.42389,0.807942,0,0.482596,-1.41441,1,All,#4682B4,0
11,12,0,0.412517,-0.929999,0.370898,5.87242,2.86285,0.524314,3.4453,-1.58557,0,0.620833,-0.998376,1,All,#4682B4,0
11,12.5,0,0.686054,-0.876709,0.26928,9.00265,-0.0813431,0.42918,4.74599,1.51373,0,0.808293,-0.889472,1,All,#4682B4,0
11,13,0,0.755669,-0.752838,0.17104,15.5649,0.0590821,0.341092,6.59726,0.778728,0,0.856767,-0.702589,1,All,#4682B4,0
11,13.5,0,1.03208,-0.673084,0.0745183,38.8636,2.30923,0.255374,9.6248,0.359154,0,1.02876,-0.207986,1,All,#4682B4,0
11,14,0,1.16447,-0.560714,0,5.71957e+15,1.30912,0.170548,15.6169,-0.220874,0,1.2138,-0.121397,1,All,#4682B4,0
11,14.5,0,1.44397,-0.555734,0,5.71957e+15,0,0.0857066,33.474,0.244286,0,1.31481,-0.349659,1,All,#4682B4,0
11,15,0,1.36843,-0.492337,0,5.71957e+15,0,0.000121291,25362.8,0.634316,0,1.27912,-0.171806,1,All,#4682B4,0
11,15.5,0,1.61133,-0.462831,0,5.71957e+15,1.90461,0,5.71957e+15,0,0,1.36941,-0.384545,1,All,#4682B4,0
12,1,0,6.69117,-0.0731882,0,5.71957e+15,2.08212,0,5.71957e+15,1.78027,0,2.63307,0.0604633,1,All,#4682B4,0
12,1.5,0,2.3493,-0.237033,0,5.71957e+15,1.26979,0,5.71957e+15,0,0,1.76198,1.04493,1,All,#4682B4,0
12,2,0,0.936462,-0.4514,0,5.71957e+15,1.39822,0,5.71957e+15,0,0,1.16914,0.323678,1,All,#4682B4,0
12,2.5,1.04267,0.283108,0.136319,0,5.71957e+15,0,0,5.71957e+15,1.02729,1.04267,0.478416,0.432115,1,All,#4682B4,0
12,3,1.6954,-0.0541341,-0.475462,0,5.71957e+15,1.24309,0,5.71957e+15,0,1.6954,0.144517,-0.164251,1,All,#4682B4,0
12,3.5,2.06854,-0.298358,-0.745584,0,5.71957e+15,0,0,5.71957e+15,0,2.06854,-0.157694,-0.537566,1,All,#4682B4,0
12,4,2.27279,-0.478911,-1.02573,0,5.71957e+15,0,0,5.71957e+15,0,2.27279,-0.379146,-0.868032,1,All,#4682B4,0
12,4.5,2.347,-0.621075,-1.06228,0.739933,1.7354,0.108736,0.450128,4.41238,1.9129,2.347,-0.621417,-1.013,1,All,#4682B4,0
12,5,2.33123,-0.684975,-1.1448,1.61318,-0.515348,-1.38675,1.56216,-0.453068,-0.530541,2.33123,-0.655403,-1.19773,1,All,#4682B4,0
12,5.5,2.26472,1.19731,1.19731,1.95587,2.185,2.185,1.96478,2.16412,2.16412,2.26472,1.16789,1.16789,0,All,#4682B4,0
12,6,2.17388,0.134517,0.134517,2.05935,0.236026,0.236026,2.09827,0.186727,0.186727,2.17388,0.240271,0.240271,0,All,#4682B4,0
12,6.5,2.06942,-0.639801,-0.655053,2.03201,-0.908441,-1.18362,2.08191,-0.944734,-1.26746,2.06942,-0.621818,-0.64429,1,All,#4682B4,0
12,7,1.93798,-0.121566,-0.121566,1.94345,-0.116486,-0.116486,1.99589,-0.177072,-0.177072,1.93798,-0.0431535,-0.0431535,0,All,#4682B4,0
12,7.5,1.7756,-0.528332,-0.723116,1.82419,-0.73595,-0.846244,1.8767,-0.783146,-1.44423,1.7756,-0.496768,-0.703361,1,All,#4682B4,0
