ID,time,prediction_pwRes,pwRes,pwRes_simBlq,prediction_iwRes_mean,iwRes_mean,iwRes_mean_simBlq,prediction_iwRes_mode,iwRes_mode,iwRes_mode_simBlq,prediction_npde,npde,npde_simBlq,censored,split,color,filter
17,11,-1.28532,0.612073,0.612073,-1.41953,1.81585,1.81585,-0.463383,1.93376,1.93376,-1.28532,0.762515,0.762515,0,All,#4682B4,0
17,12,-1.8256,0.247053,0.247053,-2.18411,1.15702,1.15702,-1.24773,0.919302,0.919302,-1.8256,0.163338,0.163338,0,All,#4682B4,0
17,13,-2.25822,0.513272,0.513272,-2.85776,1.25428,1.25428,-1.95956,1.11822,1.11822,-2.25822,0.550123,0.550123,0,All,#4682B4,0
17,14,-2.63939,0.650755,0.389179,-3.46911,1.24551,-1.55345,-2.59152,1.13537,0.609983,-2.63939,0.680575,0.362768,1,All,#4682B4,0
18,-1,-7,1.46931,1.46931,-7,1.45997,1.45997,-7,1.45997,1.45997,-7,1.37582,1.37582,0,All,#4682B4,0
18,0,-7,1.4987,1.4987,-7,1.48489,1.48489,-7,1.48489,1.48489,-7,1.51761,1.51761,0,All,#4682B4,0
18,1,-7,1.33266,1.33266,-7,1.43853,1.43853,-7,1.43853,1.43853,-7,1.39623,1.39623,0,All,#4682B4,0
18,2,-1.46233,0.689374,0.204999,-7,1.43675,0.719265,-7,1.43675,0.544024,-1.46233,0.521216,0.0209025,1,All,#4682B4,0
18,3,1.4853,0.0389714,-0.175924,-0.113328,-0.377066,-0.414399,-0.386491,0.111569,-0.65549,1.4853,-0.371,-0.634646,1,All,#4682B4,0
18,4,2.32409,-0.106633,-0.106633,1.92219,-0.742012,-0.742012,1.79258,-0.695033,-0.695033,2.32409,-0.297629,-0.297629,0,All,#4682B4,0
18,5,2.36195,-0.0496695,-0.0496695,2.35957,-0.610207,-0.610207,2.2837,-0.58386,-0.58386,2.36195,-0.245718,-0.245718,0,All,#4682B4,0
18,6,2.09102,0.145281,0.145281,2.18985,-0.179799,-0.179799,2.18264,-0.17615,-0.17615,2.09102,0.115426,0.115426,0,All,#4682B4,0
18,7,1.69343,0.0737294,0.0737294,1.53882,-0.0506386,-0.0506386,1.63803,-0.117575,-0.117575,1.69343,-0.0304746,-0.0304746,0,All,#4682B4,0
18,8,1.09248,0.047482,0.047482,0.288123,1.1956,1.1956,0.56277,0.599467,0.599467,1.09248,0.0112758,0.0112758,0,All,#4682B4,0
18,9,0.29198,0.101755,0.101755,-1.0271,1.81313,1.81313,-0.687884,1.84781,1.84781,0.29198,0.136695,0.136695,0,All,#4682B4,0
18,10,-0.56737,0.255808,0.255808,-1.87974,1.68146,1.68146,-1.52852,1.68391,1.68391,-0.56737,0.416055,0.416055,0,All,#4682B4,0
18,11,-1.28532,-0.0500134,-0.470925,-2.52736,1.12501,0.0764846,-2.16201,1.05732,-1.12633,-1.28532,-0.161434,-0.625026,1,All,#4682B4,0
18,12,-1.8256,0.186295,-0.594971,-3.10683,1.20611,-0.874212,-2.72043,1.15504,-0.70164,-1.8256,0.0614825,-0.831915,1,All,#4682B4,0
18,13,-2.25822,0.377366,0.0556137,-3.66528,1.26415,0.501455,-3.25682,1.22329,-0.208392,-2.25822,0.296514,-0.170192,1,All,#4682B4,0
18,14,-2.63939,0.605483,-0.717285,-4.21592,1.30861,-1.01913,-3.78499,1.27473,0.24404,-2.63939,0.633306,-0.878513,1,All,#4682B4,0
