rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
4,9,15,3.02531,-0.0283848,-0.700528,1,All,#4682B4,0
5,9,15,3.55776,-0.625478,-1.03561,1,All,#4682B4,0
6,9,15,4.07118,-1.20124,-1.33446,1,All,#4682B4,0
7,9,15,3.33107,-0.371268,-1.50081,1,All,#4682B4,0
8,9,15,3.51661,-0.579341,-1.09988,1,All,#4682B4,0
9,9,15,3.26426,-0.296343,-0.771493,1,All,#4682B4,0
10,9,15,3.83263,-0.933732,-1.44603,1,All,#4682B4,0
1,9,15.5,3.66204,0.20518,0.20518,0,All,#4682B4,0
2,9,15.5,2.55688,1.44452,1.44452,0,All,#4682B4,0
3,9,15.5,3.50906,0.37673,0.37673,0,All,#4682B4,0
4,9,15.5,2.79728,1.17493,1.17493,0,All,#4682B4,0
5,9,15.5,3.45797,0.434023,0.434023,0,All,#4682B4,0
6,9,15.5,3.96182,-0.131,-0.131,0,All,#4682B4,0
7,9,15.5,3.01887,0.926439,0.926439,0,All,#4682B4,0
8,9,15.5,3.38338,0.517665,0.517665,0,All,#4682B4,0
9,9,15.5,3.1518,0.777372,0.777372,0,All,#4682B4,0
10,9,15.5,3.70025,0.162326,0.162326,0,All,#4682B4,0
1,9,16,3.61845,0.324707,0.324707,0,All,#4682B4,0
2,9,16,2.26512,1.84236,1.84236,0,All,#4682B4,0
3,9,16,3.42705,0.539345,0.539345,0,All,#4682B4,0
4,9,16,2.57039,1.50002,1.50002,0,All,#4682B4,0
5,9,16,3.36102,0.613392,0.613392,0,All,#4682B4,0
6,9,16,3.8526,0.0621219,0.0621219,0,All,#4682B4,0
7,9,16,2.69503,1.36025,1.36025,0,All,#4682B4,0
8,9,16,3.25295,0.734586,0.734586,0,All,#4682B4,0
9,9,16,3.03881,0.974729,0.974729,0,All,#4682B4,0
10,9,16,3.56597,0.383563,0.383563,0,All,#4682B4,0
1,9,16.5,3.57905,-0.649357,-1.11186,1,All,#4682B4,0
2,9,16.5,1.9686,1.15664,0.187763,1,All,#4682B4,0
3,9,16.5,3.34555,-0.387508,-0.902348,1,All,#4682B4,0
4,9,16.5,2.34367,0.736019,0.396992,1,All,#4682B4,0
5,9,16.5,3.26169,-0.293465,-1.19366,1,All,#4682B4,0
6,9,16.5,3.74512,-0.835596,-1.02767,1,All,#4682B4,0
7,9,16.5,2.368,0.708732,-1.806,1,All,#4682B4,0
8,9,16.5,3.12288,-0.137802,-0.32617,1,All,#4682B4,0
9,9,16.5,2.92209,0.0873649,-0.126308,1,All,#4682B4,0
10,9,16.5,3.42903,-0.481122,-0.87335,1,All,#4682B4,0
1,9,17,3.54386,-0.609893,-1.02895,1,All,#4682B4,0
2,9,17,1.66799,1.49374,-1.38736,1,All,#4682B4,0
3,9,17,3.26485,-0.297009,-0.635873,1,All,#4682B4,0
4,9,17,2.1171,0.990101,-0.599395,1,All,#4682B4,0
5,9,17,3.16256,-0.182295,-0.369641,1,All,#4682B4,0
6,9,17,3.63759,-0.715009,-1.1688,1,All,#4682B4,0
7,9,17,2.03577,1.08131,-0.945974,1,All,#4682B4,0
8,9,17,2.9935,0.00728852,-1.10213,1,All,#4682B4,0
9,9,17,2.80478,0.218924,-0.547077,1,All,#4682B4,0
10,9,17,3.29021,-0.325445,-0.501886,1,All,#4682B4,0
1,9,17.5,3.50913,-0.570945,-1.62786,1,All,#4682B4,0
2,9,17.5,1.36315,1.83559,1.03231,1,All,#4682B4,0
3,9,17.5,3.18298,-0.205193,-2.01906,1,All,#4682B4,0
4,9,17.5,1.89081,1.24387,0.25763,1,All,#4682B4,0
5,9,17.5,3.06119,-0.0686166,-1.34699,1,All,#4682B4,0
6,9,17.5,3.53015,-0.594519,-2.11886,1,All,#4682B4,0
7,9,17.5,1.6991,1.45885,0.565628,1,All,#4682B4,0
8,9,17.5,2.86456,0.151891,-0.225348,1,All,#4682B4,0
9,9,17.5,2.68531,0.352905,-0.814737,1,All,#4682B4,0
10,9,17.5,3.14914,-0.167248,-0.440079,1,All,#4682B4,0
1,10,1,0,3.36426,0.349432,1,All,#4682B4,0
2,10,1,0,3.36426,0.146352,1,All,#4682B4,0
3,10,1,0,3.36426,1.12913,1,All,#4682B4,0
4,10,1,0,3.36426,0.526201,1,All,#4682B4,0
5,10,1,0,3.36426,0.459455,1,All,#4682B4,0
6,10,1,0,3.36426,0.811959,1,All,#4682B4,0
7,10,1,0,3.36426,1.29198,1,All,#4682B4,0
8,10,1,0,3.36426,1.40537,1,All,#4682B4,0
9,10,1,0,3.36426,0.198592,1,All,#4682B4,0
10,10,1,0,3.36426,0.187408,1,All,#4682B4,0
1,10,1.5,4.78027,-1.46936,-1.46936,0,All,#4682B4,0
2,10,1.5,3.94274,-0.53014,-0.53014,0,All,#4682B4,0
3,10,1.5,4.60255,-1.27006,-1.27006,0,All,#4682B4,0
4,10,1.5,2.71794,0.843371,0.843371,0,All,#4682B4,0
5,10,1.5,4.16822,-0.782997,-0.782997,0,All,#4682B4,0
6,10,1.5,3.81201,-0.383538,-0.383538,0,All,#4682B4,0
7,10,1.5,3.60325,-0.149434,-0.149434,0,All,#4682B4,0
8,10,1.5,3.74735,-0.31103,-0.31103,0,All,#4682B4,0
9,10,1.5,3.56679,-0.108548,-0.108548,0,All,#4682B4,0
10,10,1.5,3.35817,0.125411,0.125411,0,All,#4682B4,0
1,10,2,7.43054,-0.255166,-0.255166,0,All,#4682B4,0
2,10,2,7.6393,-0.489276,-0.489276,0,All,#4682B4,0
3,10,2,6.83455,0.413184,0.413184,0,All,#4682B4,0
4,10,2,7.5445,-0.382966,-0.382966,0,All,#4682B4,0
5,10,2,7.25193,-0.0548734,-0.0548734,0,All,#4682B4,0
6,10,2,6.83143,0.416686,0.416686,0,All,#4682B4,0
7,10,2,7.18651,0.0184954,0.0184954,0,All,#4682B4,0
8,10,2,7.58977,-0.433735,-0.433735,0,All,#4682B4,0
9,10,2,7.26551,-0.070101,-0.070101,0,All,#4682B4,0
10,10,2,7.82133,-0.693403,-0.693403,0,All,#4682B4,0
1,10,2.5,8.50316,-0.0282131,-0.0282131,0,All,#4682B4,0
2,10,2.5,8.5627,-0.0949835,-0.0949835,0,All,#4682B4,0
3,10,2.5,7.83889,0.716716,0.716716,0,All,#4682B4,0
4,10,2.5,8.60443,-0.141783,-0.141783,0,All,#4682B4,0
5,10,2.5,8.21296,0.297221,0.297221,0,All,#4682B4,0
6,10,2.5,7.88825,0.661357,0.661357,0,All,#4682B4,0
7,10,2.5,8.32312,0.173688,0.173688,0,All,#4682B4,0
8,10,2.5,8.60876,-0.14664,-0.14664,0,All,#4682B4,0
9,10,2.5,8.30105,0.198431,0.198431,0,All,#4682B4,0
10,10,2.5,8.80505,-0.366755,-0.366755,0,All,#4682B4,0
1,10,3,8.77576,0.508277,0.508277,0,All,#4682B4,0
2,10,3,8.86503,0.408161,0.408161,0,All,#4682B4,0
3,10,3,8.34995,0.985781,0.985781,0,All,#4682B4,0
4,10,3,8.81455,0.464769,0.464769,0,All,#4682B4,0
5,10,3,8.55463,0.756247,0.756247,0,All,#4682B4,0
6,10,3,8.33243,1.00543,1.00543,0,All,#4682B4,0
7,10,3,8.74668,0.540883,0.540883,0,All,#4682B4,0
8,10,3,8.89134,0.378661,0.378661,0,All,#4682B4,0
9,10,3,8.65426,0.644527,0.644527,0,All,#4682B4,0
10,10,3,8.83418,0.442755,0.442755,0,All,#4682B4,0
1,10,3.5,8.67686,0.130241,0.130241,0,All,#4682B4,0
2,10,3.5,8.83618,-0.0484254,-0.0484254,0,All,#4682B4,0
3,10,3.5,8.52371,0.301991,0.301991,0,All,#4682B4,0
4,10,3.5,8.67553,0.131738,0.131738,0,All,#4682B4,0
5,10,3.5,8.53419,0.29024,0.29024,0,All,#4682B4,0
6,10,3.5,8.40867,0.430995,0.430995,0,All,#4682B4,0
7,10,3.5,8.76012,0.036873,0.036873,0,All,#4682B4,0
8,10,3.5,8.82151,-0.0319746,-0.0319746,0,All,#4682B4,0
9,10,3.5,8.63746,0.174425,0.174425,0,All,#4682B4,0
10,10,3.5,8.58219,0.236406,0.236406,0,All,#4682B4,0
1,10,4,8.47792,-0.220828,-0.220828,0,All,#4682B4,0
2,10,4,8.63606,-0.398173,-0.398173,0,All,#4682B4,0
3,10,4,8.45647,-0.196775,-0.196775,0,All,#4682B4,0
4,10,4,8.4374,-0.175388,-0.175388,0,All,#4682B4,0
5,10,4,8.31945,-0.0431159,-0.0431159,0,All,#4682B4,0
6,10,4,8.30024,-0.0215789,-0.0215789,0,All,#4682B4,0
7,10,4,8.58668,-0.342797,-0.342797,0,All,#4682B4,0
8,10,4,8.62645,-0.387395,-0.387395,0,All,#4682B4,0
9,10,4,8.45235,-0.19215,-0.19215,0,All,#4682B4,0
10,10,4,8.26058,0.0229035,0.0229035,0,All,#4682B4,0
1,10,4.5,8.25692,-1.51944,-1.51944,0,All,#4682B4,0
2,10,4.5,8.36648,-1.6423,-1.6423,0,All,#4682B4,0
3,10,4.5,8.25234,-1.5143,-1.5143,0,All,#4682B4,0
4,10,4.5,8.17347,-1.42585,-1.42585,0,All,#4682B4,0
5,10,4.5,8.02162,-1.25557,-1.25557,0,All,#4682B4,0
6,10,4.5,8.12177,-1.36788,-1.36788,0,All,#4682B4,0
7,10,4.5,8.34938,-1.62312,-1.62312,0,All,#4682B4,0
8,10,4.5,8.39331,-1.67239,-1.67239,0,All,#4682B4,0
9,10,4.5,8.20385,-1.45992,-1.45992,0,All,#4682B4,0
10,10,4.5,7.92299,-1.14496,-1.14496,0,All,#4682B4,0
1,10,5,8.03293,-0.917246,-0.917246,0,All,#4682B4,0
2,10,5,8.07293,-0.962096,-0.962096,0,All,#4682B4,0
3,10,5,7.98826,-0.867145,-0.867145,0,All,#4682B4,0
4,10,5,7.90437,-0.773075,-0.773075,0,All,#4682B4,0
5,10,5,7.7043,-0.548707,-0.548707,0,All,#4682B4,0
6,10,5,7.91991,-0.790498,-0.790498,0,All,#4682B4,0
7,10,5,8.09247,-0.98401,-0.98401,0,All,#4682B4,0
8,10,5,8.14915,-1.04758,-1.04758,0,All,#4682B4,0
9,10,5,7.93418,-0.806498,-0.806498,0,All,#4682B4,0
10,10,5,7.58785,-0.418127,-0.418127,0,All,#4682B4,0
1,10,5.5,7.81183,-1.83109,-1.83109,0,All,#4682B4,0
2,10,5.5,7.78093,-1.79644,-1.79644,0,All,#4682B4,0
3,10,5.5,7.71162,-1.71871,-1.71871,0,All,#4682B4,0
4,10,5.5,7.63748,-1.63557,-1.63557,0,All,#4682B4,0
5,10,5.5,7.40567,-1.37561,-1.37561,0,All,#4682B4,0
6,10,5.5,7.71133,-1.71838,-1.71838,0,All,#4682B4,0
7,10,5.5,7.83179,-1.85347,-1.85347,0,All,#4682B4,0
8,10,5.5,7.90234,-1.93259,-1.93259,0,All,#4682B4,0
9,10,5.5,7.66031,-1.66117,-1.66117,0,All,#4682B4,0
10,10,5.5,7.26727,-1.2204,-1.2204,0,All,#4682B4,0
1,10,6,7.59697,-1.66528,-1.66528,0,All,#4682B4,0
2,10,6,7.50478,-1.56189,-1.56189,0,All,#4682B4,0
3,10,6,7.4519,-1.50259,-1.50259,0,All,#4682B4,0
4,10,6,7.37788,-1.41958,-1.41958,0,All,#4682B4,0
5,10,6,7.14895,-1.16286,-1.16286,0,All,#4682B4,0
6,10,6,7.50252,-1.55935,-1.55935,0,All,#4682B4,0
7,10,6,7.57425,-1.63979,-1.63979,0,All,#4682B4,0
8,10,6,7.65599,-1.73146,-1.73146,0,All,#4682B4,0
9,10,6,7.39075,-1.43401,-1.43401,0,All,#4682B4,0
10,10,6,6.9738,-0.966442,-0.966442,0,All,#4682B4,0
1,10,6.5,7.38968,0.84703,0.84703,0,All,#4682B4,0
2,10,6.5,7.25656,0.996319,0.996319,0,All,#4682B4,0
3,10,6.5,7.2277,1.02868,1.02868,0,All,#4682B4,0
4,10,6.5,7.12987,1.13839,1.13839,0,All,#4682B4,0
5,10,6.5,6.94522,1.34546,1.34546,0,All,#4682B4,0
6,10,6.5,7.29686,0.951121,0.951121,0,All,#4682B4,0
7,10,6.5,7.32483,0.91975,0.91975,0,All,#4682B4,0
8,10,6.5,7.41207,0.821918,0.821918,0,All,#4682B4,0
9,10,6.5,7.1321,1.13589,1.13589,0,All,#4682B4,0
10,10,6.5,6.72189,1.59591,1.59591,0,All,#4682B4,0
1,10,7,7.17195,1.505,1.505,0,All,#4682B4,0
2,10,7,7.04216,1.65055,1.65055,0,All,#4682B4,0
3,10,7,7.04666,1.6455,1.6455,0,All,#4682B4,0
4,10,7,6.90112,1.80871,1.80871,0,All,#4682B4,0
5,10,7,6.79463,1.92814,1.92814,0,All,#4682B4,0
6,10,7,7.09712,1.58891,1.58891,0,All,#4682B4,0
7,10,7,7.08855,1.59853,1.59853,0,All,#4682B4,0
8,10,7,7.17236,1.50454,1.50454,0,All,#4682B4,0
9,10,7,6.89117,1.81987,1.81987,0,All,#4682B4,0
10,10,7,6.52398,2.23165,2.23165,0,All,#4682B4,0
1,10,7.5,6.93825,-0.175219,-0.175219,0,All,#4682B4,0
2,10,7.5,6.86437,-0.0923679,-0.0923679,0,All,#4682B4,0
3,10,7.5,6.91075,-0.144387,-0.144387,0,All,#4682B4,0
4,10,7.5,6.69818,0.0939923,0.0939923,0,All,#4682B4,0
5,10,7.5,6.69123,0.101788,0.101788,0,All,#4682B4,0
6,10,7.5,6.90622,-0.1393,-0.1393,0,All,#4682B4,0
7,10,7.5,6.87097,-0.0997695,-0.0997695,0,All,#4682B4,0
8,10,7.5,6.93899,-0.176052,-0.176052,0,All,#4682B4,0
9,10,7.5,6.67465,0.120386,0.120386,0,All,#4682B4,0
10,10,7.5,6.38598,0.444101,0.444101,0,All,#4682B4,0
1,10,8,6.6947,0.317693,0.317693,0,All,#4682B4,0
2,10,8,6.72248,0.286543,0.286543,0,All,#4682B4,0
3,10,8,6.81564,0.182075,0.182075,0,All,#4682B4,0
4,10,8,6.52842,0.50417,0.50417,0,All,#4682B4,0
5,10,8,6.62642,0.394269,0.394269,0,All,#4682B4,0
6,10,8,6.72733,0.281104,0.281104,0,All,#4682B4,0
7,10,8,6.67767,0.3368,0.3368,0,All,#4682B4,0
8,10,8,6.71484,0.295117,0.295117,0,All,#4682B4,0
9,10,8,6.48842,0.549028,0.549028,0,All,#4682B4,0
10,10,8,6.30152,0.758618,0.758618,0,All,#4682B4,0
1,10,8.5,6.44963,-0.976345,-0.976345,0,All,#4682B4,0
2,10,8.5,6.61245,-1.15894,-1.15894,0,All,#4682B4,0
3,10,8.5,6.75596,-1.31986,-1.31986,0,All,#4682B4,0
4,10,8.5,6.37036,-0.88745,-0.88745,0,All,#4682B4,0
5,10,8.5,6.5907,-1.13454,-1.13454,0,All,#4682B4,0
6,10,8.5,6.56387,-1.10445,-1.10445,0,All,#4682B4,0
7,10,8.5,6.5134,-1.04785,-1.04785,0,All,#4682B4,0
8,10,8.5,6.5034,-1.03664,-1.03664,0,All,#4682B4,0
9,10,8.5,6.33605,-0.848975,-0.848975,0,All,#4682B4,0
10,10,8.5,6.22167,-0.720702,-0.720702,0,All,#4682B4,0
1,10,9,6.20809,0.0570954,0.0570954,0,All,#4682B4,0
2,10,9,6.52934,-0.303163,-0.303163,0,All,#4682B4,0
3,10,9,6.66854,-0.459269,-0.459269,0,All,#4682B4,0
4,10,9,6.19557,0.0711353,0.0711353,0,All,#4682B4,0
5,10,9,6.56835,-0.346908,-0.346908,0,All,#4682B4,0
6,10,9,6.41759,-0.177842,-0.177842,0,All,#4682B4,0
7,10,9,6.3811,-0.13693,-0.13693,0,All,#4682B4,0
8,10,9,6.30863,-0.0556533,-0.0556533,0,All,#4682B4,0
9,10,9,6.21835,0.0455816,0.0455816,0,All,#4682B4,0
10,10,9,6.09962,0.178729,0.178729,0,All,#4682B4,0
1,10,9.5,5.98501,0.167081,0.167081,0,All,#4682B4,0
2,10,9.5,6.46905,-0.375735,-0.375735,0,All,#4682B4,0
3,10,9.5,6.50007,-0.410523,-0.410523,0,All,#4682B4,0
4,10,9.5,6.00895,0.140237,0.140237,0,All,#4682B4,0
5,10,9.5,6.47635,-0.383917,-0.383917,0,All,#4682B4,0
6,10,9.5,6.26282,-0.144457,-0.144457,0,All,#4682B4,0
7,10,9.5,6.27804,-0.161526,-0.161526,0,All,#4682B4,0
8,10,9.5,6.13455,-0.000621249,-0.000621249,0,All,#4682B4,0
9,10,9.5,6.13429,-0.000322084,-0.000322084,0,All,#4682B4,0
10,10,9.5,5.93802,0.219781,0.219781,0,All,#4682B4,0
1,10,10,5.78496,0.262452,0.262452,0,All,#4682B4,0
2,10,10,6.39501,-0.421664,-0.421664,0,All,#4682B4,0
3,10,10,6.26611,-0.277118,-0.277118,0,All,#4682B4,0
4,10,10,5.81768,0.225765,0.225765,0,All,#4682B4,0
5,10,10,6.31371,-0.330491,-0.330491,0,All,#4682B4,0
6,10,10,6.08203,-0.0706875,-0.0706875,0,All,#4682B4,0
7,10,10,6.15701,-0.154766,-0.154766,0,All,#4682B4,0
8,10,10,5.98466,0.0385103,0.0385103,0,All,#4682B4,0
9,10,10,6.08029,-0.0687318,-0.0687318,0,All,#4682B4,0
10,10,10,5.74432,0.308031,0.308031,0,All,#4682B4,0
1,10,10.5,5.6104,0.0477773,0.0477773,0,All,#4682B4,0
2,10,10.5,6.22234,-0.638474,-0.638474,0,All,#4682B4,0
3,10,10.5,5.98474,-0.37202,-0.37202,0,All,#4682B4,0
4,10,10.5,5.62878,0.027166,0.027166,0,All,#4682B4,0
5,10,10.5,6.10071,-0.502069,-0.502069,0,All,#4682B4,0
6,10,10.5,5.87907,-0.25352,-0.25352,0,All,#4682B4,0
7,10,10.5,5.99856,-0.387512,-0.387512,0,All,#4682B4,0
8,10,10.5,5.86119,-0.233464,-0.233464,0,All,#4682B4,0
9,10,10.5,6.03115,-0.42406,-0.42406,0,All,#4682B4,0
10,10,10.5,5.52782,0.140376,0.140376,0,All,#4682B4,0
1,10,11,5.45839,0.731856,0.731856,0,All,#4682B4,0
2,10,11,5.95939,0.17002,0.17002,0,All,#4682B4,0
3,10,11,5.67191,0.492404,0.492404,0,All,#4682B4,0
4,10,11,5.4474,0.74417,0.74417,0,All,#4682B4,0
5,10,11,5.8593,0.282263,0.282263,0,All,#4682B4,0
6,10,11,5.65696,0.509174,0.509174,0,All,#4682B4,0
7,10,11,5.80518,0.342954,0.342954,0,All,#4682B4,0
8,10,11,5.75297,0.401501,0.401501,0,All,#4682B4,0
9,10,11,5.9027,0.23359,0.23359,0,All,#4682B4,0
10,10,11,5.30289,0.906236,0.906236,0,All,#4682B4,0
1,10,11.5,5.32621,0.54814,0.54814,0,All,#4682B4,0
2,10,11.5,5.63813,0.198345,0.198345,0,All,#4682B4,0
3,10,11.5,5.35022,0.521216,0.521216,0,All,#4682B4,0
4,10,11.5,5.27402,0.606669,0.606669,0,All,#4682B4,0
5,10,11.5,5.60457,0.235985,0.235985,0,All,#4682B4,0
6,10,11.5,5.42472,0.437663,0.437663,0,All,#4682B4,0
7,10,11.5,5.58371,0.259378,0.259378,0,All,#4682B4,0
8,10,11.5,5.6061,0.234269,0.234269,0,All,#4682B4,0
9,10,11.5,5.67825,0.153349,0.153349,0,All,#4682B4,0
10,10,11.5,5.0708,0.834559,0.834559,0,All,#4682B4,0
1,10,12,5.20957,1.18919,1.18919,0,All,#4682B4,0
2,10,12,5.29405,1.09446,1.09446,0,All,#4682B4,0
3,10,12,5.01931,1.40255,1.40255,0,All,#4682B4,0
4,10,12,5.10806,1.30303,1.30303,0,All,#4682B4,0
5,10,12,5.34817,1.03376,1.03376,0,All,#4682B4,0
6,10,12,5.19133,1.20964,1.20964,0,All,#4682B4,0
7,10,12,5.34406,1.03837,1.03837,0,All,#4682B4,0
8,10,12,5.41255,0.961567,0.961567,0,All,#4682B4,0
9,10,12,5.37127,1.00786,1.00786,0,All,#4682B4,0
10,10,12,4.83939,1.60431,1.60431,0,All,#4682B4,0
1,10,12.5,5.1021,-0.282706,-0.282706,0,All,#4682B4,0
2,10,12.5,4.95057,-0.11278,-0.11278,0,All,#4682B4,0
3,10,12.5,4.68941,0.180087,0.180087,0,All,#4682B4,0
4,10,12.5,4.94871,-0.110701,-0.110701,0,All,#4682B4,0
5,10,12.5,5.09227,-0.271687,-0.271687,0,All,#4682B4,0
6,10,12.5,4.96771,-0.132,-0.132,0,All,#4682B4,0
7,10,12.5,5.09631,-0.276216,-0.276216,0,All,#4682B4,0
8,10,12.5,5.17634,-0.365964,-0.365964,0,All,#4682B4,0
9,10,12.5,5.01583,-0.185963,-0.185963,0,All,#4682B4,0
10,10,12.5,4.608,0.271382,0.271382,0,All,#4682B4,0
1,10,13,5.00168,-1.5158,-1.5158,0,All,#4682B4,0
2,10,13,4.62191,-1.08992,-1.08992,0,All,#4682B4,0
3,10,13,4.36109,-0.797426,-0.797426,0,All,#4682B4,0
4,10,13,4.79227,-1.28097,-1.28097,0,All,#4682B4,0
5,10,13,4.83831,-1.3326,-1.3326,0,All,#4682B4,0
6,10,13,4.7576,-1.24209,-1.24209,0,All,#4682B4,0
7,10,13,4.85161,-1.34751,-1.34751,0,All,#4682B4,0
8,10,13,4.90808,-1.41083,-1.41083,0,All,#4682B4,0
9,10,13,4.65102,-1.12256,-1.12256,0,All,#4682B4,0
10,10,13,4.3774,-0.815726,-0.815726,0,All,#4682B4,0
1,10,13.5,4.90396,0.353296,0.353296,0,All,#4682B4,0
2,10,13.5,4.29924,1.03144,1.03144,0,All,#4682B4,0
3,10,13.5,4.03453,1.32829,1.32829,0,All,#4682B4,0
4,10,13.5,4.63589,0.653913,0.653913,0,All,#4682B4,0
5,10,13.5,4.58798,0.707644,0.707644,0,All,#4682B4,0
6,10,13.5,4.55803,0.741225,0.741225,0,All,#4682B4,0
7,10,13.5,4.61055,0.682333,0.682333,0,All,#4682B4,0
8,10,13.5,4.63346,0.656631,0.656631,0,All,#4682B4,0
9,10,13.5,4.29093,1.04076,1.04076,0,All,#4682B4,0
10,10,13.5,4.14651,1.20271,1.20271,0,All,#4682B4,0
1,10,14,4.80842,0.574821,0.574821,0,All,#4682B4,0
2,10,14,3.98381,1.49955,1.49955,0,All,#4682B4,0
3,10,14,3.7094,1.80728,1.80728,0,All,#4682B4,0
4,10,14,4.48173,0.941177,0.941177,0,All,#4682B4,0
5,10,14,4.34047,1.09959,1.09959,0,All,#4682B4,0
6,10,14,4.37067,1.06572,1.06572,0,All,#4682B4,0
7,10,14,4.37416,1.0618,1.0618,0,All,#4682B4,0
8,10,14,4.35952,1.07822,1.07822,0,All,#4682B4,0
9,10,14,3.93812,1.55079,1.55079,0,All,#4682B4,0
10,10,14,3.91457,1.5772,1.5772,0,All,#4682B4,0
1,10,14.5,4.7097,-0.273295,-0.273295,0,All,#4682B4,0
2,10,14.5,3.67553,0.886454,0.886454,0,All,#4682B4,0
3,10,14.5,3.38392,1.21347,1.21347,0,All,#4682B4,0
4,10,14.5,4.32656,0.156373,0.156373,0,All,#4682B4,0
5,10,14.5,4.09376,0.417436,0.417436,0,All,#4682B4,0
6,10,14.5,4.18764,0.312159,0.312159,0,All,#4682B4,0
7,10,14.5,4.14285,0.36239,0.36239,0,All,#4682B4,0
8,10,14.5,4.09538,0.41562,0.41562,0,All,#4682B4,0
9,10,14.5,3.5941,0.977764,0.977764,0,All,#4682B4,0
10,10,14.5,3.68167,0.879567,0.879567,0,All,#4682B4,0
1,10,15,4.61101,-1.80662,-2.07399,1,All,#4682B4,0
2,10,15,3.3713,-0.416378,-0.892455,1,All,#4682B4,0
3,10,15,3.05907,-0.0662379,-0.53954,1,All,#4682B4,0
4,10,15,4.17095,-1.31313,-2.49946,1,All,#4682B4,0
5,10,15,3.84855,-0.951577,-0.980051,1,All,#4682B4,0
6,10,15,4.01233,-1.13525,-1.31697,1,All,#4682B4,0
7,10,15,3.91434,-1.02535,-2.11028,1,All,#4682B4,0
8,10,15,3.84167,-0.943869,-1.38711,1,All,#4682B4,0
9,10,15,3.25494,-0.285898,-0.655685,1,All,#4682B4,0
10,10,15,3.44813,-0.502545,-0.666983,1,All,#4682B4,0
1,10,15.5,4.51045,-0.843818,-0.843818,0,All,#4682B4,0
2,10,15.5,3.07004,0.771488,0.771488,0,All,#4682B4,0
3,10,15.5,2.73474,1.14751,1.14751,0,All,#4682B4,0
4,10,15.5,4.01251,-0.285411,-0.285411,0,All,#4682B4,0
5,10,15.5,3.60366,0.173076,0.173076,0,All,#4682B4,0
6,10,15.5,3.83929,-0.0911624,-0.0911624,0,All,#4682B4,0
7,10,15.5,3.68827,0.0781997,0.0781997,0,All,#4682B4,0
8,10,15.5,3.59631,0.181319,0.181319,0,All,#4682B4,0
9,10,15.5,2.92032,0.939393,0.939393,0,All,#4682B4,0
10,10,15.5,3.21216,0.612111,0.612111,0,All,#4682B4,0
1,10,16,4.40492,-1.57551,-1.80748,1,All,#4682B4,0
2,10,16,2.77037,0.257507,-1.34118,1,All,#4682B4,0
3,10,16,2.40985,0.661803,-0.220706,1,All,#4682B4,0
4,10,16,3.85531,-0.959158,-2.38515,1,All,#4682B4,0
5,10,16,3.35879,-0.402354,-0.66786,1,All,#4682B4,0
6,10,16,3.66831,-0.749459,-0.92435,1,All,#4682B4,0
7,10,16,3.46248,-0.518639,-2.28529,1,All,#4682B4,0
8,10,16,3.35897,-0.402561,-0.75937,1,All,#4682B4,0
9,10,16,2.58784,0.462209,-0.888409,1,All,#4682B4,0
10,10,16,2.9753,0.0277023,-0.379974,1,All,#4682B4,0
1,10,16.5,4.29843,-1.45609,-1.53057,1,All,#4682B4,0
2,10,16.5,2.4726,0.591434,0.107267,1,All,#4682B4,0
3,10,16.5,2.08426,1.02693,-0.162486,1,All,#4682B4,0
4,10,16.5,3.6958,-0.780289,-1.37631,1,All,#4682B4,0
5,10,16.5,3.11395,-0.127788,-0.955212,1,All,#4682B4,0
6,10,16.5,3.49714,-0.557499,-1.46108,1,All,#4682B4,0
7,10,16.5,3.23758,-0.266431,-0.467602,1,All,#4682B4,0
8,10,16.5,3.12495,-0.140123,-0.278848,1,All,#4682B4,0
9,10,16.5,2.25682,0.833418,-0.324818,1,All,#4682B4,0
10,10,16.5,2.73671,0.295257,-1.4316,1,All,#4682B4,0
1,11,1,0,3.36426,0.00692409,1,All,#4682B4,0
2,11,1,0,3.36426,1.01491,1,All,#4682B4,0
3,11,1,0,3.36426,1.71979,1,All,#4682B4,0
4,11,1,0,3.36426,0.405076,1,All,#4682B4,0
5,11,1,0,3.36426,0.171825,1,All,#4682B4,0
6,11,1,0,3.36426,0.148346,1,All,#4682B4,0
7,11,1,0,3.36426,0.244217,1,All,#4682B4,0
8,11,1,0,3.36426,1.58129,1,All,#4682B4,0
9,11,1,0,3.36426,0.329378,1,All,#4682B4,0
10,11,1,0,3.36426,0.551772,1,All,#4682B4,0
1,11,1.5,1.36121,1.83777,-0.981373,1,All,#4682B4,0
2,11,1.5,0,3.36426,0.205482,1,All,#4682B4,0
3,11,1.5,0,3.36426,0.334814,1,All,#4682B4,0
4,11,1.5,0,3.36426,0.297976,1,All,#4682B4,0
5,11,1.5,0,3.36426,0.497974,1,All,#4682B4,0
6,11,1.5,0,3.36426,2.59816,1,All,#4682B4,0
7,11,1.5,0,3.36426,0.0213458,1,All,#4682B4,0
8,11,1.5,0,3.36426,0.426792,1,All,#4682B4,0
9,11,1.5,0,3.36426,0.752162,1,All,#4682B4,0
10,11,1.5,0,3.36426,0.148141,1,All,#4682B4,0
1,11,2,5.60578,-1.80973,-1.80973,0,All,#4682B4,0
2,11,2,4.6646,-0.754264,-0.754264,0,All,#4682B4,0
3,11,2,5.98158,-2.23116,-2.23116,0,All,#4682B4,0
