rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
10,7,10,1.21692,0.0958792,0.0958792,0,All,#4682B4,0
1,7,11,0.953142,-0.111667,-0.111667,0,All,#4682B4,0
2,7,11,0.754186,0.0931284,0.0931284,0,All,#4682B4,0
3,7,11,1.30527,-0.377196,-0.377196,0,All,#4682B4,0
4,7,11,0.877083,-0.0392696,-0.0392696,0,All,#4682B4,0
5,7,11,0.95511,-0.113455,-0.113455,0,All,#4682B4,0
6,7,11,1.11062,-0.242804,-0.242804,0,All,#4682B4,0
7,7,11,1.4023,-0.435134,-0.435134,0,All,#4682B4,0
8,7,11,1.35515,-0.407644,-0.407644,0,All,#4682B4,0
9,7,11,0.742397,0.10697,0.10697,0,All,#4682B4,0
10,7,11,0.640561,0.236277,0.236277,0,All,#4682B4,0
1,7,12,0.463482,0.802115,0.802115,0,All,#4682B4,0
2,7,12,0.0469987,2.08296,2.08296,0,All,#4682B4,0
3,7,12,0.699645,0.401596,0.401596,0,All,#4682B4,0
4,7,12,0.311233,1.15435,1.15435,0,All,#4682B4,0
5,7,12,0.0110284,2.25888,2.25888,0,All,#4682B4,0
6,7,12,0.398553,0.940963,0.940963,0,All,#4682B4,0
7,7,12,0.823688,0.239214,0.239214,0,All,#4682B4,0
8,7,12,0.628385,0.508047,0.508047,0,All,#4682B4,0
9,7,12,0.252975,1.31726,1.31726,0,All,#4682B4,0
10,7,12,-0.0974699,2.24182,2.24182,0,All,#4682B4,0
1,7,13,-0.658103,0.873229,0.873229,0,All,#4682B4,0
2,7,13,-0.925759,0.999375,0.999375,0,All,#4682B4,0
3,7,13,-0.178297,0.466069,0.466069,0,All,#4682B4,0
4,7,13,-0.462039,0.745627,0.745627,0,All,#4682B4,0
5,7,13,-1.25013,1.10712,1.10712,0,All,#4682B4,0
6,7,13,-0.583839,0.829292,0.829292,0,All,#4682B4,0
7,7,13,0.0140285,0.149251,0.149251,0,All,#4682B4,0
8,7,13,-0.500405,0.773732,0.773732,0,All,#4682B4,0
9,7,13,-0.338629,0.641856,0.641856,0,All,#4682B4,0
10,7,13,-1.02669,1.0371,1.0371,0,All,#4682B4,0
1,7,14,-2.32569,1.08963,0.336819,1,All,#4682B4,0
2,7,14,-2.1584,1.05656,0.0737813,1,All,#4682B4,0
3,7,14,-1.31862,0.809979,0.195581,1,All,#4682B4,0
4,7,14,-1.47635,0.870447,-0.687399,1,All,#4682B4,0
5,7,14,-2.78708,1.16464,0.334955,1,All,#4682B4,0
6,7,14,-1.86326,0.987927,-0.552431,1,All,#4682B4,0
7,7,14,-1.07308,0.69509,-1.73519,1,All,#4682B4,0
8,7,14,-1.9168,1.0015,0.822527,1,All,#4682B4,0
9,7,14,-1.06562,0.69111,-0.542971,1,All,#4682B4,0
10,7,14,-2.14208,1.05313,0.767478,1,All,#4682B4,0
1,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
2,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
3,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
4,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
5,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
6,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
7,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
8,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
9,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
10,8,-1,-7,1.48367,1.48367,0,All,#4682B4,0
1,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
2,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
3,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
4,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
5,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
6,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
7,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
8,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
9,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
10,8,0,-7,1.45164,1.45164,0,All,#4682B4,0
1,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
2,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
3,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
4,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
5,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
6,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
7,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
8,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
9,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
10,8,1,-7,1.46463,1.46463,0,All,#4682B4,0
1,8,2,-7,1.43675,-1.2505,1,All,#4682B4,0
2,8,2,-7,1.43675,0.544024,1,All,#4682B4,0
3,8,2,-7,1.43675,0.20813,1,All,#4682B4,0
4,8,2,-7,1.43675,-0.745282,1,All,#4682B4,0
5,8,2,-7,1.43675,0.786219,1,All,#4682B4,0
6,8,2,-7,1.43675,-1.22194,1,All,#4682B4,0
7,8,2,-7,1.43675,1.01496,1,All,#4682B4,0
8,8,2,-7,1.43675,-1.46075,1,All,#4682B4,0
9,8,2,-7,1.43675,-0.337156,1,All,#4682B4,0
10,8,2,-7,1.43675,-0.390386,1,All,#4682B4,0
1,8,3,0.317567,-0.974168,-1.08272,1,All,#4682B4,0
2,8,3,1.53973,-1.34233,-1.42545,1,All,#4682B4,0
3,8,3,0.360699,-1.00089,-2.41772,1,All,#4682B4,0
4,8,3,0.267644,-0.940428,-0.981201,1,All,#4682B4,0
5,8,3,0.300549,-0.963025,-1.10054,1,All,#4682B4,0
6,8,3,0.344355,-0.991008,-1.33797,1,All,#4682B4,0
7,8,3,0.705076,-1.15761,-1.16557,1,All,#4682B4,0
8,8,3,0.231844,-0.914133,-2.42752,1,All,#4682B4,0
9,8,3,-0.449109,0.192356,-1.58336,1,All,#4682B4,0
10,8,3,1.48394,-1.33428,-1.63023,1,All,#4682B4,0
1,8,4,2.30706,-0.871314,-0.871314,0,All,#4682B4,0
2,8,4,2.62206,-0.945389,-0.945389,0,All,#4682B4,0
3,8,4,2.77584,-0.976753,-0.976753,0,All,#4682B4,0
4,8,4,2.32417,-0.875727,-0.875727,0,All,#4682B4,0
5,8,4,2.15499,-0.829815,-0.829815,0,All,#4682B4,0
6,8,4,2.12755,-0.821861,-0.821861,0,All,#4682B4,0
7,8,4,2.30467,-0.870695,-0.870695,0,All,#4682B4,0
8,8,4,2.4232,-0.900335,-0.900335,0,All,#4682B4,0
9,8,4,2.25865,-0.858559,-0.858559,0,All,#4682B4,0
10,8,4,2.67415,-0.956329,-0.956329,0,All,#4682B4,0
1,8,5,2.58159,-0.369328,-0.369328,0,All,#4682B4,0
2,8,5,2.6412,-0.39208,-0.39208,0,All,#4682B4,0
3,8,5,2.7174,-0.420021,-0.420021,0,All,#4682B4,0
4,8,5,2.61184,-0.380975,-0.380975,0,All,#4682B4,0
5,8,5,2.47807,-0.327831,-0.327831,0,All,#4682B4,0
6,8,5,2.49044,-0.33293,-0.33293,0,All,#4682B4,0
7,8,5,2.54936,-0.356689,-0.356689,0,All,#4682B4,0
8,8,5,2.59798,-0.375664,-0.375664,0,All,#4682B4,0
9,8,5,2.55057,-0.357166,-0.357166,0,All,#4682B4,0
10,8,5,2.57047,-0.364995,-0.364995,0,All,#4682B4,0
1,8,6,2.38956,0.000793479,0.000793479,0,All,#4682B4,0
2,8,6,2.48314,-0.0473599,-0.0473599,0,All,#4682B4,0
3,8,6,2.43966,-0.0253357,-0.0253357,0,All,#4682B4,0
4,8,6,2.43439,-0.0226271,-0.0226271,0,All,#4682B4,0
5,8,6,2.37415,0.00899611,0.00899611,0,All,#4682B4,0
6,8,6,2.41873,-0.0145249,-0.0145249,0,All,#4682B4,0
7,8,6,2.38338,0.00407015,0.00407015,0,All,#4682B4,0
8,8,6,2.41728,-0.0137663,-0.0137663,0,All,#4682B4,0
9,8,6,2.27166,0.0656954,0.0656954,0,All,#4682B4,0
10,8,6,2.28778,0.0565223,0.0565223,0,All,#4682B4,0
1,8,7,2.06937,0.0529558,0.0529558,0,All,#4682B4,0
2,8,7,2.22191,-0.0350911,-0.0350911,0,All,#4682B4,0
3,8,7,2.15052,0.00496079,0.00496079,0,All,#4682B4,0
4,8,7,2.12894,0.0174614,0.0174614,0,All,#4682B4,0
5,8,7,2.11327,0.0266561,0.0266561,0,All,#4682B4,0
6,8,7,2.20198,-0.0241055,-0.0241055,0,All,#4682B4,0
7,8,7,2.07238,0.0511214,0.0511214,0,All,#4682B4,0
8,8,7,2.17084,-0.00663901,-0.00663901,0,All,#4682B4,0
9,8,7,1.8438,0.202092,0.202092,0,All,#4682B4,0
10,8,7,1.98439,0.106258,0.106258,0,All,#4682B4,0
1,8,8,1.6572,0.463653,0.463653,0,All,#4682B4,0
2,8,8,1.81746,0.331033,0.331033,0,All,#4682B4,0
3,8,8,1.77845,0.361767,0.361767,0,All,#4682B4,0
4,8,8,1.72069,0.409063,0.409063,0,All,#4682B4,0
5,8,8,1.71755,0.411699,0.411699,0,All,#4682B4,0
6,8,8,1.8756,0.286911,0.286911,0,All,#4682B4,0
7,8,8,1.63783,0.480885,0.480885,0,All,#4682B4,0
8,8,8,1.79842,0.345918,0.345918,0,All,#4682B4,0
9,8,8,1.31378,0.817041,0.817041,0,All,#4682B4,0
10,8,8,1.57299,0.540666,0.540666,0,All,#4682B4,0
1,8,9,1.14033,0.587133,0.587133,0,All,#4682B4,0
2,8,9,1.19574,0.523168,0.523168,0,All,#4682B4,0
3,8,9,1.20931,0.508051,0.508051,0,All,#4682B4,0
4,8,9,1.18756,0.53238,0.53238,0,All,#4682B4,0
5,8,9,1.14417,0.582584,0.582584,0,All,#4682B4,0
6,8,9,1.40942,0.307124,0.307124,0,All,#4682B4,0
7,8,9,1.05034,0.699401,0.699401,0,All,#4682B4,0
8,8,9,1.23793,0.47684,0.47684,0,All,#4682B4,0
9,8,9,0.673701,1.32269,1.32269,0,All,#4682B4,0
10,8,9,0.970086,0.809399,0.809399,0,All,#4682B4,0
1,8,10,0.501373,-0.815462,-0.815462,0,All,#4682B4,0
2,8,10,0.256403,-0.609644,-0.609644,0,All,#4682B4,0
3,8,10,0.354098,-0.702621,-0.702621,0,All,#4682B4,0
4,8,10,0.504142,-0.817332,-0.817332,0,All,#4682B4,0
5,8,10,0.329834,-0.681091,-0.681091,0,All,#4682B4,0
6,8,10,0.754242,-0.957855,-0.957855,0,All,#4682B4,0
7,8,10,0.28247,-0.636164,-0.636164,0,All,#4682B4,0
8,8,10,0.410987,-0.749586,-0.749586,0,All,#4682B4,0
9,8,10,-0.0820287,-0.0634821,-0.0634821,0,All,#4682B4,0
10,8,10,0.118935,-0.443628,-0.443628,0,All,#4682B4,0
1,8,11,-0.260809,0.147049,0.147049,0,All,#4682B4,0
2,8,11,-1.00201,0.787491,0.787491,0,All,#4682B4,0
3,8,11,-0.801227,0.674233,0.674233,0,All,#4682B4,0
4,8,11,-0.321822,0.233055,0.233055,0,All,#4682B4,0
5,8,11,-0.746486,0.638101,0.638101,0,All,#4682B4,0
6,8,11,-0.131934,-0.0734979,-0.0734979,0,All,#4682B4,0
7,8,11,-0.630756,0.552319,0.552319,0,All,#4682B4,0
8,8,11,-0.730877,0.627311,0.627311,0,All,#4682B4,0
9,8,11,-0.926371,0.748,0.748,0,All,#4682B4,0
10,8,11,-0.884733,0.724705,0.724705,0,All,#4682B4,0
1,8,12,-1.08355,0.700614,-0.412801,1,All,#4682B4,0
2,8,12,-1.90956,0.999699,-1.12633,1,All,#4682B4,0
3,8,12,-1.74364,0.955492,-0.22712,1,All,#4682B4,0
4,8,12,-1.16191,0.740048,-0.643185,1,All,#4682B4,0
5,8,12,-1.78273,0.966427,-0.469534,1,All,#4682B4,0
6,8,12,-1.15612,0.737248,-1.61438,1,All,#4682B4,0
7,8,12,-1.43461,0.855293,-1.25352,1,All,#4682B4,0
8,8,12,-1.78789,0.967845,0.647516,1,All,#4682B4,0
9,8,12,-1.75278,0.958077,0.235586,1,All,#4682B4,0
10,8,12,-1.57848,0.905242,-0.402227,1,All,#4682B4,0
1,8,13,-1.77802,1.06064,1.06064,0,All,#4682B4,0
2,8,13,-2.2924,1.16273,1.16273,0,All,#4682B4,0
3,8,13,-2.18274,1.14396,1.14396,0,All,#4682B4,0
4,8,13,-1.76347,1.05714,1.05714,0,All,#4682B4,0
5,8,13,-2.36096,1.17379,1.17379,0,All,#4682B4,0
6,8,13,-1.9149,1.09165,1.09165,0,All,#4682B4,0
7,8,13,-1.94061,1.09712,1.09712,0,All,#4682B4,0
8,8,13,-2.30936,1.16551,1.16551,0,All,#4682B4,0
9,8,13,-2.36993,1.1752,1.1752,0,All,#4682B4,0
10,8,13,-1.91748,1.0922,1.0922,0,All,#4682B4,0
1,8,14,-2.20882,1.06692,0.409473,1,All,#4682B4,0
2,8,14,-2.52459,1.12455,-0.70164,1,All,#4682B4,0
3,8,14,-2.43957,1.11016,-0.213417,1,All,#4682B4,0
4,8,14,-2.09855,1.04379,-1.71714,1,All,#4682B4,0
5,8,14,-2.67833,1.14878,-1.05061,1,All,#4682B4,0
6,8,14,-2.31298,1.08724,-0.575999,1,All,#4682B4,0
7,8,14,-2.23151,1.07147,0.171284,1,All,#4682B4,0
8,8,14,-2.58941,1.13504,0.449816,1,All,#4682B4,0
9,8,14,-2.73995,1.15789,-0.0839933,1,All,#4682B4,0
10,8,14,-2.13982,1.05266,-1.13286,1,All,#4682B4,0
1,9,-1,-7,1.43675,0.126775,1,All,#4682B4,0
2,9,-1,-7,1.43675,0.0797391,1,All,#4682B4,0
3,9,-1,-7,1.43675,0.537464,1,All,#4682B4,0
4,9,-1,-7,1.43675,0.362697,1,All,#4682B4,0
5,9,-1,-7,1.43675,-0.241134,1,All,#4682B4,0
6,9,-1,-7,1.43675,-0.694349,1,All,#4682B4,0
7,9,-1,-7,1.43675,-1.86822,1,All,#4682B4,0
8,9,-1,-7,1.43675,-0.849918,1,All,#4682B4,0
9,9,-1,-7,1.43675,1.14528,1,All,#4682B4,0
10,9,-1,-7,1.43675,-2.06712,1,All,#4682B4,0
1,9,0,-7,1.43675,-1.77857,1,All,#4682B4,0
2,9,0,-7,1.43675,1.03401,1,All,#4682B4,0
3,9,0,-7,1.43675,-0.177604,1,All,#4682B4,0
4,9,0,-7,1.43675,0.774728,1,All,#4682B4,0
5,9,0,-7,1.43675,0.195385,1,All,#4682B4,0
6,9,0,-7,1.43675,-0.396106,1,All,#4682B4,0
7,9,0,-7,1.43675,-1.68011,1,All,#4682B4,0
8,9,0,-7,1.43675,-0.122565,1,All,#4682B4,0
9,9,0,-7,1.43675,0.358459,1,All,#4682B4,0
10,9,0,-7,1.43675,0.193365,1,All,#4682B4,0
1,9,1,-7,1.43675,-0.267633,1,All,#4682B4,0
2,9,1,-7,1.43675,0.056804,1,All,#4682B4,0
3,9,1,-7,1.43675,0.576326,1,All,#4682B4,0
4,9,1,-7,1.43675,0.104478,1,All,#4682B4,0
5,9,1,-7,1.43675,-0.679851,1,All,#4682B4,0
6,9,1,-7,1.43675,-0.725562,1,All,#4682B4,0
7,9,1,-7,1.43675,-0.255043,1,All,#4682B4,0
8,9,1,-7,1.43675,0.0904351,1,All,#4682B4,0
9,9,1,-7,1.43675,-0.642509,1,All,#4682B4,0
10,9,1,-7,1.43675,-0.537207,1,All,#4682B4,0
1,9,2,-0.332792,0.0348843,-0.450401,1,All,#4682B4,0
2,9,2,-1.11886,0.718792,0.568326,1,All,#4682B4,0
3,9,2,-0.412544,0.146234,-0.247106,1,All,#4682B4,0
4,9,2,-0.0722359,-0.478484,-0.779024,1,All,#4682B4,0
5,9,2,-0.158936,-0.275178,-2.01985,1,All,#4682B4,0
6,9,2,-0.617027,0.372604,-0.515538,1,All,#4682B4,0
7,9,2,-1.05524,0.685527,-0.211884,1,All,#4682B4,0
8,9,2,-0.541085,0.296869,-0.0131,1,All,#4682B4,0
9,9,2,-0.253031,-0.0940923,-0.451138,1,All,#4682B4,0
10,9,2,-1.04239,0.678519,0.120844,1,All,#4682B4,0
1,9,3,2.21683,-0.978291,-0.978291,0,All,#4682B4,0
2,9,3,1.17782,-0.60892,-0.60892,0,All,#4682B4,0
3,9,3,1.78105,-0.860214,-0.860214,0,All,#4682B4,0
4,9,3,1.49563,-0.758103,-0.758103,0,All,#4682B4,0
5,9,3,1.8824,-0.891157,-0.891157,0,All,#4682B4,0
6,9,3,1.80231,-0.866909,-0.866909,0,All,#4682B4,0
7,9,3,1.5354,-0.773857,-0.773857,0,All,#4682B4,0
8,9,3,1.50212,-0.76071,-0.76071,0,All,#4682B4,0
9,9,3,2.24236,-0.984145,-0.984145,0,All,#4682B4,0
10,9,3,1.9936,-0.922485,-0.922485,0,All,#4682B4,0
1,9,4,2.5632,-0.329262,-0.329262,0,All,#4682B4,0
2,9,4,2.30631,-0.217143,-0.217143,0,All,#4682B4,0
3,9,4,2.29331,-0.210966,-0.210966,0,All,#4682B4,0
4,9,4,1.89848,0.00543603,0.00543603,0,All,#4682B4,0
5,9,4,2.43394,-0.275104,-0.275104,0,All,#4682B4,0
6,9,4,2.24492,-0.187506,-0.187506,0,All,#4682B4,0
7,9,4,2.55598,-0.326349,-0.326349,0,All,#4682B4,0
8,9,4,2.07667,-0.0996971,-0.0996971,0,All,#4682B4,0
9,9,4,2.58174,-0.336689,-0.336689,0,All,#4682B4,0
10,9,4,2.51473,-0.309459,-0.309459,0,All,#4682B4,0
1,9,5,2.40048,-0.255472,-0.255472,0,All,#4682B4,0
2,9,5,2.14643,-0.132024,-0.132024,0,All,#4682B4,0
3,9,5,2.2872,-0.202973,-0.202973,0,All,#4682B4,0
4,9,5,1.89433,0.0138799,0.0138799,0,All,#4682B4,0
5,9,5,2.30217,-0.210133,-0.210133,0,All,#4682B4,0
6,9,5,2.13413,-0.125492,-0.125492,0,All,#4682B4,0
7,9,5,2.18272,-0.150961,-0.150961,0,All,#4682B4,0
8,9,5,2.17146,-0.145134,-0.145134,0,All,#4682B4,0
9,9,5,2.40197,-0.256139,-0.256139,0,All,#4682B4,0
10,9,5,2.11908,-0.117432,-0.117432,0,All,#4682B4,0
1,9,6,2.11779,-0.0249515,-0.0249515,0,All,#4682B4,0
2,9,6,1.44263,0.478992,0.478992,0,All,#4682B4,0
3,9,6,2.06303,0.00692704,0.00692704,0,All,#4682B4,0
4,9,6,1.70652,0.249118,0.249118,0,All,#4682B4,0
5,9,6,1.92535,0.0928238,0.0928238,0,All,#4682B4,0
6,9,6,1.75286,0.213744,0.213744,0,All,#4682B4,0
7,9,6,1.44116,0.480419,0.480419,0,All,#4682B4,0
8,9,6,2.00566,0.0416788,0.0416788,0,All,#4682B4,0
9,9,6,2.12711,-0.0302583,-0.0302583,0,All,#4682B4,0
10,9,6,1.56317,0.367493,0.367493,0,All,#4682B4,0
1,9,7,1.77324,-0.253156,-0.253156,0,All,#4682B4,0
2,9,7,0.785628,0.652024,0.652024,0,All,#4682B4,0
3,9,7,1.71896,-0.222174,-0.222174,0,All,#4682B4,0
4,9,7,1.45739,-0.0515538,-0.0515538,0,All,#4682B4,0
5,9,7,1.3982,-0.00718952,-0.00718952,0,All,#4682B4,0
6,9,7,1.20385,0.157309,0.157309,0,All,#4682B4,0
7,9,7,0.800508,0.62986,0.62986,0,All,#4682B4,0
8,9,7,1.67135,-0.193854,-0.193854,0,All,#4682B4,0
9,9,7,1.73285,-0.230226,-0.230226,0,All,#4682B4,0
