rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
3,8,4.5,2.80298,-1.32489,-1.41497,1,All,#4682B4,0
4,8,4.5,3.02753,-1.4063,-1.65886,1,All,#4682B4,0
5,8,4.5,2.64069,-1.25743,-1.49517,1,All,#4682B4,0
6,8,4.5,2.78209,-1.31665,-1.44577,1,All,#4682B4,0
7,8,4.5,2.93346,-1.37371,-1.53407,1,All,#4682B4,0
8,8,4.5,2.62269,-1.24943,-2.03056,1,All,#4682B4,0
9,8,4.5,3.11938,-1.43622,-2.12231,1,All,#4682B4,0
10,8,4.5,2.64874,-1.26097,-1.9954,1,All,#4682B4,0
1,8,5,2.79198,0.98742,0.98742,0,All,#4682B4,0
2,8,5,2.89822,0.862421,0.862421,0,All,#4682B4,0
3,8,5,2.76835,1.01652,1.01652,0,All,#4682B4,0
4,8,5,3.06198,0.686736,0.686736,0,All,#4682B4,0
5,8,5,2.68249,1.1266,1.1266,0,All,#4682B4,0
6,8,5,2.83678,0.933568,0.933568,0,All,#4682B4,0
7,8,5,2.96436,0.78913,0.78913,0,All,#4682B4,0
8,8,5,2.63165,1.19516,1.19516,0,All,#4682B4,0
9,8,5,3.1474,0.602356,0.602356,0,All,#4682B4,0
10,8,5,2.61174,1.22273,1.22273,0,All,#4682B4,0
1,8,5.5,2.76499,-1.30981,-1.318,1,All,#4682B4,0
2,8,5.5,2.87424,-1.3521,-2.3095,1,All,#4682B4,0
3,8,5.5,2.71338,-1.28864,-1.738,1,All,#4682B4,0
4,8,5.5,3.03755,-1.40965,-1.4797,1,All,#4682B4,0
5,8,5.5,2.67881,-1.27401,-1.32609,1,All,#4682B4,0
6,8,5.5,2.84013,-1.33924,-1.96198,1,All,#4682B4,0
7,8,5.5,2.94236,-1.37688,-1.90997,1,All,#4682B4,0
8,8,5.5,2.60252,-1.24035,-1.59695,1,All,#4682B4,0
9,8,5.5,3.10097,-1.43036,-1.5783,1,All,#4682B4,0
10,8,5.5,2.55714,-1.21936,-2.28968,1,All,#4682B4,0
1,8,6,2.71043,1.1347,1.1347,0,All,#4682B4,0
2,8,6,2.84027,0.972083,0.972083,0,All,#4682B4,0
