rep,ID,time,y1,y1_simBlq_simulated,indivPredSimulated,censored,split,color,filter
6,11,6,8.447,8.447,7.83307,0,All,#4682B4,0
7,11,6,8.447,8.447,8.20293,0,All,#4682B4,0
8,11,6,8.447,8.447,7.85184,0,All,#4682B4,0
9,11,6,8.447,8.447,8.12921,0,All,#4682B4,0
10,11,6,8.447,8.447,7.94538,0,All,#4682B4,0
1,11,6.5,9.002,9.002,8.02233,0,All,#4682B4,0
2,11,6.5,9.002,9.002,7.59452,0,All,#4682B4,0
3,11,6.5,9.002,9.002,7.50982,0,All,#4682B4,0
4,11,6.5,9.002,9.002,7.9171,0,All,#4682B4,0
5,11,6.5,9.002,9.002,7.42294,0,All,#4682B4,0
6,11,6.5,9.002,9.002,7.66059,0,All,#4682B4,0
7,11,6.5,9.002,9.002,7.89864,0,All,#4682B4,0
8,11,6.5,9.002,9.002,7.59213,0,All,#4682B4,0
9,11,6.5,9.002,9.002,7.86309,0,All,#4682B4,0
10,11,6.5,9.002,9.002,7.76045,0,All,#4682B4,0
1,11,7,7.626,7.626,7.81695,0,All,#4682B4,0
2,11,7,7.626,7.626,7.30154,0,All,#4682B4,0
3,11,7,7.626,7.626,7.24184,0,All,#4682B4,0
4,11,7,7.626,7.626,7.59548,0,All,#4682B4,0
5,11,7,7.626,7.626,7.24697,0,All,#4682B4,0
6,11,7,7.626,7.626,7.48604,0,All,#4682B4,0
7,11,7,7.626,7.626,7.5287,0,All,#4682B4,0
8,11,7,7.626,7.626,7.31589,0,All,#4682B4,0
9,11,7,7.626,7.626,7.51021,0,All,#4682B4,0
10,11,7,7.626,7.626,7.56287,0,All,#4682B4,0
1,11,7.5,9.124,9.124,7.57002,0,All,#4682B4,0
2,11,7.5,9.124,9.124,6.96193,0,All,#4682B4,0
3,11,7.5,9.124,9.124,6.91042,0,All,#4682B4,0
4,11,7.5,9.124,9.124,7.21665,0,All,#4682B4,0
5,11,7.5,9.124,9.124,7.04901,0,All,#4682B4,0
6,11,7.5,9.124,9.124,7.28662,0,All,#4682B4,0
7,11,7.5,9.124,9.124,7.10058,0,All,#4682B4,0
8,11,7.5,9.124,9.124,7.00167,0,All,#4682B4,0
9,11,7.5,9.124,9.124,7.07862,0,All,#4682B4,0
10,11,7.5,9.124,9.124,7.31049,0,All,#4682B4,0
1,11,8,7.084,7.084,7.25836,0,All,#4682B4,0
2,11,8,7.084,7.084,6.58275,0,All,#4682B4,0
3,11,8,7.084,7.084,6.50373,0,All,#4682B4,0
4,11,8,7.084,7.084,6.78336,0,All,#4682B4,0
5,11,8,7.084,7.084,6.79493,0,All,#4682B4,0
6,11,8,7.084,7.084,7.01089,0,All,#4682B4,0
7,11,8,7.084,7.084,6.61931,0,All,#4682B4,0
8,11,8,7.084,7.084,6.64517,0,All,#4682B4,0
9,11,8,7.084,7.084,6.57896,0,All,#4682B4,0
10,11,8,7.084,7.084,6.98072,0,All,#4682B4,0
1,11,8.5,6.796,6.796,6.86846,0,All,#4682B4,0
2,11,8.5,6.796,6.796,6.16942,0,All,#4682B4,0
3,11,8.5,6.796,6.796,6.01532,0,All,#4682B4,0
4,11,8.5,6.796,6.796,6.29709,0,All,#4682B4,0
5,11,8.5,6.796,6.796,6.46582,0,All,#4682B4,0
6,11,8.5,6.796,6.796,6.62677,0,All,#4682B4,0
7,11,8.5,6.796,6.796,6.09026,0,All,#4682B4,0
8,11,8.5,6.796,6.796,6.24475,0,All,#4682B4,0
9,11,8.5,6.796,6.796,6.02683,0,All,#4682B4,0
10,11,8.5,6.796,6.796,6.5529,0,All,#4682B4,0
1,11,9,5.49,5.49,6.38356,0,All,#4682B4,0
2,11,9,5.49,5.49,5.72711,0,All,#4682B4,0
3,11,9,5.49,5.49,5.4511,0,All,#4682B4,0
4,11,9,5.49,5.49,5.7617,0,All,#4682B4,0
5,11,9,5.49,5.49,6.04738,0,All,#4682B4,0
6,11,9,5.49,5.49,6.09268,0,All,#4682B4,0
7,11,9,5.49,5.49,5.51394,0,All,#4682B4,0
8,11,9,5.49,5.49,5.80006,0,All,#4682B4,0
9,11,9,5.49,5.49,5.44942,0,All,#4682B4,0
10,11,9,5.49,5.49,6.00449,0,All,#4682B4,0
1,11,9.5,5.876,5.876,5.78537,0,All,#4682B4,0
2,11,9.5,5.876,5.876,5.26286,0,All,#4682B4,0
3,11,9.5,5.876,5.876,4.85517,0,All,#4682B4,0
4,11,9.5,5.876,5.876,5.19141,0,All,#4682B4,0
5,11,9.5,5.876,5.876,5.52159,0,All,#4682B4,0
6,11,9.5,5.876,5.876,5.35932,0,All,#4682B4,0
7,11,9.5,5.876,5.876,4.91291,0,All,#4682B4,0
8,11,9.5,5.876,5.876,5.31786,0,All,#4682B4,0
9,11,9.5,5.876,5.876,4.88648,0,All,#4682B4,0
10,11,9.5,5.876,5.876,5.32394,0,All,#4682B4,0
1,11,10,4.666,4.666,5.06334,0,All,#4682B4,0
2,11,10,4.666,4.666,4.78844,0,All,#4682B4,0
3,11,10,4.666,4.666,4.31267,0,All,#4682B4,0
4,11,10,4.666,4.666,4.6235,0,All,#4682B4,0
5,11,10,4.666,4.666,4.89228,0,All,#4682B4,0
6,11,10,4.666,4.666,4.40058,0,All,#4682B4,0
7,11,10,4.666,4.666,4.32242,0,All,#4682B4,0
8,11,10,4.666,4.666,4.8168,0,All,#4682B4,0
9,11,10,4.666,4.666,4.3754,0,All,#4682B4,0
10,11,10,4.666,4.666,4.55999,0,All,#4682B4,0
1,11,10.5,3.957,3.957,4.23355,0,All,#4682B4,0
2,11,10.5,3.957,3.957,4.32324,0,All,#4682B4,0
3,11,10.5,3.957,3.957,3.89047,0,All,#4682B4,0
4,11,10.5,3.957,3.957,4.12388,0,All,#4682B4,0
5,11,10.5,3.957,3.957,4.23817,0,All,#4682B4,0
6,11,10.5,3.957,3.957,3.39603,0,All,#4682B4,0
7,11,10.5,3.957,3.957,3.79084,0,All,#4682B4,0
8,11,10.5,3.957,3.957,4.33047,0,All,#4682B4,0
9,11,10.5,3.957,3.957,3.93688,0,All,#4682B4,0
10,11,10.5,3.957,3.957,3.87517,0,All,#4682B4,0
1,11,11,3,2.0636,3.44645,1,All,#4682B4,0
2,11,11,3,2.39565,3.89393,1,All,#4682B4,0
3,11,11,3,2.93783,3.5866,1,All,#4682B4,0
4,11,11,3,2.92385,3.73871,1,All,#4682B4,0
5,11,11,3,1.89838,3.72113,1,All,#4682B4,0
6,11,11,3,2.49241,2.78519,1,All,#4682B4,0
7,11,11,3,2.06879,3.35876,1,All,#4682B4,0
8,11,11,3,2.79786,3.8987,1,All,#4682B4,0
9,11,11,3,2.74507,3.57534,1,All,#4682B4,0
10,11,11,3,2.96104,3.38014,1,All,#4682B4,0
1,11,11.5,3,2.64298,2.88862,1,All,#4682B4,0
2,11,11.5,3,2.1529,3.52894,1,All,#4682B4,0
3,11,11.5,3,2.6942,3.3646,1,All,#4682B4,0
4,11,11.5,3,2.4853,3.47194,1,All,#4682B4,0
5,11,11.5,3,2.72666,3.38947,1,All,#4682B4,0
6,11,11.5,3,2.42475,2.44981,1,All,#4682B4,0
7,11,11.5,3,1.90567,3.03952,1,All,#4682B4,0
8,11,11.5,3,2.84557,3.54641,1,All,#4682B4,0
9,11,11.5,3,2.48616,3.28368,1,All,#4682B4,0
10,11,11.5,3,2.96365,3.0405,1,All,#4682B4,0
1,11,12,5.532,5.532,2.54746,0,All,#4682B4,0
2,11,12,5.532,5.532,3.24401,0,All,#4682B4,0
3,11,12,5.532,5.532,3.19606,0,All,#4682B4,0
4,11,12,5.532,5.532,3.29962,0,All,#4682B4,0
5,11,12,5.532,5.532,3.17258,0,All,#4682B4,0
6,11,12,5.532,5.532,2.22528,0,All,#4682B4,0
7,11,12,5.532,5.532,2.81723,0,All,#4682B4,0
8,11,12,5.532,5.532,3.27724,0,All,#4682B4,0
9,11,12,5.532,5.532,3.05365,0,All,#4682B4,0
10,11,12,5.532,5.532,2.79627,0,All,#4682B4,0
1,11,12.5,3,1.25568,2.33054,1,All,#4682B4,0
2,11,12.5,3,1.80199,3.03844,1,All,#4682B4,0
3,11,12.5,3,2.565,3.05543,1,All,#4682B4,0
4,11,12.5,3,2.8918,3.19064,1,All,#4682B4,0
5,11,12.5,3,2.50401,3.01598,1,All,#4682B4,0
6,11,12.5,3,1.49592,2.04699,1,All,#4682B4,0
7,11,12.5,3,1.90876,2.66735,1,All,#4682B4,0
8,11,12.5,3,1.99416,3.0794,1,All,#4682B4,0
9,11,12.5,3,1.61667,2.86897,1,All,#4682B4,0
10,11,12.5,3,2.48543,2.60507,1,All,#4682B4,0
1,11,13,3,2.7407,2.1768,1,All,#4682B4,0
2,11,13,3,2.01219,2.89974,1,All,#4682B4,0
3,11,13,3,2.9204,2.93239,1,All,#4682B4,0
4,11,13,3,2.93144,3.12109,1,All,#4682B4,0
5,11,13,3,0.868162,2.88804,1,All,#4682B4,0
6,11,13,3,1.33583,1.8853,1,All,#4682B4,0
7,11,13,3,1.19337,2.56742,1,All,#4682B4,0
8,11,13,3,2.78002,2.93608,1,All,#4682B4,0
9,11,13,3,1.10552,2.71879,1,All,#4682B4,0
10,11,13,3,2.3473,2.4423,1,All,#4682B4,0
1,11,13.5,3,0.817886,2.05648,1,All,#4682B4,0
2,11,13.5,3,2.16476,2.81188,1,All,#4682B4,0
3,11,13.5,3,2.79268,2.81828,1,All,#4682B4,0
4,11,13.5,3,2.16534,3.0744,1,All,#4682B4,0
5,11,13.5,3,2.19822,2.77209,1,All,#4682B4,0
6,11,13.5,3,1.79979,1.73217,1,All,#4682B4,0
7,11,13.5,3,1.05332,2.49993,1,All,#4682B4,0
8,11,13.5,3,1.24625,2.83284,1,All,#4682B4,0
9,11,13.5,3,2.7891,2.59334,1,All,#4682B4,0
10,11,13.5,3,2.28027,2.29318,1,All,#4682B4,0
1,11,14,3,1.01969,1.94908,1,All,#4682B4,0
2,11,14,3,2.5241,2.7589,1,All,#4682B4,0
3,11,14,3,2.78438,2.70891,1,All,#4682B4,0
4,11,14,3,1.45972,3.03965,1,All,#4682B4,0
5,11,14,3,1.12588,2.66196,1,All,#4682B4,0
6,11,14,3,0.236253,1.57702,1,All,#4682B4,0
7,11,14,3,0.300768,2.45261,1,All,#4682B4,0
8,11,14,3,2.88259,2.75418,1,All,#4682B4,0
9,11,14,3,2.87733,2.48482,1,All,#4682B4,0
10,11,14,3,1.84254,2.14981,1,All,#4682B4,0
1,11,14.5,3,2.54338,1.84708,1,All,#4682B4,0
2,11,14.5,3,2.57574,2.72834,1,All,#4682B4,0
3,11,14.5,3,2.82174,2.59962,1,All,#4682B4,0
4,11,14.5,3,2.79333,3.01043,1,All,#4682B4,0
5,11,14.5,3,2.32153,2.5522,1,All,#4682B4,0
6,11,14.5,3,2.20279,1.42333,1,All,#4682B4,0
7,11,14.5,3,2.02932,2.41524,1,All,#4682B4,0
8,11,14.5,3,2.00727,2.68961,1,All,#4682B4,0
9,11,14.5,3,1.09156,2.38779,1,All,#4682B4,0
10,11,14.5,3,0.624733,2.00973,1,All,#4682B4,0
1,11,15,3,2.99539,1.74655,1,All,#4682B4,0
2,11,15,3,1.64073,2.71228,1,All,#4682B4,0
3,11,15,3,2.08994,2.49103,1,All,#4682B4,0
4,11,15,3,1.61564,2.98328,1,All,#4682B4,0
5,11,15,3,2.24482,2.44403,1,All,#4682B4,0
6,11,15,3,1.44957,1.2692,1,All,#4682B4,0
7,11,15,3,1.58454,2.38164,1,All,#4682B4,0
8,11,15,3,1.75323,2.63623,1,All,#4682B4,0
9,11,15,3,2.65255,2.29797,1,All,#4682B4,0
10,11,15,3,2.66937,1.86936,1,All,#4682B4,0
1,11,15.5,3,1.71103,1.64688,1,All,#4682B4,0
2,11,15.5,3,0.828256,2.70714,1,All,#4682B4,0
3,11,15.5,3,1.97515,2.38134,1,All,#4682B4,0
4,11,15.5,3,2.5769,2.95643,1,All,#4682B4,0
5,11,15.5,3,1.46566,2.33484,1,All,#4682B4,0
6,11,15.5,3,1.23478,1.11387,1,All,#4682B4,0
7,11,15.5,3,2.46944,2.35395,1,All,#4682B4,0
8,11,15.5,3,1.00585,2.58818,1,All,#4682B4,0
9,11,15.5,3,1.44228,2.21418,1,All,#4682B4,0
10,11,15.5,3,1.9602,1.72867,1,All,#4682B4,0
1,12,1,3,0.544193,0,1,All,#4682B4,0
2,12,1,3,0.568948,0,1,All,#4682B4,0
3,12,1,3,0.348442,0,1,All,#4682B4,0
4,12,1,3,0.460734,0,1,All,#4682B4,0
5,12,1,3,0.4064,0,1,All,#4682B4,0
6,12,1,3,0.381291,0,1,All,#4682B4,0
7,12,1,3,0.672423,0,1,All,#4682B4,0
8,12,1,3,0.440338,0,1,All,#4682B4,0
9,12,1,3,0.418601,0,1,All,#4682B4,0
10,12,1,3,2.14844,0,1,All,#4682B4,0
1,12,1.5,3,1.26507,0,1,All,#4682B4,0
2,12,1.5,3,0.236127,0,1,All,#4682B4,0
3,12,1.5,3,0.760108,0,1,All,#4682B4,0
4,12,1.5,3,1.21234,0,1,All,#4682B4,0
5,12,1.5,3,0.351814,0,1,All,#4682B4,0
6,12,1.5,3,0.737946,0,1,All,#4682B4,0
7,12,1.5,3,0.332978,0,1,All,#4682B4,0
8,12,1.5,3,0.31061,0,1,All,#4682B4,0
9,12,1.5,3,0.2025,0,1,All,#4682B4,0
10,12,1.5,3,1.60352,0,1,All,#4682B4,0
1,12,2,3,0.391661,0,1,All,#4682B4,0
2,12,2,3,0.409495,0,1,All,#4682B4,0
3,12,2,3,1.79892,0,1,All,#4682B4,0
4,12,2,3,0.657959,0,1,All,#4682B4,0
5,12,2,3,1.74011,0,1,All,#4682B4,0
6,12,2,3,0.373375,0,1,All,#4682B4,0
7,12,2,3,1.15887,0,1,All,#4682B4,0
8,12,2,3,0.504812,0,1,All,#4682B4,0
9,12,2,3,0.455989,0,1,All,#4682B4,0
10,12,2,3,0.19286,0,1,All,#4682B4,0
1,12,2.5,3,0.982158,0,1,All,#4682B4,0
2,12,2.5,3,0.0255798,0,1,All,#4682B4,0
3,12,2.5,3,0.308805,0,1,All,#4682B4,0
4,12,2.5,3,0.0963036,0,1,All,#4682B4,0
5,12,2.5,3,2.12626,0,1,All,#4682B4,0
6,12,2.5,3,0.00339004,0,1,All,#4682B4,0
7,12,2.5,3,0.351501,0,1,All,#4682B4,0
8,12,2.5,3,1.57129,0,1,All,#4682B4,0
9,12,2.5,3,1.49317,0,1,All,#4682B4,0
10,12,2.5,3,0.156332,0,1,All,#4682B4,0
1,12,3,3,0.876666,0,1,All,#4682B4,0
2,12,3,3,0.766635,0,1,All,#4682B4,0
3,12,3,3,0.883944,0,1,All,#4682B4,0
4,12,3,3,0.332301,0,1,All,#4682B4,0
5,12,3,3,0.206832,0,1,All,#4682B4,0
6,12,3,3,0.526574,0,1,All,#4682B4,0
7,12,3,3,0.400899,0,1,All,#4682B4,0
8,12,3,3,0.824398,0,1,All,#4682B4,0
9,12,3,3,0.0960768,0,1,All,#4682B4,0
10,12,3,3,1.01113,0,1,All,#4682B4,0
1,12,3.5,3,0.0418916,0,1,All,#4682B4,0
2,12,3.5,3,0.246785,0,1,All,#4682B4,0
3,12,3.5,3,0.696591,0,1,All,#4682B4,0
4,12,3.5,3,0.437068,0,1,All,#4682B4,0
5,12,3.5,3,0.0761785,0,1,All,#4682B4,0
6,12,3.5,3,1.88214,0,1,All,#4682B4,0
7,12,3.5,3,0.779577,0,1,All,#4682B4,0
8,12,3.5,3,2.43359,0,1,All,#4682B4,0
9,12,3.5,3,0.207893,0,1,All,#4682B4,0
10,12,3.5,3,0.260593,0,1,All,#4682B4,0
1,12,4,3,0.417447,0,1,All,#4682B4,0
2,12,4,3,1.29227,0,1,All,#4682B4,0
3,12,4,3,0.530776,0,1,All,#4682B4,0
4,12,4,3,0.276144,0,1,All,#4682B4,0
5,12,4,3,0.761536,0,1,All,#4682B4,0
6,12,4,3,1.38992,0,1,All,#4682B4,0
7,12,4,3,0.416687,0,1,All,#4682B4,0
8,12,4,3,0.400776,0,1,All,#4682B4,0
9,12,4,3,1.21666,0,1,All,#4682B4,0
10,12,4,3,0.707495,0,1,All,#4682B4,0
1,12,4.5,3.692,3.692,3.46239,0,All,#4682B4,0
2,12,4.5,3.692,3.692,4.4007,0,All,#4682B4,0
3,12,4.5,3.692,3.692,2.4822,0,All,#4682B4,0
4,12,4.5,3.692,3.692,3.4899,0,All,#4682B4,0
5,12,4.5,3.692,3.692,4.47593,0,All,#4682B4,0
6,12,4.5,3.692,3.692,2.96573,0,All,#4682B4,0
7,12,4.5,3.692,3.692,3.68785,0,All,#4682B4,0
8,12,4.5,3.692,3.692,3.30652,0,All,#4682B4,0
9,12,4.5,3.692,3.692,3.78471,0,All,#4682B4,0
10,12,4.5,3.692,3.692,3.30558,0,All,#4682B4,0
1,12,5,3,2.93579,5.63577,1,All,#4682B4,0
2,12,5,3,2.84469,5.76799,1,All,#4682B4,0
3,12,5,3,2.0523,5.11326,1,All,#4682B4,0
4,12,5,3,2.77073,5.52101,1,All,#4682B4,0
5,12,5,3,2.7012,5.87262,1,All,#4682B4,0
6,12,5,3,2.9447,5.70709,1,All,#4682B4,0
7,12,5,3,2.48923,5.47022,1,All,#4682B4,0
8,12,5,3,2.89768,5.52632,1,All,#4682B4,0
9,12,5,3,2.47577,5.45171,1,All,#4682B4,0
10,12,5,3,2.90289,5.56223,1,All,#4682B4,0
1,12,5.5,8.496,8.496,6.3412,0,All,#4682B4,0
2,12,5.5,8.496,8.496,6.34751,0,All,#4682B4,0
3,12,5.5,8.496,8.496,5.92953,0,All,#4682B4,0
4,12,5.5,8.496,8.496,6.26062,0,All,#4682B4,0
5,12,5.5,8.496,8.496,6.38627,0,All,#4682B4,0
6,12,5.5,8.496,8.496,6.48017,0,All,#4682B4,0
7,12,5.5,8.496,8.496,6.11672,0,All,#4682B4,0
8,12,5.5,8.496,8.496,6.26887,0,All,#4682B4,0
9,12,5.5,8.496,8.496,6.12877,0,All,#4682B4,0
10,12,5.5,8.496,8.496,6.26608,0,All,#4682B4,0
1,12,6,6.953,6.953,6.66052,0,All,#4682B4,0
2,12,6,6.953,6.953,6.59837,0,All,#4682B4,0
3,12,6,6.953,6.953,6.29929,0,All,#4682B4,0
4,12,6,6.953,6.953,6.61135,0,All,#4682B4,0
5,12,6,6.953,6.953,6.57271,0,All,#4682B4,0
6,12,6,6.953,6.953,6.80605,0,All,#4682B4,0
7,12,6,6.953,6.953,6.40391,0,All,#4682B4,0
8,12,6,6.953,6.953,6.5969,0,All,#4682B4,0
9,12,6,6.953,6.953,6.45881,0,All,#4682B4,0
10,12,6,6.953,6.953,6.55506,0,All,#4682B4,0
1,12,6.5,4.478,4.478,6.77001,0,All,#4682B4,0
2,12,6.5,4.478,4.478,6.61925,0,All,#4682B4,0
3,12,6.5,4.478,4.478,6.41788,0,All,#4682B4,0
4,12,6.5,4.478,4.478,6.74077,0,All,#4682B4,0
5,12,6.5,4.478,4.478,6.55029,0,All,#4682B4,0
6,12,6.5,4.478,4.478,6.89884,0,All,#4682B4,0
7,12,6.5,4.478,4.478,6.48209,0,All,#4682B4,0
8,12,6.5,4.478,4.478,6.69501,0,All,#4682B4,0
9,12,6.5,4.478,4.478,6.57699,0,All,#4682B4,0
10,12,6.5,4.478,4.478,6.6166,0,All,#4682B4,0
1,12,7,6.848,6.848,6.71908,0,All,#4682B4,0
2,12,7,6.848,6.848,6.44212,0,All,#4682B4,0
3,12,7,6.848,6.848,6.34044,0,All,#4682B4,0
4,12,7,6.848,6.848,6.6929,0,All,#4682B4,0
5,12,7,6.848,6.848,6.34576,0,All,#4682B4,0
6,12,7,6.848,6.848,6.81486,0,All,#4682B4,0
7,12,7,6.848,6.848,6.39315,0,All,#4682B4,0
8,12,7,6.848,6.848,6.61186,0,All,#4682B4,0
9,12,7,6.848,6.848,6.52153,0,All,#4682B4,0
10,12,7,6.848,6.848,6.50539,0,All,#4682B4,0
1,12,7.5,6.629,6.629,6.53255,0,All,#4682B4,0
2,12,7.5,6.629,6.629,6.1004,0,All,#4682B4,0
3,12,7.5,6.629,6.629,6.10782,0,All,#4682B4,0
4,12,7.5,6.629,6.629,6.49314,0,All,#4682B4,0
5,12,7.5,6.629,6.629,5.99261,0,All,#4682B4,0
6,12,7.5,6.629,6.629,6.57735,0,All,#4682B4,0
7,12,7.5,6.629,6.629,6.15985,0,All,#4682B4,0
8,12,7.5,6.629,6.629,6.37455,0,All,#4682B4,0
9,12,7.5,6.629,6.629,6.31298,0,All,#4682B4,0
10,12,7.5,6.629,6.629,6.24801,0,All,#4682B4,0
1,12,8,6.559,6.559,6.23687,0,All,#4682B4,0
2,12,8,6.559,6.559,5.63151,0,All,#4682B4,0
3,12,8,6.559,6.559,5.75285,0,All,#4682B4,0
4,12,8,6.559,6.559,6.17029,0,All,#4682B4,0
5,12,8,6.559,6.559,5.52673,0,All,#4682B4,0
6,12,8,6.559,6.559,6.20813,0,All,#4682B4,0
7,12,8,6.559,6.559,5.8074,0,All,#4682B4,0
8,12,8,6.559,6.559,6.01188,0,All,#4682B4,0
9,12,8,6.559,6.559,5.9757,0,All,#4682B4,0
10,12,8,6.559,6.559,5.87787,0,All,#4682B4,0
1,12,8.5,4.986,4.986,5.8579,0,All,#4682B4,0
2,12,8.5,4.986,4.986,5.08154,0,All,#4682B4,0
3,12,8.5,4.986,4.986,5.31091,0,All,#4682B4,0
4,12,8.5,4.986,4.986,5.75327,0,All,#4682B4,0
5,12,8.5,4.986,4.986,4.99855,0,All,#4682B4,0
6,12,8.5,4.986,4.986,5.7437,0,All,#4682B4,0
7,12,8.5,4.986,4.986,5.36516,0,All,#4682B4,0
8,12,8.5,4.986,4.986,5.55379,0,All,#4682B4,0
9,12,8.5,4.986,4.986,5.54167,0,All,#4682B4,0
10,12,8.5,4.986,4.986,5.4357,0,All,#4682B4,0
1,12,9,7.05,7.05,5.41905,0,All,#4682B4,0
2,12,9,7.05,7.05,4.52282,0,All,#4682B4,0
3,12,9,7.05,7.05,4.81749,0,All,#4682B4,0
4,12,9,7.05,7.05,5.26624,0,All,#4682B4,0
5,12,9,7.05,7.05,4.47205,0,All,#4682B4,0
6,12,9,7.05,7.05,5.2177,0,All,#4682B4,0
7,12,9,7.05,7.05,4.86708,0,All,#4682B4,0
8,12,9,7.05,7.05,5.0353,0,All,#4682B4,0
9,12,9,7.05,7.05,5.04993,0,All,#4682B4,0
10,12,9,7.05,7.05,4.95255,0,All,#4682B4,0
1,12,9.5,5.095,5.095,4.94248,0,All,#4682B4,0
2,12,9.5,5.095,5.095,4.03128,0,All,#4682B4,0
3,12,9.5,5.095,5.095,4.31261,0,All,#4682B4,0
4,12,9.5,5.095,5.095,4.73957,0,All,#4682B4,0
5,12,9.5,5.095,5.095,4.01647,0,All,#4682B4,0
6,12,9.5,5.095,5.095,4.67318,0,All,#4682B4,0
7,12,9.5,5.095,5.095,4.35556,0,All,#4682B4,0
8,12,9.5,5.095,5.095,4.49839,0,All,#4682B4,0
9,12,9.5,5.095,5.095,4.54193,0,All,#4682B4,0
10,12,9.5,5.095,5.095,4.47769,0,All,#4682B4,0
1,12,10,3.781,3.781,4.45047,0,All,#4682B4,0
2,12,10,3.781,3.781,3.65219,0,All,#4682B4,0
3,12,10,3.781,3.781,3.84935,0,All,#4682B4,0
4,12,10,3.781,3.781,4.21265,0,All,#4682B4,0
5,12,10,3.781,3.781,3.66837,0,All,#4682B4,0
6,12,10,3.781,3.781,4.16103,0,All,#4682B4,0
7,12,10,3.781,3.781,3.88282,0,All,#4682B4,0
8,12,10,3.781,3.781,3.99272,0,All,#4682B4,0
9,12,10,3.781,3.781,4.06468,0,All,#4682B4,0
10,12,10,3.781,3.781,4.04225,0,All,#4682B4,0
1,12,10.5,3.593,3.593,3.97108,0,All,#4682B4,0
2,12,10.5,3.593,3.593,3.39173,0,All,#4682B4,0
3,12,10.5,3.593,3.593,3.48283,0,All,#4682B4,0
4,12,10.5,3.593,3.593,3.74106,0,All,#4682B4,0
5,12,10.5,3.593,3.593,3.42414,0,All,#4682B4,0
6,12,10.5,3.593,3.593,3.72729,0,All,#4682B4,0
7,12,10.5,3.593,3.593,3.49808,0,All,#4682B4,0
8,12,10.5,3.593,3.593,3.56181,0,All,#4682B4,0
9,12,10.5,3.593,3.593,3.66043,0,All,#4682B4,0
10,12,10.5,3.593,3.593,3.66531,0,All,#4682B4,0
1,12,11,3.944,3.944,3.55465,0,All,#4682B4,0
2,12,11,3.944,3.944,3.22778,0,All,#4682B4,0
3,12,11,3.944,3.944,3.23355,0,All,#4682B4,0
4,12,11,3.944,3.944,3.37529,0,All,#4682B4,0
5,12,11,3.944,3.944,3.26152,0,All,#4682B4,0
6,12,11,3.944,3.944,3.3985,0,All,#4682B4,0
7,12,11,3.944,3.944,3.22244,0,All,#4682B4,0
8,12,11,3.944,3.944,3.23543,0,All,#4682B4,0
9,12,11,3.944,3.944,3.35242,0,All,#4682B4,0
10,12,11,3.944,3.944,3.3571,0,All,#4682B4,0
1,12,11.5,3,2.81405,3.24463,1,All,#4682B4,0
2,12,11.5,3,2.83377,3.13004,1,All,#4682B4,0
3,12,11.5,3,2.15474,3.0835,1,All,#4682B4,0
4,12,11.5,3,2.51235,3.12877,1,All,#4682B4,0
5,12,11.5,3,2.17244,3.15152,1,All,#4682B4,0
6,12,11.5,3,1.94006,3.16945,1,All,#4682B4,0
7,12,11.5,3,2.29042,3.04489,1,All,#4682B4,0
8,12,11.5,3,2.8067,3.01453,1,All,#4682B4,0
9,12,11.5,3,1.85136,3.13983,1,All,#4682B4,0
10,12,11.5,3,1.69496,3.11397,1,All,#4682B4,0
1,12,12,4.01,4.01,3.04657,0,All,#4682B4,0
2,12,12,4.01,4.01,3.07174,0,All,#4682B4,0
3,12,12,4.01,4.01,3.00219,0,All,#4682B4,0
4,12,12,4.01,4.01,2.97536,0,All,#4682B4,0
5,12,12,4.01,4.01,3.07238,0,All,#4682B4,0
6,12,12,4.01,4.01,3.01809,0,All,#4682B4,0
7,12,12,4.01,4.01,2.94072,0,All,#4682B4,0
8,12,12,4.01,4.01,2.87794,0,All,#4682B4,0
9,12,12,4.01,4.01,3.00222,0,All,#4682B4,0
10,12,12,4.01,4.01,2.92652,0,All,#4682B4,0
1,12,12.5,3,1.57552,2.93628,1,All,#4682B4,0
2,12,12.5,3,1.77627,3.0368,1,All,#4682B4,0
3,12,12.5,3,1.94423,2.96615,1,All,#4682B4,0
4,12,12.5,3,2.28502,2.89021,1,All,#4682B4,0
5,12,12.5,3,2.62334,3.00872,1,All,#4682B4,0
6,12,12.5,3,2.05271,2.91946,1,All,#4682B4,0
7,12,12.5,3,2.66293,2.87968,1,All,#4682B4,0
8,12,12.5,3,2.40814,2.80035,1,All,#4682B4,0
9,12,12.5,3,1.89103,2.91743,1,All,#4682B4,0
10,12,12.5,3,1.32006,2.78185,1,All,#4682B4,0
1,12,13,3,2.29393,2.88434,1,All,#4682B4,0
2,12,13,3,1.90089,3.00978,1,All,#4682B4,0
3,12,13,3,2.97198,2.95138,1,All,#4682B4,0
4,12,13,3,1.65134,2.84817,1,All,#4682B4,0
5,12,13,3,0.79687,2.95517,1,All,#4682B4,0
6,12,13,3,1.69926,2.85427,1,All,#4682B4,0
7,12,13,3,1.64692,2.84518,1,All,#4682B4,0
8,12,13,3,2.08998,2.75978,1,All,#4682B4,0
9,12,13,3,2.72943,2.8689,1,All,#4682B4,0
10,12,13,3,2.06062,2.6682,1,All,#4682B4,0
1,12,13.5,3,2.59279,2.86761,1,All,#4682B4,0
2,12,13.5,3,1.2715,2.99231,1,All,#4682B4,0
3,12,13.5,3,1.88161,2.94715,1,All,#4682B4,0
4,12,13.5,3,2.40923,2.83256,1,All,#4682B4,0
