time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
7.47992,1.87958,0.321535,1.0373,1.33985,1.57473,1.78075,1.98431,2.18461,2.42601,2.72908,3.26634,All
7.56225,1.86214,0.312668,1.02248,1.32457,1.55524,1.76288,1.96803,2.16685,2.41079,2.70944,3.2525,All
7.64458,1.84481,0.309491,1.00119,1.30465,1.53692,1.74115,1.94626,2.14732,2.39281,2.69391,3.23758,All
7.72691,1.82615,0.286244,0.981388,1.28676,1.52215,1.72628,1.92792,2.1288,2.37471,2.67498,3.22522,All
7.80924,1.80913,0.282321,0.965883,1.26777,1.502,1.70999,1.91108,2.11217,2.36167,2.65719,3.2079,All
7.89157,1.79015,0.263973,0.945249,1.24694,1.48085,1.69273,1.89147,2.09446,2.34463,2.64158,3.19331,All
7.9739,1.77376,0.25404,0.922184,1.22355,1.46119,1.67456,1.87401,2.07907,2.32586,2.62279,3.17225,All
8.05622,1.75348,0.242269,0.901616,1.20337,1.44132,1.65987,1.8555,2.06164,2.30415,2.60462,3.15798,All
8.13855,1.73466,0.221044,0.883936,1.1842,1.42079,1.64227,1.83713,2.04299,2.28417,2.58753,3.14274,All
8.22088,1.71355,0.201246,0.869354,1.16631,1.40566,1.62087,1.81611,2.0233,2.26683,2.5711,3.12717,All
8.30321,1.6959,0.184343,0.85111,1.1442,1.38446,1.60189,1.79641,2.00309,2.24717,2.54859,3.11225,All
8.38554,1.67621,0.178577,0.828566,1.12252,1.3664,1.58206,1.77643,1.98437,2.23627,2.53394,3.09886,All
8.46787,1.65735,0.164938,0.81403,1.10351,1.34213,1.56288,1.75779,1.96411,2.22012,2.51975,3.08592,All
8.5502,1.639,0.156587,0.790723,1.08369,1.3206,1.54349,1.7363,1.94843,2.20708,2.5046,3.06216,All
8.63253,1.62111,0.13799,0.768974,1.06154,1.29983,1.52186,1.71728,1.92995,2.19076,2.4887,3.05666,All
8.71486,1.60064,0.116621,0.744232,1.04016,1.27768,1.50567,1.69636,1.90784,2.17484,2.47124,3.04198,All
8.79719,1.57992,0.097531,0.723979,1.01989,1.25541,1.48497,1.67634,1.88988,2.15928,2.45687,3.02113,All
8.87952,1.55783,0.0759288,0.695945,0.999261,1.23604,1.46206,1.65733,1.87003,2.14172,2.44062,3.00252,All
8.96185,1.53967,0.0546129,0.671892,0.977532,1.21635,1.43784,1.63608,1.85563,2.12192,2.42241,2.98333,All
9.04418,1.52033,0.0319482,0.6506,0.956044,1.19732,1.41517,1.61473,1.83521,2.10141,2.40782,2.97012,All
9.12651,1.4999,0.00355022,0.625937,0.935182,1.17858,1.39411,1.59909,1.81857,2.08147,2.39377,2.95589,All
9.20884,1.47539,0,0.602781,0.915133,1.15598,1.37015,1.58156,1.80046,2.06778,2.38241,2.93895,All
9.29116,1.45561,0,0.581005,0.891658,1.12498,1.34585,1.55955,1.78023,2.04482,2.36819,2.92363,All
9.37349,1.43746,0,0.554735,0.868768,1.10352,1.32749,1.54202,1.75942,2.0289,2.34751,2.90752,All
9.45582,1.41298,0,0.532578,0.847952,1.08347,1.30294,1.52324,1.73885,2.00963,2.33195,2.89205,All
9.53815,1.39081,0,0.506353,0.827458,1.06187,1.28091,1.50347,1.71517,1.98672,2.31644,2.8675,All
9.62048,1.37424,0,0.484026,0.806856,1.04089,1.25815,1.48244,1.69415,1.96408,2.30137,2.84886,All
9.70281,1.35426,0,0.462168,0.781264,1.01901,1.23851,1.46378,1.67968,1.94637,2.28187,2.83665,All
9.78514,1.32879,0,0.438081,0.754997,0.996883,1.21738,1.44089,1.6603,1.93183,2.26575,2.81273,All
9.86747,1.30862,0,0.416107,0.730218,0.975001,1.1985,1.41954,1.64468,1.9148,2.25214,2.80652,All
9.9498,1.28625,0,0.390873,0.704368,0.955749,1.17356,1.40081,1.62774,1.90029,2.23043,2.79275,All
10.0321,1.26192,0,0.364279,0.676798,0.936965,1.1556,1.37726,1.60745,1.88528,2.21123,2.77507,All
10.1145,1.23897,0,0.339771,0.655805,0.915463,1.13654,1.35769,1.58872,1.86733,2.19282,2.75826,All
10.1968,1.21419,0,0.314097,0.630586,0.892795,1.11321,1.33781,1.56651,1.85017,2.17802,2.74628,All
10.2791,1.201,0,0.286997,0.601516,0.866563,1.09096,1.31596,1.55002,1.8321,2.15763,2.73754,All
10.3614,1.18016,0,0.265977,0.578443,0.843855,1.06965,1.29211,1.53399,1.81287,2.14162,2.7229,All
10.4438,1.15723,0,0.240568,0.553661,0.821808,1.05023,1.27144,1.51157,1.79268,2.1274,2.70697,All
10.5261,1.14158,0,0.21805,0.52904,0.798617,1.03012,1.25063,1.49228,1.77228,2.1071,2.69056,All
10.6084,1.12347,0,0.191596,0.503224,0.776701,1.009,1.23033,1.47437,1.752,2.08404,2.66462,All
10.6908,1.10322,0,0.165166,0.477334,0.752195,0.983983,1.20785,1.45465,1.73191,2.0657,2.64799,All
10.7731,1.0797,0,0.139347,0.45154,0.729686,0.96224,1.18762,1.43349,1.70888,2.04382,2.62671,All
10.8554,1.06003,0,0.116966,0.423801,0.702541,0.94845,1.16913,1.417,1.69158,2.02714,2.61201,All
10.9378,1.0359,0,0.0870976,0.399373,0.678732,0.922013,1.1513,1.3978,1.67341,2.00809,2.59836,All
11.0201,1.0146,0,0.0597116,0.37672,0.656179,0.897861,1.13298,1.37239,1.65316,1.9912,2.57891,All
11.1024,0.991758,0,0.0322798,0.351649,0.631832,0.87458,1.11115,1.3527,1.63152,1.97415,2.56606,All
11.1847,0.975045,0,0.00476785,0.325621,0.60617,0.849175,1.09156,1.32849,1.61346,1.95777,2.54811,All
11.2671,0.955249,0,0,0.298138,0.585174,0.826948,1.06759,1.30966,1.59691,1.94605,2.52582,All
11.3494,0.930049,0,0,0.274651,0.560739,0.804791,1.04744,1.28594,1.57585,1.92606,2.51006,All
11.4317,0.90269,0,0,0.246121,0.537604,0.781941,1.02925,1.26367,1.55333,1.90707,2.48433,All
11.5141,0.877913,0,0,0.220595,0.513755,0.755877,1.00857,1.24335,1.53017,1.88431,2.46405,All
11.5964,0.853442,0,0,0.19841,0.488239,0.731496,0.983647,1.219,1.50488,1.85706,2.44328,All
11.6787,0.829843,0,0,0.174133,0.458989,0.707076,0.959664,1.20076,1.47925,1.83477,2.42687,All
11.761,0.804469,0,0,0.151145,0.431391,0.680212,0.935237,1.17864,1.45695,1.80489,2.41003,All
11.8434,0.782981,0,0,0.123902,0.407234,0.653691,0.908256,1.15303,1.43285,1.78201,2.39055,All
11.9257,0.761096,0,0,0.101451,0.381065,0.629395,0.884353,1.13114,1.41021,1.75826,2.36809,All
12.008,0.732473,0,0,0.07794,0.354093,0.602445,0.859972,1.1028,1.38351,1.7291,2.3472,All
12.0904,0.708034,0,0,0.0534221,0.326682,0.577053,0.83595,1.0769,1.35639,1.70261,2.31893,All
12.1727,0.680255,0,0,0.0271379,0.302883,0.549543,0.808717,1.04926,1.32492,1.67183,2.28616,All
12.255,0.653208,0,0,0.00199297,0.27654,0.525813,0.782122,1.02052,1.29736,1.64522,2.25547,All
12.3373,0.628036,0,0,0,0.250606,0.499253,0.749931,0.991885,1.26783,1.61282,2.22228,All
12.4197,0.604463,0,0,0,0.222653,0.473765,0.718745,0.964377,1.23587,1.58011,2.19038,All
12.502,0.578001,0,0,0,0.195416,0.451772,0.69213,0.937089,1.20274,1.55031,2.15788,All
12.5843,0.548229,0,0,0,0.168182,0.422501,0.659357,0.906459,1.17272,1.51992,2.13196,All
12.6667,0.519152,0,0,0,0.142719,0.396776,0.627818,0.879763,1.14137,1.48932,2.10757,All
12.749,0.489127,0,0,0,0.115648,0.36798,0.597683,0.849624,1.11327,1.45929,2.08256,All
12.8313,0.460662,0,0,0,0.0904166,0.335347,0.571279,0.819264,1.08584,1.43137,2.04813,All
12.9137,0.426531,0,0,0,0.0602942,0.30738,0.54149,0.795017,1.05518,1.3987,2.01485,All
12.996,0.400401,0,0,0,0.034629,0.279497,0.508132,0.765116,1.02315,1.3697,1.98295,All
13.0783,0.368893,0,0,0,0.00875488,0.253465,0.476031,0.737655,0.992512,1.34298,1.95272,All
13.1606,0.336944,0,0,0,0,0.226173,0.448889,0.701485,0.966021,1.31,1.92557,All
13.243,0.300827,0,0,0,0,0.194696,0.421138,0.669515,0.935998,1.28173,1.89378,All
13.3253,0.271963,0,0,0,0,0.164736,0.388602,0.639988,0.906924,1.25539,1.87164,All
13.4076,0.245453,0,0,0,0,0.129351,0.356673,0.614176,0.874355,1.22466,1.84363,All
13.49,0.217885,0,0,0,0,0.0922586,0.322517,0.586461,0.846471,1.19778,1.8212,All
13.5723,0.182296,0,0,0,0,0.0620177,0.290673,0.551865,0.816739,1.16657,1.80264,All
13.6546,0.149602,0,0,0,0,0.0341966,0.259656,0.515232,0.790768,1.14223,1.78722,All
13.7369,0.116178,0,0,0,0,0.0017661,0.232314,0.484909,0.758902,1.12108,1.76608,All
13.8193,0.0905584,0,0,0,0,0,0.201631,0.453971,0.738097,1.09302,1.74578,All
13.9016,0.0569959,0,0,0,0,0,0.171096,0.42298,0.709624,1.07299,1.73177,All
13.9839,0.0228483,0,0,0,0,0,0.143938,0.393394,0.687124,1.05021,1.71322,All
14.0663,0,0,0,0,0,0,0.11446,0.362145,0.661418,1.02501,1.69862,All
14.1486,0,0,0,0,0,0,0.0817864,0.330745,0.638464,1.00681,1.68317,All
14.2309,0,0,0,0,0,0,0.0491561,0.308306,0.61858,0.985346,1.66695,All
14.3133,0,0,0,0,0,0,0.019285,0.279045,0.59309,0.969005,1.65167,All
14.3956,0,0,0,0,0,0,0,0.256932,0.569302,0.950898,1.63453,All
14.4779,0,0,0,0,0,0,0,0.233193,0.549852,0.933643,1.61961,All
14.5602,0,0,0,0,0,0,0,0.209723,0.529825,0.913809,1.60643,All
14.6426,0,0,0,0,0,0,0,0.185892,0.510807,0.897128,1.59721,All
14.7249,0,0,0,0,0,0,0,0.166039,0.485839,0.884229,1.58456,All
14.8072,0,0,0,0,0,0,0,0.137539,0.466808,0.868912,1.57144,All
14.8896,0,0,0,0,0,0,0,0.112043,0.443033,0.855977,1.55877,All
14.9719,0,0,0,0,0,0,0,0.0914502,0.418691,0.840968,1.54385,All
15.0542,0,0,0,0,0,0,0,0.0685602,0.397827,0.826297,1.53545,All
15.1365,0,0,0,0,0,0,0,0.0489219,0.377384,0.810982,1.52266,All
15.2189,0,0,0,0,0,0,0,0.0288238,0.361096,0.795644,1.51382,All
15.3012,0,0,0,0,0,0,0,0.00259369,0.337611,0.78321,1.50435,All
15.3835,0,0,0,0,0,0,0,0,0.31891,0.770325,1.49382,All
15.4659,0,0,0,0,0,0,0,0,0.305171,0.758268,1.48139,All
15.5482,0,0,0,0,0,0,0,0,0.285299,0.747742,1.46801,All
15.6305,0,0,0,0,0,0,0,0,0.271449,0.735591,1.45821,All
15.7129,0,0,0,0,0,0,0,0,0.257555,0.722349,1.44795,All
15.7952,0,0,0,0,0,0,0,0,0.239232,0.707902,1.43658,All
15.8775,0,0,0,0,0,0,0,0,0.227397,0.68971,1.42394,All
15.9598,0,0,0,0,0,0,0,0,0.213894,0.678149,1.41766,All
16.0422,0,0,0,0,0,0,0,0,0.200197,0.667932,1.41143,All
16.1245,0,0,0,0,0,0,0,0,0.185104,0.658627,1.40478,All
16.2068,0,0,0,0,0,0,0,0,0.169463,0.647541,1.39535,All
16.2892,0,0,0,0,0,0,0,0,0.156018,0.63574,1.38429,All
16.3715,0,0,0,0,0,0,0,0,0.141456,0.625422,1.37762,All
16.4538,0,0,0,0,0,0,0,0,0.131577,0.617271,1.36721,All
16.5361,0,0,0,0,0,0,0,0,0.116315,0.609103,1.35866,All
16.6185,0,0,0,0,0,0,0,0,0.10413,0.59594,1.35309,All
16.7008,0,0,0,0,0,0,0,0,0.0898114,0.582297,1.34505,All
16.7831,0,0,0,0,0,0,0,0,0.0762374,0.574307,1.33773,All
16.8655,0,0,0,0,0,0,0,0,0.0626939,0.557933,1.33061,All
16.9478,0,0,0,0,0,0,0,0,0.0501567,0.549334,1.32481,All
17.0301,0,0,0,0,0,0,0,0,0.038659,0.54175,1.32022,All
17.1124,0,0,0,0,0,0,0,0,0.0252851,0.532409,1.31521,All
17.1948,0,0,0,0,0,0,0,0,0.013641,0.521386,1.3106,All
17.2771,0,0,0,0,0,0,0,0,0.00328382,0.513923,1.30595,All
17.3594,0,0,0,0,0,0,0,0,0,0.502123,1.30111,All
17.4418,0,0,0,0,0,0,0,0,0,0.491716,1.29624,All
17.5241,0,0,0,0,0,0,0,0,0,0.48381,1.29177,All
17.6064,0,0,0,0,0,0,0,0,0,0.476212,1.28643,All
17.6888,0,0,0,0,0,0,0,0,0,0.462208,1.28106,All
17.7711,0,0,0,0,0,0,0,0,0,0.454285,1.27734,All
17.8534,0,0,0,0,0,0,0,0,0,0.443174,1.26869,All
17.9357,0,0,0,0,0,0,0,0,0,0.433336,1.26345,All
18.0181,0,0,0,0,0,0,0,0,0,0.426927,1.25771,All
18.1004,0,0,0,0,0,0,0,0,0,0.41922,1.25359,All
18.1827,0,0,0,0,0,0,0,0,0,0.407985,1.24739,All
18.2651,0,0,0,0,0,0,0,0,0,0.398335,1.24014,All
18.3474,0,0,0,0,0,0,0,0,0,0.387548,1.23251,All
18.4297,0,0,0,0,0,0,0,0,0,0.377401,1.22478,All
18.512,0,0,0,0,0,0,0,0,0,0.369071,1.21857,All
18.5944,0,0,0,0,0,0,0,0,0,0.360746,1.21288,All
18.6767,0,0,0,0,0,0,0,0,0,0.353454,1.20554,All
18.759,0,0,0,0,0,0,0,0,0,0.343746,1.1998,All
18.8414,0,0,0,0,0,0,0,0,0,0.335846,1.19131,All
18.9237,0,0,0,0,0,0,0,0,0,0.328125,1.18585,All
19.006,0,0,0,0,0,0,0,0,0,0.319835,1.18025,All
19.0884,0,0,0,0,0,0,0,0,0,0.31244,1.17189,All
19.1707,0,0,0,0,0,0,0,0,0,0.303977,1.16159,All
19.253,0,0,0,0,0,0,0,0,0,0.297433,1.15539,All
19.3353,0,0,0,0,0,0,0,0,0,0.287888,1.1532,All
19.4177,0,0,0,0,0,0,0,0,0,0.281339,1.1476,All
19.5,0,0,0,0,0,0,0,0,0,0.272901,1.14262,All
