rep,ID,time,y2,y2_simBlq_simulated,indivPredSimulated,censored,split,color,filter
5,8,6.5,1.27,1.03108,2.60571,1,All,#4682B4,0
6,8,6.5,1.27,0.989149,2.77544,1,All,#4682B4,0
7,8,6.5,1.27,0.438553,2.82314,1,All,#4682B4,0
8,8,6.5,1.27,1.14895,2.51392,1,All,#4682B4,0
9,8,6.5,1.27,0.950111,2.92115,1,All,#4682B4,0
10,8,6.5,1.27,1.19232,2.43593,1,All,#4682B4,0
1,8,7,3.92,3.92,2.55944,0,All,#4682B4,0
2,8,7,3.92,3.92,2.74234,0,All,#4682B4,0
3,8,7,3.92,3.92,2.53199,0,All,#4682B4,0
4,8,7,3.92,3.92,2.84006,0,All,#4682B4,0
5,8,7,3.92,3.92,2.54821,0,All,#4682B4,0
6,8,7,3.92,3.92,2.72281,0,All,#4682B4,0
7,8,7,3.92,3.92,2.73961,0,All,#4682B4,0
8,8,7,3.92,3.92,2.45878,0,All,#4682B4,0
9,8,7,3.92,3.92,2.80822,0,All,#4682B4,0
10,8,7,3.92,3.92,2.37306,0,All,#4682B4,0
1,8,7.5,2.88,2.88,2.46728,0,All,#4682B4,0
2,8,7.5,2.88,2.88,2.67469,0,All,#4682B4,0
3,8,7.5,2.88,2.88,2.46481,0,All,#4682B4,0
4,8,7.5,2.88,2.88,2.74867,0,All,#4682B4,0
5,8,7.5,2.88,2.88,2.47741,0,All,#4682B4,0
6,8,7.5,2.88,2.88,2.65825,0,All,#4682B4,0
7,8,7.5,2.88,2.88,2.64088,0,All,#4682B4,0
8,8,7.5,2.88,2.88,2.39059,0,All,#4682B4,0
9,8,7.5,2.88,2.88,2.6825,0,All,#4682B4,0
10,8,7.5,2.88,2.88,2.29941,0,All,#4682B4,0
1,8,8,3.45,3.45,2.36365,0,All,#4682B4,0
2,8,8,3.45,3.45,2.59072,0,All,#4682B4,0
3,8,8,3.45,3.45,2.38195,0,All,#4682B4,0
4,8,8,3.45,3.45,2.64382,0,All,#4682B4,0
5,8,8,3.45,3.45,2.39163,0,All,#4682B4,0
6,8,8,3.45,3.45,2.58054,0,All,#4682B4,0
7,8,8,3.45,3.45,2.52538,0,All,#4682B4,0
8,8,8,3.45,3.45,2.30673,0,All,#4682B4,0
9,8,8,3.45,3.45,2.54372,0,All,#4682B4,0
10,8,8,3.45,3.45,2.20998,0,All,#4682B4,0
1,8,8.5,2.19,2.19,2.24757,0,All,#4682B4,0
2,8,8.5,2.19,2.19,2.48664,0,All,#4682B4,0
3,8,8.5,2.19,2.19,2.27949,0,All,#4682B4,0
4,8,8.5,2.19,2.19,2.52397,0,All,#4682B4,0
5,8,8.5,2.19,2.19,2.28836,0,All,#4682B4,0
6,8,8.5,2.19,2.19,2.48767,0,All,#4682B4,0
7,8,8.5,2.19,2.19,2.39097,0,All,#4682B4,0
8,8,8.5,2.19,2.19,2.2039,0,All,#4682B4,0
9,8,8.5,2.19,2.19,2.39108,0,All,#4682B4,0
10,8,8.5,2.19,2.19,2.1015,0,All,#4682B4,0
1,8,9,1.75,1.75,2.11791,0,All,#4682B4,0
2,8,9,1.75,1.75,2.358,0,All,#4682B4,0
3,8,9,1.75,1.75,2.15311,0,All,#4682B4,0
4,8,9,1.75,1.75,2.3874,0,All,#4682B4,0
5,8,9,1.75,1.75,2.16459,0,All,#4682B4,0
6,8,9,1.75,1.75,2.37712,0,All,#4682B4,0
7,8,9,1.75,1.75,2.2354,0,All,#4682B4,0
8,8,9,1.75,1.75,2.0781,0,All,#4682B4,0
9,8,9,1.75,1.75,2.22389,0,All,#4682B4,0
10,8,9,1.75,1.75,1.97059,0,All,#4682B4,0
1,8,9.5,2.19,2.19,1.97355,0,All,#4682B4,0
2,8,9.5,2.19,2.19,2.19999,0,All,#4682B4,0
3,8,9.5,2.19,2.19,1.9979,0,All,#4682B4,0
4,8,9.5,2.19,2.19,2.23248,0,All,#4682B4,0
5,8,9.5,2.19,2.19,2.01704,0,All,#4682B4,0
6,8,9.5,2.19,2.19,2.24597,0,All,#4682B4,0
7,8,9.5,2.19,2.19,2.05684,0,All,#4682B4,0
8,8,9.5,2.19,2.19,1.92492,0,All,#4682B4,0
9,8,9.5,2.19,2.19,2.04169,0,All,#4682B4,0
10,8,9.5,2.19,2.19,1.8145,0,All,#4682B4,0
1,8,10,1.27,1.18266,1.8136,1,All,#4682B4,0
2,8,10,1.27,1.10373,2.00605,1,All,#4682B4,0
3,8,10,1.27,0.411793,1.80919,1,All,#4682B4,0
4,8,10,1.27,0.749776,2.0581,1,All,#4682B4,0
5,8,10,1.27,0.722597,1.84206,1,All,#4682B4,0
6,8,10,1.27,0.749283,2.09118,1,All,#4682B4,0
7,8,10,1.27,1.10579,1.85505,1,All,#4682B4,0
8,8,10,1.27,1.12385,1.74077,1,All,#4682B4,0
9,8,10,1.27,0.808209,1.84529,1,All,#4682B4,0
10,8,10,1.27,1.14222,1.63157,1,All,#4682B4,0
1,8,10.5,1.27,0.723918,1.63803,1,All,#4682B4,0
2,8,10.5,1.27,1.04326,1.77688,1,All,#4682B4,0
3,8,10.5,1.27,0.382229,1.58589,1,All,#4682B4,0
4,8,10.5,1.27,0.933936,1.86459,1,All,#4682B4,0
5,8,10.5,1.27,1.19119,1.63946,1,All,#4682B4,0
6,8,10.5,1.27,1.24613,1.91026,1,All,#4682B4,0
7,8,10.5,1.27,1.22481,1.63098,1,All,#4682B4,0
8,8,10.5,1.27,0.183929,1.52139,1,All,#4682B4,0
9,8,10.5,1.27,1.0438,1.63594,1,All,#4682B4,0
10,8,10.5,1.27,1.10606,1.42647,1,All,#4682B4,0
1,8,11,1.27,1.09738,1.44874,1,All,#4682B4,0
2,8,11,1.27,1.03712,1.52407,1,All,#4682B4,0
3,8,11,1.27,0.72007,1.33505,1,All,#4682B4,0
4,8,11,1.27,0.647568,1.65615,1,All,#4682B4,0
5,8,11,1.27,1.25839,1.41029,1,All,#4682B4,0
6,8,11,1.27,1.08196,1.70259,1,All,#4682B4,0
7,8,11,1.27,1.19797,1.39556,1,All,#4682B4,0
8,8,11,1.27,0.841447,1.26863,1,All,#4682B4,0
9,8,11,1.27,1.10448,1.41904,1,All,#4682B4,0
10,8,11,1.27,0.242642,1.21751,1,All,#4682B4,0
1,8,11.5,1.27,1.17859,1.24944,1,All,#4682B4,0
2,8,11.5,1.27,1.23774,1.29267,1,All,#4682B4,0
3,8,11.5,1.27,0.254015,1.09531,1,All,#4682B4,0
4,8,11.5,1.27,1.18945,1.44087,1,All,#4682B4,0
5,8,11.5,1.27,0.276259,1.17475,1,All,#4682B4,0
6,8,11.5,1.27,0.212368,1.47352,1,All,#4682B4,0
7,8,11.5,1.27,0.636287,1.16733,1,All,#4682B4,0
8,8,11.5,1.27,1.11599,1.01167,1,All,#4682B4,0
9,8,11.5,1.27,1.13194,1.19889,1,All,#4682B4,0
10,8,11.5,1.27,0.59732,1.03727,1,All,#4682B4,0
1,8,12,1.27,0.807047,1.04828,1,All,#4682B4,0
2,8,12,1.27,0.891894,1.13384,1,All,#4682B4,0
3,8,12,1.27,0.414084,0.911179,1,All,#4682B4,0
4,8,12,1.27,0.685269,1.23537,1,All,#4682B4,0
5,8,12,1.27,0.415059,0.968772,1,All,#4682B4,0
6,8,12,1.27,0.644504,1.23973,1,All,#4682B4,0
7,8,12,1.27,0.774328,0.969638,1,All,#4682B4,0
8,8,12,1.27,0.876768,0.796624,1,All,#4682B4,0
9,8,12,1.27,1.04297,0.991081,1,All,#4682B4,0
10,8,12,1.27,0.540877,0.907712,1,All,#4682B4,0
1,8,12.5,1.27,0.856619,0.859664,1,All,#4682B4,0
2,8,12.5,1.27,1.07701,1.03497,1,All,#4682B4,0
3,8,12.5,1.27,0.406254,0.789421,1,All,#4682B4,0
4,8,12.5,1.27,1.16407,1.0582,1,All,#4682B4,0
5,8,12.5,1.27,0.678166,0.814808,1,All,#4682B4,0
6,8,12.5,1.27,0.917821,1.03253,1,All,#4682B4,0
7,8,12.5,1.27,0.755274,0.811802,1,All,#4682B4,0
8,8,12.5,1.27,0.545913,0.649598,1,All,#4682B4,0
9,8,12.5,1.27,0.842925,0.808831,1,All,#4682B4,0
10,8,12.5,1.27,1.0912,0.819497,1,All,#4682B4,0
1,8,13,1.27,0.797471,0.69769,1,All,#4682B4,0
2,8,13,1.27,0.749828,0.968779,1,All,#4682B4,0
3,8,13,1.27,0.601748,0.70759,1,All,#4682B4,0
4,8,13,1.27,0.934672,0.919878,1,All,#4682B4,0
5,8,13,1.27,1.07905,0.70861,1,All,#4682B4,0
6,8,13,1.27,0.895626,0.873105,1,All,#4682B4,0
7,8,13,1.27,0.210175,0.694578,1,All,#4682B4,0
8,8,13,1.27,0.47194,0.550972,1,All,#4682B4,0
9,8,13,1.27,0.800453,0.660402,1,All,#4682B4,0
10,8,13,1.27,0.718355,0.756254,1,All,#4682B4,0
1,8,13.5,1.27,0.193208,0.569646,1,All,#4682B4,0
2,8,13.5,1.27,0.830659,0.918661,1,All,#4682B4,0
3,8,13.5,1.27,0.965644,0.646609,1,All,#4682B4,0
4,8,13.5,1.27,0.821905,0.817197,1,All,#4682B4,0
5,8,13.5,1.27,0.448216,0.631153,1,All,#4682B4,0
6,8,13.5,1.27,0.75997,0.760179,1,All,#4682B4,0
7,8,13.5,1.27,0.470732,0.606205,1,All,#4682B4,0
8,8,13.5,1.27,0.847458,0.481042,1,All,#4682B4,0
9,8,13.5,1.27,0.663267,0.545076,1,All,#4682B4,0
10,8,13.5,1.27,0.775026,0.706175,1,All,#4682B4,0
1,8,14,1.27,0.219801,0.473608,1,All,#4682B4,0
2,8,14,1.27,0.40235,0.874613,1,All,#4682B4,0
3,8,14,1.27,0.162334,0.595206,1,All,#4682B4,0
4,8,14,1.27,0.976577,0.742114,1,All,#4682B4,0
5,8,14,1.27,0.538686,0.570396,1,All,#4682B4,0
6,8,14,1.27,0.814355,0.678187,1,All,#4682B4,0
7,8,14,1.27,0.519154,0.537024,1,All,#4682B4,0
8,8,14,1.27,0.58724,0.425605,1,All,#4682B4,0
9,8,14,1.27,0.344589,0.459289,1,All,#4682B4,0
10,8,14,1.27,1.14636,0.661494,1,All,#4682B4,0
1,8,14.5,1.27,0.378542,0.402391,1,All,#4682B4,0
2,8,14.5,1.27,1.16742,0.832531,1,All,#4682B4,0
3,8,14.5,1.27,0.558585,0.54723,1,All,#4682B4,0
4,8,14.5,1.27,0.644885,0.68511,1,All,#4682B4,0
5,8,14.5,1.27,0.773415,0.518079,1,All,#4682B4,0
6,8,14.5,1.27,0.531849,0.61507,1,All,#4682B4,0
7,8,14.5,1.27,0.593965,0.479373,1,All,#4682B4,0
8,8,14.5,1.27,0.383091,0.376495,1,All,#4682B4,0
9,8,14.5,1.27,0.0301685,0.394439,1,All,#4682B4,0
10,8,14.5,1.27,0.514993,0.61886,1,All,#4682B4,0
1,8,15,1.27,0.351611,0.348444,1,All,#4682B4,0
2,8,15,1.27,0.413911,0.790032,1,All,#4682B4,0
3,8,15,1.27,0.478391,0.500076,1,All,#4682B4,0
4,8,15,1.27,0.516116,0.638871,1,All,#4682B4,0
5,8,15,1.27,0.324004,0.469623,1,All,#4682B4,0
6,8,15,1.27,0.328564,0.562452,1,All,#4682B4,0
7,8,15,1.27,0.272853,0.427648,1,All,#4682B4,0
8,8,15,1.27,0.224074,0.329874,1,All,#4682B4,0
9,8,15,1.27,0.477848,0.344108,1,All,#4682B4,0
10,8,15,1.27,0.727482,0.57645,1,All,#4682B4,0
1,8,15.5,1.27,0.48584,0.305439,1,All,#4682B4,0
2,8,15.5,1.27,0.731308,0.747232,1,All,#4682B4,0
3,8,15.5,1.27,0.42887,0.452546,1,All,#4682B4,0
4,8,15.5,1.27,0.723013,0.598388,1,All,#4682B4,0
5,8,15.5,1.27,0.229752,0.422984,1,All,#4682B4,0
6,8,15.5,1.27,0.418504,0.513097,1,All,#4682B4,0
7,8,15.5,1.27,0.550041,0.379416,1,All,#4682B4,0
8,8,15.5,1.27,0.309778,0.282713,1,All,#4682B4,0
9,8,15.5,1.27,0.217651,0.303161,1,All,#4682B4,0
10,8,15.5,1.27,0.514082,0.533812,1,All,#4682B4,0
1,8,16,1.27,0.199428,0.268928,1,All,#4682B4,0
2,8,16,1.27,0.620244,0.703342,1,All,#4682B4,0
3,8,16,1.27,0.284159,0.404159,1,All,#4682B4,0
4,8,16,1.27,0.863254,0.560626,1,All,#4682B4,0
5,8,16,1.27,0.264691,0.377151,1,All,#4682B4,0
6,8,16,1.27,0.548727,0.467131,1,All,#4682B4,0
7,8,16,1.27,0.297029,0.331673,1,All,#4682B4,0
8,8,16,1.27,0.436032,0.23534,1,All,#4682B4,0
9,8,16,1.27,0.114892,0.267939,1,All,#4682B4,0
10,8,16,1.27,0.681685,0.490349,1,All,#4682B4,0
1,8,16.5,1.27,0.315634,0.235705,1,All,#4682B4,0
2,8,16.5,1.27,0.408714,0.658883,1,All,#4682B4,0
3,8,16.5,1.27,0.225908,0.354884,1,All,#4682B4,0
4,8,16.5,1.27,0.826829,0.523818,1,All,#4682B4,0
5,8,16.5,1.27,0.526492,0.331473,1,All,#4682B4,0
6,8,16.5,1.27,0.372112,0.42118,1,All,#4682B4,0
7,8,16.5,1.27,0.354095,0.283693,1,All,#4682B4,0
8,8,16.5,1.27,0.219043,0.187172,1,All,#4682B4,0
9,8,16.5,1.27,0.0731713,0.235847,1,All,#4682B4,0
10,8,16.5,1.27,0.437475,0.446467,1,All,#4682B4,0
1,8,17,1.27,0.219305,0.204116,1,All,#4682B4,0
2,8,17,1.27,0.990456,0.61358,1,All,#4682B4,0
3,8,17,1.27,0.261528,0.304508,1,All,#4682B4,0
4,8,17,1.27,0.690072,0.486877,1,All,#4682B4,0
5,8,17,1.27,0.23026,0.28561,1,All,#4682B4,0
6,8,17,1.27,0.332703,0.375323,1,All,#4682B4,0
7,8,17,1.27,0.333443,0.235432,1,All,#4682B4,0
8,8,17,1.27,0.176176,0.138619,1,All,#4682B4,0
9,8,17,1.27,0.27487,0.205497,1,All,#4682B4,0
10,8,17,1.27,0.44617,0.401724,1,All,#4682B4,0
1,8,17.5,1.27,0.134926,0.173353,1,All,#4682B4,0
2,8,17.5,1.27,0.464226,0.567189,1,All,#4682B4,0
3,8,17.5,1.27,0.2137,0.253216,1,All,#4682B4,0
4,8,17.5,1.27,0.614291,0.449456,1,All,#4682B4,0
5,8,17.5,1.27,0.143714,0.23947,1,All,#4682B4,0
6,8,17.5,1.27,0.168238,0.328276,1,All,#4682B4,0
7,8,17.5,1.27,0.174453,0.186531,1,All,#4682B4,0
8,8,17.5,1.27,0.119374,0.0887952,1,All,#4682B4,0
9,8,17.5,1.27,0.256938,0.176744,1,All,#4682B4,0
10,8,17.5,1.27,0.527084,0.356008,1,All,#4682B4,0
1,8,18,1.27,0.202986,0.142254,1,All,#4682B4,0
2,8,18,1.27,0.852648,0.520218,1,All,#4682B4,0
3,8,18,1.27,0.137569,0.201426,1,All,#4682B4,0
4,8,18,1.27,0.173802,0.411188,1,All,#4682B4,0
5,8,18,1.27,0.122909,0.193483,1,All,#4682B4,0
6,8,18,1.27,0.215909,0.281177,1,All,#4682B4,0
7,8,18,1.27,0.105029,0.136574,1,All,#4682B4,0
8,8,18,1.27,0.027118,0.0384308,1,All,#4682B4,0
9,8,18,1.27,0.140436,0.146835,1,All,#4682B4,0
10,8,18,1.27,0.332651,0.309867,1,All,#4682B4,0
1,8,18.5,1.27,0.0757439,0.111249,1,All,#4682B4,0
2,8,18.5,1.27,0.334414,0.472678,1,All,#4682B4,0
3,8,18.5,1.27,0.0828775,0.148563,1,All,#4682B4,0
4,8,18.5,1.27,0.33564,0.372318,1,All,#4682B4,0
5,8,18.5,1.27,0.186269,0.146818,1,All,#4682B4,0
6,8,18.5,1.27,0.179486,0.233407,1,All,#4682B4,0
7,8,18.5,1.27,0.0592566,0.0861066,1,All,#4682B4,0
8,8,18.5,1.27,2.50082e-16,0,1,All,#4682B4,0
9,8,18.5,1.27,0.0288269,0.117585,1,All,#4682B4,0
10,8,18.5,1.27,0.30811,0.263159,1,All,#4682B4,0
1,8,19,1.27,0.0830665,0.0794974,1,All,#4682B4,0
2,8,19,1.27,0.653442,0.424458,1,All,#4682B4,0
3,8,19,1.27,0.11309,0.0950144,1,All,#4682B4,0
4,8,19,1.27,0.440852,0.332752,1,All,#4682B4,0
5,8,19,1.27,0.135865,0.100426,1,All,#4682B4,0
6,8,19,1.27,0.226686,0.185044,1,All,#4682B4,0
7,8,19,1.27,0.0115627,0.034515,1,All,#4682B4,0
8,8,19,1.27,2.01882e-16,0,1,All,#4682B4,0
9,8,19,1.27,0.0609581,0.0872384,1,All,#4682B4,0
10,8,19,1.27,0.15574,0.215849,1,All,#4682B4,0
1,8,19.5,1.27,0.0701481,0.0475901,1,All,#4682B4,0
2,8,19.5,1.27,0.194389,0.375835,1,All,#4682B4,0
3,8,19.5,1.27,0.0188881,0.0411151,1,All,#4682B4,0
4,8,19.5,1.27,0.27299,0.291659,1,All,#4682B4,0
5,8,19.5,1.27,0.068819,0.0531912,1,All,#4682B4,0
6,8,19.5,1.27,0.200737,0.13608,1,All,#4682B4,0
7,8,19.5,1.27,8.24382e-17,0,1,All,#4682B4,0
8,8,19.5,1.27,3.44847e-17,0,1,All,#4682B4,0
9,8,19.5,1.27,0.0119241,0.0576704,1,All,#4682B4,0
10,8,19.5,1.27,0.207875,0.167974,1,All,#4682B4,0
1,9,1,1.27,3.77108e-17,0,1,All,#4682B4,0
2,9,1,1.27,2.35283e-17,0,1,All,#4682B4,0
3,9,1,1.27,1.75054e-16,0,1,All,#4682B4,0
4,9,1,1.27,1.13078e-16,0,1,All,#4682B4,0
5,9,1,1.27,5.35424e-17,0,1,All,#4682B4,0
6,9,1,1.27,1.54176e-16,0,1,All,#4682B4,0
7,9,1,1.27,4.14829e-16,0,1,All,#4682B4,0
8,9,1,1.27,1.8872e-16,0,1,All,#4682B4,0
9,9,1,1.27,4.99352e-16,0,1,All,#4682B4,0
10,9,1,1.27,4.58993e-16,0,1,All,#4682B4,0
1,9,1.5,1.27,3.94922e-16,0,1,All,#4682B4,0
2,9,1.5,1.27,4.14486e-16,0,1,All,#4682B4,0
3,9,1.5,1.27,3.9436e-17,0,1,All,#4682B4,0
4,9,1.5,1.27,2.72801e-16,0,1,All,#4682B4,0
5,9,1.5,1.27,5.88505e-17,0,1,All,#4682B4,0
6,9,1.5,1.27,8.79531e-17,0,1,All,#4682B4,0
7,9,1.5,1.27,3.7306e-16,0,1,All,#4682B4,0
8,9,1.5,1.27,2.72149e-17,0,1,All,#4682B4,0
9,9,1.5,1.27,1.1165e-16,0,1,All,#4682B4,0
10,9,1.5,1.27,5.822e-17,0,1,All,#4682B4,0
1,9,2,1.27,0.699055,0.728492,1,All,#4682B4,0
2,9,2,1.27,1.66972e-17,0,1,All,#4682B4,0
3,9,2,1.27,0.629824,0.538111,1,All,#4682B4,0
4,9,2,1.27,0.810297,0.571316,1,All,#4682B4,0
5,9,2,1.27,0.133157,0.293891,1,All,#4682B4,0
6,9,2,1.27,0.614016,0.832247,1,All,#4682B4,0
7,9,2,1.27,5.6631e-17,0,1,All,#4682B4,0
8,9,2,1.27,0.697829,0.641792,1,All,#4682B4,0
9,9,2,1.27,0.612282,0.597935,1,All,#4682B4,0
10,9,2,1.27,1.19284e-16,0,1,All,#4682B4,0
1,9,2.5,1.27,1.01865,1.70942,1,All,#4682B4,0
2,9,2.5,1.27,1.19259,0.92672,1,All,#4682B4,0
3,9,2.5,1.27,0.938765,1.35017,1,All,#4682B4,0
4,9,2.5,1.27,1.20531,1.16523,1,All,#4682B4,0
5,9,2.5,1.27,1.0619,1.19417,1,All,#4682B4,0
6,9,2.5,1.27,1.0316,1.7216,1,All,#4682B4,0
7,9,2.5,1.27,0.914729,0.993097,1,All,#4682B4,0
8,9,2.5,1.27,1.05034,1.39077,1,All,#4682B4,0
9,9,2.5,1.27,0.712814,1.60474,1,All,#4682B4,0
10,9,2.5,1.27,1.14674,1.32314,1,All,#4682B4,0
1,9,3,2.69,2.69,2.06715,0,All,#4682B4,0
2,9,3,2.69,2.69,1.77528,0,All,#4682B4,0
3,9,3,2.69,2.69,1.68862,0,All,#4682B4,0
4,9,3,2.69,2.69,1.4529,0,All,#4682B4,0
5,9,3,2.69,2.69,1.68418,0,All,#4682B4,0
6,9,3,2.69,2.69,2.05036,0,All,#4682B4,0
7,9,3,2.69,2.69,1.89787,0,All,#4682B4,0
8,9,3,2.69,2.69,1.72856,0,All,#4682B4,0
9,9,3,2.69,2.69,1.99838,0,All,#4682B4,0
10,9,3,2.69,2.69,1.9869,0,All,#4682B4,0
1,9,3.5,3.01,3.01,2.22369,0,All,#4682B4,0
2,9,3.5,3.01,3.01,2.40613,0,All,#4682B4,0
3,9,3.5,3.01,3.01,1.86968,0,All,#4682B4,0
4,9,3.5,3.01,3.01,1.60575,0,All,#4682B4,0
5,9,3.5,3.01,3.01,1.96284,0,All,#4682B4,0
6,9,3.5,3.01,3.01,2.21075,0,All,#4682B4,0
7,9,3.5,3.01,3.01,2.52258,0,All,#4682B4,0
8,9,3.5,3.01,3.01,1.92016,0,All,#4682B4,0
9,9,3.5,3.01,3.01,2.17022,0,All,#4682B4,0
10,9,3.5,3.01,3.01,2.31368,0,All,#4682B4,0
1,9,4,3.08,3.08,2.26662,0,All,#4682B4,0
2,9,4,3.08,3.08,2.79378,0,All,#4682B4,0
3,9,4,3.08,3.08,1.95855,0,All,#4682B4,0
4,9,4,3.08,3.08,1.68301,0,All,#4682B4,0
5,9,4,3.08,3.08,2.08373,0,All,#4682B4,0
6,9,4,3.08,3.08,2.27796,0,All,#4682B4,0
7,9,4,3.08,3.08,2.83219,0,All,#4682B4,0
8,9,4,3.08,3.08,2.02969,0,All,#4682B4,0
9,9,4,3.08,3.08,2.21243,0,All,#4682B4,0
10,9,4,3.08,3.08,2.39941,0,All,#4682B4,0
1,9,4.5,2.83,2.83,2.24927,0,All,#4682B4,0
2,9,4.5,2.83,2.83,2.89074,0,All,#4682B4,0
3,9,4.5,2.83,2.83,1.98553,0,All,#4682B4,0
4,9,4.5,2.83,2.83,1.70767,0,All,#4682B4,0
5,9,4.5,2.83,2.83,2.08974,0,All,#4682B4,0
6,9,4.5,2.83,2.83,2.28389,0,All,#4682B4,0
7,9,4.5,2.83,2.83,2.81865,0,All,#4682B4,0
8,9,4.5,2.83,2.83,2.08171,0,All,#4682B4,0
9,9,4.5,2.83,2.83,2.18789,0,All,#4682B4,0
10,9,4.5,2.83,2.83,2.32872,0,All,#4682B4,0
1,9,5,2.82,2.82,2.20429,0,All,#4682B4,0
2,9,5,2.82,2.82,2.75225,0,All,#4682B4,0
3,9,5,2.82,2.82,1.97196,0,All,#4682B4,0
4,9,5,2.82,2.82,1.69559,0,All,#4682B4,0
5,9,5,2.82,2.82,2.02888,0,All,#4682B4,0
6,9,5,2.82,2.82,2.24694,0,All,#4682B4,0
7,9,5,2.82,2.82,2.60988,0,All,#4682B4,0
8,9,5,2.82,2.82,2.09115,0,All,#4682B4,0
9,9,5,2.82,2.82,2.13587,0,All,#4682B4,0
10,9,5,2.82,2.82,2.18253,0,All,#4682B4,0
1,9,5.5,1.27,1.06357,2.14583,1,All,#4682B4,0
2,9,5.5,1.27,1.0422,2.49058,1,All,#4682B4,0
3,9,5.5,1.27,0.965148,1.93256,1,All,#4682B4,0
4,9,5.5,1.27,0.813961,1.65903,1,All,#4682B4,0
5,9,5.5,1.27,1.03507,1.93202,1,All,#4682B4,0
6,9,5.5,1.27,1.12769,2.17989,1,All,#4682B4,0
7,9,5.5,1.27,0.499685,2.32043,1,All,#4682B4,0
8,9,5.5,1.27,0.505075,2.0689,1,All,#4682B4,0
9,9,5.5,1.27,0.783651,2.07393,1,All,#4682B4,0
10,9,5.5,1.27,0.89357,2.0085,1,All,#4682B4,0
1,9,6,1.27,0.891099,2.07888,1,All,#4682B4,0
2,9,6,1.27,1.12913,2.18691,1,All,#4682B4,0
3,9,6,1.27,0.158778,1.87577,1,All,#4682B4,0
4,9,6,1.27,0.955295,1.60767,1,All,#4682B4,0
5,9,6,1.27,0.717677,1.80583,1,All,#4682B4,0
6,9,6,1.27,0.961317,2.09009,1,All,#4682B4,0
7,9,6,1.27,0.648333,2.01352,1,All,#4682B4,0
8,9,6,1.27,0.8415,2.02275,1,All,#4682B4,0
9,9,6,1.27,0.493561,2.00423,1,All,#4682B4,0
10,9,6,1.27,1.03358,1.83198,1,All,#4682B4,0
1,9,6.5,1.74,1.74,2.00499,0,All,#4682B4,0
2,9,6.5,1.74,1.74,1.88954,0,All,#4682B4,0
3,9,6.5,1.74,1.74,1.80516,0,All,#4682B4,0
4,9,6.5,1.74,1.74,1.54883,0,All,#4682B4,0
5,9,6.5,1.74,1.74,1.65619,0,All,#4682B4,0
6,9,6.5,1.74,1.74,1.98148,0,All,#4682B4,0
7,9,6.5,1.74,1.74,1.72459,0,All,#4682B4,0
8,9,6.5,1.74,1.74,1.9567,0,All,#4682B4,0
9,9,6.5,1.74,1.74,1.91949,0,All,#4682B4,0
10,9,6.5,1.74,1.74,1.66083,0,All,#4682B4,0
1,9,7,1.27,1.26924,1.92441,1,All,#4682B4,0
2,9,7,1.27,0.771395,1.62476,1,All,#4682B4,0
3,9,7,1.27,0.947492,1.72207,1,All,#4682B4,0
4,9,7,1.27,0.828,1.4859,1,All,#4682B4,0
5,9,7,1.27,1.04764,1.48572,1,All,#4682B4,0
6,9,7,1.27,0.418872,1.85701,1,All,#4682B4,0
7,9,7,1.27,0.864647,1.47303,1,All,#4682B4,0
8,9,7,1.27,0.473357,1.8725,1,All,#4682B4,0
9,9,7,1.27,0.743581,1.81746,1,All,#4682B4,0
10,9,7,1.27,0.352612,1.48202,1,All,#4682B4,0
1,9,7.5,1.58,1.58,1.83701,0,All,#4682B4,0
2,9,7.5,1.58,1.58,1.40313,0,All,#4682B4,0
3,9,7.5,1.58,1.58,1.62672,0,All,#4682B4,0
4,9,7.5,1.58,1.58,1.3947,0,All,#4682B4,0
5,9,7.5,1.58,1.58,1.29645,0,All,#4682B4,0
6,9,7.5,1.58,1.58,1.72047,0,All,#4682B4,0
7,9,7.5,1.58,1.58,1.26669,0,All,#4682B4,0
8,9,7.5,1.58,1.58,1.7705,0,All,#4682B4,0
9,9,7.5,1.58,1.58,1.69574,0,All,#4682B4,0
10,9,7.5,1.58,1.58,1.3049,0,All,#4682B4,0
1,9,8,1.27,0.794314,1.74253,1,All,#4682B4,0
2,9,8,1.27,0.997045,1.22457,1,All,#4682B4,0
3,9,8,1.27,0.948969,1.51897,1,All,#4682B4,0
4,9,8,1.27,1.01292,1.26917,1,All,#4682B4,0
5,9,8,1.27,1.18805,1.09077,1,All,#4682B4,0
6,9,8,1.27,0.122397,1.57801,1,All,#4682B4,0
7,9,8,1.27,0.325364,1.10609,1,All,#4682B4,0
8,9,8,1.27,0.733939,1.6507,1,All,#4682B4,0
9,9,8,1.27,1.09141,1.55197,1,All,#4682B4,0
10,9,8,1.27,1.17123,1.14039,1,All,#4682B4,0
1,9,8.5,1.27,1.06298,1.64065,1,All,#4682B4,0
2,9,8.5,1.27,1.21889,1.04734,1,All,#4682B4,0
3,9,8.5,1.27,0.945824,1.39884,1,All,#4682B4,0
4,9,8.5,1.27,0.881724,1.1168,1,All,#4682B4,0
5,9,8.5,1.27,0.692374,0.873198,1,All,#4682B4,0
6,9,8.5,1.27,1.26449,1.43827,1,All,#4682B4,0
7,9,8.5,1.27,0.592705,0.988217,1,All,#4682B4,0
8,9,8.5,1.27,0.91472,1.5134,1,All,#4682B4,0
9,9,8.5,1.27,1.00343,1.38489,1,All,#4682B4,0
10,9,8.5,1.27,1.19258,0.994825,1,All,#4682B4,0
