rep,ID,time,y3,y3_simBlq_simulated,indivPredSimulated,censored,split,color,filter
7,7,2,-0.291743,-0.291743,-2.6328,0,All,#4682B4,0
8,7,2,-0.291743,-0.291743,-4.97892,0,All,#4682B4,0
9,7,2,-0.291743,-0.291743,-3.28215,0,All,#4682B4,0
10,7,2,-0.291743,-0.291743,-3.42362,0,All,#4682B4,0
1,7,3,-0.31,-5.84877,-3.14215,1,All,#4682B4,0
2,7,3,-0.31,-2.26996,-2.19032,1,All,#4682B4,0
3,7,3,-0.31,-1.37695,-1.40633,1,All,#4682B4,0
4,7,3,-0.31,-4.16266,-2.21443,1,All,#4682B4,0
5,7,3,-0.31,-4.65153,-2.44331,1,All,#4682B4,0
6,7,3,-0.31,-2.06134,-2.55436,1,All,#4682B4,0
7,7,3,-0.31,-2.01691,-1.55891,1,All,#4682B4,0
8,7,3,-0.31,-3.33197,-2.47961,1,All,#4682B4,0
9,7,3,-0.31,-1.22741,-1.62686,1,All,#4682B4,0
10,7,3,-0.31,-3.02102,-1.7398,1,All,#4682B4,0
1,7,4,0.205345,0.205345,-1.85449,0,All,#4682B4,0
2,7,4,0.205345,0.205345,-0.595317,0,All,#4682B4,0
3,7,4,0.205345,0.205345,-0.022547,0,All,#4682B4,0
4,7,4,0.205345,0.205345,-0.831982,0,All,#4682B4,0
5,7,4,0.205345,0.205345,-0.998044,0,All,#4682B4,0
6,7,4,0.205345,0.205345,-0.93788,0,All,#4682B4,0
7,7,4,0.205345,0.205345,-0.248208,0,All,#4682B4,0
8,7,4,0.205345,0.205345,-0.605394,0,All,#4682B4,0
9,7,4,0.205345,0.205345,-0.0170527,0,All,#4682B4,0
10,7,4,0.205345,0.205345,-0.158147,0,All,#4682B4,0
1,7,5,0.129385,0.129385,0.13919,0,All,#4682B4,0
2,7,5,0.129385,0.129385,1.16856,0,All,#4682B4,0
3,7,5,0.129385,0.129385,1.37683,0,All,#4682B4,0
4,7,5,0.129385,0.129385,0.799613,0,All,#4682B4,0
5,7,5,0.129385,0.129385,0.822872,0,All,#4682B4,0
6,7,5,0.129385,0.129385,1.59317,0,All,#4682B4,0
7,7,5,0.129385,0.129385,1.37601,0,All,#4682B4,0
8,7,5,0.129385,0.129385,1.01725,0,All,#4682B4,0
9,7,5,0.129385,0.129385,1.53191,0,All,#4682B4,0
10,7,5,0.129385,0.129385,1.31877,0,All,#4682B4,0
1,7,6,0.391458,0.391458,2.96548,0,All,#4682B4,0
2,7,6,0.391458,0.391458,2.70949,0,All,#4682B4,0
3,7,6,0.391458,0.391458,2.49407,0,All,#4682B4,0
4,7,6,0.391458,0.391458,2.53665,0,All,#4682B4,0
5,7,6,0.391458,0.391458,2.80069,0,All,#4682B4,0
6,7,6,0.391458,0.391458,2.65907,0,All,#4682B4,0
7,7,6,0.391458,0.391458,2.88626,0,All,#4682B4,0
8,7,6,0.391458,0.391458,2.24325,0,All,#4682B4,0
9,7,6,0.391458,0.391458,2.64409,0,All,#4682B4,0
10,7,6,0.391458,0.391458,2.46105,0,All,#4682B4,0
1,7,7,1.52905,1.52905,2.49068,0,All,#4682B4,0
2,7,7,1.52905,1.52905,2.41225,0,All,#4682B4,0
3,7,7,1.52905,1.52905,2.40725,0,All,#4682B4,0
4,7,7,1.52905,1.52905,2.58786,0,All,#4682B4,0
5,7,7,1.52905,1.52905,2.68279,0,All,#4682B4,0
6,7,7,1.52905,1.52905,1.89859,0,All,#4682B4,0
7,7,7,1.52905,1.52905,2.61749,0,All,#4682B4,0
8,7,7,1.52905,1.52905,2.2776,0,All,#4682B4,0
9,7,7,1.52905,1.52905,2.56691,0,All,#4682B4,0
10,7,7,1.52905,1.52905,2.49249,0,All,#4682B4,0
1,7,8,2.56727,2.56727,1.99522,0,All,#4682B4,0
2,7,8,2.56727,2.56727,1.81289,0,All,#4682B4,0
3,7,8,2.56727,2.56727,1.93765,0,All,#4682B4,0
4,7,8,2.56727,2.56727,2.00326,0,All,#4682B4,0
5,7,8,2.56727,2.56727,2.43539,0,All,#4682B4,0
6,7,8,2.56727,2.56727,1.689,0,All,#4682B4,0
7,7,8,2.56727,2.56727,2.24424,0,All,#4682B4,0
8,7,8,2.56727,2.56727,1.77625,0,All,#4682B4,0
9,7,8,2.56727,2.56727,2.09112,0,All,#4682B4,0
10,7,8,2.56727,2.56727,2.0475,0,All,#4682B4,0
1,7,9,0.728962,0.728962,1.63928,0,All,#4682B4,0
2,7,9,0.728962,0.728962,1.52409,0,All,#4682B4,0
3,7,9,0.728962,0.728962,1.71403,0,All,#4682B4,0
4,7,9,0.728962,0.728962,1.65217,0,All,#4682B4,0
5,7,9,0.728962,0.728962,2.12947,0,All,#4682B4,0
6,7,9,0.728962,0.728962,1.67629,0,All,#4682B4,0
7,7,9,0.728962,0.728962,2.0837,0,All,#4682B4,0
8,7,9,0.728962,0.728962,1.5262,0,All,#4682B4,0
9,7,9,0.728962,0.728962,1.60958,0,All,#4682B4,0
10,7,9,0.728962,0.728962,1.67405,0,All,#4682B4,0
1,7,10,1.33046,1.33046,1.30611,0,All,#4682B4,0
2,7,10,1.33046,1.33046,1.22535,0,All,#4682B4,0
3,7,10,1.33046,1.33046,1.62927,0,All,#4682B4,0
4,7,10,1.33046,1.33046,1.30371,0,All,#4682B4,0
5,7,10,1.33046,1.33046,1.62911,0,All,#4682B4,0
6,7,10,1.33046,1.33046,1.56789,0,All,#4682B4,0
7,7,10,1.33046,1.33046,1.81552,0,All,#4682B4,0
8,7,10,1.33046,1.33046,1.51042,0,All,#4682B4,0
9,7,10,1.33046,1.33046,1.17587,0,All,#4682B4,0
10,7,10,1.33046,1.33046,1.21692,0,All,#4682B4,0
1,7,11,0.838593,0.838593,0.953142,0,All,#4682B4,0
2,7,11,0.838593,0.838593,0.754186,0,All,#4682B4,0
3,7,11,0.838593,0.838593,1.30527,0,All,#4682B4,0
4,7,11,0.838593,0.838593,0.877083,0,All,#4682B4,0
5,7,11,0.838593,0.838593,0.95511,0,All,#4682B4,0
6,7,11,0.838593,0.838593,1.11062,0,All,#4682B4,0
7,7,11,0.838593,0.838593,1.4023,0,All,#4682B4,0
8,7,11,0.838593,0.838593,1.35515,0,All,#4682B4,0
9,7,11,0.838593,0.838593,0.742397,0,All,#4682B4,0
10,7,11,0.838593,0.838593,0.640561,0,All,#4682B4,0
1,7,12,1.05048,1.05048,0.463482,0,All,#4682B4,0
2,7,12,1.05048,1.05048,0.0469987,0,All,#4682B4,0
3,7,12,1.05048,1.05048,0.699645,0,All,#4682B4,0
4,7,12,1.05048,1.05048,0.311233,0,All,#4682B4,0
5,7,12,1.05048,1.05048,0.0110284,0,All,#4682B4,0
6,7,12,1.05048,1.05048,0.398553,0,All,#4682B4,0
7,7,12,1.05048,1.05048,0.823688,0,All,#4682B4,0
8,7,12,1.05048,1.05048,0.628385,0,All,#4682B4,0
9,7,12,1.05048,1.05048,0.252975,0,All,#4682B4,0
10,7,12,1.05048,1.05048,-0.0974699,0,All,#4682B4,0
1,7,13,0.082977,0.082977,-0.658103,0,All,#4682B4,0
2,7,13,0.082977,0.082977,-0.925759,0,All,#4682B4,0
3,7,13,0.082977,0.082977,-0.178297,0,All,#4682B4,0
4,7,13,0.082977,0.082977,-0.462039,0,All,#4682B4,0
5,7,13,0.082977,0.082977,-1.25013,0,All,#4682B4,0
6,7,13,0.082977,0.082977,-0.583839,0,All,#4682B4,0
7,7,13,0.082977,0.082977,0.0140285,0,All,#4682B4,0
8,7,13,0.082977,0.082977,-0.500405,0,All,#4682B4,0
9,7,13,0.082977,0.082977,-0.338629,0,All,#4682B4,0
10,7,13,0.082977,0.082977,-1.02669,0,All,#4682B4,0
1,7,14,-0.31,-1.70261,-2.32569,1,All,#4682B4,0
2,7,14,-0.31,-2.02932,-2.1584,1,All,#4682B4,0
3,7,14,-0.31,-1.07507,-1.31862,1,All,#4682B4,0
4,7,14,-0.31,-2.39742,-1.47635,1,All,#4682B4,0
5,7,14,-0.31,-2.07466,-2.78708,1,All,#4682B4,0
6,7,14,-0.31,-2.73182,-1.86326,1,All,#4682B4,0
7,7,14,-0.31,-2.97802,-1.07308,1,All,#4682B4,0
8,7,14,-0.31,-0.597145,-1.9168,1,All,#4682B4,0
9,7,14,-0.31,-1.65927,-1.06562,1,All,#4682B4,0
10,7,14,-0.31,-0.80694,-2.14208,1,All,#4682B4,0
1,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
2,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
3,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
4,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
5,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
6,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
7,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
8,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
9,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
10,8,-1,-0.091531,-0.091531,-7,0,All,#4682B4,0
1,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
2,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
3,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
4,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
5,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
6,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
7,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
8,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
9,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
10,8,0,-0.240652,-0.240652,-7,0,All,#4682B4,0
1,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
2,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
3,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
4,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
5,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
6,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
7,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
8,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
9,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
10,8,1,-0.180193,-0.180193,-7,0,All,#4682B4,0
1,8,2,-0.31,-12.8228,-7,1,All,#4682B4,0
2,8,2,-0.31,-4.46684,-7,1,All,#4682B4,0
3,8,2,-0.31,-6.03087,-7,1,All,#4682B4,0
4,8,2,-0.31,-10.4703,-7,1,All,#4682B4,0
5,8,2,-0.31,-3.3391,-7,1,All,#4682B4,0
6,8,2,-0.31,-12.6898,-7,1,All,#4682B4,0
7,8,2,-0.31,-2.27399,-7,1,All,#4682B4,0
8,8,2,-0.31,-13.8017,-7,1,All,#4682B4,0
9,8,2,-0.31,-8.56991,-7,1,All,#4682B4,0
10,8,2,-0.31,-8.81777,-7,1,All,#4682B4,0
1,8,3,-0.31,-0.379933,0.317567,1,All,#4682B4,0
2,8,3,-0.31,-0.42454,1.53973,1,All,#4682B4,0
3,8,3,-0.31,-1.25943,0.360699,1,All,#4682B4,0
4,8,3,-0.31,-0.335044,0.267644,1,All,#4682B4,0
5,8,3,-0.31,-0.397182,0.300549,1,All,#4682B4,0
6,8,3,-0.31,-0.539098,0.344355,1,All,#4682B4,0
7,8,3,-0.31,-0.316978,0.705076,1,All,#4682B4,0
8,8,3,-0.31,-1.20705,0.231844,1,All,#4682B4,0
9,8,3,-0.31,-1.59417,-0.449109,1,All,#4682B4,0
10,8,3,-0.31,-0.707904,1.48394,1,All,#4682B4,0
1,8,4,0.704973,0.704973,2.30706,0,All,#4682B4,0
2,8,4,0.704973,0.704973,2.62206,0,All,#4682B4,0
3,8,4,0.704973,0.704973,2.77584,0,All,#4682B4,0
4,8,4,0.704973,0.704973,2.32417,0,All,#4682B4,0
5,8,4,0.704973,0.704973,2.15499,0,All,#4682B4,0
6,8,4,0.704973,0.704973,2.12755,0,All,#4682B4,0
7,8,4,0.704973,0.704973,2.30467,0,All,#4682B4,0
8,8,4,0.704973,0.704973,2.4232,0,All,#4682B4,0
9,8,4,0.704973,0.704973,2.25865,0,All,#4682B4,0
10,8,4,0.704973,0.704973,2.67415,0,All,#4682B4,0
1,8,5,1.84163,1.84163,2.58159,0,All,#4682B4,0
2,8,5,1.84163,1.84163,2.6412,0,All,#4682B4,0
3,8,5,1.84163,1.84163,2.7174,0,All,#4682B4,0
4,8,5,1.84163,1.84163,2.61184,0,All,#4682B4,0
5,8,5,1.84163,1.84163,2.47807,0,All,#4682B4,0
6,8,5,1.84163,1.84163,2.49044,0,All,#4682B4,0
7,8,5,1.84163,1.84163,2.54936,0,All,#4682B4,0
8,8,5,1.84163,1.84163,2.59798,0,All,#4682B4,0
9,8,5,1.84163,1.84163,2.55057,0,All,#4682B4,0
10,8,5,1.84163,1.84163,2.57047,0,All,#4682B4,0
1,8,6,2.39105,2.39105,2.38956,0,All,#4682B4,0
2,8,6,2.39105,2.39105,2.48314,0,All,#4682B4,0
3,8,6,2.39105,2.39105,2.43966,0,All,#4682B4,0
4,8,6,2.39105,2.39105,2.43439,0,All,#4682B4,0
5,8,6,2.39105,2.39105,2.37415,0,All,#4682B4,0
6,8,6,2.39105,2.39105,2.41873,0,All,#4682B4,0
7,8,6,2.39105,2.39105,2.38338,0,All,#4682B4,0
8,8,6,2.39105,2.39105,2.41728,0,All,#4682B4,0
9,8,6,2.39105,2.39105,2.27166,0,All,#4682B4,0
10,8,6,2.39105,2.39105,2.28778,0,All,#4682B4,0
1,8,7,2.15918,2.15918,2.06937,0,All,#4682B4,0
2,8,7,2.15918,2.15918,2.22191,0,All,#4682B4,0
3,8,7,2.15918,2.15918,2.15052,0,All,#4682B4,0
4,8,7,2.15918,2.15918,2.12894,0,All,#4682B4,0
5,8,7,2.15918,2.15918,2.11327,0,All,#4682B4,0
6,8,7,2.15918,2.15918,2.20198,0,All,#4682B4,0
7,8,7,2.15918,2.15918,2.07238,0,All,#4682B4,0
8,8,7,2.15918,2.15918,2.17084,0,All,#4682B4,0
9,8,7,2.15918,2.15918,1.8438,0,All,#4682B4,0
10,8,7,2.15918,2.15918,1.98439,0,All,#4682B4,0
1,8,8,2.32882,2.32882,1.6572,0,All,#4682B4,0
2,8,8,2.32882,2.32882,1.81746,0,All,#4682B4,0
3,8,8,2.32882,2.32882,1.77845,0,All,#4682B4,0
4,8,8,2.32882,2.32882,1.72069,0,All,#4682B4,0
5,8,8,2.32882,2.32882,1.71755,0,All,#4682B4,0
6,8,8,2.32882,2.32882,1.8756,0,All,#4682B4,0
7,8,8,2.32882,2.32882,1.63783,0,All,#4682B4,0
8,8,8,2.32882,2.32882,1.79842,0,All,#4682B4,0
9,8,8,2.32882,2.32882,1.31378,0,All,#4682B4,0
10,8,8,2.32882,2.32882,1.57299,0,All,#4682B4,0
1,8,9,1.80861,1.80861,1.14033,0,All,#4682B4,0
2,8,9,1.80861,1.80861,1.19574,0,All,#4682B4,0
3,8,9,1.80861,1.80861,1.20931,0,All,#4682B4,0
4,8,9,1.80861,1.80861,1.18756,0,All,#4682B4,0
5,8,9,1.80861,1.80861,1.14417,0,All,#4682B4,0
6,8,9,1.80861,1.80861,1.40942,0,All,#4682B4,0
7,8,9,1.80861,1.80861,1.05034,0,All,#4682B4,0
8,8,9,1.80861,1.80861,1.23793,0,All,#4682B4,0
9,8,9,1.80861,1.80861,0.673701,0,All,#4682B4,0
10,8,9,1.80861,1.80861,0.970086,0,All,#4682B4,0
1,8,10,-0.113947,-0.113947,0.501373,0,All,#4682B4,0
2,8,10,-0.113947,-0.113947,0.256403,0,All,#4682B4,0
3,8,10,-0.113947,-0.113947,0.354098,0,All,#4682B4,0
4,8,10,-0.113947,-0.113947,0.504142,0,All,#4682B4,0
5,8,10,-0.113947,-0.113947,0.329834,0,All,#4682B4,0
6,8,10,-0.113947,-0.113947,0.754242,0,All,#4682B4,0
7,8,10,-0.113947,-0.113947,0.28247,0,All,#4682B4,0
8,8,10,-0.113947,-0.113947,0.410987,0,All,#4682B4,0
9,8,10,-0.113947,-0.113947,-0.0820287,0,All,#4682B4,0
10,8,10,-0.113947,-0.113947,0.118935,0,All,#4682B4,0
1,8,11,-0.17109,-0.17109,-0.260809,0,All,#4682B4,0
2,8,11,-0.17109,-0.17109,-1.00201,0,All,#4682B4,0
3,8,11,-0.17109,-0.17109,-0.801227,0,All,#4682B4,0
4,8,11,-0.17109,-0.17109,-0.321822,0,All,#4682B4,0
5,8,11,-0.17109,-0.17109,-0.746486,0,All,#4682B4,0
6,8,11,-0.17109,-0.17109,-0.131934,0,All,#4682B4,0
7,8,11,-0.17109,-0.17109,-0.630756,0,All,#4682B4,0
8,8,11,-0.17109,-0.17109,-0.730877,0,All,#4682B4,0
9,8,11,-0.17109,-0.17109,-0.926371,0,All,#4682B4,0
10,8,11,-0.17109,-0.17109,-0.884733,0,All,#4682B4,0
1,8,12,-0.31,-1.53933,-1.08355,1,All,#4682B4,0
2,8,12,-0.31,-3.71174,-1.90956,1,All,#4682B4,0
3,8,12,-0.31,-2.08442,-1.74364,1,All,#4682B4,0
4,8,12,-0.31,-1.90231,-1.16191,1,All,#4682B4,0
5,8,12,-0.31,-2.49825,-1.78273,1,All,#4682B4,0
6,8,12,-0.31,-3.00891,-1.15612,1,All,#4682B4,0
7,8,12,-0.31,-3.08283,-1.43461,1,All,#4682B4,0
8,8,12,-0.31,-0.799141,-1.78789,1,All,#4682B4,0
9,8,12,-0.31,-1.39801,-1.75278,1,All,#4682B4,0
10,8,12,-0.31,-2.14211,-1.57848,1,All,#4682B4,0
1,8,13,-0.164723,-0.164723,-1.77802,0,All,#4682B4,0
2,8,13,-0.164723,-0.164723,-2.2924,0,All,#4682B4,0
3,8,13,-0.164723,-0.164723,-2.18274,0,All,#4682B4,0
4,8,13,-0.164723,-0.164723,-1.76347,0,All,#4682B4,0
5,8,13,-0.164723,-0.164723,-2.36096,0,All,#4682B4,0
6,8,13,-0.164723,-0.164723,-1.9149,0,All,#4682B4,0
7,8,13,-0.164723,-0.164723,-1.94061,0,All,#4682B4,0
8,8,13,-0.164723,-0.164723,-2.30936,0,All,#4682B4,0
9,8,13,-0.164723,-0.164723,-2.36993,0,All,#4682B4,0
10,8,13,-0.164723,-0.164723,-1.91748,0,All,#4682B4,0
1,8,14,-0.31,-1.48007,-2.20882,1,All,#4682B4,0
2,8,14,-0.31,-3.90633,-2.52459,1,All,#4682B4,0
3,8,14,-0.31,-2.84896,-2.43957,1,All,#4682B4,0
4,8,14,-0.31,-5.04088,-2.09855,1,All,#4682B4,0
5,8,14,-0.31,-4.84428,-2.67833,1,All,#4682B4,0
6,8,14,-0.31,-3.37412,-2.31298,1,All,#4682B4,0
7,8,14,-0.31,-1.92434,-2.23151,1,All,#4682B4,0
8,8,14,-0.31,-1.68608,-2.58941,1,All,#4682B4,0
9,8,14,-0.31,-2.91622,-2.73995,1,All,#4682B4,0
10,8,14,-0.31,-4.10906,-2.13982,1,All,#4682B4,0
1,9,-1,-0.31,-6.40969,-7,1,All,#4682B4,0
2,9,-1,-0.31,-6.62871,-7,1,All,#4682B4,0
3,9,-1,-0.31,-4.49738,-7,1,All,#4682B4,0
4,9,-1,-0.31,-5.31116,-7,1,All,#4682B4,0
5,9,-1,-0.31,-8.1228,-7,1,All,#4682B4,0
6,9,-1,-0.31,-10.2331,-7,1,All,#4682B4,0
7,9,-1,-0.31,-15.6991,-7,1,All,#4682B4,0
8,9,-1,-0.31,-10.9575,-7,1,All,#4682B4,0
9,9,-1,-0.31,-1.66718,-7,1,All,#4682B4,0
10,9,-1,-0.31,-16.6252,-7,1,All,#4682B4,0
1,9,0,-0.31,-15.2816,-7,1,All,#4682B4,0
2,9,0,-0.31,-2.1853,-7,1,All,#4682B4,0
3,9,0,-0.31,-7.82699,-7,1,All,#4682B4,0
4,9,0,-0.31,-3.3926,-7,1,All,#4682B4,0
5,9,0,-0.31,-6.09022,-7,1,All,#4682B4,0
6,9,0,-0.31,-8.8444,-7,1,All,#4682B4,0
7,9,0,-0.31,-14.8232,-7,1,All,#4682B4,0
8,9,0,-0.31,-7.5707,-7,1,All,#4682B4,0
9,9,0,-0.31,-5.33089,-7,1,All,#4682B4,0
10,9,0,-0.31,-6.09963,-7,1,All,#4682B4,0
1,9,1,-0.31,-8.24619,-7,1,All,#4682B4,0
2,9,1,-0.31,-6.7355,-7,1,All,#4682B4,0
3,9,1,-0.31,-4.31643,-7,1,All,#4682B4,0
4,9,1,-0.31,-6.51351,-7,1,All,#4682B4,0
5,9,1,-0.31,-10.1656,-7,1,All,#4682B4,0
6,9,1,-0.31,-10.3785,-7,1,All,#4682B4,0
7,9,1,-0.31,-8.18757,-7,1,All,#4682B4,0
8,9,1,-0.31,-6.5789,-7,1,All,#4682B4,0
9,9,1,-0.31,-9.99174,-7,1,All,#4682B4,0
10,9,1,-0.31,-9.50142,-7,1,All,#4682B4,0
1,9,2,-0.31,-0.627061,-0.332792,1,All,#4682B4,0
2,9,2,-0.31,-0.47932,-1.11886,1,All,#4682B4,0
3,9,2,-0.31,-0.585823,-0.412544,1,All,#4682B4,0
4,9,2,-0.31,-0.459342,-0.0722359,1,All,#4682B4,0
5,9,2,-0.31,-1.26777,-0.158936,1,All,#4682B4,0
6,9,2,-0.31,-1.04183,-0.617027,1,All,#4682B4,0
7,9,2,-0.31,-1.28558,-1.05524,1,All,#4682B4,0
8,9,2,-0.31,-0.551282,-0.541085,1,All,#4682B4,0
9,9,2,-0.31,-0.526177,-0.253031,1,All,#4682B4,0
10,9,2,-0.31,-0.91195,-1.04239,1,All,#4682B4,0
1,9,3,0.471042,0.471042,2.21683,0,All,#4682B4,0
2,9,3,0.471042,0.471042,1.17782,0,All,#4682B4,0
3,9,3,0.471042,0.471042,1.78105,0,All,#4682B4,0
4,9,3,0.471042,0.471042,1.49563,0,All,#4682B4,0
5,9,3,0.471042,0.471042,1.8824,0,All,#4682B4,0
6,9,3,0.471042,0.471042,1.80231,0,All,#4682B4,0
7,9,3,0.471042,0.471042,1.5354,0,All,#4682B4,0
8,9,3,0.471042,0.471042,1.50212,0,All,#4682B4,0
9,9,3,0.471042,0.471042,2.24236,0,All,#4682B4,0
10,9,3,0.471042,0.471042,1.9936,0,All,#4682B4,0
1,9,4,1.90715,1.90715,2.5632,0,All,#4682B4,0
2,9,4,1.90715,1.90715,2.30631,0,All,#4682B4,0
3,9,4,1.90715,1.90715,2.29331,0,All,#4682B4,0
4,9,4,1.90715,1.90715,1.89848,0,All,#4682B4,0
5,9,4,1.90715,1.90715,2.43394,0,All,#4682B4,0
6,9,4,1.90715,1.90715,2.24492,0,All,#4682B4,0
7,9,4,1.90715,1.90715,2.55598,0,All,#4682B4,0
8,9,4,1.90715,1.90715,2.07667,0,All,#4682B4,0
9,9,4,1.90715,1.90715,2.58174,0,All,#4682B4,0
10,9,4,1.90715,1.90715,2.51473,0,All,#4682B4,0
1,9,5,1.91641,1.91641,2.40048,0,All,#4682B4,0
2,9,5,1.91641,1.91641,2.14643,0,All,#4682B4,0
3,9,5,1.91641,1.91641,2.2872,0,All,#4682B4,0
4,9,5,1.91641,1.91641,1.89433,0,All,#4682B4,0
5,9,5,1.91641,1.91641,2.30217,0,All,#4682B4,0
6,9,5,1.91641,1.91641,2.13413,0,All,#4682B4,0
7,9,5,1.91641,1.91641,2.18272,0,All,#4682B4,0
8,9,5,1.91641,1.91641,2.17146,0,All,#4682B4,0
9,9,5,1.91641,1.91641,2.40197,0,All,#4682B4,0
10,9,5,1.91641,1.91641,2.11908,0,All,#4682B4,0
1,9,6,2.07475,2.07475,2.11779,0,All,#4682B4,0
2,9,6,2.07475,2.07475,1.44263,0,All,#4682B4,0
3,9,6,2.07475,2.07475,2.06303,0,All,#4682B4,0
4,9,6,2.07475,2.07475,1.70652,0,All,#4682B4,0
5,9,6,2.07475,2.07475,1.92535,0,All,#4682B4,0
6,9,6,2.07475,2.07475,1.75286,0,All,#4682B4,0
7,9,6,2.07475,2.07475,1.44116,0,All,#4682B4,0
8,9,6,2.07475,2.07475,2.00566,0,All,#4682B4,0
9,9,6,2.07475,2.07475,2.12711,0,All,#4682B4,0
10,9,6,2.07475,2.07475,1.56317,0,All,#4682B4,0
1,9,7,1.3889,1.3889,1.77324,0,All,#4682B4,0
2,9,7,1.3889,1.3889,0.785628,0,All,#4682B4,0
3,9,7,1.3889,1.3889,1.71896,0,All,#4682B4,0
4,9,7,1.3889,1.3889,1.45739,0,All,#4682B4,0
5,9,7,1.3889,1.3889,1.3982,0,All,#4682B4,0
6,9,7,1.3889,1.3889,1.20385,0,All,#4682B4,0
7,9,7,1.3889,1.3889,0.800508,0,All,#4682B4,0
8,9,7,1.3889,1.3889,1.67135,0,All,#4682B4,0
9,9,7,1.3889,1.3889,1.73285,0,All,#4682B4,0
10,9,7,1.3889,1.3889,1.00758,0,All,#4682B4,0
1,9,8,0.256086,0.256086,1.36823,0,All,#4682B4,0
2,9,8,0.256086,0.256086,0.32481,0,All,#4682B4,0
3,9,8,0.256086,0.256086,1.26797,0,All,#4682B4,0
4,9,8,0.256086,0.256086,0.994167,0,All,#4682B4,0
