rep,ID,time,y3,y3_simBlq_simulated,indivPredSimulated,censored,split,color,filter
2,7,7,1.52905,1.52905,1.21301,0,All,#4682B4,0
3,7,7,1.52905,1.52905,1.1731,0,All,#4682B4,0
4,7,7,1.52905,1.52905,1.3081,0,All,#4682B4,0
5,7,7,1.52905,1.52905,1.48956,0,All,#4682B4,0
6,7,7,1.52905,1.52905,1.473,0,All,#4682B4,0
7,7,7,1.52905,1.52905,1.55931,0,All,#4682B4,0
8,7,7,1.52905,1.52905,1.1095,0,All,#4682B4,0
9,7,7,1.52905,1.52905,1.66052,0,All,#4682B4,0
10,7,7,1.52905,1.52905,1.70597,0,All,#4682B4,0
1,7,8,2.56727,2.56727,1.70346,0,All,#4682B4,0
2,7,8,2.56727,2.56727,1.44607,0,All,#4682B4,0
3,7,8,2.56727,2.56727,1.37242,0,All,#4682B4,0
4,7,8,2.56727,2.56727,1.66011,0,All,#4682B4,0
5,7,8,2.56727,2.56727,1.77072,0,All,#4682B4,0
6,7,8,2.56727,2.56727,1.67708,0,All,#4682B4,0
7,7,8,2.56727,2.56727,1.76445,0,All,#4682B4,0
8,7,8,2.56727,2.56727,1.4047,0,All,#4682B4,0
9,7,8,2.56727,2.56727,1.7897,0,All,#4682B4,0
10,7,8,2.56727,2.56727,1.93923,0,All,#4682B4,0
1,7,9,0.728962,0.728962,1.57275,0,All,#4682B4,0
2,7,9,0.728962,0.728962,1.45001,0,All,#4682B4,0
3,7,9,0.728962,0.728962,1.32183,0,All,#4682B4,0
4,7,9,0.728962,0.728962,1.55465,0,All,#4682B4,0
5,7,9,0.728962,0.728962,1.72537,0,All,#4682B4,0
6,7,9,0.728962,0.728962,1.61456,0,All,#4682B4,0
7,7,9,0.728962,0.728962,1.68235,0,All,#4682B4,0
8,7,9,0.728962,0.728962,1.44994,0,All,#4682B4,0
9,7,9,0.728962,0.728962,1.57623,0,All,#4682B4,0
10,7,9,0.728962,0.728962,1.79914,0,All,#4682B4,0
1,7,10,1.33046,1.33046,1.32214,0,All,#4682B4,0
2,7,10,1.33046,1.33046,1.24957,0,All,#4682B4,0
3,7,10,1.33046,1.33046,1.08233,0,All,#4682B4,0
4,7,10,1.33046,1.33046,1.24539,0,All,#4682B4,0
5,7,10,1.33046,1.33046,1.48193,0,All,#4682B4,0
6,7,10,1.33046,1.33046,1.38424,0,All,#4682B4,0
7,7,10,1.33046,1.33046,1.43729,0,All,#4682B4,0
8,7,10,1.33046,1.33046,1.29945,0,All,#4682B4,0
9,7,10,1.33046,1.33046,1.25117,0,All,#4682B4,0
10,7,10,1.33046,1.33046,1.49836,0,All,#4682B4,0
1,7,11,0.838593,0.838593,1.00651,0,All,#4682B4,0
2,7,11,0.838593,0.838593,0.916721,0,All,#4682B4,0
3,7,11,0.838593,0.838593,0.72914,0,All,#4682B4,0
4,7,11,0.838593,0.838593,0.879219,0,All,#4682B4,0
5,7,11,0.838593,0.838593,1.13323,0,All,#4682B4,0
6,7,11,0.838593,0.838593,1.05583,0,All,#4682B4,0
7,7,11,0.838593,0.838593,1.10223,0,All,#4682B4,0
8,7,11,0.838593,0.838593,1.01083,0,All,#4682B4,0
9,7,11,0.838593,0.838593,0.89755,0,All,#4682B4,0
10,7,11,0.838593,0.838593,1.1294,0,All,#4682B4,0
1,7,12,1.05048,1.05048,0.631572,0,All,#4682B4,0
2,7,12,1.05048,1.05048,0.525565,0,All,#4682B4,0
3,7,12,1.05048,1.05048,0.331977,0,All,#4682B4,0
4,7,12,1.05048,1.05048,0.491178,0,All,#4682B4,0
5,7,12,1.05048,1.05048,0.738807,0,All,#4682B4,0
6,7,12,1.05048,1.05048,0.677154,0,All,#4682B4,0
7,7,12,1.05048,1.05048,0.719775,0,All,#4682B4,0
8,7,12,1.05048,1.05048,0.641368,0,All,#4682B4,0
9,7,12,1.05048,1.05048,0.522022,0,All,#4682B4,0
10,7,12,1.05048,1.05048,0.733181,0,All,#4682B4,0
1,7,13,0.082977,0.082977,0.229437,0,All,#4682B4,0
2,7,13,0.082977,0.082977,0.119482,0,All,#4682B4,0
3,7,13,0.082977,0.082977,-0.0752933,0,All,#4682B4,0
4,7,13,0.082977,0.082977,0.0886553,0,All,#4682B4,0
5,7,13,0.082977,0.082977,0.331522,0,All,#4682B4,0
6,7,13,0.082977,0.082977,0.277958,0,All,#4682B4,0
7,7,13,0.082977,0.082977,0.317552,0,All,#4682B4,0
8,7,13,0.082977,0.082977,0.240108,0,All,#4682B4,0
9,7,13,0.082977,0.082977,0.128798,0,All,#4682B4,0
10,7,13,0.082977,0.082977,0.327767,0,All,#4682B4,0
1,7,14,-0.31,-0.590092,-0.178868,1,All,#4682B4,0
2,7,14,-0.31,-0.373307,-0.28931,1,All,#4682B4,0
3,7,14,-0.31,-0.506749,-0.484386,1,All,#4682B4,0
4,7,14,-0.31,-0.703365,-0.319361,1,All,#4682B4,0
5,7,14,-0.31,-0.552712,-0.0779851,1,All,#4682B4,0
6,7,14,-0.31,-0.572381,-0.127905,1,All,#4682B4,0
7,7,14,-0.31,-1.10742,-0.0904945,1,All,#4682B4,0
8,7,14,-0.31,-0.520735,-0.168296,1,All,#4682B4,0
9,7,14,-0.31,-0.603814,-0.274414,1,All,#4682B4,0
10,7,14,-0.31,-1.09844,-0.0804257,1,All,#4682B4,0
1,8,-1,-0.091531,-0.091531,-0.236498,0,All,#4682B4,0
2,8,-1,-0.091531,-0.091531,-0.154536,0,All,#4682B4,0
3,8,-1,-0.091531,-0.091531,-0.0179349,0,All,#4682B4,0
4,8,-1,-0.091531,-0.091531,-0.190773,0,All,#4682B4,0
5,8,-1,-0.091531,-0.091531,-0.211869,0,All,#4682B4,0
6,8,-1,-0.091531,-0.091531,-0.293096,0,All,#4682B4,0
7,8,-1,-0.091531,-0.091531,-0.336627,0,All,#4682B4,0
8,8,-1,-0.091531,-0.091531,-0.0710944,0,All,#4682B4,0
9,8,-1,-0.091531,-0.091531,-0.254707,0,All,#4682B4,0
10,8,-1,-0.091531,-0.091531,-0.0885097,0,All,#4682B4,0
1,8,0,-0.240652,-0.240652,-0.236498,0,All,#4682B4,0
2,8,0,-0.240652,-0.240652,-0.154536,0,All,#4682B4,0
3,8,0,-0.240652,-0.240652,-0.0179349,0,All,#4682B4,0
4,8,0,-0.240652,-0.240652,-0.190773,0,All,#4682B4,0
5,8,0,-0.240652,-0.240652,-0.211869,0,All,#4682B4,0
6,8,0,-0.240652,-0.240652,-0.293096,0,All,#4682B4,0
7,8,0,-0.240652,-0.240652,-0.336627,0,All,#4682B4,0
8,8,0,-0.240652,-0.240652,-0.0710944,0,All,#4682B4,0
9,8,0,-0.240652,-0.240652,-0.254707,0,All,#4682B4,0
10,8,0,-0.240652,-0.240652,-0.0885097,0,All,#4682B4,0
1,8,1,-0.180193,-0.180193,-0.236498,0,All,#4682B4,0
2,8,1,-0.180193,-0.180193,-0.154536,0,All,#4682B4,0
3,8,1,-0.180193,-0.180193,-0.0179349,0,All,#4682B4,0
4,8,1,-0.180193,-0.180193,-0.190773,0,All,#4682B4,0
5,8,1,-0.180193,-0.180193,-0.211869,0,All,#4682B4,0
6,8,1,-0.180193,-0.180193,-0.293096,0,All,#4682B4,0
7,8,1,-0.180193,-0.180193,-0.336627,0,All,#4682B4,0
8,8,1,-0.180193,-0.180193,-0.0710944,0,All,#4682B4,0
9,8,1,-0.180193,-0.180193,-0.254707,0,All,#4682B4,0
10,8,1,-0.180193,-0.180193,-0.0885097,0,All,#4682B4,0
1,8,2,-0.31,-0.964124,-0.236498,1,All,#4682B4,0
2,8,2,-0.31,-0.698764,-0.154536,1,All,#4682B4,0
3,8,2,-0.31,-0.439636,-0.086771,1,All,#4682B4,0
4,8,2,-0.31,-0.684274,-0.190773,1,All,#4682B4,0
5,8,2,-0.31,-0.95091,-0.211869,1,All,#4682B4,0
6,8,2,-0.31,-1.02365,-0.341032,1,All,#4682B4,0
7,8,2,-0.31,-0.344337,-0.336627,1,All,#4682B4,0
8,8,2,-0.31,-0.969978,-0.0710944,1,All,#4682B4,0
9,8,2,-0.31,-0.489256,-0.254707,1,All,#4682B4,0
10,8,2,-0.31,-0.489093,-0.0885097,1,All,#4682B4,0
1,8,3,-0.31,-0.473118,-0.376125,1,All,#4682B4,0
2,8,3,-0.31,-0.666847,-0.281154,1,All,#4682B4,0
3,8,3,-0.31,-1.27172,0.014853,1,All,#4682B4,0
4,8,3,-0.31,-0.345741,-0.305696,1,All,#4682B4,0
5,8,3,-0.31,-0.500882,-0.378632,1,All,#4682B4,0
6,8,3,-0.31,-0.515712,0.170335,1,All,#4682B4,0
7,8,3,-0.31,-1.15062,-0.450364,1,All,#4682B4,0
8,8,3,-0.31,-1.51636,-0.212706,1,All,#4682B4,0
9,8,3,-0.31,-1.21182,-0.327308,1,All,#4682B4,0
10,8,3,-0.31,-0.597073,-0.227549,1,All,#4682B4,0
1,8,4,0.704973,0.704973,0.851318,0,All,#4682B4,0
2,8,4,0.704973,0.704973,1.06403,0,All,#4682B4,0
3,8,4,0.704973,0.704973,0.788124,0,All,#4682B4,0
4,8,4,0.704973,0.704973,0.902054,0,All,#4682B4,0
5,8,4,0.704973,0.704973,0.873839,0,All,#4682B4,0
6,8,4,0.704973,0.704973,1.19888,0,All,#4682B4,0
7,8,4,0.704973,0.704973,1.15082,0,All,#4682B4,0
8,8,4,0.704973,0.704973,0.842916,0,All,#4682B4,0
9,8,4,0.704973,0.704973,1.0797,0,All,#4682B4,0
10,8,4,0.704973,0.704973,0.968793,0,All,#4682B4,0
1,8,5,1.84163,1.84163,1.55516,0,All,#4682B4,0
2,8,5,1.84163,1.84163,1.75425,0,All,#4682B4,0
3,8,5,1.84163,1.84163,1.21542,0,All,#4682B4,0
4,8,5,1.84163,1.84163,1.54528,0,All,#4682B4,0
5,8,5,1.84163,1.84163,1.67242,0,All,#4682B4,0
6,8,5,1.84163,1.84163,1.65847,0,All,#4682B4,0
7,8,5,1.84163,1.84163,2.05276,0,All,#4682B4,0
8,8,5,1.84163,1.84163,1.49142,0,All,#4682B4,0
9,8,5,1.84163,1.84163,1.76274,0,All,#4682B4,0
10,8,5,1.84163,1.84163,1.64773,0,All,#4682B4,0
1,8,6,2.39105,2.39105,1.79533,0,All,#4682B4,0
2,8,6,2.39105,2.39105,1.90889,0,All,#4682B4,0
3,8,6,2.39105,2.39105,1.39905,0,All,#4682B4,0
4,8,6,2.39105,2.39105,1.74369,0,All,#4682B4,0
5,8,6,2.39105,2.39105,1.90483,0,All,#4682B4,0
6,8,6,2.39105,2.39105,1.78064,0,All,#4682B4,0
7,8,6,2.39105,2.39105,2.22025,0,All,#4682B4,0
8,8,6,2.39105,2.39105,1.73371,0,All,#4682B4,0
9,8,6,2.39105,2.39105,1.95135,0,All,#4682B4,0
10,8,6,2.39105,2.39105,1.84443,0,All,#4682B4,0
1,8,7,2.15918,2.15918,1.76263,0,All,#4682B4,0
2,8,7,2.15918,2.15918,1.77603,0,All,#4682B4,0
3,8,7,2.15918,2.15918,1.40296,0,All,#4682B4,0
4,8,7,2.15918,2.15918,1.67909,0,All,#4682B4,0
5,8,7,2.15918,2.15918,1.82877,0,All,#4682B4,0
6,8,7,2.15918,2.15918,1.70524,0,All,#4682B4,0
7,8,7,2.15918,2.15918,2.11275,0,All,#4682B4,0
8,8,7,2.15918,2.15918,1.73263,0,All,#4682B4,0
9,8,7,2.15918,2.15918,1.88265,0,All,#4682B4,0
10,8,7,2.15918,2.15918,1.76996,0,All,#4682B4,0
1,8,8,2.32882,2.32882,1.57448,0,All,#4682B4,0
2,8,8,2.32882,2.32882,1.49454,0,All,#4682B4,0
3,8,8,2.32882,2.32882,1.26136,0,All,#4682B4,0
4,8,8,2.32882,2.32882,1.46294,0,All,#4682B4,0
5,8,8,2.32882,2.32882,1.59893,0,All,#4682B4,0
6,8,8,2.32882,2.32882,1.51037,0,All,#4682B4,0
7,8,8,2.32882,2.32882,1.88509,0,All,#4682B4,0
8,8,8,2.32882,2.32882,1.58177,0,All,#4682B4,0
9,8,8,2.32882,2.32882,1.67695,0,All,#4682B4,0
10,8,8,2.32882,2.32882,1.53926,0,All,#4682B4,0
1,8,9,1.80861,1.80861,1.28441,0,All,#4682B4,0
2,8,9,1.80861,1.80861,1.13084,0,All,#4682B4,0
3,8,9,1.80861,1.80861,0.99837,0,All,#4682B4,0
4,8,9,1.80861,1.80861,1.15096,0,All,#4682B4,0
5,8,9,1.80861,1.80861,1.27899,0,All,#4682B4,0
6,8,9,1.80861,1.80861,1.22844,0,All,#4682B4,0
7,8,9,1.80861,1.80861,1.57932,0,All,#4682B4,0
8,8,9,1.80861,1.80861,1.32204,0,All,#4682B4,0
9,8,9,1.80861,1.80861,1.37692,0,All,#4682B4,0
10,8,9,1.80861,1.80861,1.20699,0,All,#4682B4,0
1,8,10,-0.113947,-0.113947,0.924862,0,All,#4682B4,0
2,8,10,-0.113947,-0.113947,0.731791,0,All,#4682B4,0
3,8,10,-0.113947,-0.113947,0.646316,0,All,#4682B4,0
4,8,10,-0.113947,-0.113947,0.779575,0,All,#4682B4,0
5,8,10,-0.113947,-0.113947,0.905131,0,All,#4682B4,0
6,8,10,-0.113947,-0.113947,0.880346,0,All,#4682B4,0
7,8,10,-0.113947,-0.113947,1.2186,0,All,#4682B4,0
8,8,10,-0.113947,-0.113947,0.978917,0,All,#4682B4,0
9,8,10,-0.113947,-0.113947,1.01102,0,All,#4682B4,0
10,8,10,-0.113947,-0.113947,0.818409,0,All,#4682B4,0
1,8,11,-0.17109,-0.17109,0.5287,0,All,#4682B4,0
2,8,11,-0.17109,-0.17109,0.324127,0,All,#4682B4,0
3,8,11,-0.17109,-0.17109,0.251095,0,All,#4682B4,0
4,8,11,-0.17109,-0.17109,0.380294,0,All,#4682B4,0
5,8,11,-0.17109,-0.17109,0.506345,0,All,#4682B4,0
6,8,11,-0.17109,-0.17109,0.491626,0,All,#4682B4,0
7,8,11,-0.17109,-0.17109,0.826028,0,All,#4682B4,0
8,8,11,-0.17109,-0.17109,0.58739,0,All,#4682B4,0
9,8,11,-0.17109,-0.17109,0.612099,0,All,#4682B4,0
10,8,11,-0.17109,-0.17109,0.411891,0,All,#4682B4,0
1,8,12,-0.31,-0.468182,0.121206,1,All,#4682B4,0
2,8,12,-0.31,-0.824943,-0.0845936,1,All,#4682B4,0
3,8,12,-0.31,-0.42047,-0.154792,1,All,#4682B4,0
4,8,12,-0.31,-0.589634,-0.0269701,1,All,#4682B4,0
5,8,12,-0.31,-0.493113,0.100217,1,All,#4682B4,0
6,8,12,-0.31,-0.389045,0.0869217,1,All,#4682B4,0
7,8,12,-0.31,-0.392671,0.421007,1,All,#4682B4,0
8,8,12,-0.31,-0.844031,0.180689,1,All,#4682B4,0
9,8,12,-0.31,-0.384696,0.20403,1,All,#4682B4,0
10,8,12,-0.31,-0.480421,0.00285864,1,All,#4682B4,0
1,8,13,-0.164723,-0.164723,-0.288055,0,All,#4682B4,0
2,8,13,-0.164723,-0.164723,-0.492862,0,All,#4682B4,0
3,8,13,-0.164723,-0.164723,-0.56219,0,All,#4682B4,0
4,8,13,-0.164723,-0.164723,-0.435385,0,All,#4682B4,0
5,8,13,-0.164723,-0.164723,-0.306856,0,All,#4682B4,0
6,8,13,-0.164723,-0.164723,-0.3212,0,All,#4682B4,0
7,8,13,-0.164723,-0.164723,0.0130925,0,All,#4682B4,0
8,8,13,-0.164723,-0.164723,-0.228032,0,All,#4682B4,0
9,8,13,-0.164723,-0.164723,-0.205244,0,All,#4682B4,0
10,8,13,-0.164723,-0.164723,-0.406155,0,All,#4682B4,0
1,8,14,-0.31,-0.532006,-0.697337,1,All,#4682B4,0
2,8,14,-0.31,-1.29169,-0.899735,1,All,#4682B4,0
3,8,14,-0.31,-1.08866,-0.969435,1,All,#4682B4,0
4,8,14,-0.31,-1.8025,-0.843254,1,All,#4682B4,0
5,8,14,-0.31,-1.29947,-0.712566,1,All,#4682B4,0
6,8,14,-0.31,-1.6313,-0.729458,1,All,#4682B4,0
7,8,14,-0.31,-0.425706,-0.394723,1,All,#4682B4,0
8,8,14,-0.31,-0.485872,-0.636415,1,All,#4682B4,0
9,8,14,-0.31,-0.847008,-0.614439,1,All,#4682B4,0
10,8,14,-0.31,-1.44742,-0.814569,1,All,#4682B4,0
1,9,-1,-0.31,-0.596098,-0.501223,1,All,#4682B4,0
2,9,-1,-0.31,-0.611834,-0.63731,1,All,#4682B4,0
3,9,-1,-0.31,-0.399221,-0.490312,1,All,#4682B4,0
4,9,-1,-0.31,-0.407511,-0.463975,1,All,#4682B4,0
5,9,-1,-0.31,-0.710104,-0.575399,1,All,#4682B4,0
6,9,-1,-0.31,-0.880643,-0.492757,1,All,#4682B4,0
7,9,-1,-0.31,-1.61069,-0.567041,1,All,#4682B4,0
8,9,-1,-0.31,-0.98323,-0.508438,1,All,#4682B4,0
9,9,-1,-0.31,-0.337565,-0.528766,1,All,#4682B4,0
10,9,-1,-0.31,-1.56094,-0.40618,1,All,#4682B4,0
1,9,0,-0.31,-1.49479,-0.501223,1,All,#4682B4,0
2,9,0,-0.31,-0.374897,-0.63731,1,All,#4682B4,0
3,9,0,-0.31,-0.589527,-0.490312,1,All,#4682B4,0
4,9,0,-0.31,-0.359622,-0.463975,1,All,#4682B4,0
5,9,0,-0.31,-0.523912,-0.575399,1,All,#4682B4,0
6,9,0,-0.31,-0.714035,-0.492757,1,All,#4682B4,0
7,9,0,-0.31,-1.50561,-0.567041,1,All,#4682B4,0
8,9,0,-0.31,-0.576906,-0.508438,1,All,#4682B4,0
9,9,0,-0.31,-0.452219,-0.528766,1,All,#4682B4,0
10,9,0,-0.31,-0.552654,-0.40618,1,All,#4682B4,0
1,9,1,-0.31,-0.650732,-0.501223,1,All,#4682B4,0
2,9,1,-0.31,-0.619073,-0.63731,1,All,#4682B4,0
3,9,1,-0.31,-0.967829,-0.490312,1,All,#4682B4,0
4,9,1,-0.31,-0.44618,-0.463975,1,All,#4682B4,0
5,9,1,-0.31,-0.955186,-0.575399,1,All,#4682B4,0
6,9,1,-0.31,-0.89808,-0.492757,1,All,#4682B4,0
7,9,1,-0.31,-0.709517,-0.567041,1,All,#4682B4,0
8,9,1,-0.31,-0.575693,-0.508438,1,All,#4682B4,0
9,9,1,-0.31,-0.887693,-0.528766,1,All,#4682B4,0
10,9,1,-0.31,-0.706282,-0.40618,1,All,#4682B4,0
1,9,2,-0.31,-0.818829,-0.56722,1,All,#4682B4,0
2,9,2,-0.31,-0.397346,-0.723523,1,All,#4682B4,0
3,9,2,-0.31,-0.54983,-0.601976,1,All,#4682B4,0
4,9,2,-0.31,-0.748787,-0.53599,1,All,#4682B4,0
5,9,2,-0.31,-0.392015,-0.742748,1,All,#4682B4,0
6,9,2,-0.31,-0.900485,-0.612489,1,All,#4682B4,0
7,9,2,-0.31,-0.841887,-0.723521,1,All,#4682B4,0
8,9,2,-0.31,-0.674027,-0.666709,1,All,#4682B4,0
9,9,2,-0.31,-0.861734,-0.652672,1,All,#4682B4,0
10,9,2,-0.31,-0.689909,-0.543132,1,All,#4682B4,0
1,9,3,0.471042,0.471042,0.430113,0,All,#4682B4,0
2,9,3,0.471042,0.471042,0.500405,0,All,#4682B4,0
3,9,3,0.471042,0.471042,0.954062,0,All,#4682B4,0
4,9,3,0.471042,0.471042,0.607072,0,All,#4682B4,0
5,9,3,0.471042,0.471042,0.68504,0,All,#4682B4,0
6,9,3,0.471042,0.471042,0.51584,0,All,#4682B4,0
7,9,3,0.471042,0.471042,0.378784,0,All,#4682B4,0
8,9,3,0.471042,0.471042,0.313428,0,All,#4682B4,0
9,9,3,0.471042,0.471042,0.812966,0,All,#4682B4,0
10,9,3,0.471042,0.471042,0.433251,0,All,#4682B4,0
1,9,4,1.90715,1.90715,1.46302,0,All,#4682B4,0
2,9,4,1.90715,1.90715,1.57649,0,All,#4682B4,0
3,9,4,1.90715,1.90715,1.73643,0,All,#4682B4,0
4,9,4,1.90715,1.90715,1.60824,0,All,#4682B4,0
5,9,4,1.90715,1.90715,1.79329,0,All,#4682B4,0
6,9,4,1.90715,1.90715,1.45653,0,All,#4682B4,0
7,9,4,1.90715,1.90715,1.51971,0,All,#4682B4,0
8,9,4,1.90715,1.90715,1.12178,0,All,#4682B4,0
9,9,4,1.90715,1.90715,1.74,0,All,#4682B4,0
10,9,4,1.90715,1.90715,1.36089,0,All,#4682B4,0
1,9,5,1.91641,1.91641,1.80187,0,All,#4682B4,0
2,9,5,1.91641,1.91641,1.8963,0,All,#4682B4,0
3,9,5,1.91641,1.91641,1.9224,0,All,#4682B4,0
4,9,5,1.91641,1.91641,1.93496,0,All,#4682B4,0
5,9,5,1.91641,1.91641,1.96486,0,All,#4682B4,0
6,9,5,1.91641,1.91641,1.80362,0,All,#4682B4,0
7,9,5,1.91641,1.91641,1.82146,0,All,#4682B4,0
8,9,5,1.91641,1.91641,1.4571,0,All,#4682B4,0
9,9,5,1.91641,1.91641,2.00188,0,All,#4682B4,0
10,9,5,1.91641,1.91641,1.64934,0,All,#4682B4,0
1,9,6,2.07475,2.07475,1.75818,0,All,#4682B4,0
2,9,6,2.07475,2.07475,1.81908,0,All,#4682B4,0
3,9,6,2.07475,2.07475,1.79092,0,All,#4682B4,0
4,9,6,2.07475,2.07475,1.9032,0,All,#4682B4,0
5,9,6,2.07475,2.07475,1.72569,0,All,#4682B4,0
6,9,6,2.07475,2.07475,1.79593,0,All,#4682B4,0
7,9,6,2.07475,2.07475,1.64177,0,All,#4682B4,0
8,9,6,2.07475,2.07475,1.47169,0,All,#4682B4,0
9,9,6,2.07475,2.07475,1.92384,0,All,#4682B4,0
10,9,6,2.07475,2.07475,1.5625,0,All,#4682B4,0
1,9,7,1.3889,1.3889,1.52663,0,All,#4682B4,0
2,9,7,1.3889,1.3889,1.55906,0,All,#4682B4,0
3,9,7,1.3889,1.3889,1.49857,0,All,#4682B4,0
4,9,7,1.3889,1.3889,1.69913,0,All,#4682B4,0
5,9,7,1.3889,1.3889,1.37887,0,All,#4682B4,0
6,9,7,1.3889,1.3889,1.60086,0,All,#4682B4,0
