popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
1.63479,2.18852,1.63479,0.218683,3.05091,1.8033,1.91325,1.8033,0.387187,3.21941,All
1.77743,2.24348,1.77743,0.361322,3.19354,1.95296,2.02407,1.95296,0.53685,3.36907,All
1.79827,2.26022,1.79827,0.382162,3.21438,1.98363,2.04695,1.98363,0.567516,3.39974,All
1.96175,2.40085,1.96175,0.545642,3.37786,2.16396,2.18471,2.16396,0.747846,3.58007,All
2.12523,2.6117,2.12523,0.709121,3.54134,2.34429,2.34097,2.34429,0.928176,3.7604,All
2.28871,2.84447,2.28871,0.8726,3.70482,2.52462,2.52827,2.52462,1.10851,3.94073,All
2.45219,3.03868,2.45219,1.03608,3.8683,2.70495,2.75563,2.70495,1.28884,4.12106,All
2.61567,3.14131,2.61567,1.19956,4.03178,2.88528,2.9655,2.88528,1.46917,4.30139,All
2.77915,3.17177,2.77915,1.36304,4.19526,3.06561,3.08614,3.06561,1.6495,4.48172,All
2.94263,3.26468,2.94263,1.52652,4.35874,3.24594,3.20447,3.24594,1.82982,4.66205,All
3.10611,3.45975,3.10611,1.69,4.52222,3.42627,3.38763,3.42627,2.01015,4.84238,All
3.26959,3.66606,3.26959,1.85348,4.6857,3.6066,3.61408,3.6066,2.19048,5.02271,All
3.43307,3.81011,3.43307,2.01696,4.84918,3.78693,3.85349,3.78693,2.37081,5.20304,All
3.59655,3.999,3.59655,2.18044,5.01266,3.96726,4.07871,3.96726,2.55114,5.38337,All
3.76003,4.27334,3.76003,2.34392,5.17614,4.14759,4.27442,4.14759,2.73147,5.5637,All
3.81165,4.36203,3.81165,2.39554,5.22776,4.19629,4.32065,4.19629,2.78018,5.6124,All
3.92351,4.43167,3.92351,2.50739,5.33962,4.32792,4.42967,4.32792,2.9118,5.74403,All
4.08699,4.51073,4.08699,2.67087,5.5031,4.50824,4.56046,4.50824,3.09213,5.92436,All
4.25046,4.56867,4.25046,2.83435,5.66658,4.68857,4.70643,4.68857,3.27246,6.10469,All
4.41394,4.77676,4.41394,2.99783,5.83006,4.8689,4.89585,4.8689,3.45279,6.28502,All
4.57742,4.9947,4.57742,3.16131,5.99353,5.04923,5.11025,5.04923,3.63312,6.46535,All
4.7409,5.01925,4.7409,3.32479,6.15701,5.22956,5.31605,5.22956,3.81345,6.64568,All
4.90438,5.0135,4.90438,3.48827,6.32049,5.40989,5.50388,5.40989,3.99378,6.82601,All
5.06786,5.02255,5.06786,3.65175,6.48397,5.59022,5.67139,5.59022,4.17411,7.00633,All
5.23134,5.15925,5.23134,3.81523,6.64745,5.77055,5.82208,5.77055,4.35444,7.18666,All
5.39482,5.42951,5.39482,3.97871,6.81093,5.95088,5.9744,5.95088,4.53477,7.36699,All
5.5583,5.68128,5.5583,4.14219,6.97441,6.13121,6.16093,6.13121,4.7151,7.54732,All
5.72178,5.78634,5.72178,4.30567,7.13789,6.31154,6.37928,6.31154,4.89543,7.72765,All
5.88526,5.8914,5.88526,4.46915,7.30137,6.49187,6.56546,6.49187,5.07576,7.90798,All
6.04874,5.99646,6.04874,4.63263,7.46485,6.6722,6.72481,6.6722,5.25609,8.08831,All
6.21222,6.06907,6.21222,4.79611,7.62833,6.85253,6.90075,6.85253,5.43642,8.26864,All
6.3757,6.13907,6.3757,4.95959,7.79181,7.03286,7.08076,7.03286,5.61675,8.44897,All
6.53918,6.20908,6.53918,5.12307,7.95529,7.21319,7.25647,7.21319,5.79708,8.6293,All
6.70266,6.403,6.70266,5.28654,8.11877,7.39352,7.42758,7.39352,5.97741,8.80963,All
6.86614,6.60507,6.86614,5.45002,8.28225,7.57385,7.60937,7.57385,6.15774,8.98996,All
7.02961,6.77132,7.02961,5.6135,8.44573,7.75418,7.82496,7.75418,6.33807,9.17029,All
7.19309,6.8719,7.19309,5.77698,8.60921,7.93451,8.03266,7.93451,6.5184,9.35062,All
7.35657,7.01131,7.35657,5.94046,8.77268,8.11484,8.16028,8.11484,6.69873,9.53095,All
7.52005,7.24035,7.52005,6.10394,8.93616,8.29517,8.27066,8.29517,6.87906,9.71128,All
7.68353,7.32501,7.68353,6.26742,9.09964,8.4755,8.4495,8.4755,7.05939,9.89161,All
7.84701,7.34872,7.84701,6.4309,9.26312,8.65583,8.67267,8.65583,7.23972,10.0719,All
8.01049,7.67144,8.01049,6.59438,9.4266,8.83616,8.88978,8.83616,7.42005,10.2523,All
8.17397,7.59869,8.17397,6.75786,9.59008,9.01649,9.05261,9.01649,7.60038,10.4326,All
