pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-0.628637,0.158568,-2.22352,0.0158568,-0.681889,0.158568,All
-0.624901,0.161125,-2.19889,0.0161125,-0.660974,0.161125,All
-0.623179,0.163683,-2.18451,0.0163683,-0.657897,0.163683,All
-0.585098,0.16624,-2.18245,0.016624,-0.645655,0.16624,All
-0.564279,0.168798,-2.17952,0.0168798,-0.645654,0.168798,All
-0.561255,0.171355,-2.17025,0.0171355,-0.631835,0.171355,All
-0.561154,0.173913,-2.1673,0.0173913,-0.622809,0.173913,All
-0.548953,0.176471,-2.1423,0.0176471,-0.618326,0.176471,All
-0.528291,0.179028,-2.1411,0.0179028,-0.611519,0.179028,All
-0.523076,0.181586,-2.13782,0.0181586,-0.600197,0.181586,All
-0.507143,0.184143,-2.13739,0.0184143,-0.599595,0.184143,All
-0.501638,0.186701,-2.12142,0.0186701,-0.597539,0.186701,All
-0.487527,0.189258,-2.11298,0.0189258,-0.590057,0.189258,All
-0.474242,0.191816,-2.1123,0.0191816,-0.589944,0.191816,All
-0.46948,0.194373,-2.10362,0.0194373,-0.588304,0.194373,All
-0.464344,0.196931,-2.0993,0.0196931,-0.575352,0.196931,All
-0.452116,0.199488,-2.09915,0.0199488,-0.573802,0.199488,All
-0.451495,0.202046,-2.09712,0.0202046,-0.573374,0.202046,All
-0.447791,0.204604,-2.09506,0.0204604,-0.572175,0.204604,All
-0.439944,0.207161,-2.09293,0.0207161,-0.562889,0.207161,All
-0.439619,0.209719,-2.07681,0.0209719,-0.555247,0.209719,All
-0.434837,0.212276,-2.07051,0.0212276,-0.533936,0.212276,All
-0.429812,0.214834,-2.06821,0.0214834,-0.514052,0.214834,All
-0.427111,0.217391,-2.05981,0.0217391,-0.510985,0.217391,All
-0.42709,0.219949,-2.0595,0.0219949,-0.502809,0.219949,All
-0.424037,0.222506,-2.0542,0.0222506,-0.501768,0.222506,All
-0.423651,0.225064,-2.05347,0.0225064,-0.500579,0.225064,All
-0.417825,0.227621,-2.05005,0.0227621,-0.49582,0.227621,All
-0.416261,0.230179,-2.03644,0.0230179,-0.481971,0.230179,All
-0.413027,0.232737,-2.03599,0.0232737,-0.48164,0.232737,All
-0.413025,0.235294,-2.03533,0.0235294,-0.476849,0.235294,All
-0.412856,0.237852,-2.03054,0.0237852,-0.467628,0.237852,All
-0.409176,0.240409,-2.02043,0.0240409,-0.466608,0.240409,All
-0.399716,0.242967,-2.01928,0.0242967,-0.464213,0.242967,All
-0.393334,0.245524,-2.00739,0.0245524,-0.459093,0.245524,All
-0.391431,0.248082,-2.00628,0.0248082,-0.425324,0.248082,All
-0.381344,0.250639,-1.9981,0.0250639,-0.418095,0.250639,All
-0.372569,0.253197,-1.99808,0.0253197,-0.416567,0.253197,All
-0.352483,0.255754,-1.99058,0.0255754,-0.416216,0.255754,All
-0.350001,0.258312,-1.98162,0.0258312,-0.408786,0.258312,All
-0.34987,0.26087,-1.97738,0.026087,-0.404539,0.26087,All
-0.34881,0.263427,-1.9759,0.0263427,-0.40212,0.263427,All
-0.342234,0.265985,-1.96921,0.0265985,-0.401855,0.265985,All
-0.338641,0.268542,-1.95272,0.0268542,-0.401202,0.268542,All
-0.338237,0.2711,-1.92255,0.02711,-0.397311,0.2711,All
-0.336847,0.273657,-1.91953,0.0273657,-0.396186,0.273657,All
-0.333768,0.276215,-1.9165,0.0276215,-0.394402,0.276215,All
-0.325167,0.278772,-1.91627,0.0278772,-0.387526,0.278772,All
-0.322277,0.28133,-1.91494,0.028133,-0.379488,0.28133,All
-0.316318,0.283887,-1.89546,0.0283887,-0.370639,0.283887,All
-0.309994,0.286445,-1.889,0.0286445,-0.370265,0.286445,All
-0.307327,0.289003,-1.88835,0.0289003,-0.359578,0.289003,All
-0.298429,0.29156,-1.888,0.029156,-0.359229,0.29156,All
-0.296112,0.294118,-1.88446,0.0294118,-0.354053,0.294118,All
-0.295207,0.296675,-1.88396,0.0296675,-0.349708,0.296675,All
-0.289961,0.299233,-1.8742,0.0299233,-0.348779,0.299233,All
-0.280663,0.30179,-1.86744,0.030179,-0.339636,0.30179,All
-0.278123,0.304348,-1.86512,0.0304348,-0.337169,0.304348,All
-0.277655,0.306905,-1.86026,0.0306905,-0.330696,0.306905,All
-0.274375,0.309463,-1.85641,0.0309463,-0.315244,0.309463,All
-0.274247,0.31202,-1.85077,0.031202,-0.307843,0.31202,All
-0.259507,0.314578,-1.84992,0.0314578,-0.300538,0.314578,All
-0.248864,0.317136,-1.84097,0.0317136,-0.300484,0.317136,All
-0.235318,0.319693,-1.83974,0.0319693,-0.2994,0.319693,All
-0.229569,0.322251,-1.83705,0.0322251,-0.292921,0.322251,All
-0.228083,0.324808,-1.83535,0.0324808,-0.289326,0.324808,All
-0.225826,0.327366,-1.83369,0.0327366,-0.288611,0.327366,All
-0.224103,0.329923,-1.82735,0.0329923,-0.281766,0.329923,All
-0.208376,0.332481,-1.82703,0.0332481,-0.280906,0.332481,All
-0.204944,0.335038,-1.82177,0.0335038,-0.26972,0.335038,All
-0.199977,0.337596,-1.81885,0.0337596,-0.260512,0.337596,All
-0.190721,0.340153,-1.81659,0.0340153,-0.257394,0.340153,All
-0.179948,0.342711,-1.81635,0.0342711,-0.256844,0.342711,All
-0.175447,0.345269,-1.80927,0.0345269,-0.251629,0.345269,All
-0.175236,0.347826,-1.80734,0.0347826,-0.248995,0.347826,All
-0.167908,0.350384,-1.80454,0.0350384,-0.24753,0.350384,All
-0.167609,0.352941,-1.80321,0.0352941,-0.24592,0.352941,All
-0.166377,0.355499,-1.8024,0.0355499,-0.228666,0.355499,All
-0.152561,0.358056,-1.79466,0.0358056,-0.225649,0.358056,All
-0.148583,0.360614,-1.79398,0.0360614,-0.224839,0.360614,All
-0.138735,0.363171,-1.78603,0.0363171,-0.20792,0.363171,All
-0.133756,0.365729,-1.77851,0.0365729,-0.203052,0.365729,All
-0.129332,0.368286,-1.77259,0.0368286,-0.19315,0.368286,All
-0.127944,0.370844,-1.76783,0.0370844,-0.185991,0.370844,All
-0.127315,0.373402,-1.76515,0.0373402,-0.185983,0.373402,All
-0.122874,0.375959,-1.76116,0.0375959,-0.184022,0.375959,All
-0.114964,0.378517,-1.75264,0.0378517,-0.177775,0.378517,All
-0.112886,0.381074,-1.75153,0.0381074,-0.177563,0.381074,All
-0.110438,0.383632,-1.74574,0.0383632,-0.176173,0.383632,All
-0.0949908,0.386189,-1.74515,0.0386189,-0.157325,0.386189,All
-0.0942833,0.388747,-1.74406,0.0388747,-0.150462,0.388747,All
-0.0928068,0.391304,-1.74317,0.0391304,-0.145395,0.391304,All
-0.0887938,0.393862,-1.74216,0.0393862,-0.144799,0.393862,All
-0.0881545,0.396419,-1.72245,0.0396419,-0.139149,0.396419,All
-0.0754275,0.398977,-1.71925,0.0398977,-0.131534,0.398977,All
-0.0727511,0.401535,-1.71696,0.0401535,-0.119021,0.401535,All
-0.0724233,0.404092,-1.71617,0.0404092,-0.112212,0.404092,All
-0.0696911,0.40665,-1.71384,0.040665,-0.0936333,0.40665,All
-0.0684788,0.409207,-1.71288,0.0409207,-0.0930154,0.409207,All
-0.0638523,0.411765,-1.69898,0.0411765,-0.0797778,0.411765,All
-0.0635233,0.414322,-1.69073,0.0414322,-0.0667542,0.414322,All
-0.0570289,0.41688,-1.68932,0.041688,-0.0567414,0.41688,All
-0.0474273,0.419437,-1.6865,0.0419437,-0.0228713,0.419437,All
-0.0295747,0.421995,-1.68585,0.0421995,-0.0221345,0.421995,All
-0.00748887,0.424552,-1.68553,0.0424552,-0.00546029,0.424552,All
-0.00425567,0.42711,-1.68275,0.042711,-0.00343683,0.42711,All
0.00389517,0.429668,-1.68239,0.0429668,-5.35061e-05,0.429668,All
0.0180473,0.432225,-1.67543,0.0432225,0.00023062,0.432225,All
0.0218154,0.434783,-1.67392,0.0434783,0.00538219,0.434783,All
0.0232976,0.43734,-1.67271,0.043734,0.00720163,0.43734,All
0.0467096,0.439898,-1.66401,0.0439898,0.00918206,0.439898,All
0.0477709,0.442455,-1.66292,0.0442455,0.0092445,0.442455,All
0.0558957,0.445013,-1.65947,0.0445013,0.0239317,0.445013,All
0.0605445,0.44757,-1.65298,0.044757,0.030916,0.44757,All
0.0633502,0.450128,-1.64644,0.0450128,0.0334046,0.450128,All
0.0652057,0.452685,-1.63835,0.0452685,0.0353584,0.452685,All
0.0780508,0.455243,-1.63622,0.0455243,0.0367885,0.455243,All
0.0794143,0.457801,-1.63533,0.0457801,0.0450631,0.457801,All
0.0879775,0.460358,-1.63385,0.0460358,0.0470586,0.460358,All
0.0978569,0.462916,-1.63316,0.0462916,0.0492398,0.462916,All
0.103222,0.465473,-1.62821,0.0465473,0.0560662,0.465473,All
0.10572,0.468031,-1.62441,0.0468031,0.0579423,0.468031,All
0.106659,0.470588,-1.62433,0.0470588,0.0598588,0.470588,All
0.1251,0.473146,-1.62373,0.0473146,0.0822156,0.473146,All
0.127325,0.475703,-1.61943,0.0475703,0.0832484,0.475703,All
0.132971,0.478261,-1.61822,0.0478261,0.0893603,0.478261,All
0.137952,0.480818,-1.6162,0.0480818,0.0909389,0.480818,All
0.149158,0.483376,-1.61234,0.0483376,0.0946407,0.483376,All
0.159602,0.485934,-1.61224,0.0485934,0.0969118,0.485934,All
0.165118,0.488491,-1.60626,0.0488491,0.0989552,0.488491,All
0.179197,0.491049,-1.60473,0.0491049,0.10739,0.491049,All
0.179357,0.493606,-1.60065,0.0493606,0.120431,0.493606,All
0.185031,0.496164,-1.59756,0.0496164,0.123443,0.496164,All
0.188192,0.498721,-1.59506,0.0498721,0.137314,0.498721,All
0.192061,0.501279,-1.59443,0.0501279,0.139482,0.501279,All
0.192748,0.503836,-1.5901,0.0503836,0.143861,0.503836,All
0.199568,0.506394,-1.58537,0.0506394,0.149857,0.506394,All
0.209743,0.508951,-1.585,0.0508951,0.150963,0.508951,All
0.220989,0.511509,-1.58464,0.0511509,0.150968,0.511509,All
0.231643,0.514066,-1.58389,0.0514066,0.163674,0.514066,All
0.23202,0.516624,-1.57767,0.0516624,0.166643,0.516624,All
0.232203,0.519182,-1.5761,0.0519182,0.173821,0.519182,All
0.232442,0.521739,-1.57581,0.0521739,0.177321,0.521739,All
0.23814,0.524297,-1.57204,0.0524297,0.180311,0.524297,All
0.243932,0.526854,-1.57085,0.0526854,0.182321,0.526854,All
0.248688,0.529412,-1.56607,0.0529412,0.186003,0.529412,All
0.256316,0.531969,-1.56341,0.0531969,0.202861,0.531969,All
0.26135,0.534527,-1.56128,0.0534527,0.202863,0.534527,All
0.262576,0.537084,-1.56063,0.0537084,0.203732,0.537084,All
0.263089,0.539642,-1.55794,0.0539642,0.204634,0.539642,All
0.277682,0.542199,-1.55728,0.0542199,0.20469,0.542199,All
0.279847,0.544757,-1.55486,0.0544757,0.207039,0.544757,All
0.284093,0.547315,-1.54992,0.0547315,0.239288,0.547315,All
0.284191,0.549872,-1.54737,0.0549872,0.24157,0.549872,All
0.292868,0.55243,-1.54497,0.055243,0.249286,0.55243,All
0.293261,0.554987,-1.54132,0.0554987,0.270941,0.554987,All
0.295811,0.557545,-1.53922,0.0557545,0.274073,0.557545,All
0.301341,0.560102,-1.53736,0.0560102,0.279432,0.560102,All
0.321023,0.56266,-1.53625,0.056266,0.289028,0.56266,All
0.329021,0.565217,-1.53513,0.0565217,0.309687,0.565217,All
0.332799,0.567775,-1.53399,0.0567775,0.311295,0.567775,All
0.352979,0.570332,-1.53276,0.0570332,0.321909,0.570332,All
0.354927,0.57289,-1.53191,0.057289,0.322693,0.57289,All
0.361981,0.575448,-1.53139,0.0575448,0.323661,0.575448,All
0.364102,0.578005,-1.52922,0.0578005,0.328162,0.578005,All
0.365942,0.580563,-1.52798,0.0580563,0.329652,0.580563,All
0.374745,0.58312,-1.52659,0.058312,0.333547,0.58312,All
0.385343,0.585678,-1.52029,0.0585678,0.341738,0.585678,All
0.398202,0.588235,-1.51904,0.0588235,0.344325,0.588235,All
0.402361,0.590793,-1.51816,0.0590793,0.367945,0.590793,All
0.410081,0.59335,-1.51785,0.059335,0.378415,0.59335,All
0.417298,0.595908,-1.51422,0.0595908,0.382272,0.595908,All
0.417396,0.598465,-1.51391,0.0598465,0.382656,0.598465,All
0.421431,0.601023,-1.51345,0.0601023,0.394125,0.601023,All
0.422907,0.603581,-1.50699,0.0603581,0.408305,0.603581,All
0.425629,0.606138,-1.50653,0.0606138,0.41359,0.606138,All
0.443126,0.608696,-1.50334,0.0608696,0.432686,0.608696,All
0.45062,0.611253,-1.50263,0.0611253,0.440229,0.611253,All
0.461859,0.613811,-1.50149,0.0613811,0.443621,0.613811,All
0.463338,0.616368,-1.50014,0.0616368,0.446187,0.616368,All
0.466451,0.618926,-1.49795,0.0618926,0.450677,0.618926,All
0.467509,0.621483,-1.49415,0.0621483,0.451261,0.621483,All
0.473638,0.624041,-1.49328,0.0624041,0.461386,0.624041,All
0.478541,0.626598,-1.49089,0.0626598,0.476305,0.626598,All
0.479209,0.629156,-1.49036,0.0629156,0.477637,0.629156,All
0.483822,0.631714,-1.48618,0.0631714,0.481822,0.631714,All
0.487962,0.634271,-1.48604,0.0634271,0.485288,0.634271,All
0.489404,0.636829,-1.4742,0.0636829,0.488105,0.636829,All
0.490016,0.639386,-1.4704,0.0639386,0.491238,0.639386,All
0.491534,0.641944,-1.46514,0.0641944,0.491816,0.641944,All
0.496108,0.644501,-1.46397,0.0644501,0.494655,0.644501,All
0.507424,0.647059,-1.46394,0.0647059,0.497477,0.647059,All
0.507617,0.649616,-1.46377,0.0649616,0.497636,0.649616,All
0.513338,0.652174,-1.46294,0.0652174,0.5005,0.652174,All
0.518139,0.654731,-1.46144,0.0654731,0.502093,0.654731,All
0.523284,0.657289,-1.45947,0.0657289,0.502609,0.657289,All
0.531082,0.659847,-1.45813,0.0659847,0.510269,0.659847,All
0.532857,0.662404,-1.45556,0.0662404,0.518593,0.662404,All
0.533223,0.664962,-1.4499,0.0664962,0.521768,0.664962,All
0.53509,0.667519,-1.44818,0.0667519,0.524233,0.667519,All
0.536817,0.670077,-1.44635,0.0670077,0.526705,0.670077,All
0.554187,0.672634,-1.44377,0.0672634,0.533902,0.672634,All
0.558463,0.675192,-1.44204,0.0675192,0.54544,0.675192,All
0.561694,0.677749,-1.4412,0.0677749,0.564111,0.677749,All
0.569528,0.680307,-1.43952,0.0680307,0.585319,0.680307,All
0.586479,0.682864,-1.43499,0.0682864,0.592351,0.682864,All
0.587602,0.685422,-1.4342,0.0685422,0.595673,0.685422,All
0.588967,0.68798,-1.43391,0.068798,0.601603,0.68798,All
0.592772,0.690537,-1.42988,0.0690537,0.604065,0.690537,All
0.593645,0.693095,-1.42741,0.0693095,0.615492,0.693095,All
0.600561,0.695652,-1.42567,0.0695652,0.616689,0.695652,All
0.602001,0.69821,-1.42247,0.069821,0.617518,0.69821,All
0.60248,0.700767,-1.41464,0.0700767,0.626049,0.700767,All
0.602847,0.703325,-1.40882,0.0703325,0.630318,0.703325,All
0.619336,0.705882,-1.40831,0.0705882,0.633981,0.705882,All
0.623062,0.70844,-1.40663,0.070844,0.636234,0.70844,All
0.626731,0.710997,-1.4044,0.0710997,0.636266,0.710997,All
0.631898,0.713555,-1.40224,0.0713555,0.641189,0.713555,All
0.632955,0.716113,-1.3997,0.0716113,0.651605,0.716113,All
0.633738,0.71867,-1.39911,0.071867,0.662962,0.71867,All
0.635494,0.721228,-1.39542,0.0721228,0.667031,0.721228,All
0.641188,0.723785,-1.39532,0.0723785,0.668663,0.723785,All
0.642851,0.726343,-1.39048,0.0726343,0.683582,0.726343,All
0.657035,0.7289,-1.38437,0.07289,0.685936,0.7289,All
0.664998,0.731458,-1.3838,0.0731458,0.700443,0.731458,All
0.674739,0.734015,-1.38339,0.0734015,0.702478,0.734015,All
0.678119,0.736573,-1.38279,0.0736573,0.71066,0.736573,All
0.681525,0.73913,-1.38248,0.073913,0.714777,0.73913,All
0.683833,0.741688,-1.38141,0.0741688,0.716497,0.741688,All
0.684469,0.744246,-1.38117,0.0744246,0.719687,0.744246,All
0.691769,0.746803,-1.37366,0.0746803,0.722016,0.746803,All
0.696605,0.749361,-1.37351,0.0749361,0.735843,0.749361,All
0.702208,0.751918,-1.37288,0.0751918,0.736959,0.751918,All
0.726879,0.754476,-1.37116,0.0754476,0.746821,0.754476,All
0.730034,0.757033,-1.36361,0.0757033,0.756684,0.757033,All
0.736482,0.759591,-1.36129,0.0759591,0.772642,0.759591,All
0.739334,0.762148,-1.3602,0.0762148,0.778142,0.762148,All
0.751191,0.764706,-1.35917,0.0764706,0.781171,0.764706,All
0.773044,0.767263,-1.35451,0.0767263,0.784943,0.767263,All
0.77416,0.769821,-1.35166,0.0769821,0.787882,0.769821,All
0.774438,0.772379,-1.35126,0.0772379,0.788924,0.772379,All
0.774495,0.774936,-1.34715,0.0774936,0.796308,0.774936,All
0.775333,0.777494,-1.34687,0.0777494,0.801723,0.777494,All
0.776534,0.780051,-1.34275,0.0780051,0.801971,0.780051,All
0.778071,0.782609,-1.33874,0.0782609,0.803437,0.782609,All
0.780916,0.785166,-1.33829,0.0785166,0.808048,0.785166,All
0.785951,0.787724,-1.3375,0.0787724,0.808324,0.787724,All
0.792152,0.790281,-1.33714,0.0790281,0.809112,0.790281,All
0.794032,0.792839,-1.33634,0.0792839,0.809714,0.792839,All
0.796679,0.795396,-1.33236,0.0795396,0.815217,0.795396,All
0.814774,0.797954,-1.32823,0.0797954,0.825353,0.797954,All
0.815233,0.800512,-1.32699,0.0800512,0.838192,0.800512,All
0.827439,0.803069,-1.32611,0.0803069,0.845688,0.803069,All
0.829309,0.805627,-1.32345,0.0805627,0.850469,0.805627,All
0.840467,0.808184,-1.31266,0.0808184,0.851889,0.808184,All
0.851641,0.810742,-1.31138,0.0810742,0.879322,0.810742,All
0.852976,0.813299,-1.31113,0.0813299,0.88578,0.813299,All
0.857404,0.815857,-1.31048,0.0815857,0.888929,0.815857,All
0.863227,0.818414,-1.31023,0.0818414,0.890881,0.818414,All
0.869032,0.820972,-1.3089,0.0820972,0.893925,0.820972,All
0.902464,0.823529,-1.30662,0.0823529,0.9059,0.823529,All
0.915074,0.826087,-1.30626,0.0826087,0.92144,0.826087,All
0.916639,0.828645,-1.30491,0.0828645,0.923514,0.828645,All
0.918214,0.831202,-1.30253,0.0831202,0.948955,0.831202,All
0.935156,0.83376,-1.30244,0.083376,0.957876,0.83376,All
0.935678,0.836317,-1.30109,0.0836317,0.963185,0.836317,All
0.954135,0.838875,-1.30027,0.0838875,0.983571,0.838875,All
0.971408,0.841432,-1.29133,0.0841432,0.995993,0.841432,All
0.990914,0.84399,-1.2909,0.084399,1.01568,0.84399,All
0.992668,0.846547,-1.29041,0.0846547,1.03996,0.846547,All
1.01568,0.849105,-1.29031,0.0849105,1.05357,0.849105,All
1.02292,0.851662,-1.29003,0.0851662,1.06337,0.851662,All
1.02665,0.85422,-1.2886,0.085422,1.07454,0.85422,All
1.0444,0.856777,-1.28747,0.0856777,1.08675,0.856777,All
1.04911,0.859335,-1.28609,0.0859335,1.10986,0.859335,All
1.06963,0.861893,-1.28358,0.0861893,1.11188,0.861893,All
1.07056,0.86445,-1.28312,0.086445,1.11944,0.86445,All
1.07309,0.867008,-1.27992,0.0867008,1.12756,0.867008,All
1.07792,0.869565,-1.27626,0.0869565,1.13245,0.869565,All
1.09689,0.872123,-1.27465,0.0872123,1.14219,0.872123,All
1.11777,0.87468,-1.2719,0.087468,1.14261,0.87468,All
1.12538,0.877238,-1.27116,0.0877238,1.14881,0.877238,All
1.14187,0.879795,-1.26901,0.0879795,1.16955,0.879795,All
1.14518,0.882353,-1.26897,0.0882353,1.17037,0.882353,All
1.14838,0.88491,-1.26824,0.088491,1.24069,0.88491,All
1.15482,0.887468,-1.26677,0.0887468,1.24325,0.887468,All
1.16267,0.890026,-1.26414,0.0890026,1.24362,0.890026,All
1.17372,0.892583,-1.26175,0.0892583,1.25704,0.892583,All
1.17563,0.895141,-1.26014,0.0895141,1.28065,0.895141,All
1.18234,0.897698,-1.25912,0.0897698,1.32079,0.897698,All
1.18655,0.900256,-1.25799,0.0900256,1.32456,0.900256,All
1.20847,0.902813,-1.25653,0.0902813,1.32569,0.902813,All
1.22933,0.905371,-1.25624,0.0905371,1.34561,0.905371,All
1.2541,0.907928,-1.25328,0.0907928,1.3479,0.907928,All
1.26509,0.910486,-1.25131,0.0910486,1.37174,0.910486,All
1.27489,0.913043,-1.25105,0.0913043,1.38812,0.913043,All
1.28964,0.915601,-1.24973,0.0915601,1.39445,0.915601,All
1.29253,0.918159,-1.24017,0.0918159,1.40704,0.918159,All
1.2942,0.920716,-1.24009,0.0920716,1.41092,0.920716,All
1.295,0.923274,-1.23944,0.0923274,1.43126,0.923274,All
1.30727,0.925831,-1.23928,0.0925831,1.44415,0.925831,All
1.34546,0.928389,-1.2389,0.0928389,1.45455,0.928389,All
1.38899,0.930946,-1.23863,0.0930946,1.45638,0.930946,All
1.39765,0.933504,-1.23804,0.0933504,1.46991,0.933504,All
1.41886,0.936061,-1.23729,0.0936061,1.49178,0.936061,All
1.43076,0.938619,-1.23569,0.0938619,1.50928,0.938619,All
1.43228,0.941176,-1.23547,0.0941176,1.53213,0.941176,All
1.44052,0.943734,-1.23332,0.0943734,1.54528,0.943734,All
1.44993,0.946292,-1.23188,0.0946292,1.55669,0.946292,All
1.46436,0.948849,-1.2299,0.0948849,1.56746,0.948849,All
1.49171,0.951407,-1.22969,0.0951407,1.59389,0.951407,All
1.51777,0.953964,-1.22351,0.0953964,1.64201,0.953964,All
1.53246,0.956522,-1.22116,0.0956522,1.64633,0.956522,All
1.55631,0.959079,-1.21868,0.0959079,1.66534,0.959079,All
1.57464,0.961637,-1.21719,0.0961637,1.68984,0.961637,All
1.61414,0.964194,-1.21517,0.0964194,1.72736,0.964194,All
1.67117,0.966752,-1.21408,0.0966752,1.73986,0.966752,All
1.67573,0.969309,-1.21293,0.0969309,1.79679,0.969309,All
1.68046,0.971867,-1.21247,0.0971867,1.81044,0.971867,All
1.68574,0.974425,-1.21048,0.0974425,1.81651,0.974425,All
1.69548,0.976982,-1.20946,0.0976982,1.84857,0.976982,All
1.69745,0.97954,-1.20941,0.097954,1.88217,0.97954,All
1.72026,0.982097,-1.20929,0.0982097,1.94119,0.982097,All
1.85275,0.984655,-1.20777,0.0984655,2.10778,0.984655,All
1.85535,0.987212,-1.20548,0.0987212,2.16672,0.987212,All
1.97437,0.98977,-1.20188,0.098977,2.21267,0.98977,All
1.99625,0.992327,-1.20087,0.0992327,2.33372,0.992327,All
2.26325,0.994885,-1.20001,0.0994885,2.39293,0.994885,All
2.32968,0.997442,-1.19925,0.0997442,2.52766,0.997442,All
3.10345,1,-1.1987,0.1,2.5753,1,All
4,1,-1.19718,0.100256,4,1,All
,,-1.19456,0.100512,,,All
,,-1.19428,0.100767,,,All
,,-1.19325,0.101023,,,All
,,-1.19146,0.101279,,,All
,,-1.19046,0.101535,,,All
,,-1.19029,0.10179,,,All
,,-1.18895,0.102046,,,All
