pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
4,1,-1.3168,0.100256,4,1,All
,,-1.31483,0.100512,,,All
,,-1.31361,0.100767,,,All
,,-1.31317,0.101023,,,All
,,-1.30961,0.101279,,,All
,,-1.30651,0.101535,,,All
,,-1.30481,0.10179,,,All
,,-1.30331,0.102046,,,All
,,-1.29795,0.102302,,,All
,,-1.29758,0.102558,,,All
,,-1.29593,0.102813,,,All
,,-1.2952,0.103069,,,All
,,-1.2924,0.103325,,,All
,,-1.29123,0.103581,,,All
,,-1.28805,0.103836,,,All
,,-1.28408,0.104092,,,All
,,-1.28406,0.104348,,,All
,,-1.28266,0.104604,,,All
,,-1.28191,0.104859,,,All
,,-1.28066,0.105115,,,All
,,-1.27974,0.105371,,,All
,,-1.27812,0.105627,,,All
,,-1.27643,0.105882,,,All
,,-1.27446,0.106138,,,All
,,-1.27404,0.106394,,,All
,,-1.27363,0.10665,,,All
,,-1.27279,0.106905,,,All
,,-1.27194,0.107161,,,All
,,-1.26903,0.107417,,,All
,,-1.26801,0.107673,,,All
,,-1.26562,0.107928,,,All
,,-1.26476,0.108184,,,All
,,-1.2629,0.10844,,,All
,,-1.25587,0.108696,,,All
,,-1.25587,0.108951,,,All
,,-1.25505,0.109207,,,All
,,-1.25419,0.109463,,,All
,,-1.25374,0.109719,,,All
,,-1.24798,0.109974,,,All
,,-1.24735,0.11023,,,All
,,-1.24708,0.110486,,,All
,,-1.24231,0.110742,,,All
,,-1.2421,0.110997,,,All
,,-1.23802,0.111253,,,All
,,-1.23704,0.111509,,,All
,,-1.23259,0.111765,,,All
,,-1.22893,0.11202,,,All
,,-1.2283,0.112276,,,All
,,-1.22794,0.112532,,,All
,,-1.22599,0.112788,,,All
,,-1.2253,0.113043,,,All
,,-1.22461,0.113299,,,All
,,-1.22411,0.113555,,,All
,,-1.22324,0.113811,,,All
,,-1.22283,0.114066,,,All
,,-1.22229,0.114322,,,All
,,-1.22033,0.114578,,,All
,,-1.21844,0.114834,,,All
,,-1.2181,0.11509,,,All
,,-1.21749,0.115345,,,All
,,-1.21744,0.115601,,,All
,,-1.21692,0.115857,,,All
,,-1.21405,0.116113,,,All
,,-1.21397,0.116368,,,All
,,-1.21372,0.116624,,,All
,,-1.2126,0.11688,,,All
,,-1.21105,0.117136,,,All
,,-1.21036,0.117391,,,All
,,-1.20986,0.117647,,,All
,,-1.20807,0.117903,,,All
,,-1.20776,0.118159,,,All
,,-1.20765,0.118414,,,All
,,-1.20574,0.11867,,,All
,,-1.20325,0.118926,,,All
,,-1.20316,0.119182,,,All
,,-1.20278,0.119437,,,All
,,-1.20046,0.119693,,,All
,,-1.19965,0.119949,,,All
,,-1.198,0.120205,,,All
,,-1.19793,0.12046,,,All
,,-1.1968,0.120716,,,All
,,-1.19525,0.120972,,,All
,,-1.19504,0.121228,,,All
,,-1.19462,0.121483,,,All
,,-1.19275,0.121739,,,All
,,-1.19195,0.121995,,,All
,,-1.19029,0.122251,,,All
,,-1.18938,0.122506,,,All
,,-1.1891,0.122762,,,All
,,-1.18806,0.123018,,,All
,,-1.18711,0.123274,,,All
,,-1.1829,0.123529,,,All
,,-1.18259,0.123785,,,All
,,-1.18099,0.124041,,,All
,,-1.17805,0.124297,,,All
,,-1.17792,0.124552,,,All
,,-1.17596,0.124808,,,All
,,-1.17485,0.125064,,,All
,,-1.1746,0.12532,,,All
,,-1.17272,0.125575,,,All
,,-1.17223,0.125831,,,All
,,-1.1693,0.126087,,,All
,,-1.16916,0.126343,,,All
,,-1.16786,0.126598,,,All
,,-1.16758,0.126854,,,All
,,-1.16659,0.12711,,,All
,,-1.16587,0.127366,,,All
,,-1.16446,0.127621,,,All
,,-1.16395,0.127877,,,All
,,-1.16315,0.128133,,,All
,,-1.1609,0.128389,,,All
,,-1.15952,0.128645,,,All
,,-1.15499,0.1289,,,All
,,-1.15479,0.129156,,,All
,,-1.15294,0.129412,,,All
,,-1.15146,0.129668,,,All
,,-1.15133,0.129923,,,All
,,-1.1481,0.130179,,,All
,,-1.14781,0.130435,,,All
,,-1.1463,0.130691,,,All
,,-1.14599,0.130946,,,All
,,-1.1446,0.131202,,,All
,,-1.14315,0.131458,,,All
,,-1.1404,0.131714,,,All
,,-1.1396,0.131969,,,All
,,-1.13601,0.132225,,,All
,,-1.13461,0.132481,,,All
,,-1.13396,0.132737,,,All
,,-1.13323,0.132992,,,All
,,-1.13142,0.133248,,,All
,,-1.13015,0.133504,,,All
,,-1.12946,0.13376,,,All
,,-1.12877,0.134015,,,All
,,-1.126,0.134271,,,All
,,-1.12578,0.134527,,,All
,,-1.12571,0.134783,,,All
,,-1.12567,0.135038,,,All
,,-1.12457,0.135294,,,All
,,-1.1242,0.13555,,,All
,,-1.12223,0.135806,,,All
,,-1.12144,0.136061,,,All
,,-1.11891,0.136317,,,All
,,-1.11821,0.136573,,,All
,,-1.11623,0.136829,,,All
,,-1.11364,0.137084,,,All
,,-1.11165,0.13734,,,All
,,-1.11117,0.137596,,,All
,,-1.10988,0.137852,,,All
,,-1.10939,0.138107,,,All
,,-1.10659,0.138363,,,All
,,-1.10658,0.138619,,,All
,,-1.10586,0.138875,,,All
,,-1.10276,0.13913,,,All
,,-1.10257,0.139386,,,All
,,-1.10015,0.139642,,,All
,,-1.10009,0.139898,,,All
,,-1.09989,0.140153,,,All
,,-1.09906,0.140409,,,All
,,-1.0979,0.140665,,,All
,,-1.09782,0.140921,,,All
,,-1.09722,0.141176,,,All
,,-1.09707,0.141432,,,All
,,-1.09245,0.141688,,,All
,,-1.0921,0.141944,,,All
,,-1.09197,0.142199,,,All
,,-1.08951,0.142455,,,All
,,-1.08941,0.142711,,,All
,,-1.0864,0.142967,,,All
,,-1.08319,0.143223,,,All
,,-1.08259,0.143478,,,All
,,-1.08091,0.143734,,,All
,,-1.0793,0.14399,,,All
,,-1.07822,0.144246,,,All
,,-1.07287,0.144501,,,All
,,-1.07268,0.144757,,,All
,,-1.07206,0.145013,,,All
,,-1.07113,0.145269,,,All
,,-1.07108,0.145524,,,All
,,-1.07035,0.14578,,,All
,,-1.06794,0.146036,,,All
,,-1.06574,0.146292,,,All
,,-1.06349,0.146547,,,All
,,-1.06214,0.146803,,,All
,,-1.05627,0.147059,,,All
,,-1.05267,0.147315,,,All
,,-1.05239,0.14757,,,All
,,-1.05193,0.147826,,,All
,,-1.0508,0.148082,,,All
,,-1.04863,0.148338,,,All
,,-1.04592,0.148593,,,All
,,-1.04511,0.148849,,,All
,,-1.04425,0.149105,,,All
,,-1.04134,0.149361,,,All
,,-1.04035,0.149616,,,All
,,-1.03883,0.149872,,,All
,,-1.03677,0.150128,,,All
,,-1.03634,0.150384,,,All
,,-1.03628,0.150639,,,All
,,-1.0352,0.150895,,,All
,,-1.03457,0.151151,,,All
,,-1.03111,0.151407,,,All
,,-1.03073,0.151662,,,All
,,-1.02636,0.151918,,,All
,,-1.02501,0.152174,,,All
,,-1.02386,0.15243,,,All
,,-1.02345,0.152685,,,All
,,-1.01941,0.152941,,,All
,,-1.01838,0.153197,,,All
,,-1.01833,0.153453,,,All
,,-1.01693,0.153708,,,All
,,-1.01333,0.153964,,,All
,,-1.01318,0.15422,,,All
,,-1.00984,0.154476,,,All
,,-1.00863,0.154731,,,All
,,-1.00853,0.154987,,,All
,,-1.00736,0.155243,,,All
,,-1.00661,0.155499,,,All
,,-1.00619,0.155754,,,All
,,-1.00575,0.15601,,,All
,,-1.00404,0.156266,,,All
,,-1.00391,0.156522,,,All
,,-1.00286,0.156777,,,All
,,-1.00285,0.157033,,,All
,,-1.00137,0.157289,,,All
,,-0.999344,0.157545,,,All
,,-0.99905,0.157801,,,All
,,-0.998587,0.158056,,,All
,,-0.995862,0.158312,,,All
,,-0.994661,0.158568,,,All
,,-0.993717,0.158824,,,All
,,-0.993582,0.159079,,,All
,,-0.991737,0.159335,,,All
,,-0.989197,0.159591,,,All
,,-0.983795,0.159847,,,All
,,-0.982307,0.160102,,,All
,,-0.979631,0.160358,,,All
,,-0.972272,0.160614,,,All
,,-0.971476,0.16087,,,All
,,-0.968985,0.161125,,,All
,,-0.968506,0.161381,,,All
,,-0.964465,0.161637,,,All
,,-0.964465,0.161893,,,All
,,-0.963525,0.162148,,,All
,,-0.962807,0.162404,,,All
,,-0.96166,0.16266,,,All
,,-0.960956,0.162916,,,All
,,-0.958537,0.163171,,,All
,,-0.957321,0.163427,,,All
,,-0.955178,0.163683,,,All
,,-0.954949,0.163939,,,All
,,-0.951475,0.164194,,,All
,,-0.95083,0.16445,,,All
,,-0.949501,0.164706,,,All
,,-0.947878,0.164962,,,All
,,-0.947766,0.165217,,,All
,,-0.945662,0.165473,,,All
,,-0.944889,0.165729,,,All
,,-0.94383,0.165985,,,All
,,-0.942714,0.16624,,,All
,,-0.9357,0.166496,,,All
,,-0.933122,0.166752,,,All
,,-0.932226,0.167008,,,All
,,-0.932075,0.167263,,,All
,,-0.931429,0.167519,,,All
,,-0.930822,0.167775,,,All
,,-0.93064,0.168031,,,All
,,-0.930176,0.168286,,,All
,,-0.930052,0.168542,,,All
,,-0.929525,0.168798,,,All
,,-0.928705,0.169054,,,All
,,-0.927702,0.169309,,,All
,,-0.927375,0.169565,,,All
,,-0.923707,0.169821,,,All
,,-0.923267,0.170077,,,All
,,-0.9222,0.170332,,,All
,,-0.921014,0.170588,,,All
,,-0.920315,0.170844,,,All
,,-0.919893,0.1711,,,All
,,-0.919391,0.171355,,,All
,,-0.919198,0.171611,,,All
,,-0.91866,0.171867,,,All
,,-0.917533,0.172123,,,All
,,-0.91352,0.172379,,,All
,,-0.911492,0.172634,,,All
,,-0.910995,0.17289,,,All
,,-0.910731,0.173146,,,All
,,-0.910461,0.173402,,,All
,,-0.907678,0.173657,,,All
,,-0.907203,0.173913,,,All
,,-0.907006,0.174169,,,All
,,-0.905072,0.174425,,,All
,,-0.90365,0.17468,,,All
,,-0.902423,0.174936,,,All
,,-0.902307,0.175192,,,All
,,-0.898254,0.175448,,,All
,,-0.897654,0.175703,,,All
,,-0.896421,0.175959,,,All
,,-0.896252,0.176215,,,All
,,-0.895818,0.176471,,,All
,,-0.895815,0.176726,,,All
,,-0.894353,0.176982,,,All
,,-0.894348,0.177238,,,All
,,-0.893156,0.177494,,,All
,,-0.891683,0.177749,,,All
,,-0.891599,0.178005,,,All
,,-0.891538,0.178261,,,All
,,-0.890939,0.178517,,,All
,,-0.890859,0.178772,,,All
,,-0.888203,0.179028,,,All
,,-0.881267,0.179284,,,All
,,-0.88103,0.17954,,,All
,,-0.88041,0.179795,,,All
,,-0.879623,0.180051,,,All
,,-0.87832,0.180307,,,All
,,-0.877014,0.180563,,,All
,,-0.876864,0.180818,,,All
,,-0.875655,0.181074,,,All
,,-0.875639,0.18133,,,All
,,-0.87453,0.181586,,,All
,,-0.874034,0.181841,,,All
,,-0.873865,0.182097,,,All
,,-0.871099,0.182353,,,All
,,-0.870965,0.182609,,,All
,,-0.868984,0.182864,,,All
,,-0.867923,0.18312,,,All
,,-0.867384,0.183376,,,All
,,-0.865508,0.183632,,,All
,,-0.864599,0.183887,,,All
,,-0.864199,0.184143,,,All
,,-0.863252,0.184399,,,All
,,-0.862681,0.184655,,,All
,,-0.860903,0.18491,,,All
,,-0.859581,0.185166,,,All
,,-0.859488,0.185422,,,All
,,-0.858725,0.185678,,,All
,,-0.858471,0.185934,,,All
,,-0.855151,0.186189,,,All
,,-0.85458,0.186445,,,All
,,-0.853202,0.186701,,,All
,,-0.852976,0.186957,,,All
,,-0.850843,0.187212,,,All
,,-0.850575,0.187468,,,All
,,-0.849898,0.187724,,,All
,,-0.848752,0.18798,,,All
,,-0.848368,0.188235,,,All
,,-0.847785,0.188491,,,All
,,-0.846705,0.188747,,,All
,,-0.846006,0.189003,,,All
,,-0.845813,0.189258,,,All
,,-0.844731,0.189514,,,All
,,-0.844648,0.18977,,,All
,,-0.841359,0.190026,,,All
,,-0.838743,0.190281,,,All
,,-0.838572,0.190537,,,All
,,-0.83793,0.190793,,,All
,,-0.837913,0.191049,,,All
,,-0.837557,0.191304,,,All
,,-0.836517,0.19156,,,All
,,-0.834966,0.191816,,,All
,,-0.834919,0.192072,,,All
,,-0.833116,0.192327,,,All
,,-0.832562,0.192583,,,All
,,-0.830925,0.192839,,,All
,,-0.830884,0.193095,,,All
,,-0.829018,0.19335,,,All
,,-0.826299,0.193606,,,All
,,-0.825588,0.193862,,,All
,,-0.825296,0.194118,,,All
,,-0.824297,0.194373,,,All
,,-0.8235,0.194629,,,All
,,-0.822823,0.194885,,,All
,,-0.82266,0.195141,,,All
,,-0.821625,0.195396,,,All
,,-0.818301,0.195652,,,All
,,-0.816799,0.195908,,,All
,,-0.816755,0.196164,,,All
,,-0.814253,0.196419,,,All
,,-0.810897,0.196675,,,All
,,-0.810238,0.196931,,,All
,,-0.809227,0.197187,,,All
,,-0.808542,0.197442,,,All
,,-0.806201,0.197698,,,All
,,-0.806191,0.197954,,,All
,,-0.80577,0.19821,,,All
,,-0.804753,0.198465,,,All
,,-0.804464,0.198721,,,All
,,-0.803174,0.198977,,,All
,,-0.801327,0.199233,,,All
,,-0.800287,0.199488,,,All
,,-0.800043,0.199744,,,All
,,-0.799461,0.2,,,All
,,-0.79592,0.200256,,,All
,,-0.795875,0.200512,,,All
,,-0.794225,0.200767,,,All
,,-0.792388,0.201023,,,All
,,-0.792184,0.201279,,,All
,,-0.79178,0.201535,,,All
,,-0.7887,0.20179,,,All
,,-0.785503,0.202046,,,All
,,-0.785235,0.202302,,,All
,,-0.783338,0.202558,,,All
,,-0.782029,0.202813,,,All
,,-0.78179,0.203069,,,All
,,-0.780718,0.203325,,,All
,,-0.777167,0.203581,,,All
,,-0.776966,0.203836,,,All
,,-0.773849,0.204092,,,All
,,-0.773819,0.204348,,,All
,,-0.771215,0.204604,,,All
,,-0.771108,0.204859,,,All
,,-0.769357,0.205115,,,All
,,-0.768963,0.205371,,,All
,,-0.768585,0.205627,,,All
,,-0.767997,0.205882,,,All
,,-0.767319,0.206138,,,All
,,-0.767096,0.206394,,,All
,,-0.765854,0.20665,,,All
,,-0.765399,0.206905,,,All
,,-0.764554,0.207161,,,All
,,-0.764512,0.207417,,,All
,,-0.761871,0.207673,,,All
,,-0.761775,0.207928,,,All
,,-0.761292,0.208184,,,All
,,-0.760558,0.20844,,,All
,,-0.760541,0.208696,,,All
,,-0.760023,0.208951,,,All
,,-0.759739,0.209207,,,All
,,-0.759423,0.209463,,,All
,,-0.759248,0.209719,,,All
,,-0.75764,0.209974,,,All
,,-0.757364,0.21023,,,All
,,-0.757318,0.210486,,,All
,,-0.755726,0.210742,,,All
,,-0.75488,0.210997,,,All
,,-0.754742,0.211253,,,All
,,-0.754591,0.211509,,,All
,,-0.754076,0.211765,,,All
,,-0.753671,0.21202,,,All
,,-0.75072,0.212276,,,All
,,-0.745889,0.212532,,,All
,,-0.745547,0.212788,,,All
,,-0.741144,0.213043,,,All
,,-0.740106,0.213299,,,All
,,-0.739268,0.213555,,,All
,,-0.73722,0.213811,,,All
,,-0.73603,0.214066,,,All
,,-0.734558,0.214322,,,All
,,-0.733718,0.214578,,,All
,,-0.730956,0.214834,,,All
,,-0.729769,0.21509,,,All
,,-0.729564,0.215345,,,All
,,-0.72803,0.215601,,,All
,,-0.726222,0.215857,,,All
,,-0.724178,0.216113,,,All
,,-0.722384,0.216368,,,All
,,-0.721523,0.216624,,,All
,,-0.719608,0.21688,,,All
,,-0.719272,0.217136,,,All
,,-0.71838,0.217391,,,All
,,-0.717618,0.217647,,,All
,,-0.717248,0.217903,,,All
,,-0.714773,0.218159,,,All
,,-0.714258,0.218414,,,All
,,-0.713943,0.21867,,,All
,,-0.71313,0.218926,,,All
,,-0.710818,0.219182,,,All
,,-0.70972,0.219437,,,All
,,-0.709561,0.219693,,,All
,,-0.708711,0.219949,,,All
,,-0.708609,0.220205,,,All
,,-0.708412,0.22046,,,All
,,-0.70773,0.220716,,,All
,,-0.707304,0.220972,,,All
,,-0.705829,0.221228,,,All
,,-0.705467,0.221483,,,All
,,-0.705092,0.221739,,,All
,,-0.704562,0.221995,,,All
,,-0.701836,0.222251,,,All
,,-0.700974,0.222506,,,All
,,-0.698932,0.222762,,,All
,,-0.696819,0.223018,,,All
,,-0.695884,0.223274,,,All
,,-0.694931,0.223529,,,All
,,-0.694504,0.223785,,,All
,,-0.693219,0.224041,,,All
,,-0.692398,0.224297,,,All
,,-0.69031,0.224552,,,All
,,-0.689898,0.224808,,,All
,,-0.689671,0.225064,,,All
,,-0.689471,0.22532,,,All
,,-0.688868,0.225575,,,All
,,-0.688199,0.225831,,,All
,,-0.687906,0.226087,,,All
,,-0.687733,0.226343,,,All
,,-0.686832,0.226598,,,All
,,-0.685947,0.226854,,,All
,,-0.685307,0.22711,,,All
,,-0.685073,0.227366,,,All
,,-0.68335,0.227621,,,All
,,-0.683294,0.227877,,,All
,,-0.681167,0.228133,,,All
,,-0.680212,0.228389,,,All
,,-0.678899,0.228645,,,All
,,-0.678699,0.2289,,,All
,,-0.674973,0.229156,,,All
,,-0.674947,0.229412,,,All
,,-0.672838,0.229668,,,All
,,-0.671844,0.229923,,,All
,,-0.671745,0.230179,,,All
,,-0.671237,0.230435,,,All
,,-0.671148,0.230691,,,All
,,-0.67014,0.230946,,,All
,,-0.668081,0.231202,,,All
,,-0.663975,0.231458,,,All
,,-0.663865,0.231714,,,All
,,-0.663441,0.231969,,,All
,,-0.663293,0.232225,,,All
,,-0.66308,0.232481,,,All
,,-0.662427,0.232737,,,All
,,-0.661816,0.232992,,,All
,,-0.661189,0.233248,,,All
,,-0.65993,0.233504,,,All
,,-0.659859,0.23376,,,All
,,-0.657849,0.234015,,,All
,,-0.657028,0.234271,,,All
,,-0.655854,0.234527,,,All
,,-0.653273,0.234783,,,All
,,-0.65269,0.235038,,,All
,,-0.652419,0.235294,,,All
,,-0.651944,0.23555,,,All
,,-0.650481,0.235806,,,All
,,-0.650012,0.236061,,,All
,,-0.649936,0.236317,,,All
,,-0.64916,0.236573,,,All
,,-0.648765,0.236829,,,All
,,-0.648165,0.237084,,,All
,,-0.648141,0.23734,,,All
,,-0.647831,0.237596,,,All
,,-0.645879,0.237852,,,All
,,-0.641082,0.238107,,,All
,,-0.640469,0.238363,,,All
,,-0.638194,0.238619,,,All
,,-0.636967,0.238875,,,All
,,-0.636959,0.23913,,,All
,,-0.63514,0.239386,,,All
,,-0.633403,0.239642,,,All
,,-0.631651,0.239898,,,All
,,-0.631171,0.240153,,,All
,,-0.629447,0.240409,,,All
,,-0.62916,0.240665,,,All
,,-0.627208,0.240921,,,All
,,-0.626875,0.241176,,,All
,,-0.626509,0.241432,,,All
,,-0.626405,0.241688,,,All
,,-0.626246,0.241944,,,All
,,-0.626199,0.242199,,,All
,,-0.626106,0.242455,,,All
,,-0.626006,0.242711,,,All
,,-0.622521,0.242967,,,All
,,-0.622439,0.243223,,,All
,,-0.622309,0.243478,,,All
,,-0.621806,0.243734,,,All
,,-0.620455,0.24399,,,All
,,-0.620184,0.244246,,,All
,,-0.61926,0.244501,,,All
,,-0.617542,0.244757,,,All
,,-0.616478,0.245013,,,All
,,-0.616345,0.245269,,,All
,,-0.614379,0.245524,,,All
,,-0.61281,0.24578,,,All
,,-0.610669,0.246036,,,All
,,-0.609042,0.246292,,,All
,,-0.608936,0.246547,,,All
,,-0.608715,0.246803,,,All
,,-0.608667,0.247059,,,All
,,-0.60827,0.247315,,,All
,,-0.607482,0.24757,,,All
,,-0.605183,0.247826,,,All
,,-0.604976,0.248082,,,All
,,-0.603473,0.248338,,,All
,,-0.600833,0.248593,,,All
,,-0.600562,0.248849,,,All
,,-0.599417,0.249105,,,All
,,-0.596195,0.249361,,,All
,,-0.593766,0.249616,,,All
,,-0.590933,0.249872,,,All
,,-0.590691,0.250128,,,All
,,-0.590652,0.250384,,,All
,,-0.590025,0.250639,,,All
,,-0.589641,0.250895,,,All
,,-0.587958,0.251151,,,All
,,-0.586937,0.251407,,,All
,,-0.586752,0.251662,,,All
,,-0.586016,0.251918,,,All
,,-0.58547,0.252174,,,All
,,-0.585269,0.25243,,,All
,,-0.581325,0.252685,,,All
,,-0.581041,0.252941,,,All
,,-0.579937,0.253197,,,All
,,-0.579886,0.253453,,,All
,,-0.579583,0.253708,,,All
,,-0.5785,0.253964,,,All
,,-0.578176,0.25422,,,All
,,-0.5777,0.254476,,,All
,,-0.574468,0.254731,,,All
,,-0.573813,0.254987,,,All
,,-0.572357,0.255243,,,All
,,-0.572306,0.255499,,,All
,,-0.571621,0.255754,,,All
,,-0.571589,0.25601,,,All
,,-0.567639,0.256266,,,All
,,-0.567256,0.256522,,,All
,,-0.565343,0.256777,,,All
,,-0.562314,0.257033,,,All
,,-0.562104,0.257289,,,All
,,-0.562045,0.257545,,,All
,,-0.56157,0.257801,,,All
,,-0.560524,0.258056,,,All
,,-0.559833,0.258312,,,All
,,-0.559638,0.258568,,,All
,,-0.559534,0.258824,,,All
,,-0.554599,0.259079,,,All
,,-0.55402,0.259335,,,All
,,-0.553978,0.259591,,,All
,,-0.553056,0.259847,,,All
,,-0.552734,0.260102,,,All
,,-0.548504,0.260358,,,All
,,-0.547637,0.260614,,,All
,,-0.545418,0.26087,,,All
,,-0.544334,0.261125,,,All
,,-0.544276,0.261381,,,All
,,-0.544086,0.261637,,,All
,,-0.543497,0.261893,,,All
,,-0.541493,0.262148,,,All
,,-0.541373,0.262404,,,All
,,-0.541089,0.26266,,,All
,,-0.538138,0.262916,,,All
,,-0.535556,0.263171,,,All
,,-0.535022,0.263427,,,All
,,-0.534091,0.263683,,,All
,,-0.532521,0.263939,,,All
,,-0.532293,0.264194,,,All
,,-0.529597,0.26445,,,All
,,-0.525575,0.264706,,,All
,,-0.52509,0.264962,,,All
,,-0.524774,0.265217,,,All
,,-0.524517,0.265473,,,All
,,-0.520111,0.265729,,,All
,,-0.518716,0.265985,,,All
,,-0.515976,0.26624,,,All
,,-0.513869,0.266496,,,All
,,-0.51374,0.266752,,,All
,,-0.513443,0.267008,,,All
,,-0.513015,0.267263,,,All
,,-0.510726,0.267519,,,All
,,-0.509654,0.267775,,,All
,,-0.509098,0.268031,,,All
,,-0.507617,0.268286,,,All
,,-0.507208,0.268542,,,All
,,-0.505213,0.268798,,,All
,,-0.504308,0.269054,,,All
,,-0.503485,0.269309,,,All
,,-0.502871,0.269565,,,All
,,-0.502137,0.269821,,,All
,,-0.500271,0.270077,,,All
,,-0.499628,0.270332,,,All
,,-0.498061,0.270588,,,All
,,-0.497145,0.270844,,,All
,,-0.496458,0.2711,,,All
,,-0.496283,0.271355,,,All
,,-0.495859,0.271611,,,All
,,-0.49513,0.271867,,,All
,,-0.494685,0.272123,,,All
,,-0.493739,0.272379,,,All
,,-0.492337,0.272634,,,All
,,-0.491901,0.27289,,,All
,,-0.48862,0.273146,,,All
,,-0.487333,0.273402,,,All
,,-0.486983,0.273657,,,All
,,-0.485891,0.273913,,,All
,,-0.485211,0.274169,,,All
,,-0.485193,0.274425,,,All
,,-0.48486,0.27468,,,All
,,-0.484025,0.274936,,,All
,,-0.481121,0.275192,,,All
,,-0.480328,0.275448,,,All
,,-0.479953,0.275703,,,All
,,-0.478994,0.275959,,,All
,,-0.478211,0.276215,,,All
,,-0.478049,0.276471,,,All
,,-0.473327,0.276726,,,All
,,-0.470481,0.276982,,,All
,,-0.470452,0.277238,,,All
,,-0.470386,0.277494,,,All
,,-0.469466,0.277749,,,All
,,-0.469341,0.278005,,,All
,,-0.468476,0.278261,,,All
,,-0.467653,0.278517,,,All
,,-0.467128,0.278772,,,All
,,-0.466871,0.279028,,,All
,,-0.464486,0.279284,,,All
,,-0.464241,0.27954,,,All
,,-0.463963,0.279795,,,All
,,-0.462642,0.280051,,,All
,,-0.462475,0.280307,,,All
,,-0.462414,0.280563,,,All
,,-0.461892,0.280818,,,All
,,-0.458663,0.281074,,,All
,,-0.458267,0.28133,,,All
,,-0.457247,0.281586,,,All
,,-0.455979,0.281841,,,All
,,-0.454223,0.282097,,,All
,,-0.454198,0.282353,,,All
,,-0.453773,0.282609,,,All
,,-0.452978,0.282864,,,All
,,-0.451254,0.28312,,,All
,,-0.44995,0.283376,,,All
,,-0.449779,0.283632,,,All
,,-0.448295,0.283887,,,All
,,-0.44806,0.284143,,,All
,,-0.447394,0.284399,,,All
,,-0.440203,0.284655,,,All
,,-0.438659,0.28491,,,All
,,-0.438358,0.285166,,,All
,,-0.437434,0.285422,,,All
,,-0.437278,0.285678,,,All
,,-0.436773,0.285934,,,All
,,-0.436493,0.286189,,,All
,,-0.435833,0.286445,,,All
,,-0.435677,0.286701,,,All
,,-0.435433,0.286957,,,All
,,-0.43534,0.287212,,,All
,,-0.43307,0.287468,,,All
,,-0.432786,0.287724,,,All
,,-0.429041,0.28798,,,All
,,-0.4286,0.288235,,,All
,,-0.422328,0.288491,,,All
,,-0.422109,0.288747,,,All
,,-0.421663,0.289003,,,All
,,-0.419762,0.289258,,,All
,,-0.419695,0.289514,,,All
,,-0.41958,0.28977,,,All
,,-0.416746,0.290026,,,All
,,-0.416653,0.290281,,,All
,,-0.412942,0.290537,,,All
,,-0.412227,0.290793,,,All
,,-0.411558,0.291049,,,All
,,-0.410931,0.291304,,,All
,,-0.410447,0.29156,,,All
,,-0.410091,0.291816,,,All
,,-0.407483,0.292072,,,All
,,-0.406943,0.292327,,,All
,,-0.406783,0.292583,,,All
,,-0.406581,0.292839,,,All
,,-0.4059,0.293095,,,All
,,-0.405181,0.29335,,,All
,,-0.404381,0.293606,,,All
,,-0.403104,0.293862,,,All
,,-0.400598,0.294118,,,All
,,-0.398665,0.294373,,,All
,,-0.398312,0.294629,,,All
,,-0.397434,0.294885,,,All
,,-0.396824,0.295141,,,All
,,-0.395714,0.295396,,,All
,,-0.394109,0.295652,,,All
,,-0.393327,0.295908,,,All
,,-0.391887,0.296164,,,All
,,-0.390817,0.296419,,,All
,,-0.39054,0.296675,,,All
,,-0.388733,0.296931,,,All
,,-0.388339,0.297187,,,All
,,-0.384478,0.297442,,,All
,,-0.382648,0.297698,,,All
,,-0.381446,0.297954,,,All
,,-0.381231,0.29821,,,All
,,-0.380902,0.298465,,,All
,,-0.379827,0.298721,,,All
,,-0.379628,0.298977,,,All
,,-0.379602,0.299233,,,All
,,-0.37931,0.299488,,,All
,,-0.379112,0.299744,,,All
,,-0.378157,0.3,,,All
,,-0.37805,0.300256,,,All
,,-0.37623,0.300512,,,All
,,-0.375137,0.300767,,,All
,,-0.374834,0.301023,,,All
,,-0.370461,0.301279,,,All
,,-0.369436,0.301535,,,All
,,-0.367812,0.30179,,,All
,,-0.367638,0.302046,,,All
,,-0.366555,0.302302,,,All
,,-0.365276,0.302558,,,All
,,-0.364138,0.302813,,,All
,,-0.362638,0.303069,,,All
,,-0.362237,0.303325,,,All
,,-0.359795,0.303581,,,All
,,-0.359135,0.303836,,,All
,,-0.358574,0.304092,,,All
,,-0.357567,0.304348,,,All
,,-0.357157,0.304604,,,All
,,-0.355797,0.304859,,,All
,,-0.355198,0.305115,,,All
,,-0.355012,0.305371,,,All
,,-0.354805,0.305627,,,All
,,-0.354745,0.305882,,,All
,,-0.353807,0.306138,,,All
,,-0.352008,0.306394,,,All
,,-0.348486,0.30665,,,All
,,-0.347485,0.306905,,,All
,,-0.345207,0.307161,,,All
,,-0.342597,0.307417,,,All
,,-0.342574,0.307673,,,All
,,-0.341921,0.307928,,,All
,,-0.338341,0.308184,,,All
,,-0.337807,0.30844,,,All
,,-0.334929,0.308696,,,All
,,-0.334205,0.308951,,,All
,,-0.330725,0.309207,,,All
,,-0.330687,0.309463,,,All
,,-0.329858,0.309719,,,All
